"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","c6q2","c6q3"
3,19,1912,1,1510,2,1,11,"DEVELOPMENT PROJECT",2013,40
3,19,1912,1,1510,2,2,19,"MARKETING",2012,30
3,19,1912,1,1510,2,3,19,"COMMUNICATION IMPRVE",2011,50
3,19,1912,1,1510,2,4,17,"ON GRID ELECTRICITY",2013,30
3,19,1914,2,934,1,1,2,"FLOOD",2012,70
3,19,1914,2,934,2,1,19,"ENOUGH FOOD STUFF",2011,70
3,19,1916,2,1516,1,1,2,"FLOOD",2012,50
3,19,1916,2,1516,2,1,16,"IMPROVED TRANSPORTAT",2011,50
3,19,1919,2,366,1,1,3,"CROP DISEASE",2011,40
3,19,1919,2,366,1,2,2,"FLOOD",2012,30
3,19,1919,2,366,1,3,6,"CHANGE IN PRICE",2012,30
3,19,1919,2,366,2,1,16,"IMPROVED TRANSPRTATN",2012,40
3,19,1919,2,366,2,2,19,"19 YRS EMBARK ON FAR",2011,30
3,19,1919,2,366,2,3,11,"DEV. PROJECT",2012,30
3,19,1921,1,842,1,1,6,"SHARP CHANGE IN PRIC",2012,50
3,19,1921,1,842,1,2,9,"POWER OUTAGE",2012,50
3,19,1921,1,842,1,3,7,"MASSIVE JOB LAY OFFS",2012,80
3,19,1921,1,842,2,1,15,"NEW SCHOOL",2011,50
3,19,1923,2,284,1,1,2,"FLOOD",2011,35
3,19,1923,2,284,1,2,4,"LIVESTOCK DISEASE",2010,30
3,19,1923,2,284,1,3,6,"CHANGE IN PRICE",2011,40
3,19,1923,2,284,1,4,9,"POWER OUTAGE",2012,40
3,19,1923,2,284,2,1,11,"DEVELOP PROJECT",2011,35
3,19,1923,2,284,2,2,14,"NEW ROAD",2012,30
3,19,1923,2,284,2,3,16,"IMPROVED TRANSPORT",2012,35
3,19,1925,1,2858,1,1,1,"DROUGHT",2011,30
3,19,1925,1,2858,1,2,2,"FLOOD",2012,40
3,19,1925,1,2858,1,3,6,"SHARP CHANGE IN PRIC",2013,45
3,19,1925,1,2858,1,4,3,"CROP DIESEASE",2011,40
3,19,1925,1,2858,2,1,14,"ROAD NEW",2010,35
3,19,1925,1,2858,2,2,16,"IMPROVE TRANSPORTATI",2010,40
3,19,1925,1,2858,2,3,11,"DEVELOPMENT PROJECT",2010,40
3,19,1925,2,3394,1,1,6,"SHARP CHANGE IN PRIC",2012,80
3,19,1925,2,3394,1,2,7,"MASSIVE JOY LAY OFF",2012,50
3,19,1928,2,526,1,1,2,"FLOOD",2011,30
3,19,1928,2,526,1,2,3,"CROP DISEASE",2012,35
3,19,1928,2,526,1,3,5,"HUMAN EPIDEMIC DEASE",2011,25
3,19,1928,2,526,1,4,6,"CHANGE IN PRICE",2011,35
3,19,1928,2,526,2,1,11,"DEVELOPMENT PROJECT",2012,30
3,19,1928,2,526,2,2,16,"IMPROVED TRANSPORTAT",2011,40
3,19,1928,2,526,2,3,13,"NEW HEALTH FACILITY",2010,40
3,19,1932,2,562,1,1,2,"FLOOD",2011,50
3,19,1932,2,562,1,2,4,"LIVESTOCK DIESEASE",2012,50
3,19,1932,2,562,1,3,6,"CHANGE IN PRICES",2011,80
3,19,1932,2,562,1,4,8,"LOSS OF SOCIAL SERVI",2010,80
3,19,1932,2,562,2,1,13,"NEW HEALTH FACILITY",2012,45
3,19,1932,2,562,2,2,16,"IMPROVED TRANSPORTAT",2011,40
3,19,1932,2,562,2,3,11,"DEVELOPMENT PROJECT",2012,45
3,19,1934,2,386,1,1,2,"FLOOD",2011,40
3,19,1934,2,386,1,2,3,"CROP DIESEASE",2011,40
3,19,1934,2,386,1,3,6,"CHANGE IN PRICE",2012,43
3,19,1934,2,386,2,1,11,"DEV. PROJECT",2011,50
3,19,1934,2,386,2,2,14,"NEW ROAD",2012,50
3,19,1934,2,386,2,3,16,"IMPROVED TRANSPORTAT",2011,50
3,19,1936,2,1994,1,1,2,"FLOOD",2012,90
3,19,1936,2,1994,2,1,11,"DEVELOPMENT OF PROJE",2011,100
3,19,1937,2,432,1,1,6,"SHARP CHANGE IN PRIC",2012,90
3,19,1937,2,432,1,2,2,"FLOOD",2012,20
3,19,1941,2,518,1,1,2,"FIOOD",2012,80
3,19,1941,2,518,2,1,16,"IMPROVED TRANSPORT",2012,90
3,19,1943,2,668,1,1,3,"CROP DISEASES/PESTS",2010,50
3,19,1943,2,668,1,2,6,"SHARP CHANGE IN PRIC",2012,50
3,20,2003,2,784,1,1,2,"FLOOD",2012,90
3,20,2003,2,784,1,2,4,"LIVESTOCK DISEASE",2010,75
3,20,2003,2,784,1,3,5,"CHOLERA",2010,80
3,20,2003,2,784,1,4,10,"ROBBERY",2012,60
3,20,2003,2,784,2,1,14,"ROAD CONSTRUCTION",2009,100
3,20,2003,2,784,2,2,17,"ELECTRICITY ON-GRID",2008,100
3,20,2003,2,784,2,3,11,"MARKET SHOPS",2012,50
3,20,2003,2,784,2,4,15,"PRIMARY SCHOOL CONST",2010,75
3,20,2005,2,970,1,1,2,"FLOOD",2012,35
3,20,2005,2,970,1,2,4,"LIVESTOCK",2012,75
3,20,2005,2,970,2,1,11,"JUMA'AT MOSQUE",2008,100
3,20,2005,2,970,2,2,14,"NEW ROAD CONSTRUCTED",2009,100
3,20,2008,2,1474,1,1,2,"FLOOD",2008,10
3,20,2008,2,1474,1,2,4,"LIESTOCK DISEASE",2009,20
3,20,2008,2,1474,1,3,6,"SHARP CHANGE IN PRIC",2010,90
3,20,2008,2,1474,1,4,3,"CROP DISEASE/PESTS",2011,60
3,20,2008,2,1474,2,1,14,"NEW ROAD",2012,95
3,20,2008,2,1474,2,2,16,"IMPROVED TRANSPORT-",2011,95
3,20,2008,2,1474,2,3,13,"NEW HEALTH FACILITY",2011,95
3,20,2009,2,240,1,1,2,"FLOOD",2012,30
3,20,2009,2,240,2,1,16,"IMPROVED TRANSPORT",2012,20
3,20,2012,1,844,1,1,6,"SHARP CHANGE IN PRI",2008,85
3,20,2012,1,844,1,2,2,"FLOOD",2012,40
3,20,2012,1,844,2,1,11,"DEVELOPMENT PROJECT",2010,70
3,20,2012,1,844,2,2,13,"NEW HEALTH FACILITY",2011,60
3,20,2012,1,844,2,3,14,"NEW ROAD",2012,80
3,20,2013,2,1232,1,1,2,"FLOOD",2008,80
3,20,2013,2,1232,1,2,3,"CROP DISEASE",2009,60
3,20,2013,2,1232,1,3,6,"CHANGE IN PRICES",2009,75
3,20,2013,2,1232,1,4,4,"LIVESTOCK DISEASE",2010,40
3,20,2013,2,1232,2,1,14,"NEW ROAD",2013,95
3,20,2013,2,1232,2,2,16,"IMPROVED TRANSPORT.",2013,95
3,20,2013,2,1232,2,3,13,"NEW HEALTH FACILITY",2012,85
3,20,2013,2,1232,2,4,11,"DEELOPMENT PROJECT",2013,90
3,20,2015,2,1746,1,1,1,"DROUGT",2011,50
3,20,2015,2,1746,1,2,2,"FLOOD",2012,40
3,20,2015,2,1746,2,1,19,"GOOD AGRICULTURE HAV",2012,75
3,20,2018,2,1134,1,1,1,"DROUGHT",2011,100
3,20,2018,2,1134,2,1,13,"NEW HEALTH CENTRE",2010,100
3,20,2018,2,1134,2,2,19,"OPEN WELL",2011,100
3,20,2019,2,344,1,1,2,"FLOOD",2009,50
3,20,2019,2,344,1,2,4,"LIVESTOCK DISEASE",2010,40
3,20,2019,2,344,1,3,6,"SHARP CHANGE IN PRIC",2004,100
3,20,2019,2,344,1,4,1,"DROUGHT",2008,20
3,20,2019,2,344,2,1,14,"NEW ROAD",2012,80
3,20,2019,2,344,2,2,11,"DEVELOPMENT PROJECT",2013,70
3,20,2021,1,3300,1,1,10,"FIRE DISASTER",2009,30
3,20,2021,1,3300,1,2,5,"CHOLERA EPIDEMIC",2010,50
3,20,2021,1,3300,2,1,11,"NEW PUMP CONSTRUCTED",2011,75
3,20,2022,2,1130,1,1,4,"LIVESTOCK",2012,80
3,20,2022,2,1130,1,2,2,"FLOOD",2012,90
3,20,2022,2,1130,1,3,5,"HUMAN EPIDEMIC",2012,60
3,20,2022,2,1130,2,1,11,"HAND PUMP CONSTRUCTE",2012,100
3,20,2022,2,1130,2,2,11,"NEW GRAVE YARD",2012,100
3,20,2022,2,1130,2,3,11,"NEW FRIDAY MUSQUE",2013,100
3,20,2025,2,760,1,1,2,"FLOOD",2012,40
3,20,2025,2,760,2,1,11,"DEVELOPMENT PROJECT",2012,50
3,20,2025,2,1304,1,1,2,"FLOOD",2012,40
3,20,2025,2,1304,2,1,11,"DEVELOPMENT PROJECT",2012,50
3,20,2028,2,498,1,1,2,"FLOOD",2007,30
3,20,2028,2,498,1,2,3,"CROP DISEASE",2009,20
3,20,2028,2,498,1,3,4,"LIVESTOCK DISEASE",2010,20
3,20,2028,2,498,1,4,6,"CHANGE IN PRICES",2006,90
3,20,2028,2,498,2,1,13,"NEW HEALTH FACILITY",2012,80
3,20,2028,2,498,2,2,15,"NEW SCHOOL",2012,45
3,20,2030,2,1050,1,1,1,"DROUGHT",2011,80
3,20,2030,2,1050,1,2,5,"CHOLERA",2009,60
3,20,2030,2,1050,1,3,2,"FLOOD",2012,40
3,20,2030,2,1050,1,4,4,"LIVESTOCK DEATH",2012,70
3,20,2030,2,1050,2,1,13,"NEW HEALTH CENTRE",2010,100
3,20,2030,2,1050,2,2,15,"NEW PRIMARY SCHOOL",2008,100
3,20,2030,2,1050,2,3,11,"NEW BOREHOLE BUILT",2012,100
3,20,2032,1,1390,1,1,2,"FLOOD",2012,40
3,20,2032,1,1390,1,2,10,"ROBBERY",2012,45
3,20,2032,1,1390,2,1,11,"NEW BOREHOLE/ SOLAR",2012,65
3,20,2032,1,1390,2,2,14,"NEW ROAD",2008,75
3,20,2032,1,1390,2,3,15,"NEW SCHOOL",2009,45
3,20,2032,1,1390,2,4,19,"HEALTH CENTRE RENOVA",2012,50
3,20,2032,2,1772,1,1,5,"HUMAN EPIDEMIC",2013,50
3,20,2032,2,1772,1,2,2,"FLOOD",2012,75
3,20,2032,2,1772,1,3,4,"LIVESTOCK DIESEASE",2012,80
3,20,2032,2,1772,2,1,19,"GOOD AGRIC HARVEST",2011,100
3,20,2032,2,1772,2,2,11,"HAND PUMP / OPEN WEL",2012,85
3,21,2102,2,1124,1,1,1,"DROUGHT",2011,100
3,21,2102,2,1124,1,2,2,"FLOOD",2010,65
3,21,2102,2,1124,1,3,6,"SHARPCHANGE IN PRICE",2011,100
3,21,2102,2,1124,1,4,3,"CROP DISEASE/PEST",2011,45
3,21,2102,2,1124,2,1,11,"DEVELOPMENT PROJECT",2012,70
3,21,2102,2,1124,2,2,16,"IMPROVED TRANSPORTAT",2011,100
3,21,2102,2,1124,2,3,13,"NEW HEALTH FACILITY",2009,100
3,21,2102,2,1124,2,4,15,"NEW SCHOOL",2009,60
3,21,2106,2,236,1,1,2,"FLOOD",2010,80
3,21,2106,2,236,1,2,5,"HUMAN EPIDEMIC DISEA",2011,60
3,21,2106,2,236,1,3,6,"SHARP CHANGESIN PRIC",2011,100
3,21,2106,2,236,2,1,17,"ON GRID ELETRICITY",2013,50
3,21,2106,2,236,2,2,14,"NEW ROAD",2013,100
3,21,2106,2,236,2,3,16,"IMPROVED TRANSPORTAT",2013,100
3,21,2106,2,236,2,4,13,"NEW HEALTH FACILITY",2009,100
3,21,2106,2,2822,1,1,2,"FLOOD",2010,45
3,21,2106,2,2822,1,2,6,"SHARP CHANGE PRICE",2011,100
3,21,2106,2,2822,1,3,9,"POWER OUTAGES",2010,75
3,21,2106,2,2822,1,4,5,"HUMAN EPIDEMICDISEAS",2010,50
3,21,2106,2,2822,2,1,14,"NEW ROAD",2009,85
3,21,2106,2,2822,2,2,13,"NEW HEALTH FACILITY",2010,70
3,21,2106,2,2822,2,3,15,"NEW SCHOOL",2009,65
3,21,2106,2,2822,2,4,16,"IMPROVED TRASPORTATI",2010,100
3,21,2108,1,520,1,1,2,"FLOOD",2012,50
3,21,2108,1,520,1,2,1,"DROUGHT",2010,100
3,21,2108,1,520,1,3,6,"SHARP CHANGE IN PRIC",2011,100
3,21,2108,1,520,1,4,5,"HUMAN EPIDEMIC DISEA",2009,40
3,21,2108,1,520,2,1,13,"NEW HEALTH FACILITY",2010,70
3,21,2108,1,520,2,2,14,"NEW ROAD",2012,75
3,21,2108,1,520,2,3,17,"ON GRID ELETRICITY",2012,75
3,21,2108,1,520,2,4,16,"IMPROVED TRANSPOTATI",2011,90
3,21,2109,2,38,1,1,2,"FLOOD",2010,60
3,21,2109,2,38,1,2,6,"SHARP CHANGESIN PRIC",2010,100
3,21,2109,2,38,1,3,5,"HUMAN EPIDEMIC DISEA",2013,50
3,21,2109,2,38,1,4,1,"DROUGHT",2009,100
3,21,2109,2,38,2,1,12,"NEW EMPOLYMENT OPPOR",2010,80
3,21,2109,2,38,2,2,16,"IMPROVED TRANSPORTAT",2010,100
3,21,2109,2,38,2,3,14,"NEW ROAD",2011,90
3,21,2109,2,38,2,4,15,"NEW SCHOOL",2009,50
3,21,2111,2,180,1,1,2,"FLOOD",2010,60
3,21,2111,2,180,1,2,3,"CROP DISEASE/PEST",2010,70
3,21,2111,2,180,1,3,1,"DROUGHT",2011,100
3,21,2111,2,180,1,4,6,"SHARPCHANGESINPRICE",2011,100
3,21,2111,2,180,2,1,17,"ON GRID ELECTRICITY",2009,60
3,21,2111,2,180,2,2,13,"NEW HEALTH",2007,85
3,21,2111,2,180,2,3,15,"NEW SCHOOL",2007,75
3,21,2111,2,180,2,4,16,"IMPROVED TRANSPOTATI",2011,100
3,21,2115,2,926,1,1,2,"FLOOD",2010,70
3,21,2115,2,926,1,2,3,"CROP DISEASE/PEST",2012,50
3,21,2115,2,926,1,3,6,"SHARP CHANGE",2011,100
3,21,2115,2,926,1,4,4,"LIVESTOCK",2012,40
3,21,2115,2,926,2,1,12,"NEW EMPLOYMENT OPPOR",2011,52
3,21,2115,2,926,2,2,13,"NEW HEALTH FACILITY",2010,55
3,21,2115,2,926,2,3,16,"IMPROVED TRANSPORTAT",2010,100
3,21,2115,2,926,2,4,14,"NEW ROAD",2009,85
3,21,2117,2,554,1,1,2,"FLOOD",2010,50
3,21,2117,2,554,1,2,3,"CROP DISEASE/PEST",2011,50
3,21,2117,2,554,1,3,6,"SHARP CHANGE IN PRIC",2011,100
3,21,2117,2,554,2,1,15,"NEW SCHOOL",2010,75
3,21,2117,2,554,2,2,14,"NEW RAOD",2012,90
3,21,2117,2,554,2,3,16,"IMPROVED TRANSPORTAT",2012,90
3,21,2117,2,554,2,4,12,"NEW EMPLOYMENT OPPOR",2011,55
3,21,2119,2,2146,1,1,2,"FOOLD",2010,60
3,21,2119,2,2146,1,2,3,"CROP DISEASE/PEST",2012,40
3,21,2119,2,2146,1,3,4,"LIVESTOCK DISEASE",2011,40
3,21,2119,2,2146,1,4,6,"SHARP CHANGESIN PRIC",2011,100
3,21,2119,2,2146,2,1,16,"IMPROVED TRANSPORTAT",2010,100
3,21,2119,2,2146,2,2,12,"NEW EMPLOYMENT OPPOR",2010,60
3,21,2119,2,2146,2,3,11,"DEVELOPMENT PROJECT",2010,50
3,21,2119,2,2146,2,4,15,"NEW SCHOOL",2012,65
3,21,2119,2,3956,1,1,1,"DROUGHT",2011,40
3,21,2119,2,3956,1,2,2,"FLOOD",2010,50
3,21,2119,2,3956,1,3,3,"CROP DISEASE",2012,45
3,21,2119,2,3956,1,4,6,"SHARP CHANGE",2011,100
3,21,2119,2,3956,2,1,15,"NEW SCHOOL",2010,75
3,21,2119,2,3956,2,2,16,"IMPROVED TRANSPORTAT",2011,100
3,21,2119,2,3956,2,3,12,"NEW EMPLOYMENT OPPOR",2011,80
3,21,2119,2,3956,2,4,11,"DEVELOPMENT PROJECT",2012,60
1,22,2203,2,266,2,1,13,"BUID HEALTH CENTER",2010,100
1,22,2203,2,266,2,2,15,"BUILD NEW SEC, SCHOL",2010,80
1,22,2205,2,664,1,1,2,"RAIN STORM",2007,60
1,22,2205,2,664,1,2,6,"PRICE DROP IN NUT",2010,70
1,22,2205,2,664,2,1,19,"GRADING OF ROAD",2013,100
1,22,2205,2,2432,2,1,19,"RENOVATE PRY SCHOOL",2012,60
1,22,2205,2,2432,2,2,13,"BUILD HEALTH CENTER",2011,100
1,22,2205,2,2432,2,3,14,"ROAD CONSTRUCTION",2010,100
1,22,2209,1,792,1,1,9,"IRREGULAR POWER SUPP",2013,70
1,22,2211,2,594,2,1,14,"ROAD CONSTRUCTION",2009,100
1,22,2211,2,594,2,2,15,"PRY, SCH. CONSRUCTIO",2009,80
1,22,2211,2,594,2,3,13,"HEALTH CENTER",2009,100
1,22,2211,2,594,2,4,19,"BOREHOLE CONSRUCTION",2009,100
1,22,2211,1,806,1,1,2,"FLOOD",2012,78
1,22,2214,2,1354,2,1,14,"REPAIR TIRED RD",2011,100
1,22,2218,2,596,1,1,10,"BAD ROAD",2012,100
1,22,2218,2,596,1,2,6,"INCRESE IN PRICE",2011,100
1,22,2220,1,1296,1,1,10,"LACK GOOD ROAD",2010,90
1,22,2220,1,1296,2,1,14,"ROAD CONSTRUCTION",2010,100
1,22,2220,1,1296,2,2,19,"COMMUNICATION NETWOR",2010,100
1,22,2220,1,1296,2,3,18,"OFF GRID ELECTRICITY",2010,90
1,23,2302,2,1982,1,1,8,"LOSS OF KEY SOCIAL S",2013,100
1,23,2302,2,1982,2,1,19,"FOOD SECURITY",2013,100
1,23,2303,2,2348,1,1,9,"POWER OUTAGE",2013,90
1,23,2303,2,2348,1,2,10,"BAD ROAD",2013,90
1,23,2303,2,2348,1,3,10,"NO AGRIC INCENTIVES",2012,80
1,23,2303,2,2348,1,4,10,"NO EMPLOYMENT",2013,70
1,23,2303,2,2348,2,1,19,"PRY SCH RENOVATION",2011,70
1,23,2303,2,2348,2,2,19,"SEC SCH RENOVATION",2010,70
1,23,2303,2,2348,2,3,19,"DISPENSARY RENOVATIO",2011,60
1,23,2304,2,322,1,1,8,"LOSS OF KEY SOCIAL S",2013,70
1,23,2304,2,322,1,2,9,"POWER OUTAGE",2012,60
1,23,2304,2,322,2,1,19,"SCHOOL MAINTENANCE",2011,70
1,23,2304,2,322,2,2,19,"IMPROVEMENT ON WATER",2012,60
1,23,2306,1,970,1,1,6,"SHARP CHANGES IN PRI",2013,70
1,23,2306,1,970,1,2,9,"POWER OUTAGE",2013,70
1,23,2306,1,970,1,3,8,"LOSS OF SOCIAL SERVI",2013,65
1,23,2306,1,970,2,1,19,"SCHOOL MAINTENANCE",2012,65
1,23,2306,1,970,2,2,13,"HEALTH FACILITY",2011,60
1,23,2307,1,78,1,1,10,"ROAD",2013,75
1,23,2307,1,78,1,2,8,"NO BOREHOLE",2012,75
1,23,2307,1,78,1,3,9,"POWER OUTAGE",2013,75
1,23,2307,1,78,2,1,19,"PRY SCH MAINTENANCE",2011,60
1,23,2307,1,78,2,2,13,"HOSPITAL COTTAGE",2012,60
1,23,2307,1,2316,1,1,6,"SHARP CHANGE IN PRIC",2012,80
1,23,2307,1,2316,1,2,9,"POWER OUTAGE",2013,80
1,23,2307,1,2316,2,1,19,"SCHOOL MAINTENANCE",2011,60
1,23,2308,1,556,1,1,10,"BAD ROAD CONDITION",2013,80
1,23,2308,1,556,1,2,9,"POWER OUTAGE",2013,80
1,23,2308,1,556,1,3,6,"PRICE INCREASE",2013,70
1,23,2308,1,556,2,1,13,"NEW HEALTH FACILITY",2012,60
1,23,2308,1,556,2,2,19,"SCHOOL RENOVATION",2011,55
1,23,2308,1,5180,1,1,9,"POWER OUTAGE",2013,50
1,23,2308,1,5180,1,2,10,"NO GOOD ROAD",2012,50
1,23,2308,1,5180,1,3,1,"DROUGHT",2012,35
1,23,2308,1,5180,1,4,10,"NO GOOD ROAD",2013,50
1,23,2308,1,5180,2,1,13,"NEW HEALTH FACILITY",2012,80
1,23,2308,1,5180,2,2,11,"DEVELOPMENT PROJECT",2011,60
1,23,2308,1,5180,2,3,19,"SCHOOL RENOVATION",2011,55
1,23,2309,2,998,1,1,8,"LOSS OF KEY SOCIAL S",2013,100
1,23,2309,2,998,1,2,10,"NO AGRIC INCENTIVES",2012,100
1,23,2309,2,998,2,1,19,"ROAD MAINTENANCE",2012,100
1,23,2311,2,516,1,1,10,"BAD ROAD",2012,90
1,23,2311,2,516,1,2,6,"SHARP CHANGE IN PRIC",2012,75
1,23,2311,2,516,2,1,19,"SCHOOL RENOVATION",2011,90
1,23,2311,2,516,2,2,19,"HOSPITAL RENOVATION",2012,75
1,23,2315,2,924,1,1,9,"POWER OUTAGE",2013,70
1,23,2315,2,924,1,2,8,"LOSS OF KEY SOCIAL S",2012,85
1,23,2315,2,924,1,3,10,"BAD INTERCITY ROAD",2013,95
1,23,2315,2,924,1,4,10,"NO AGRIC INCENTIVES",2013,75
1,23,2315,2,924,2,1,19,"ROAD MAINTENANCE",2010,95
1,23,2315,2,924,2,2,19,"SCHOOL MAINTENANCE",2011,80
1,23,2316,1,140,1,1,8,"LOSS OF KEY SOCIAL S",2013,90
1,23,2316,1,140,1,2,9,"POWER OUTAGE",2013,80
1,23,2316,1,140,1,3,10,"AGRIC JNCENTICES",2012,80
1,23,2316,1,140,2,1,15,"NEW SCHOOL BUILDING",2012,80
1,23,2316,1,140,2,2,19,"HOSPITAL RENOVATIONS",2012,70
6,24,2401,1,766,1,1,2,"FLOOD",2012,60
6,24,2401,1,766,1,2,9,"POWER OUTAGE",2012,80
6,24,2401,1,766,2,1,13,"HEALTH CARE FACILITY",2012,70
6,24,2401,1,766,2,2,19,"REFUSE COLLECTION PS",2011,80
6,24,2403,1,674,1,1,6,"SHARP CHANGE IN PRIC",2008,90
6,24,2403,1,674,1,2,8,"LOSS OF KEY SOCIAL S",2009,80
6,24,2403,1,674,1,3,7,"MASSIVE JOB LAY OFFS",2008,90
6,24,2403,1,674,2,1,16,"IMPROVED TRANSPORTAT",2010,90
6,24,2403,1,674,2,2,17,"ON GRID ELECTRICITY",2008,80
6,24,2403,1,1588,1,1,2,"FLOOD",2011,95
6,24,2403,1,1588,1,2,9,"POWER OUTAGE",2012,90
6,24,2403,1,1588,2,1,19,"SANITATION IMPROVEMT",2011,70
6,24,2403,1,1588,2,2,13,"NEW HEALTH FACILITY",2011,80
6,24,2403,1,3592,1,1,2,"FLOOD",1988,50
6,24,2403,1,3592,1,2,9,"POWER OUTAGE",2012,70
6,24,2403,1,3592,2,1,19,"PSP",2009,60
6,24,2403,1,3592,2,2,19,"ROAD CLEANERS",2011,60
6,24,2403,1,3592,2,3,19,"REDUCTION OF ROBBERY",2012,30
6,24,2403,1,7586,1,1,2,"FLOOD",2011,45
6,24,2403,1,7586,1,2,9,"POWER OUTAGE",2012,80
6,24,2403,1,7586,2,1,14,"NEW ROAD",2012,80
6,24,2403,1,7586,2,2,19,"CONSTR. OF DRAINAGE",2012,70
6,24,2405,1,134,1,1,2,"FLOOD",2012,90
6,24,2405,1,134,1,2,9,"POWER OUTAGE",2012,90
6,24,2405,1,134,2,1,19,"SECURITY",2012,85
6,24,2405,1,134,2,2,19,"IMPROV & AMEND RODA",2011,85
6,24,2407,2,396,1,1,2,"FLOOD",2010,70
6,24,2407,2,396,1,2,4,"LIVESTOCK DISEASE",2011,60
6,24,2407,2,396,1,3,10,"SCARCITY OF B/HOLE",2009,95
6,24,2407,2,396,1,4,9,"POWER OUTRAGE",2011,90
6,24,2407,2,396,2,1,16,"IMPROVED TRANSPORT",2011,80
6,24,2407,2,396,2,2,19,"COMMUNICATION",2009,70
6,24,2408,1,2074,1,1,6,"SHARP CHANGE IN PRIC",2009,60
6,24,2408,1,2074,1,2,7,"MASSIVE JOB LAY OFFS",2008,80
6,24,2408,1,2074,1,3,8,"LOSS OF KEY SOCIAL S",2008,50
6,24,2408,1,2074,2,1,14,"NEW ROAD",2008,95
6,24,2408,1,2074,2,2,16,"IMPROVED TRANSPORTAT",2008,95
6,24,2408,1,2074,2,3,11,"DEVELOPMENT PROJECT",2008,80
6,24,2411,1,788,1,1,10,"ROBBERY ATTACK",2012,40
6,24,2411,1,788,1,2,2,"FLOOD",2009,60
6,24,2411,1,788,1,3,9,"POWER OUTAGE",2009,70
6,24,2411,1,788,2,1,11,"DRAINAGE SYSTEM",2011,70
6,24,2411,1,788,2,2,19,"IMPROV ON ELECTRICIT",2012,80
6,24,2411,1,788,2,3,11,"BUILDING OF CULVET",2010,70
6,24,2412,1,2798,1,1,2,"FLOOD",2008,75
6,24,2412,1,2798,1,2,6,"SHARP CHANGE IN PRIC",2008,80
6,24,2412,1,2798,1,3,9,"POWER OUTAGE",2008,70
6,24,2412,1,2798,2,1,11,"DEVELOPMENT PROJECT",2008,80
6,24,2412,1,2798,2,2,16,"IMPROVED TRANSPORTAT",2008,80
6,24,2413,1,306,1,1,6,"SHARP CHANGE IN PRIC",2008,90
6,24,2413,1,306,1,2,7,"MASSIVE JOB LAY OUT",2011,90
6,24,2413,1,306,1,3,10,"NO ADEQUATE SECURITY",2008,80
6,24,2413,1,306,2,1,16,"IMPROVED TRANSPORTAT",2008,85
6,24,2413,1,306,2,2,13,"NEW HEALTH FACILITY",2009,85
6,24,2413,1,306,2,3,14,"NEW ROAD",2009,85
6,24,2413,1,306,2,4,17,"ON GRID ELECTRICITY",2009,80
6,24,2415,1,696,1,1,6,"SHARP CHANGE IN PRIC",2008,80
6,24,2415,1,696,1,2,2,"FLOOD",2008,75
6,24,2415,1,696,1,3,7,"MASSIVE JOB LAY OFFS",2008,85
6,24,2415,1,696,2,1,14,"NEW ROAD",2010,75
6,24,2415,1,696,2,2,16,"IMPROVED TRANSPORTAT",2010,90
6,24,2415,1,696,2,3,11,"DEVELOPMENT PROJECT",2011,50
6,24,2417,1,112,1,1,2,"FLOOD",2011,60
6,24,2417,1,112,1,2,10,"HUNGER",2011,80
6,24,2417,1,112,1,3,9,"POWER OUTAGE",2012,90
6,24,2417,1,112,2,1,19,"SCHOOL RENOVATION",2010,80
6,24,2417,1,112,2,2,19,"BUILDING NEW TOILET",2012,80
6,24,2417,1,112,2,3,19,"PROV. OF PIPE B/WATE",2011,80
6,24,2417,1,112,2,4,14,"CONSTR. NEW ROAD BRG",2010,90
6,24,2417,1,924,1,1,2,"FLOOD",2010,80
6,24,2417,1,924,1,2,6,"SHARH CHANGES IN PRI",2010,90
6,24,2417,1,924,1,3,9,"POWER OUTRAGE",2010,90
6,24,2417,1,924,2,1,16,"IMPROVED TRANSPORTAT",2010,70
6,24,2417,1,924,2,2,11,"DEVELOPMENT PROJECT",2010,70
6,24,2418,1,1770,1,1,1,"DROUGHT",2008,70
6,24,2418,1,1770,1,2,2,"FLOOD",2008,70
6,24,2418,1,1770,1,3,6,"SHARP CHANGE IN PRIC",2008,90
6,24,2418,1,1770,1,4,7,"MASSIVE JOB LAY OFF",2008,90
6,24,2418,1,1770,2,1,16,"IMPROVED TRANSPORTAT",2010,70
6,24,2418,1,1770,2,2,17,"ON GRID ELECTRICITY",2011,80
6,24,2419,1,330,1,1,6,"SHARP CHANGE IN PRIC",2008,85
6,24,2419,1,330,1,2,5,"HUMAN EPIDEMIC DISEA",2008,80
6,24,2419,1,330,1,3,8,"LOSS OF KEY SOCIAL S",2008,80
6,24,2419,1,330,2,1,13,"NEW HEALTH FACILITY",2009,85
6,24,2419,1,330,2,2,16,"IMPROVED TRANSPORTAT",2009,80
6,24,2419,1,330,2,3,11,"DEVELOPMENT PROJECT",2010,70
6,24,2420,1,402,1,1,2,"FLOOD",2012,80
6,24,2420,1,402,1,2,9,"POWER OUTAGE",2012,90
6,24,2420,1,402,1,3,10,"UNEMPLOYMENT - YOUTH",2012,70
6,24,2420,1,402,1,4,10,"NO GOOD ROAD",2012,80
6,24,2420,1,402,2,1,19,"IMPROVED SAnitation",2012,85
1,25,2502,2,728,1,1,2,"FIOOD",2012,50
