"zone","state","lga","sector","ea","item_cd","c8q1","c8q2"
1,26,2621,2,100,202,1,140
1,26,2621,2,100,204,1,2
1,26,2621,2,100,611,1,180
1,26,2621,2,100,612,1,60
1,26,2621,2,100,903,1,50
1,26,2621,2,100,904,1,50
1,26,2621,2,100,905,2,
1,26,2621,2,100,906,2,
1,26,2621,2,100,951,1,200
1,26,2621,2,100,952,2,
1,26,2621,2,100,1061,1,20
1,26,2621,2,100,1062,2,
1,26,2621,2,100,1511,2,
1,26,2621,2,100,1512,2,
1,26,2621,2,100,1531,2,
1,26,2621,2,100,1532,2,
1,26,2621,2,100,1551,2,2
1,26,2621,2,100,1552,2,2
1,26,2621,2,100,1553,2,
1,26,2621,2,100,1601,2,2
1,26,2621,2,100,1602,2,2
1,26,2621,2,100,1611,2,2
1,26,2621,2,100,1612,2,2
1,26,2621,2,100,1613,2,
1,26,2621,2,100,1621,2,2
1,26,2621,2,100,1622,2,
1,26,2621,2,100,1801,1,10
1,26,2621,2,100,1802,2,
1,26,2621,2,100,1901,2,
1,26,2621,2,100,1902,1,10
1,26,2621,2,100,1911,1,10
1,26,2621,2,100,1912,2,
1,26,2621,2,100,1921,2,
1,26,2621,2,100,1922,2,
1,26,2621,2,100,1931,1,50
1,26,2621,2,100,1932,1,20
1,26,2621,2,100,2001,2,
1,26,2621,2,100,2002,2,
1,26,2621,2,100,2003,2,
1,26,2621,2,100,2031,1,70
1,26,2621,2,100,2032,1,100
1,26,2621,2,100,9001,2,
1,26,2621,2,100,9002,2,
1,26,2621,1,940,1,1,80
1,26,2621,1,940,2,1,80
1,26,2621,1,940,3,1,80
1,26,2621,1,940,4,1,80
1,26,2621,1,940,5,1,200
1,26,2621,1,940,7,1,330
1,26,2621,1,940,8,1,150
1,26,2621,1,940,9,1,40
1,26,2621,1,940,10,1,20
1,26,2621,1,940,11,1,100
1,26,2621,1,940,20,2,
1,26,2621,1,940,21,1,80
1,26,2621,1,940,22,1,80
1,26,2621,1,940,23,1,60
1,26,2621,1,940,24,2,
1,26,2621,1,940,30,2,
1,26,2621,1,940,31,1,150
1,26,2621,1,940,32,1,150
1,26,2621,1,940,33,1,190
1,26,2621,1,940,34,2,
1,26,2621,1,940,35,1,500
1,26,2621,1,940,36,1,100
1,26,2621,1,940,37,2,
1,26,2621,1,940,38,2,
1,26,2621,1,940,50,1,250
1,26,2621,1,940,51,1,120
1,26,2621,1,940,52,1,20
1,26,2621,1,940,53,1,5
1,26,2621,1,940,54,1,20
1,26,2621,1,940,55,1,20
1,26,2621,1,940,60,1,200
1,26,2621,1,940,62,1,30
1,26,2621,1,940,63,2,
1,26,2621,1,940,64,2,
1,26,2621,1,940,65,1,100
1,26,2621,1,940,70,1,180
1,26,2621,1,940,71,2,
1,26,2621,1,940,72,1,150
1,26,2621,1,940,73,2,
1,26,2621,1,940,74,2,
1,26,2621,1,940,75,2,
1,26,2621,1,940,76,1,240
1,26,2621,1,940,78,1,100
1,26,2621,1,940,80,1,400
1,26,2621,1,940,81,1,250
1,26,2621,1,940,82,1,20
1,26,2621,1,940,83,1,10
1,26,2621,1,940,84,1,40
1,26,2621,1,940,85,2,
1,26,2621,1,940,86,1,300
1,26,2621,1,940,87,2,
1,26,2621,1,940,88,2,
1,26,2621,1,940,90,2,
1,26,2621,1,940,91,1,150
1,26,2621,1,940,101,1,100
1,26,2621,1,940,102,1,50
1,26,2621,1,940,103,1,20
1,26,2621,1,940,104,1,20
1,26,2621,1,940,105,1,20
1,26,2621,1,940,107,1,150
1,26,2621,1,940,108,2,
1,26,2621,1,940,109,2,
1,26,2621,1,940,111,1,30
1,26,2621,1,940,120,1,1500
1,26,2621,1,940,121,1,800
1,26,2621,1,940,123,2,
1,26,2621,1,940,125,1,850
1,26,2621,1,940,126,1,20
1,26,2621,1,940,130,1,1000
1,26,2621,1,940,131,1,800
1,26,2621,1,940,132,2,
1,26,2621,1,940,133,1,500
1,26,2621,1,940,134,2,
1,26,2621,1,940,136,2,
1,26,2621,1,940,140,1,1000
1,26,2621,1,940,141,1,400
1,26,2621,1,940,142,1,400
1,26,2621,1,940,143,1,300
1,26,2621,1,940,144,1,100
1,26,2621,1,940,145,2,
1,26,2621,1,940,146,2,
1,26,2621,1,940,147,2,
1,26,2621,1,940,150,1,250
1,26,2621,1,940,152,2,
1,26,2621,1,940,154,1,50
1,26,2621,1,940,170,1,200
1,26,2621,1,940,171,1,200
1,26,2621,1,940,172,1,200
1,26,2621,1,940,173,1,200
1,26,2621,1,940,174,1,200
1,26,2621,1,940,175,1,200
1,26,2621,1,940,181,1,100
1,26,2621,1,940,182,1,1000
1,26,2621,1,940,183,2,
1,26,2621,1,940,184,2,
1,26,2621,1,940,201,1,5
1,26,2621,1,940,202,1,80
1,26,2621,1,940,204,1,20
1,26,2621,1,940,611,1,250
1,26,2621,1,940,612,1,70
1,26,2621,1,940,903,1,100
1,26,2621,1,940,904,1,100
1,26,2621,1,940,905,2,
1,26,2621,1,940,906,2,
1,26,2621,1,940,951,1,200
1,26,2621,1,940,952,2,
1,26,2621,1,940,1061,1,20
1,26,2621,1,940,1062,1,20
1,26,2621,1,940,1511,2,
1,26,2621,1,940,1512,1,850
1,26,2621,1,940,1513,1,125
1,26,2621,1,940,1531,2,
1,26,2621,1,940,1532,1,550
1,26,2621,1,940,1533,1,850
1,26,2621,1,940,1551,1,25
1,26,2621,1,940,1552,1,60
1,26,2621,1,940,1553,1,100
1,26,2621,1,940,1601,1,40
1,26,2621,1,940,1602,2,
1,26,2621,1,940,1611,1,25
1,26,2621,1,940,1612,1,750
1,26,2621,1,940,1613,1,1200
1,26,2621,1,940,1621,1,5
1,26,2621,1,940,1622,1,120
1,26,2621,1,940,1801,1,10
1,26,2621,1,940,1802,1,250
1,26,2621,1,940,1911,1,10
1,26,2621,1,940,1912,1,50
1,26,2621,1,940,1921,1,180
1,26,2621,1,940,1922,1,90
1,26,2621,1,940,1931,1,100
1,26,2621,1,940,1932,1,50
1,26,2621,1,940,2001,1,60
1,26,2621,1,940,2002,1,80
1,26,2621,1,940,2003,1,120
1,26,2621,1,940,2031,1,50
1,26,2621,1,940,2032,1,70
1,26,2621,1,940,2033,1,120
1,26,2621,1,940,9002,1,180
1,26,2621,1,940,9003,1,250
1,26,2621,1,940,9012,1,250
1,26,2621,1,940,9013,2,
1,26,2621,1,940,9014,2,
1,26,2623,2,1688,1,1,100
1,26,2623,2,1688,2,1,100
1,26,2623,2,1688,3,1,100
1,26,2623,2,1688,4,1,100
1,26,2623,2,1688,5,1,280
1,26,2623,2,1688,7,1,380
1,26,2623,2,1688,8,1,250
1,26,2623,2,1688,9,1,50
1,26,2623,2,1688,10,1,40
1,26,2623,2,1688,11,1,100
1,26,2623,2,1688,20,2,
1,26,2623,2,1688,21,1,240
1,26,2623,2,1688,22,1,150
1,26,2623,2,1688,23,1,80
1,26,2623,2,1688,24,2,
1,26,2623,2,1688,30,2,
1,26,2623,2,1688,31,1,200
1,26,2623,2,1688,32,1,150
1,26,2623,2,1688,33,1,200
1,26,2623,2,1688,34,1,0
1,26,2623,2,1688,35,1,500
1,26,2623,2,1688,36,1,100
1,26,2623,2,1688,37,1,400
1,26,2623,2,1688,38,1,50
1,26,2623,2,1688,50,1,400
1,26,2623,2,1688,51,1,150
1,26,2623,2,1688,52,1,50
1,26,2623,2,1688,53,1,10
1,26,2623,2,1688,54,1,20
1,26,2623,2,1688,55,1,20
1,26,2623,2,1688,60,1,250
1,26,2623,2,1688,62,1,30
1,26,2623,2,1688,63,1,50
1,26,2623,2,1688,64,1,150
1,26,2623,2,1688,65,1,100
1,26,2623,2,1688,70,1,1500
1,26,2623,2,1688,71,2,
1,26,2623,2,1688,72,2,
1,26,2623,2,1688,73,1,150
1,26,2623,2,1688,74,2,
1,26,2623,2,1688,75,2,
1,26,2623,2,1688,76,1,2000
1,26,2623,2,1688,78,1,80
1,26,2623,2,1688,80,1,700
1,26,2623,2,1688,81,1,480
1,26,2623,2,1688,82,1,40
1,26,2623,2,1688,83,1,20
1,26,2623,2,1688,84,1,120
1,26,2623,2,1688,85,1,50
1,26,2623,2,1688,86,1,250
1,26,2623,2,1688,87,1,280
1,26,2623,2,1688,88,1,280
1,26,2623,2,1688,90,1,250
1,26,2623,2,1688,91,1,250
1,26,2623,2,1688,101,1,200
1,26,2623,2,1688,102,1,50
1,26,2623,2,1688,103,1,30
1,26,2623,2,1688,104,1,50
1,26,2623,2,1688,105,1,50
1,26,2623,2,1688,107,1,200
1,26,2623,2,1688,108,1,50
1,26,2623,2,1688,109,2,
1,26,2623,2,1688,111,1,30
1,26,2623,2,1688,120,1,2000
1,26,2623,2,1688,121,1,2000
1,26,2623,2,1688,122,1,1500
1,26,2623,2,1688,123,2,
1,26,2623,2,1688,125,1,900
1,26,2623,2,1688,126,1,25
1,26,2623,2,1688,130,1,1500
1,26,2623,2,1688,131,1,1200
1,26,2623,2,1688,132,1,1000
1,26,2623,2,1688,133,1,1000
1,26,2623,2,1688,134,2,
1,26,2623,2,1688,136,1,200
1,26,2623,2,1688,140,1,10000
1,26,2623,2,1688,141,1,500
1,26,2623,2,1688,142,1,400
1,26,2623,2,1688,143,1,800
1,26,2623,2,1688,144,1,200
1,26,2623,2,1688,145,1,300
1,26,2623,2,1688,146,1,250
1,26,2623,2,1688,147,2,
1,26,2623,2,1688,150,1,200
1,26,2623,2,1688,152,2,
1,26,2623,2,1688,154,1,150
1,26,2623,2,1688,170,1,300
1,26,2623,2,1688,171,1,300
1,26,2623,2,1688,172,1,300
1,26,2623,2,1688,173,1,300
1,26,2623,2,1688,175,1,300
1,26,2623,2,1688,181,1,500
1,26,2623,2,1688,182,1,1000
1,26,2623,2,1688,183,2,
1,26,2623,2,1688,184,1,400
1,26,2623,2,1688,201,1,10
1,26,2623,2,1688,202,1,120
1,26,2623,2,1688,204,1,50
1,26,2623,2,1688,611,1,300
1,26,2623,2,1688,612,1,80
1,26,2623,2,1688,903,1,200
1,26,2623,2,1688,904,1,100
1,26,2623,2,1688,905,2,
1,26,2623,2,1688,906,1,400
1,26,2623,2,1688,951,1,180
1,26,2623,2,1688,952,2,
1,26,2623,2,1688,1061,1,50
1,26,2623,2,1688,1062,1,50
1,26,2623,2,1688,1511,2,
1,26,2623,2,1688,1512,1,700
1,26,2623,2,1688,1513,1,1300
1,26,2623,2,1688,1531,2,
1,26,2623,2,1688,1532,1,1400
1,26,2623,2,1688,1533,2,
1,26,2623,2,1688,1551,1,60
1,26,2623,2,1688,1552,1,150
1,26,2623,2,1688,1553,1,250
1,26,2623,2,1688,1601,1,20
1,26,2623,2,1688,1602,1,250
1,26,2623,2,1688,1611,1,150
1,26,2623,2,1688,1612,1,450
1,26,2623,2,1688,1613,1,850
1,26,2623,2,1688,1621,1,5
1,26,2623,2,1688,1622,1,150
1,26,2623,2,1688,1801,1,10
1,26,2623,2,1688,1802,1,250
1,26,2623,2,1688,1901,1,30
1,26,2623,2,1688,1902,1,150
1,26,2623,2,1688,1911,1,10
1,26,2623,2,1688,1921,1,250
1,26,2623,2,1688,1922,1,150
1,26,2623,2,1688,1931,1,150
1,26,2623,2,1688,1932,1,70
1,26,2623,2,1688,2001,1,60
1,26,2623,2,1688,2002,1,100
1,26,2623,2,1688,2003,1,120
1,26,2623,2,1688,2031,1,70
1,26,2623,2,1688,2032,1,120
1,26,2623,2,1688,9001,1,100
1,26,2623,2,1688,9002,1,150
1,26,2623,2,1688,9003,1,200
1,26,2623,2,1688,9004,1,150
1,26,2623,2,1688,9011,1,200
1,26,2623,2,1688,9012,1,250
1,26,2623,2,1688,9013,1,300
1,26,2623,2,1688,9014,1,180
1,26,2625,2,926,1,1,60
1,26,2625,2,926,2,1,60
1,26,2625,2,926,3,1,60
1,26,2625,2,926,5,1,200
1,26,2625,2,926,7,1,350
1,26,2625,2,926,8,1,200
1,26,2625,2,926,9,1,5
1,26,2625,2,926,10,1,10
1,26,2625,2,926,23,1,50
1,26,2625,2,926,31,1,150
1,26,2625,2,926,32,1,70
1,26,2625,2,926,53,1,5
1,26,2625,2,926,54,1,120
1,26,2625,2,926,55,1,200
1,26,2625,2,926,60,1,140
1,26,2625,2,926,70,1,200
1,26,2625,2,926,76,1,300
1,26,2625,2,926,80,1,200
1,26,2625,2,926,84,1,70
1,26,2625,2,926,101,1,70
1,26,2625,2,926,102,1,30
1,26,2625,2,926,105,1,30
1,26,2625,2,926,120,1,1000
1,26,2625,2,926,121,1,1200
1,26,2625,2,926,122,1,1400
1,26,2625,2,926,126,1,20
1,26,2625,2,926,130,1,500
1,26,2625,2,926,131,1,500
1,26,2625,2,926,133,1,600
1,26,2625,2,926,140,1,700
1,26,2625,2,926,143,1,800
1,26,2625,2,926,170,1,140
1,26,2625,2,926,171,1,150
1,26,2625,2,926,172,1,200
1,26,2625,2,926,173,1,150
1,26,2625,2,926,174,1,150
1,26,2625,2,926,175,1,200
1,26,2625,2,926,201,1,5
1,26,2625,2,926,202,1,120
1,26,2625,2,926,611,1,150
1,26,2625,2,926,951,1,210
1,26,2625,2,926,1061,1,30
1,26,2625,2,926,1801,1,20
1,26,2625,2,926,1802,1,250
1,26,2625,2,926,1901,1,30
1,26,2625,2,926,1911,1,20
1,26,2625,2,926,1921,1,250
1,26,2625,2,926,1922,1,110
1,26,2625,2,926,2031,1,60
6,27,2701,1,506,1,1,150
6,27,2701,1,506,2,1,140
6,27,2701,1,506,3,1,120
6,27,2701,1,506,4,1,130
6,27,2701,1,506,5,1,650
6,27,2701,1,506,7,1,280
6,27,2701,1,506,8,1,100
6,27,2701,1,506,9,1,20
6,27,2701,1,506,10,1,10
6,27,2701,1,506,21,1,450
6,27,2701,1,506,22,1,150
6,27,2701,1,506,23,1,140
6,27,2701,1,506,31,1,200
6,27,2701,1,506,32,1,150
6,27,2701,1,506,33,1,170
6,27,2701,1,506,34,1,300
6,27,2701,1,506,35,1,400
6,27,2701,1,506,36,1,350
6,27,2701,1,506,51,1,140
6,27,2701,1,506,52,1,50
6,27,2701,1,506,53,1,20
6,27,2701,1,506,65,1,70
6,27,2701,1,506,70,1,240
6,27,2701,1,506,73,1,250
6,27,2701,1,506,76,1,260
6,27,2701,1,506,78,1,300
6,27,2701,1,506,80,1,300
6,27,2701,1,506,81,1,200
6,27,2701,1,506,82,1,20
6,27,2701,1,506,84,1,100
6,27,2701,1,506,85,1,80
6,27,2701,1,506,86,1,250
6,27,2701,1,506,87,1,120
6,27,2701,1,506,88,1,120
6,27,2701,1,506,101,1,100
6,27,2701,1,506,102,1,50
6,27,2701,1,506,104,1,100
6,27,2701,1,506,105,1,100
6,27,2701,1,506,111,1,50
6,27,2701,1,506,120,1,700
6,27,2701,1,506,125,1,700
6,27,2701,1,506,126,1,80
6,27,2701,1,506,130,1,700
6,27,2701,1,506,131,1,850
6,27,2701,1,506,132,1,450
6,27,2701,1,506,140,1,800
6,27,2701,1,506,141,1,650
6,27,2701,1,506,152,1,1300
6,27,2701,1,506,170,1,150
6,27,2701,1,506,171,1,150
6,27,2701,1,506,172,1,150
6,27,2701,1,506,173,1,150
6,27,2701,1,506,174,1,150
6,27,2701,1,506,175,1,200
6,27,2701,1,506,182,1,1000
6,27,2701,1,506,201,1,10
6,27,2701,1,506,202,1,80
6,27,2701,1,506,204,1,100
6,27,2701,1,506,903,1,100
6,27,2701,1,506,906,1,250
6,27,2701,1,506,951,1,150
6,27,2701,1,506,952,1,10
6,27,2701,1,506,1061,1,100
6,27,2701,1,506,1512,1,650
6,27,2701,1,506,1532,1,130
6,27,2701,1,506,1551,1,70
6,27,2701,1,506,1552,1,120
6,27,2701,1,506,1601,1,50
6,27,2701,1,506,1602,1,250
6,27,2701,1,506,1612,1,700
6,27,2701,1,506,1621,1,10
6,27,2701,1,506,1622,1,150
6,27,2701,1,506,1801,1,10
6,27,2701,1,506,1802,1,250
6,27,2701,1,506,1901,1,10
6,27,2701,1,506,1911,1,10
6,27,2701,1,506,1921,1,80
6,27,2701,1,506,2001,1,60
6,27,2701,1,506,2002,1,100
6,27,2701,1,506,2003,1,120
6,27,2701,1,506,2031,1,60
6,27,2701,1,506,2032,1,70
6,27,2701,1,506,2033,1,120
6,27,2701,1,506,9002,1,200
6,27,2701,1,506,9004,1,200
6,27,2701,1,506,9011,1,220
6,27,2701,1,506,9013,1,300
6,27,2701,1,506,9014,1,200
6,27,2703,1,1076,1,1,140
6,27,2703,1,1076,2,1,140
6,27,2703,1,1076,3,1,100
6,27,2703,1,1076,4,1,120
6,27,2703,1,1076,5,1,700
6,27,2703,1,1076,7,1,300
6,27,2703,1,1076,8,1,200
6,27,2703,1,1076,9,1,20
6,27,2703,1,1076,10,1,10
6,27,2703,1,1076,21,1,450
6,27,2703,1,1076,22,1,300
6,27,2703,1,1076,23,1,140
6,27,2703,1,1076,31,1,220
6,27,2703,1,1076,32,1,140
6,27,2703,1,1076,33,1,150
6,27,2703,1,1076,35,1,400
6,27,2703,1,1076,36,1,350
6,27,2703,1,1076,51,1,150
6,27,2703,1,1076,52,1,50
6,27,2703,1,1076,53,1,20
6,27,2703,1,1076,64,1,500
6,27,2703,1,1076,65,1,100
6,27,2703,1,1076,70,1,200
6,27,2703,1,1076,73,1,270
6,27,2703,1,1076,76,1,260
6,27,2703,1,1076,78,1,250
6,27,2703,1,1076,80,1,450
6,27,2703,1,1076,81,1,200
6,27,2703,1,1076,82,1,20
6,27,2703,1,1076,84,1,150
6,27,2703,1,1076,85,1,70
6,27,2703,1,1076,86,1,250
6,27,2703,1,1076,87,1,120
6,27,2703,1,1076,88,1,120
6,27,2703,1,1076,91,1,140
6,27,2703,1,1076,101,1,100
6,27,2703,1,1076,102,1,50
6,27,2703,1,1076,104,1,100
6,27,2703,1,1076,105,1,100
6,27,2703,1,1076,109,1,100
6,27,2703,1,1076,111,1,30
6,27,2703,1,1076,120,1,700
6,27,2703,1,1076,125,1,650
6,27,2703,1,1076,126,1,80
6,27,2703,1,1076,130,1,750
6,27,2703,1,1076,131,1,1000
6,27,2703,1,1076,132,1,450
6,27,2703,1,1076,140,1,800
6,27,2703,1,1076,141,1,500
6,27,2703,1,1076,143,1,650
6,27,2703,1,1076,170,1,200
6,27,2703,1,1076,171,1,200
6,27,2703,1,1076,172,1,200
6,27,2703,1,1076,173,1,200
6,27,2703,1,1076,174,1,200
6,27,2703,1,1076,175,1,250
6,27,2703,1,1076,182,1,1100
6,27,2703,1,1076,201,1,5
6,27,2703,1,1076,202,1,80
6,27,2703,1,1076,204,1,100
6,27,2703,1,1076,903,1,100
6,27,2703,1,1076,906,1,300
6,27,2703,1,1076,951,1,200
6,27,2703,1,1076,952,1,20
6,27,2703,1,1076,1061,1,100
6,27,2703,1,1076,1512,1,700
6,27,2703,1,1076,1532,1,120
6,27,2703,1,1076,1552,1,120
6,27,2703,1,1076,1612,1,700
6,27,2703,1,1076,1801,1,10
6,27,2703,1,1076,1802,1,250
6,27,2703,1,1076,1901,1,10
6,27,2703,1,1076,1911,1,10
6,27,2703,1,1076,1912,1,200
6,27,2703,1,1076,1921,1,70
6,27,2703,1,1076,1922,1,50
6,27,2703,1,1076,2001,1,60
6,27,2703,1,1076,2002,1,100
6,27,2703,1,1076,2003,1,120
6,27,2703,1,1076,2031,1,60
6,27,2703,1,1076,2032,1,70
6,27,2703,1,1076,2033,1,120
6,27,2703,1,1076,9002,1,220
6,27,2703,1,1076,9004,1,220
6,27,2703,1,1076,9011,1,200
6,27,2703,1,1076,9012,1,250
6,27,2703,1,1076,9013,1,300
6,27,2703,1,1076,9014,1,200
6,27,2703,1,1612,1,1,150
6,27,2703,1,1612,2,1,150
6,27,2703,1,1612,3,1,120
6,27,2703,1,1612,4,1,130
6,27,2703,1,1612,5,1,700
6,27,2703,1,1612,7,1,280
6,27,2703,1,1612,8,1,250
6,27,2703,1,1612,9,1,20
6,27,2703,1,1612,10,1,10
6,27,2703,1,1612,21,1,450
6,27,2703,1,1612,22,1,300
6,27,2703,1,1612,23,1,130
6,27,2703,1,1612,31,1,200
6,27,2703,1,1612,32,1,130
6,27,2703,1,1612,33,1,140
6,27,2703,1,1612,35,1,350
6,27,2703,1,1612,36,1,450
6,27,2703,1,1612,51,1,150
6,27,2703,1,1612,52,1,60
6,27,2703,1,1612,53,1,20
6,27,2703,1,1612,64,1,250
6,27,2703,1,1612,65,1,100
6,27,2703,1,1612,70,1,200
6,27,2703,1,1612,72,1,300
6,27,2703,1,1612,76,1,200
6,27,2703,1,1612,78,1,280
6,27,2703,1,1612,80,1,550
6,27,2703,1,1612,81,1,250
6,27,2703,1,1612,82,1,25
6,27,2703,1,1612,84,1,150
6,27,2703,1,1612,85,1,100
6,27,2703,1,1612,86,1,250
6,27,2703,1,1612,87,1,130
6,27,2703,1,1612,88,1,130
6,27,2703,1,1612,101,1,100
6,27,2703,1,1612,102,1,100
6,27,2703,1,1612,104,1,100
6,27,2703,1,1612,105,1,100
6,27,2703,1,1612,109,1,100
6,27,2703,1,1612,111,1,120
6,27,2703,1,1612,120,1,700
6,27,2703,1,1612,125,1,700
6,27,2703,1,1612,126,1,100
6,27,2703,1,1612,130,1,500
6,27,2703,1,1612,131,1,850
6,27,2703,1,1612,132,1,450
6,27,2703,1,1612,140,1,600
6,27,2703,1,1612,141,1,500
6,27,2703,1,1612,143,1,650
6,27,2703,1,1612,144,1,620
6,27,2703,1,1612,147,1,150
6,27,2703,1,1612,154,1,100
6,27,2703,1,1612,170,1,200
6,27,2703,1,1612,171,1,200
6,27,2703,1,1612,172,1,200
6,27,2703,1,1612,173,1,200
6,27,2703,1,1612,174,1,200
6,27,2703,1,1612,175,1,200
6,27,2703,1,1612,182,1,800
6,27,2703,1,1612,201,1,10
6,27,2703,1,1612,202,1,80
6,27,2703,1,1612,204,1,120
6,27,2703,1,1612,611,1,500
6,27,2703,1,1612,903,1,100
6,27,2703,1,1612,904,1,100
6,27,2703,1,1612,906,1,160
6,27,2703,1,1612,951,1,180
6,27,2703,1,1612,952,1,10
6,27,2703,1,1612,1061,1,100
6,27,2703,1,1612,1512,1,700
6,27,2703,1,1612,1531,1,80
6,27,2703,1,1612,1532,1,130
6,27,2703,1,1612,1551,1,80
6,27,2703,1,1612,1552,1,120
6,27,2703,1,1612,1601,1,50
6,27,2703,1,1612,1602,1,300
6,27,2703,1,1612,1612,1,700
6,27,2703,1,1612,1621,1,10
6,27,2703,1,1612,1622,1,150
6,27,2703,1,1612,1801,1,10
6,27,2703,1,1612,1802,1,220
6,27,2703,1,1612,1901,1,10
6,27,2703,1,1612,1911,1,10
6,27,2703,1,1612,1912,1,200
6,27,2703,1,1612,1921,1,80
6,27,2703,1,1612,1922,2,
6,27,2703,1,1612,1931,1,80
6,27,2703,1,1612,2001,1,50
6,27,2703,1,1612,2002,1,80
6,27,2703,1,1612,2003,1,100
6,27,2703,1,1612,2031,1,60
6,27,2703,1,1612,2032,1,20
6,27,2703,1,1612,2033,1,120
6,27,2703,1,1612,9002,1,200
6,27,2703,1,1612,9004,1,200
6,27,2703,1,1612,9011,1,180
6,27,2703,1,1612,9012,1,250
6,27,2703,1,1612,9013,1,300
6,27,2703,1,1612,9014,1,220
6,27,2704,2,204,3,1,130
6,27,2704,2,204,4,1,140
6,27,2704,2,204,5,1,600
6,27,2704,2,204,7,1,270
6,27,2704,2,204,8,1,200
6,27,2704,2,204,9,1,10
6,27,2704,2,204,10,1,10
6,27,2704,2,204,22,1,350
6,27,2704,2,204,23,1,120
6,27,2704,2,204,30,1,200
6,27,2704,2,204,31,1,250
6,27,2704,2,204,32,1,120
6,27,2704,2,204,34,1,400
6,27,2704,2,204,35,1,450
6,27,2704,2,204,36,1,400
6,27,2704,2,204,38,1,200
6,27,2704,2,204,52,1,50
6,27,2704,2,204,53,1,20
6,27,2704,2,204,62,1,300
6,27,2704,2,204,64,1,500
6,27,2704,2,204,65,1,60
6,27,2704,2,204,70,1,200
6,27,2704,2,204,76,1,240
6,27,2704,2,204,78,1,300
6,27,2704,2,204,80,1,400
6,27,2704,2,204,82,1,20
6,27,2704,2,204,84,1,100
6,27,2704,2,204,86,1,220
6,27,2704,2,204,101,1,100
6,27,2704,2,204,104,1,100
6,27,2704,2,204,105,1,100
6,27,2704,2,204,111,1,40
6,27,2704,2,204,120,1,650
6,27,2704,2,204,125,1,700
6,27,2704,2,204,126,1,70
6,27,2704,2,204,130,1,500
6,27,2704,2,204,141,1,450
6,27,2704,2,204,142,1,550
6,27,2704,2,204,143,1,600
6,27,2704,2,204,144,1,620
6,27,2704,2,204,145,1,500
6,27,2704,2,204,147,1,160
6,27,2704,2,204,152,1,1400
6,27,2704,2,204,170,1,100
6,27,2704,2,204,171,1,100
6,27,2704,2,204,172,1,100
6,27,2704,2,204,173,1,150
6,27,2704,2,204,174,1,150
6,27,2704,2,204,175,1,200
6,27,2704,2,204,182,1,800
6,27,2704,2,204,201,1,5
6,27,2704,2,204,202,1,80
6,27,2704,2,204,611,1,450
6,27,2704,2,204,903,1,80
6,27,2704,2,204,906,1,150
6,27,2704,2,204,951,1,220
6,27,2704,2,204,952,1,10
6,27,2704,2,204,1061,1,100
6,27,2704,2,204,1512,1,800
6,27,2704,2,204,1532,1,130
6,27,2704,2,204,1612,1,750
6,27,2704,2,204,1621,1,10
6,27,2704,2,204,1622,1,200
6,27,2704,2,204,1801,1,10
6,27,2704,2,204,1802,1,230
6,27,2704,2,204,1901,1,10
6,27,2704,2,204,1911,1,10
6,27,2704,2,204,1912,1,200
6,27,2704,2,204,1921,1,80
6,27,2704,2,204,2001,1,60
6,27,2704,2,204,2002,1,80
6,27,2704,2,204,2003,1,100
6,27,2704,2,204,2031,1,60
6,27,2704,2,204,2032,1,70
6,27,2704,2,204,9003,1,220
6,27,2704,2,204,9011,1,200
6,27,2704,2,204,9012,1,250
6,27,2704,2,204,9013,1,300
6,27,2704,2,204,9014,1,250
6,27,2707,1,1410,1,1,150
6,27,2707,1,1410,2,1,150
6,27,2707,1,1410,3,1,120
6,27,2707,1,1410,4,1,130
6,27,2707,1,1410,5,1,800
6,27,2707,1,1410,7,1,280
6,27,2707,1,1410,8,1,200
6,27,2707,1,1410,9,1,20
6,27,2707,1,1410,10,1,10
6,27,2707,1,1410,21,1,450
6,27,2707,1,1410,22,1,300
6,27,2707,1,1410,23,1,140
6,27,2707,1,1410,31,1,250
6,27,2707,1,1410,32,1,150
6,27,2707,1,1410,33,1,170
6,27,2707,1,1410,35,1,400
6,27,2707,1,1410,51,1,150
6,27,2707,1,1410,52,1,50
6,27,2707,1,1410,53,1,10
6,27,2707,1,1410,65,1,100
6,27,2707,1,1410,70,1,220
6,27,2707,1,1410,72,1,300
6,27,2707,1,1410,73,1,250
6,27,2707,1,1410,76,1,240
6,27,2707,1,1410,78,1,280
6,27,2707,1,1410,80,1,400
6,27,2707,1,1410,81,1,200
6,27,2707,1,1410,82,1,25
6,27,2707,1,1410,85,1,70
6,27,2707,1,1410,86,1,300
6,27,2707,1,1410,87,1,120
6,27,2707,1,1410,88,1,120
6,27,2707,1,1410,101,1,100
6,27,2707,1,1410,102,1,100
6,27,2707,1,1410,104,1,100
6,27,2707,1,1410,105,1,100
6,27,2707,1,1410,111,1,50
6,27,2707,1,1410,120,1,650
6,27,2707,1,1410,125,1,600
6,27,2707,1,1410,126,1,100
6,27,2707,1,1410,130,1,850
6,27,2707,1,1410,132,1,450
6,27,2707,1,1410,140,1,750
6,27,2707,1,1410,141,1,800
6,27,2707,1,1410,152,1,1300
6,27,2707,1,1410,170,1,150
6,27,2707,1,1410,171,1,200
6,27,2707,1,1410,172,1,200
6,27,2707,1,1410,173,1,200
6,27,2707,1,1410,174,1,200
6,27,2707,1,1410,175,1,250
6,27,2707,1,1410,182,1,1000
6,27,2707,1,1410,201,1,5
