"zone","state","lga","sector","ea","item_cd","sc8q1","sc8q2"
4,1,107,2,1044,1901,1,10
4,1,107,2,1044,1902,2,0
4,1,107,2,1044,2001,1,60
4,1,107,2,1044,2002,2,0
4,1,107,2,1044,2003,1,150
4,1,107,2,1044,2031,1,50
4,1,107,2,1044,2032,2,0
4,1,107,2,1044,2033,2,0
4,1,107,2,1044,9001,2,0
4,1,107,2,1044,9002,2,0
4,1,107,2,1044,9003,1,200
4,1,107,2,1044,9004,2,0
4,1,107,2,1044,9011,1,180
4,1,107,2,1044,9012,2,0
4,1,107,2,1044,9013,1,300
4,1,107,2,1044,9014,2,0
4,1,108,2,904,1,2,0
4,1,108,2,904,2,2,0
4,1,108,2,904,3,1,200
4,1,108,2,904,4,1,200
4,1,108,2,904,5,1,120
4,1,108,2,904,7,2,0
4,1,108,2,904,8,1,120
4,1,108,2,904,9,1,10
4,1,108,2,904,10,1,10
4,1,108,2,904,11,2,0
4,1,108,2,904,20,2,0
4,1,108,2,904,21,2,0
4,1,108,2,904,22,2,0
4,1,108,2,904,23,2,0
4,1,108,2,904,24,2,0
4,1,108,2,904,30,2,0
4,1,108,2,904,31,1,300
4,1,108,2,904,32,1,85
4,1,108,2,904,33,1,85
4,1,108,2,904,34,1,10
4,1,108,2,904,35,1,30
4,1,108,2,904,36,2,0
4,1,108,2,904,37,2,0
4,1,108,2,904,38,1,80
4,1,108,2,904,50,1,200
4,1,108,2,904,51,2,0
4,1,108,2,904,52,1,20
4,1,108,2,904,53,1,10
4,1,108,2,904,54,2,0
4,1,108,2,904,55,2,0
4,1,108,2,904,60,2,0
4,1,108,2,904,61,1,200
4,1,108,2,904,62,1,400
4,1,108,2,904,63,2,0
4,1,108,2,904,64,1,200
4,1,108,2,904,65,1,50
4,1,108,2,904,70,1,180
4,1,108,2,904,71,2,0
4,1,108,2,904,72,2,0
4,1,108,2,904,73,1,280
4,1,108,2,904,74,2,0
4,1,108,2,904,75,2,0
4,1,108,2,904,76,1,250
4,1,108,2,904,78,1,250
4,1,108,2,904,80,1,150
4,1,108,2,904,81,2,0
4,1,108,2,904,82,1,5
4,1,108,2,904,83,1,5
4,1,108,2,904,84,1,40
4,1,108,2,904,85,1,10
4,1,108,2,904,86,1,100
4,1,108,2,904,87,1,280
4,1,108,2,904,88,1,280
4,1,108,2,904,90,1,20
4,1,108,2,904,91,1,120
4,1,108,2,904,101,1,250
4,1,108,2,904,102,1,20
4,1,108,2,904,103,2,0
4,1,108,2,904,104,1,300
4,1,108,2,904,105,2,0
4,1,108,2,904,106,1,350
4,1,108,2,904,107,1,100
4,1,108,2,904,108,2,0
4,1,108,2,904,109,1,40
4,1,108,2,904,111,1,35
4,1,108,2,904,120,2,0
4,1,108,2,904,121,2,0
4,1,108,2,904,122,2,0
4,1,108,2,904,123,2,0
4,1,108,2,904,125,1,800
4,1,108,2,904,126,1,20
4,1,108,2,904,130,1,650
4,1,108,2,904,131,2,0
4,1,108,2,904,132,2,0
4,1,108,2,904,133,1,650
4,1,108,2,904,134,1,700
4,1,108,2,904,136,1,550
4,1,108,2,904,140,2,0
4,1,108,2,904,141,1,400
4,1,108,2,904,142,1,400
4,1,108,2,904,143,1,600
4,1,108,2,904,144,2,0
4,1,108,2,904,145,1,400
4,1,108,2,904,146,2,0
4,1,108,2,904,147,1,100
4,1,108,2,904,150,2,0
4,1,108,2,904,152,1,1200
4,1,108,2,904,154,2,0
4,1,108,2,904,170,1,150
4,1,108,2,904,171,1,150
4,1,108,2,904,172,2,0
4,1,108,2,904,173,2,0
4,1,108,2,904,174,1,150
4,1,108,2,904,175,2,0
4,1,108,2,904,181,2,0
4,1,108,2,904,182,1,1200
4,1,108,2,904,183,2,0
4,1,108,2,904,184,2,0
4,1,108,2,904,201,1,10
4,1,108,2,904,202,1,100
4,1,108,2,904,204,2,0
4,1,108,2,904,903,1,50
4,1,108,2,904,904,2,0
4,1,108,2,904,905,2,0
4,1,108,2,904,906,1,550
4,1,108,2,904,951,1,200
4,1,108,2,904,952,2,0
4,1,108,2,904,1511,2,0
4,1,108,2,904,1512,1,1600
4,1,108,2,904,1513,1,1200
4,1,108,2,904,1531,1,60
4,1,108,2,904,1532,2,0
4,1,108,2,904,1533,1,120
4,1,108,2,904,1551,1,100
4,1,108,2,904,1552,1,150
4,1,108,2,904,1553,1,300
4,1,108,2,904,1601,1,20
4,1,108,2,904,1602,1,280
4,1,108,2,904,1611,2,0
4,1,108,2,904,1612,1,550
4,1,108,2,904,1613,1,1200
4,1,108,2,904,1621,1,5
4,1,108,2,904,1622,1,180
4,1,108,2,904,1801,1,10
4,1,108,2,904,1802,1,200
4,1,108,2,904,1901,1,10
4,1,108,2,904,1902,2,0
4,1,108,2,904,2001,1,60
4,1,108,2,904,2002,1,100
4,1,108,2,904,2003,1,150
4,1,108,2,904,2031,1,50
4,1,108,2,904,2032,1,60
4,1,108,2,904,2033,1,100
4,1,108,2,904,9001,2,0
4,1,108,2,904,9002,2,0
4,1,108,2,904,9003,1,180
4,1,108,2,904,9004,1,120
4,1,108,2,904,9011,1,180
4,1,108,2,904,9012,1,200
4,1,108,2,904,9013,1,280
4,1,108,2,904,9014,1,150
4,1,110,2,76,1,2,0
4,1,110,2,76,2,2,0
4,1,110,2,76,3,1,200
4,1,110,2,76,4,2,0
4,1,110,2,76,5,1,120
4,1,110,2,76,7,1,200
4,1,110,2,76,8,1,70
4,1,110,2,76,9,1,10
4,1,110,2,76,10,1,10
4,1,110,2,76,11,2,0
4,1,110,2,76,20,2,0
4,1,110,2,76,21,2,0
4,1,110,2,76,22,2,0
4,1,110,2,76,23,2,0
4,1,110,2,76,24,2,0
4,1,110,2,76,30,2,0
4,1,110,2,76,31,1,200
4,1,110,2,76,32,1,75
4,1,110,2,76,33,1,75
4,1,110,2,76,34,1,10
4,1,110,2,76,35,1,30
4,1,110,2,76,36,2,0
4,1,110,2,76,37,2,0
4,1,110,2,76,38,1,80
4,1,110,2,76,50,1,150
4,1,110,2,76,51,2,0
4,1,110,2,76,52,1,20
4,1,110,2,76,53,1,10
4,1,110,2,76,54,2,0
4,1,110,2,76,55,2,0
4,1,110,2,76,60,2,0
4,1,110,2,76,61,1,250
4,1,110,2,76,62,1,370
4,1,110,2,76,63,2,0
4,1,110,2,76,64,2,0
4,1,110,2,76,65,1,50
4,1,110,2,76,70,1,150
4,1,110,2,76,71,2,0
4,1,110,2,76,72,2,0
4,1,110,2,76,73,2,0
4,1,110,2,76,74,2,0
4,1,110,2,76,75,2,0
4,1,110,2,76,76,1,250
4,1,110,2,76,78,1,270
4,1,110,2,76,80,1,1200
4,1,110,2,76,81,2,0
4,1,110,2,76,82,2,0
4,1,110,2,76,83,2,0
4,1,110,2,76,84,1,50
4,1,110,2,76,85,2,0
4,1,110,2,76,86,1,80
4,1,110,2,76,87,2,0
4,1,110,2,76,88,2,0
4,1,110,2,76,90,2,0
4,1,110,2,76,91,1,120
4,1,110,2,76,101,1,300
4,1,110,2,76,102,1,30
4,1,110,2,76,103,2,0
4,1,110,2,76,104,1,400
4,1,110,2,76,105,1,500
4,1,110,2,76,106,1,300
4,1,110,2,76,107,2,0
4,1,110,2,76,108,2,0
4,1,110,2,76,109,2,0
4,1,110,2,76,111,1,35
4,1,110,2,76,120,1,800
4,1,110,2,76,121,2,0
4,1,110,2,76,122,2,0
4,1,110,2,76,123,2,0
4,1,110,2,76,125,1,800
4,1,110,2,76,126,1,40
4,1,110,2,76,130,1,700
4,1,110,2,76,131,2,0
4,1,110,2,76,132,2,0
4,1,110,2,76,133,1,650
4,1,110,2,76,134,1,800
4,1,110,2,76,136,2,0
4,1,110,2,76,140,2,0
4,1,110,2,76,141,1,450
4,1,110,2,76,142,1,400
4,1,110,2,76,143,1,550
4,1,110,2,76,144,2,0
4,1,110,2,76,145,1,450
4,1,110,2,76,146,2,0
4,1,110,2,76,147,1,100
4,1,110,2,76,150,2,0
4,1,110,2,76,152,1,1200
4,1,110,2,76,154,2,0
4,1,110,2,76,170,1,150
4,1,110,2,76,171,1,150
4,1,110,2,76,172,2,0
4,1,110,2,76,173,2,0
4,1,110,2,76,174,1,150
4,1,110,2,76,175,2,0
4,1,110,2,76,181,2,0
4,1,110,2,76,182,1,800
4,1,110,2,76,183,2,0
4,1,110,2,76,184,2,0
4,1,110,2,76,201,1,10
4,1,110,2,76,202,1,100
4,1,110,2,76,204,2,0
4,1,110,2,76,903,1,100
4,1,110,2,76,904,2,0
4,1,110,2,76,905,2,0
4,1,110,2,76,906,1,550
4,1,110,2,76,951,1,150
4,1,110,2,76,952,2,0
4,1,110,2,76,1511,2,0
4,1,110,2,76,1512,1,600
4,1,110,2,76,1513,2,0
4,1,110,2,76,1531,1,60
4,1,110,2,76,1532,2,0
4,1,110,2,76,1533,1,120
4,1,110,2,76,1551,2,0
4,1,110,2,76,1552,2,0
4,1,110,2,76,1553,2,0
4,1,110,2,76,1601,2,0
4,1,110,2,76,1602,2,0
4,1,110,2,76,1611,2,0
4,1,110,2,76,1612,1,550
4,1,110,2,76,1613,2,0
4,1,110,2,76,1621,1,5
4,1,110,2,76,1622,1,180
4,1,110,2,76,1801,1,10
4,1,110,2,76,1802,1,200
4,1,110,2,76,1901,1,10
4,1,110,2,76,1902,2,0
4,1,110,2,76,2001,1,70
4,1,110,2,76,2002,1,100
4,1,110,2,76,2003,1,150
4,1,110,2,76,2031,1,50
4,1,110,2,76,2032,1,80
4,1,110,2,76,2033,1,100
4,1,110,2,76,9001,2,0
4,1,110,2,76,9002,2,0
4,1,110,2,76,9003,1,180
4,1,110,2,76,9004,2,0
4,1,110,2,76,9011,1,180
4,1,110,2,76,9012,2,0
4,1,110,2,76,9013,1,280
4,1,110,2,76,9014,1,180
4,1,111,1,1146,1,1,150
4,1,111,1,1146,2,1,150
4,1,111,1,1146,3,1,175
4,1,111,1,1146,4,1,175
4,1,111,1,1146,5,1,120
4,1,111,1,1146,7,1,160
4,1,111,1,1146,8,1,150
4,1,111,1,1146,9,1,10
4,1,111,1,1146,10,1,10
4,1,111,1,1146,11,1,200
4,1,111,1,1146,20,2,0
4,1,111,1,1146,21,1,200
4,1,111,1,1146,22,2,0
4,1,111,1,1146,23,2,0
4,1,111,1,1146,24,1,250
4,1,111,1,1146,30,1,30
4,1,111,1,1146,31,1,150
4,1,111,1,1146,32,1,120
4,1,111,1,1146,33,1,120
4,1,111,1,1146,34,1,10
4,1,111,1,1146,35,1,40
4,1,111,1,1146,36,1,20
4,1,111,1,1146,37,2,0
4,1,111,1,1146,38,1,100
4,1,111,1,1146,50,1,200
4,1,111,1,1146,51,1,120
4,1,111,1,1146,52,1,20
4,1,111,1,1146,53,1,10
4,1,111,1,1146,54,1,100
4,1,111,1,1146,55,1,1000
4,1,111,1,1146,60,2,0
4,1,111,1,1146,61,1,200
4,1,111,1,1146,62,1,550
4,1,111,1,1146,63,2,0
4,1,111,1,1146,64,2,0
4,1,111,1,1146,65,1,50
4,1,111,1,1146,70,1,180
4,1,111,1,1146,71,2,0
4,1,111,1,1146,72,2,0
4,1,111,1,1146,73,1,280
4,1,111,1,1146,74,2,0
4,1,111,1,1146,75,2,0
4,1,111,1,1146,76,1,250
4,1,111,1,1146,78,1,250
4,1,111,1,1146,80,1,1100
4,1,111,1,1146,81,1,20
4,1,111,1,1146,82,1,20
4,1,111,1,1146,83,1,30
4,1,111,1,1146,84,1,80
4,1,111,1,1146,85,1,30
4,1,111,1,1146,86,1,120
4,1,111,1,1146,87,1,250
4,1,111,1,1146,88,1,250
4,1,111,1,1146,90,1,100
4,1,111,1,1146,91,1,100
4,1,111,1,1146,101,1,50
4,1,111,1,1146,102,1,30
4,1,111,1,1146,103,1,10
4,1,111,1,1146,104,1,200
4,1,111,1,1146,105,2,0
4,1,111,1,1146,106,1,150
4,1,111,1,1146,107,2,0
4,1,111,1,1146,108,1,30
4,1,111,1,1146,109,2,0
4,1,111,1,1146,111,1,30
4,1,111,1,1146,120,1,650
4,1,111,1,1146,121,2,0
4,1,111,1,1146,122,2,0
4,1,111,1,1146,123,2,0
4,1,111,1,1146,125,1,650
4,1,111,1,1146,126,1,30
4,1,111,1,1146,130,1,600
4,1,111,1,1146,131,2,0
4,1,111,1,1146,132,2,0
4,1,111,1,1146,133,1,600
4,1,111,1,1146,134,2,0
4,1,111,1,1146,136,1,450
4,1,111,1,1146,140,2,0
4,1,111,1,1146,141,1,300
4,1,111,1,1146,142,1,350
4,1,111,1,1146,143,1,400
4,1,111,1,1146,144,1,400
4,1,111,1,1146,145,1,500
4,1,111,1,1146,146,2,0
4,1,111,1,1146,147,1,90
4,1,111,1,1146,150,2,0
4,1,111,1,1146,152,1,1100
4,1,111,1,1146,154,1,50
4,1,111,1,1146,170,1,200
4,1,111,1,1146,171,1,200
4,1,111,1,1146,172,2,0
4,1,111,1,1146,173,2,0
4,1,111,1,1146,174,1,200
4,1,111,1,1146,175,2,0
4,1,111,1,1146,181,1,350
4,1,111,1,1146,182,1,1000
4,1,111,1,1146,183,2,0
4,1,111,1,1146,184,2,0
4,1,111,1,1146,201,1,5
4,1,111,1,1146,202,1,100
4,1,111,1,1146,204,1,50
4,1,111,1,1146,903,1,100
4,1,111,1,1146,904,2,0
4,1,111,1,1146,905,2,0
4,1,111,1,1146,906,1,500
4,1,111,1,1146,951,1,150
4,1,111,1,1146,952,2,0
4,1,111,1,1146,1511,2,0
4,1,111,1,1146,1512,1,550
4,1,111,1,1146,1513,1,1200
4,1,111,1,1146,1531,1,60
4,1,111,1,1146,1532,2,0
4,1,111,1,1146,1533,1,100
4,1,111,1,1146,1551,1,100
4,1,111,1,1146,1552,1,150
4,1,111,1,1146,1553,1,300
4,1,111,1,1146,1601,1,20
4,1,111,1,1146,1602,1,250
4,1,111,1,1146,1611,2,0
4,1,111,1,1146,1612,1,550
4,1,111,1,1146,1613,1,1200
4,1,111,1,1146,1621,1,5
4,1,111,1,1146,1622,1,200
4,1,111,1,1146,1801,1,10
4,1,111,1,1146,1802,1,200
4,1,111,1,1146,1901,1,10
4,1,111,1,1146,1902,2,0
4,1,111,1,1146,2001,1,50
4,1,111,1,1146,2002,1,70
4,1,111,1,1146,2003,1,120
4,1,111,1,1146,2031,1,50
4,1,111,1,1146,2032,1,60
4,1,111,1,1146,2033,1,100
4,1,111,1,1146,9001,2,0
4,1,111,1,1146,9002,2,0
4,1,111,1,1146,9003,1,180
4,1,111,1,1146,9004,1,120
4,1,111,1,1146,9011,1,180
4,1,111,1,1146,9012,2,0
4,1,111,1,1146,9013,1,280
4,1,111,1,1146,9014,1,180
4,1,115,1,670,1,2,0
4,1,115,1,670,2,2,0
4,1,115,1,670,3,1,200
4,1,115,1,670,4,1,200
4,1,115,1,670,5,1,120
4,1,115,1,670,7,1,160
4,1,115,1,670,8,1,100
4,1,115,1,670,9,1,10
4,1,115,1,670,10,1,10
4,1,115,1,670,11,2,0
4,1,115,1,670,20,2,0
4,1,115,1,670,21,2,0
4,1,115,1,670,22,2,0
4,1,115,1,670,23,2,0
4,1,115,1,670,24,2,0
4,1,115,1,670,30,2,0
4,1,115,1,670,31,1,200
4,1,115,1,670,32,1,100
4,1,115,1,670,33,1,100
4,1,115,1,670,34,2,0
4,1,115,1,670,35,1,30
4,1,115,1,670,36,2,0
4,1,115,1,670,37,2,0
4,1,115,1,670,38,1,80
4,1,115,1,670,50,1,200
4,1,115,1,670,51,2,0
4,1,115,1,670,52,1,20
4,1,115,1,670,53,1,10
4,1,115,1,670,54,2,0
4,1,115,1,670,55,2,0
4,1,115,1,670,60,2,0
4,1,115,1,670,61,1,200
4,1,115,1,670,62,2,0
4,1,115,1,670,63,2,0
4,1,115,1,670,64,2,0
4,1,115,1,670,65,1,60
4,1,115,1,670,70,1,200
4,1,115,1,670,71,2,0
4,1,115,1,670,72,2,0
4,1,115,1,670,73,1,250
4,1,115,1,670,74,2,0
4,1,115,1,670,75,2,0
4,1,115,1,670,76,1,250
4,1,115,1,670,78,1,250
4,1,115,1,670,80,2,0
4,1,115,1,670,81,1,50
4,1,115,1,670,82,1,10
4,1,115,1,670,83,1,5
4,1,115,1,670,84,1,50
4,1,115,1,670,85,1,0
4,1,115,1,670,86,1,120
4,1,115,1,670,87,1,250
4,1,115,1,670,88,1,250
4,1,115,1,670,90,2,0
4,1,115,1,670,91,1,100
4,1,115,1,670,101,1,250
4,1,115,1,670,102,1,20
4,1,115,1,670,103,1,5
4,1,115,1,670,104,1,300
4,1,115,1,670,105,2,0
4,1,115,1,670,106,2,0
4,1,115,1,670,107,1,100
4,1,115,1,670,108,1,30
4,1,115,1,670,109,2,0
4,1,115,1,670,111,1,25
4,1,115,1,670,120,1,700
4,1,115,1,670,121,2,0
4,1,115,1,670,122,2,0
4,1,115,1,670,123,2,0
4,1,115,1,670,125,1,650
4,1,115,1,670,126,1,30
4,1,115,1,670,130,1,550
4,1,115,1,670,131,2,0
4,1,115,1,670,132,2,0
4,1,115,1,670,133,1,550
4,1,115,1,670,134,1,1000
4,1,115,1,670,136,1,450
4,1,115,1,670,140,1,700
4,1,115,1,670,141,1,350
4,1,115,1,670,142,1,400
4,1,115,1,670,143,1,450
4,1,115,1,670,144,1,400
4,1,115,1,670,145,1,600
4,1,115,1,670,146,2,0
4,1,115,1,670,147,1,100
4,1,115,1,670,150,2,0
4,1,115,1,670,152,1,1150
4,1,115,1,670,154,1,50
4,1,115,1,670,170,1,200
4,1,115,1,670,171,1,200
4,1,115,1,670,172,2,0
4,1,115,1,670,173,2,0
4,1,115,1,670,174,1,200
4,1,115,1,670,175,2,0
4,1,115,1,670,181,1,300
4,1,115,1,670,182,1,1200
4,1,115,1,670,183,2,0
4,1,115,1,670,184,2,0
4,1,115,1,670,201,1,5
4,1,115,1,670,202,1,100
4,1,115,1,670,204,1,50
4,1,115,1,670,903,1,70
4,1,115,1,670,904,2,0
4,1,115,1,670,905,2,0
4,1,115,1,670,906,1,500
4,1,115,1,670,951,1,150
4,1,115,1,670,952,2,0
4,1,115,1,670,1511,2,0
4,1,115,1,670,1512,1,600
4,1,115,1,670,1513,1,1300
4,1,115,1,670,1531,1,80
4,1,115,1,670,1532,2,0
4,1,115,1,670,1533,1,120
4,1,115,1,670,1551,1,100
4,1,115,1,670,1552,1,150
4,1,115,1,670,1553,1,300
4,1,115,1,670,1601,1,30
4,1,115,1,670,1602,1,280
4,1,115,1,670,1611,2,0
4,1,115,1,670,1612,1,650
4,1,115,1,670,1613,1,1250
4,1,115,1,670,1621,1,10
4,1,115,1,670,1622,1,140
4,1,115,1,670,1801,1,10
4,1,115,1,670,1802,1,200
4,1,115,1,670,1901,1,10
4,1,115,1,670,1902,2,0
4,1,115,1,670,2001,1,50
4,1,115,1,670,2002,1,80
4,1,115,1,670,2003,1,120
4,1,115,1,670,2031,1,50
4,1,115,1,670,2032,1,60
4,1,115,1,670,2033,1,100
4,1,115,1,670,9001,2,0
4,1,115,1,670,9002,2,0
4,1,115,1,670,9003,1,180
4,1,115,1,670,9004,1,120
4,1,115,1,670,9011,1,200
4,1,115,1,670,9012,1,200
4,1,115,1,670,9013,1,280
4,1,115,1,670,9014,1,180
4,1,117,2,560,1,2,0
4,1,117,2,560,2,2,0
4,1,117,2,560,3,2,0
4,1,117,2,560,4,2,0
4,1,117,2,560,5,1,120
4,1,117,2,560,7,1,200
4,1,117,2,560,8,1,120
4,1,117,2,560,9,1,10
4,1,117,2,560,10,1,10
4,1,117,2,560,11,2,0
4,1,117,2,560,20,2,0
4,1,117,2,560,21,2,0
4,1,117,2,560,22,2,0
4,1,117,2,560,23,2,0
4,1,117,2,560,24,2,0
4,1,117,2,560,30,2,0
4,1,117,2,560,31,1,300
4,1,117,2,560,32,1,86
4,1,117,2,560,33,1,86
4,1,117,2,560,34,1,10
4,1,117,2,560,35,1,30
4,1,117,2,560,36,2,0
4,1,117,2,560,37,2,0
4,1,117,2,560,38,1,100
4,1,117,2,560,50,1,150
4,1,117,2,560,51,2,0
4,1,117,2,560,52,1,20
4,1,117,2,560,53,1,10
4,1,117,2,560,54,2,0
4,1,117,2,560,55,2,0
4,1,117,2,560,60,2,0
4,1,117,2,560,61,1,200
4,1,117,2,560,62,1,400
4,1,117,2,560,63,2,0
4,1,117,2,560,64,1,150
4,1,117,2,560,65,1,50
4,1,117,2,560,70,1,180
4,1,117,2,560,71,2,0
4,1,117,2,560,72,2,0
4,1,117,2,560,73,1,280
4,1,117,2,560,74,2,0
4,1,117,2,560,75,1,20
4,1,117,2,560,76,1,250
4,1,117,2,560,78,1,250
4,1,117,2,560,81,1,800
4,1,117,2,560,82,1,5
4,1,117,2,560,83,1,5
4,1,117,2,560,84,1,30
4,1,117,2,560,85,1,10
4,1,117,2,560,86,1,80
4,1,117,2,560,87,1,300
4,1,117,2,560,88,1,300
4,1,117,2,560,90,2,0
4,1,117,2,560,91,1,120
4,1,117,2,560,101,1,300
4,1,117,2,560,102,1,120
4,1,117,2,560,103,2,0
4,1,117,2,560,104,1,300
4,1,117,2,560,105,2,0
4,1,117,2,560,106,1,400
4,1,117,2,560,107,2,0
4,1,117,2,560,108,2,0
4,1,117,2,560,109,1,20
4,1,117,2,560,111,1,35
4,1,117,2,560,120,1,750
4,1,117,2,560,121,2,0
4,1,117,2,560,122,2,0
4,1,117,2,560,123,2,0
4,1,117,2,560,125,1,800
4,1,117,2,560,126,1,20
4,1,117,2,560,130,1,600
4,1,117,2,560,131,2,0
4,1,117,2,560,132,2,0
4,1,117,2,560,133,1,600
4,1,117,2,560,134,1,700
4,1,117,2,560,136,2,0
4,1,117,2,560,140,2,0
4,1,117,2,560,141,1,350
4,1,117,2,560,142,1,350
4,1,117,2,560,143,1,400
4,1,117,2,560,145,1,400
4,1,117,2,560,146,2,0
4,1,117,2,560,147,1,100
4,1,117,2,560,150,2,0
4,1,117,2,560,152,1,1200
4,1,117,2,560,154,2,0
4,1,117,2,560,170,1,150
4,1,117,2,560,171,1,150
4,1,117,2,560,172,1,150
4,1,117,2,560,173,2,0
4,1,117,2,560,174,1,150
4,1,117,2,560,175,2,0
4,1,117,2,560,181,2,0
4,1,117,2,560,182,1,600
4,1,117,2,560,183,2,0
4,1,117,2,560,184,2,0
4,1,117,2,560,201,1,5
4,1,117,2,560,202,1,100
4,1,117,2,560,204,2,0
4,1,117,2,560,903,1,40
4,1,117,2,560,904,2,0
4,1,117,2,560,905,2,0
4,1,117,2,560,906,1,600
4,1,117,2,560,951,1,150
4,1,117,2,560,952,2,0
4,1,117,2,560,1511,2,0
4,1,117,2,560,1512,1,600
4,1,117,2,560,1513,2,0
4,1,117,2,560,1531,1,60
4,1,117,2,560,1532,2,0
4,1,117,2,560,1533,1,120
4,1,117,2,560,1551,1,100
4,1,117,2,560,1552,2,0
4,1,117,2,560,1553,2,0
4,1,117,2,560,1601,1,20
4,1,117,2,560,1602,1,280
4,1,117,2,560,1611,2,0
4,1,117,2,560,1612,1,600
4,1,117,2,560,1613,2,0
4,1,117,2,560,1621,1,10
4,1,117,2,560,1622,1,150
4,1,117,2,560,1801,1,10
4,1,117,2,560,1802,1,200
4,1,117,2,560,1901,1,10
4,1,117,2,560,1902,2,0
4,1,117,2,560,2001,1,70
4,1,117,2,560,2002,1,100
4,1,117,2,560,2003,1,150
4,1,117,2,560,2031,1,50
4,1,117,2,560,2032,2,0
4,1,117,2,560,2033,1,120
4,1,117,2,560,9001,2,0
4,1,117,2,560,9002,2,0
4,1,117,2,560,9003,1,180
4,1,117,2,560,9004,2,0
4,1,117,2,560,9011,1,180
4,1,117,2,560,9012,1,220
4,1,117,2,560,9013,1,280
4,1,117,2,560,9014,1,150
2,2,201,2,60,1,1,2900
2,2,201,2,60,2,1,100
2,2,201,2,60,3,1,3700
2,2,201,2,60,4,1,3300
2,2,201,2,60,5,1,4200
2,2,201,2,60,7,1,400
2,2,201,2,60,8,1,120
2,2,201,2,60,9,1,10
2,2,201,2,60,10,1,5
2,2,201,2,60,11,2,
2,2,201,2,60,20,2,
2,2,201,2,60,21,2,
2,2,201,2,60,22,2,
2,2,201,2,60,23,1,200
2,2,201,2,60,24,2,
2,2,201,2,60,30,1,200
2,2,201,2,60,31,1,500
2,2,201,2,60,32,1,250
2,2,201,2,60,33,1,200
2,2,201,2,60,34,1,100
2,2,201,2,60,35,2,
2,2,201,2,60,36,1,100
2,2,201,2,60,37,2,
2,2,201,2,60,38,2,
2,2,201,2,60,50,1,160
2,2,201,2,60,51,1,200
2,2,201,2,60,52,1,10
2,2,201,2,60,53,1,5
2,2,201,2,60,54,1,20
2,2,201,2,60,55,1,20
2,2,201,2,60,60,1,300
2,2,201,2,60,61,1,300
2,2,201,2,60,62,1,20
2,2,201,2,60,63,2,
2,2,201,2,60,64,1,10
2,2,201,2,60,65,1,10
2,2,201,2,60,70,1,250
2,2,201,2,60,71,2,
2,2,201,2,60,72,2,
2,2,201,2,60,73,2,
2,2,201,2,60,74,2,
2,2,201,2,60,75,1,
2,2,201,2,60,76,1,300
2,2,201,2,60,78,1,20
2,2,201,2,60,80,1,150
2,2,201,2,60,81,1,100
2,2,201,2,60,82,1,20
2,2,201,2,60,83,1,20
2,2,201,2,60,84,1,10
2,2,201,2,60,85,2,
2,2,201,2,60,86,1,50
2,2,201,2,60,87,1,60
2,2,201,2,60,88,1,60
2,2,201,2,60,90,2,
2,2,201,2,60,91,2,
2,2,201,2,60,101,1,100
2,2,201,2,60,102,1,50
2,2,201,2,60,103,1,20
2,2,201,2,60,104,1,20
2,2,201,2,60,105,1,250
2,2,201,2,60,106,1,500
2,2,201,2,60,107,1,100
2,2,201,2,60,108,2,
2,2,201,2,60,109,2,
2,2,201,2,60,111,1,200
2,2,201,2,60,150,1,20
2,2,201,2,60,152,2,
2,2,201,2,60,154,2,
2,2,201,2,60,170,1,150
2,2,201,2,60,171,2,
2,2,201,2,60,172,1,100
2,2,201,2,60,173,2,
2,2,201,2,60,174,2,
2,2,201,2,60,175,1,100
2,2,201,2,60,181,2,
2,2,201,2,60,182,1,400
2,2,201,2,60,183,2,
2,2,201,2,60,201,1,10
2,2,201,2,60,202,1,70
2,2,201,2,60,204,1,60
2,2,201,2,60,903,2,
2,2,201,2,60,904,1,60
2,2,201,2,60,905,2,
2,2,201,2,60,906,2,
2,2,201,2,60,951,1,100
2,2,201,2,60,952,2,
2,2,201,2,60,1511,1,30
2,2,201,2,60,1512,1,550
2,2,201,2,60,1531,1,60
2,2,201,2,60,1532,1,120
2,2,201,2,60,1551,1,50
2,2,201,2,60,1552,1,100
2,2,201,2,60,1553,1,150
2,2,201,2,60,1601,1,30
2,2,201,2,60,1602,1,250
2,2,201,2,60,1611,1,250
2,2,201,2,60,1612,1,550
2,2,201,2,60,1613,1,1200
2,2,201,2,60,1621,1,10
2,2,201,2,60,1622,1,100
2,2,201,2,60,1801,1,20
2,2,201,2,60,1901,,
2,2,201,2,60,2001,2,
2,2,201,2,60,2031,1,60
2,2,201,2,60,2032,1,70
2,2,201,2,60,2033,1,120
2,2,201,2,60,9001,1,180
2,2,201,2,60,9011,1,200
2,2,201,2,60,9012,1,200
2,2,201,2,60,9013,1,280
2,2,201,2,60,9014,1,300
2,2,203,2,1224,1,1,100
2,2,203,2,1224,2,2,
2,2,203,2,1224,3,1,140
2,2,203,2,1224,4,1,140
2,2,203,2,1224,5,1,300
2,2,203,2,1224,7,2,
2,2,203,2,1224,8,2,0
2,2,203,2,1224,9,2,0
2,2,203,2,1224,10,1,10
2,2,203,2,1224,11,2,0
2,2,203,2,1224,20,2,0
2,2,203,2,1224,21,2,0
2,2,203,2,1224,22,2,0
2,2,203,2,1224,23,2,0
2,2,203,2,1224,24,2,0
2,2,203,2,1224,30,1,50
2,2,203,2,1224,31,1,200
2,2,203,2,1224,32,2,0
2,2,203,2,1224,33,2,0
