"zone","state","lga","sector","ea","hhid","item_cd","s7other","s7x","s7q1","s7q2","s7q3","s7q4a","s7q4b","s7q4c","s7q5","s7q6","s7q7","s7q8a","s7q8b","s7q8c","trackingobs"
4,14,1415,2,156,140132,322,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140132,326,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140132,327,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140132,329,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140133,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140133,306,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140133,311,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140133,320,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140133,322,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140133,323,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140134,303,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140134,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140134,306,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140134,317,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140134,327,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140134,329,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,301,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,303,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,305,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,306,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,311,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,318,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,319,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,320,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,321,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,322,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,326,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,327,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140135,329,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140136,303,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140136,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140136,306,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140136,322,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,301,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,302,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,303,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,305,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,306,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,311,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,321,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,322,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140137,327,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,305,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,311,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,318,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,322,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,326,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140138,327,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140139,303,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140139,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140140,304,,"X",2,,,,,,2,,,,,,0
4,14,1415,2,156,140140,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150001,303,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150001,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150001,317,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150001,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150001,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150001,332,,,2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,301,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,302,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,303,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,306,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,307,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,309,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,311,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,312,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,317,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,326,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150002,329,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,301,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,302,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,303,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,306,,"X",2,,,,,,1,5,7000,1,,,0
2,15,1506,1,398,150003,307,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,311,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,317,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,318,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,319,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,323,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,326,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,328,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,329,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150003,332,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,302,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,306,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,309,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,312,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,318,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,323,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,326,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,329,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150004,332,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,302,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,326,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,328,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,329,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,330,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150005,332,,,,,,,,,1,1,5000,1,,,0
2,15,1506,1,398,150006,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150006,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150006,306,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150006,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150006,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150006,326,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,301,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,303,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,310,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,311,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,318,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,320,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,326,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150007,329,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150008,303,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150008,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150008,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150008,306,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150008,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150008,327,,,2,,,,,,1,1,10000,1,,,0
2,15,1506,1,398,150008,329,,,2,,,,,,1,1,6000,1,,,0
2,15,1506,1,398,150009,301,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,303,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,306,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,311,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,312,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,319,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,320,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,321,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,324,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,325,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150009,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150010,304,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150010,305,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150010,322,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150010,327,,"X",2,,,,,,2,,,,,,0
2,15,1506,1,398,150010,329,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150011,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150011,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150011,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150011,322,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150012,301,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150012,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150012,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150012,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150012,322,,,2,,,,,,1,1,750,1,,,0
2,15,1508,2,1682,150013,301,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150013,302,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150013,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150013,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150013,317,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150013,321,,,2,,,,,,1,1,800,1,,,0
2,15,1508,2,1682,150014,303,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150014,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150014,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150014,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150014,322,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150014,323,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150015,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150015,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150015,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150015,322,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150016,303,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150016,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150016,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150016,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150016,317,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150016,326,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150017,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150017,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150017,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150017,324,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150018,303,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150018,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150018,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150018,322,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150019,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150019,306,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150020,302,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150020,303,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150020,304,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150020,305,,"X",2,,,,,,2,,,,,,0
2,15,1508,2,1682,150020,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150021,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150021,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150021,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150021,317,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150021,323,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,301,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,302,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,317,,,,,,,,,1,1,5000,1,,,0
2,15,1511,2,1938,150022,323,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150022,332,,,,,,,,,1,1,300,1,,,0
2,15,1511,2,1938,150023,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150023,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150023,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,301,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,302,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,303,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150024,317,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150025,303,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150025,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150025,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150025,322,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150025,327,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150026,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150026,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150026,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150026,317,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,302,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,317,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,318,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,320,,"X",1,1,8000,1,,,2,,,,,,0
2,15,1511,2,1938,150027,322,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,323,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150027,327,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,312,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,317,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,320,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,321,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,322,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,326,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,327,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150028,329,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150029,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150029,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150029,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,301,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,302,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,303,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,304,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,305,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,306,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,317,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,318,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,322,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,327,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,328,,"X",2,,,,,,2,,,,,,0
2,15,1511,2,1938,150030,329,,"X",1,1,2400,,,,2,,,,,,0
2,15,1502,2,590,150031,302,,,,,,,,,1,2,1000,1,,,0
2,15,1502,2,590,150031,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150031,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150031,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,302,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,303,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,307,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,308,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,309,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,310,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,311,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,312,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,313,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,314,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,315,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,316,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,317,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,318,,"X",2,,,,,,1,1,55000,1,,,0
2,15,1502,2,590,150032,319,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,320,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,321,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,322,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150032,332,,,,,,,,,1,1,3000,1,,,0
2,15,1502,2,590,150033,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150033,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150033,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150034,304,,,,,,,,,1,1,8000,1,,,0
2,15,1502,2,590,150034,305,,,,,,,,,1,1,5000,1,,,0
2,15,1502,2,590,150034,323,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150035,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150035,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150035,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,307,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,308,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,309,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,310,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,311,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,312,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,313,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,314,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,315,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,316,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,317,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,318,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,319,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,320,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,321,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,322,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,323,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,324,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,325,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,326,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,327,,"X",2,,,,,,1,1,18000,1,,,0
2,15,1502,2,590,150036,328,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,329,,"X",2,,,,,,1,1,5000,1,,,0
2,15,1502,2,590,150036,330,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150036,331,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150037,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150037,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150037,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150038,302,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150038,304,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150038,305,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150038,306,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150038,318,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150038,322,,"X",2,,,,,,2,,,,,,0
2,15,1502,2,590,150039,303,,,,,,,,,1,2,1400,1,,,0
2,15,1502,2,590,150039,305,,,,,,,,,1,1,8000,1,,,0
2,15,1502,2,590,150039,306,,"X",2,,,,,,1,1,6000,1,,,0
2,15,1502,2,590,150039,322,,,2,,,,,,1,1,1800,1,,,0
2,15,1502,2,590,150040,304,,,,,,,,,1,1,15000,1,,,0
2,15,1502,2,590,150040,305,,"X",2,,,,,,1,1,7000,,,,0
2,15,1502,2,590,150040,322,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,304,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,305,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,306,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,320,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,322,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,326,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150041,327,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150042,305,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150042,306,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150042,322,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150042,332,,"X",2,,,,,,1,1,2500,1,,,0
2,15,1510,2,616,150043,301,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,302,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,303,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,304,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,305,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,306,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,311,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,318,,"X",1,1,42000,1,,,1,1,93000,1,,,0
2,15,1510,2,616,150043,322,,"X",1,1,1200,,,,2,,,,,,0
2,15,1510,2,616,150043,323,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,326,,"X",2,,,,,,2,,,,,,0
2,15,1510,2,616,150043,332,,"X",2,,,,,,1,1,4000,1,,,0
2,15,1510,2,616,150044,301,,"X",2,,,,,,2,,,,,,0
