"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s11aq1","s11aq2","tracked_obs"
2,2,209,2,1040,20005,104,"Public transport (bus, rail, b",2,,0
2,2,209,2,1040,20006,101,"Cigarettes or tobacco",2,,0
2,2,209,2,1040,20006,102,"Matches",1,10,0
2,2,209,2,1040,20006,103,"Newspaper and magazines",2,,0
2,2,209,2,1040,20006,104,"Public transport (bus, rail, b",1,200,0
2,2,209,2,1040,20007,101,"Cigarettes or tobacco",2,,0
2,2,209,2,1040,20007,102,"Matches",2,,0
2,2,209,2,1040,20007,103,"Newspaper and magazines",2,,0
2,2,209,2,1040,20007,104,"Public transport (bus, rail, b",2,,0
2,2,209,2,1040,20008,101,"Cigarettes or tobacco",2,,0
2,2,209,2,1040,20008,102,"Matches",1,10,0
2,2,209,2,1040,20008,103,"Newspaper and magazines",2,,0
2,2,209,2,1040,20008,104,"Public transport (bus, rail, b",2,,0
2,2,209,2,1040,20009,101,"Cigarettes or tobacco",1,40,0
2,2,209,2,1040,20009,102,"Matches",1,5,0
2,2,209,2,1040,20009,103,"Newspaper and magazines",2,,0
2,2,209,2,1040,20009,104,"Public transport (bus, rail, b",2,,0
2,2,209,2,1040,20010,101,"Cigarettes or tobacco",2,,0
2,2,209,2,1040,20010,102,"Matches",2,,0
2,2,209,2,1040,20010,103,"Newspaper and magazines",2,,0
2,2,209,2,1040,20010,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20011,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20011,102,"Matches",1,10,0
2,2,221,2,18,20011,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20011,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20012,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20012,102,"Matches",2,,0
2,2,221,2,18,20012,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20012,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20013,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20013,102,"Matches",2,,0
2,2,221,2,18,20013,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20013,104,"Public transport (bus, rail, b",1,150,0
2,2,221,2,18,20014,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20014,102,"Matches",1,20,0
2,2,221,2,18,20014,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20014,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20015,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20015,102,"Matches",1,10,0
2,2,221,2,18,20015,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20015,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20016,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20016,102,"Matches",2,,0
2,2,221,2,18,20016,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20016,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20017,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20017,102,"Matches",1,10,0
2,2,221,2,18,20017,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20017,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20018,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20018,102,"Matches",1,10,0
2,2,221,2,18,20018,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20018,104,"Public transport (bus, rail, b",2,,0
2,2,221,2,18,20019,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20019,102,"Matches",2,,0
2,2,221,2,18,20019,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20019,104,"Public transport (bus, rail, b",1,150,0
2,2,221,2,18,20020,101,"Cigarettes or tobacco",2,,0
2,2,221,2,18,20020,102,"Matches",1,20,0
2,2,221,2,18,20020,103,"Newspaper and magazines",2,,0
2,2,221,2,18,20020,104,"Public transport (bus, rail, b",1,1000,0
2,2,201,2,60,20021,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20021,102,"Matches",1,10,0
2,2,201,2,60,20021,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20021,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20022,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20022,102,"Matches",2,,0
2,2,201,2,60,20022,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20022,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20023,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20023,102,"Matches",2,,0
2,2,201,2,60,20023,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20023,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20024,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20024,102,"Matches",2,,0
2,2,201,2,60,20024,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20024,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20025,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20025,102,"Matches",1,20,0
2,2,201,2,60,20025,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20025,104,"Public transport (bus, rail, b",1,560,0
2,2,201,2,60,20026,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20026,102,"Matches",2,,0
2,2,201,2,60,20026,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20026,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20027,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20027,102,"Matches",1,20,0
2,2,201,2,60,20027,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20027,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20028,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20028,102,"Matches",1,5,0
2,2,201,2,60,20028,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20028,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20029,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20029,102,"Matches",2,,0
2,2,201,2,60,20029,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20029,104,"Public transport (bus, rail, b",2,,0
2,2,201,2,60,20030,101,"Cigarettes or tobacco",2,,0
2,2,201,2,60,20030,102,"Matches",2,,0
2,2,201,2,60,20030,103,"Newspaper and magazines",2,,0
2,2,201,2,60,20030,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20031,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20031,102,"Matches",2,,0
2,2,216,2,200,20031,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20031,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20032,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20032,102,"Matches",1,20,0
2,2,216,2,200,20032,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20032,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20033,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20033,102,"Matches",2,,0
2,2,216,2,200,20033,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20033,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20034,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20034,102,"Matches",1,10,0
2,2,216,2,200,20034,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20034,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20035,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20035,102,"Matches",1,10,0
2,2,216,2,200,20035,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20035,104,"Public transport (bus, rail, b",1,300,0
2,2,216,2,200,20036,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20036,102,"Matches",2,,0
2,2,216,2,200,20036,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20036,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20037,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20037,102,"Matches",1,10,0
2,2,216,2,200,20037,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20037,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20038,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20038,102,"Matches",1,10,0
2,2,216,2,200,20038,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20038,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20039,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20039,102,"Matches",1,5,0
2,2,216,2,200,20039,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20039,104,"Public transport (bus, rail, b",2,,0
2,2,216,2,200,20040,101,"Cigarettes or tobacco",2,,0
2,2,216,2,200,20040,102,"Matches",1,10,0
2,2,216,2,200,20040,103,"Newspaper and magazines",2,,0
2,2,216,2,200,20040,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20041,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20041,102,"Matches",1,5,0
2,2,203,2,1224,20041,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20041,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20042,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20042,102,"Matches",1,30,0
2,2,203,2,1224,20042,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20042,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20043,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20043,102,"Matches",2,,0
2,2,203,2,1224,20043,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20043,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20044,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20044,102,"Matches",1,10,0
2,2,203,2,1224,20044,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20044,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20045,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20045,102,"Matches",1,10,0
2,2,203,2,1224,20045,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20045,104,"Public transport (bus, rail, b",1,600,0
2,2,203,2,1224,20046,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20046,102,"Matches",1,5,0
2,2,203,2,1224,20046,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20046,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20047,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20047,102,"Matches",2,,0
2,2,203,2,1224,20047,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20047,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20048,101,"Cigarettes or tobacco",1,200,0
2,2,203,2,1224,20048,102,"Matches",1,10,0
2,2,203,2,1224,20048,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20048,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20049,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20049,102,"Matches",1,10,0
2,2,203,2,1224,20049,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20049,104,"Public transport (bus, rail, b",2,,0
2,2,203,2,1224,20050,101,"Cigarettes or tobacco",2,,0
2,2,203,2,1224,20050,102,"Matches",2,,0
2,2,203,2,1224,20050,103,"Newspaper and magazines",2,,0
2,2,203,2,1224,20050,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20051,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20051,102,"Matches",2,,0
2,2,212,2,956,20051,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20051,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20052,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20052,102,"Matches",2,,0
2,2,212,2,956,20052,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20052,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20053,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20053,102,"Matches",2,,0
2,2,212,2,956,20053,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20053,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20054,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20054,102,"Matches",1,5,0
2,2,212,2,956,20054,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20054,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20055,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20055,102,"Matches",1,5,0
2,2,212,2,956,20055,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20055,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20056,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20056,102,"Matches",1,10,0
2,2,212,2,956,20056,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20056,104,"Public transport (bus, rail, b",1,400,0
2,2,212,2,956,20057,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20057,102,"Matches",2,,0
2,2,212,2,956,20057,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20057,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20058,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20058,102,"Matches",1,10,0
2,2,212,2,956,20058,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20058,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20059,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20059,102,"Matches",1,20,0
2,2,212,2,956,20059,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20059,104,"Public transport (bus, rail, b",2,,0
2,2,212,2,956,20060,101,"Cigarettes or tobacco",2,,0
2,2,212,2,956,20060,102,"Matches",1,10,0
2,2,212,2,956,20060,103,"Newspaper and magazines",2,,0
2,2,212,2,956,20060,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20061,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20061,102,"Matches",1,10,0
2,2,210,2,1300,20061,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20061,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20062,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20062,102,"Matches",2,,0
2,2,210,2,1300,20062,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20062,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20063,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20063,102,"Matches",1,20,0
2,2,210,2,1300,20063,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20063,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20064,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20064,102,"Matches",2,,0
2,2,210,2,1300,20064,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20064,104,"Public transport (bus, rail, b",1,200,0
2,2,210,2,1300,20065,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20065,102,"Matches",2,,0
2,2,210,2,1300,20065,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20065,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20066,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20066,102,"Matches",1,5,0
2,2,210,2,1300,20066,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20066,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20067,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20067,102,"Matches",1,5,0
2,2,210,2,1300,20067,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20067,104,"Public transport (bus, rail, b",1,300,0
2,2,210,2,1300,20068,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20068,102,"Matches",1,20,0
2,2,210,2,1300,20068,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20068,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20069,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20069,102,"Matches",1,10,0
2,2,210,2,1300,20069,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20069,104,"Public transport (bus, rail, b",2,,0
2,2,210,2,1300,20070,101,"Cigarettes or tobacco",2,,0
2,2,210,2,1300,20070,102,"Matches",2,,0
2,2,210,2,1300,20070,103,"Newspaper and magazines",2,,0
2,2,210,2,1300,20070,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20071,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20071,102,"Matches",1,110,0
2,2,214,1,898,20071,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20071,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20072,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20072,102,"Matches",1,50,0
2,2,214,1,898,20072,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20072,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20073,101,"Cigarettes or tobacco",1,100,0
2,2,214,1,898,20073,102,"Matches",1,10,0
2,2,214,1,898,20073,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20073,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20074,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20074,102,"Matches",1,20,0
2,2,214,1,898,20074,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20074,104,"Public transport (bus, rail, b",1,400,0
2,2,214,1,898,20075,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20075,102,"Matches",2,,0
2,2,214,1,898,20075,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20075,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20076,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20076,102,"Matches",1,20,0
2,2,214,1,898,20076,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20076,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20077,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20077,102,"Matches",1,10,0
2,2,214,1,898,20077,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20077,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20078,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20078,102,"Matches",1,5,0
2,2,214,1,898,20078,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20078,104,"Public transport (bus, rail, b",2,,0
2,2,214,1,898,20080,101,"Cigarettes or tobacco",2,,0
2,2,214,1,898,20080,102,"Matches",2,,0
2,2,214,1,898,20080,103,"Newspaper and magazines",2,,0
2,2,214,1,898,20080,104,"Public transport (bus, rail, b",1,400,0
2,2,215,1,8,20081,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20081,102,"Matches",1,10,0
2,2,215,1,8,20081,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20081,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20082,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20082,102,"Matches",1,20,0
2,2,215,1,8,20082,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20082,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20083,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20083,102,"Matches",2,,0
2,2,215,1,8,20083,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20083,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20084,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20084,102,"Matches",1,10,0
2,2,215,1,8,20084,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20084,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20085,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20085,102,"Matches",1,10,0
2,2,215,1,8,20085,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20085,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20086,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20086,102,"Matches",1,20,0
2,2,215,1,8,20086,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20086,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20087,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20087,102,"Matches",1,10,0
2,2,215,1,8,20087,103,"Newspaper and magazines",1,500,0
2,2,215,1,8,20087,104,"Public transport (bus, rail, b",1,800,0
2,2,215,1,8,20088,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20088,102,"Matches",2,,0
2,2,215,1,8,20088,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20088,104,"Public transport (bus, rail, b",1,150,0
2,2,215,1,8,20089,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20089,102,"Matches",1,10,0
2,2,215,1,8,20089,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20089,104,"Public transport (bus, rail, b",2,,0
2,2,215,1,8,20090,101,"Cigarettes or tobacco",2,,0
2,2,215,1,8,20090,102,"Matches",1,5,0
2,2,215,1,8,20090,103,"Newspaper and magazines",2,,0
2,2,215,1,8,20090,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20091,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20091,102,"Matches",1,10,0
2,2,207,2,1302,20091,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20091,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20092,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20092,102,"Matches",2,,0
2,2,207,2,1302,20092,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20092,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20093,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20093,102,"Matches",1,20,0
2,2,207,2,1302,20093,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20093,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20094,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20094,102,"Matches",1,10,0
2,2,207,2,1302,20094,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20094,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20095,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20095,102,"Matches",1,5,0
2,2,207,2,1302,20095,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20095,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20096,101,"Cigarettes or tobacco",1,15,0
2,2,207,2,1302,20096,102,"Matches",1,10,0
2,2,207,2,1302,20096,103,"Newspaper and magazines",1,150,0
2,2,207,2,1302,20096,104,"Public transport (bus, rail, b",1,2000,0
2,2,207,2,1302,20097,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20097,102,"Matches",2,,0
2,2,207,2,1302,20097,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20097,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20098,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20098,102,"Matches",1,20,0
2,2,207,2,1302,20098,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20098,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20099,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20099,102,"Matches",2,,0
2,2,207,2,1302,20099,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20099,104,"Public transport (bus, rail, b",2,,0
2,2,207,2,1302,20100,101,"Cigarettes or tobacco",2,,0
2,2,207,2,1302,20100,102,"Matches",2,,0
2,2,207,2,1302,20100,103,"Newspaper and magazines",2,,0
2,2,207,2,1302,20100,104,"Public transport (bus, rail, b",2,,0
2,2,205,2,712,20101,101,"Cigarettes or tobacco",2,,0
2,2,205,2,712,20101,102,"Matches",1,10,0
2,2,205,2,712,20101,103,"Newspaper and magazines",2,,0
2,2,205,2,712,20101,104,"Public transport (bus, rail, b",2,,0
2,2,205,2,712,20102,101,"Cigarettes or tobacco",2,,0
2,2,205,2,712,20102,102,"Matches",2,,0
2,2,205,2,712,20102,103,"Newspaper and magazines",2,,0
2,2,205,2,712,20102,104,"Public transport (bus, rail, b",1,600,0
2,2,205,2,712,20103,101,"Cigarettes or tobacco",2,,0
2,2,205,2,712,20103,102,"Matches",2,,0
2,2,205,2,712,20103,103,"Newspaper and magazines",2,,0
2,2,205,2,712,20103,104,"Public transport (bus, rail, b",2,,0
2,2,205,2,712,20104,101,"Cigarettes or tobacco",2,,0
2,2,205,2,712,20104,102,"Matches",2,,0
2,2,205,2,712,20104,103,"Newspaper and magazines",2,,0
2,2,205,2,712,20104,104,"Public transport (bus, rail, b",2,,0
2,2,205,2,712,20105,101,"Cigarettes or tobacco",2,,0
2,2,205,2,712,20105,102,"Matches",1,5,0
