"zone","state","lga","sector","ea","hhid","s6aq01","s6aq02","s6aq03","s6aq04","s6aq05","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13","s6aq14","s6aq15","version"
5,3,313,2,70,30093,2,1,1,,2,,2,1,1,,1,1,2,2,2,2
5,3,313,2,70,30094,3,1,2,,2,,2,1,1,,1,2,1,1,1,1
5,3,313,2,0,30095,1,1,2,,2,,2,1,2,,2,2,4,2,2,1
5,3,313,2,70,30096,1,1,2,,2,,2,1,1,,2,2,3,2,2,1
5,3,313,2,70,30097,1,1,2,,1,1,,1,1,,2,2,2,2,1,2
5,3,313,2,70,30098,1,1,2,,2,,2,1,1,,1,2,2,2,2,2
5,3,313,2,70,30099,1,2,,2,2,,2,1,1,,2,2,2,2,2,2
5,3,313,2,70,30100,2,2,,2,2,,1,1,1,,2,2,2,2,2,2
5,3,301,1,1198,30101,1,1,1,,2,,2,1,1,,1,2,1,1,1,2
5,3,301,1,0,30102,2,2,,2,2,,2,1,1,,1,2,1,1,1,1
5,3,301,1,1198,30103,1,1,1,,2,,2,1,1,,2,2,2,2,2,2
5,3,301,1,1198,30104,2,1,1,,1,1,,1,1,,2,2,2,2,2,1
5,3,301,1,1198,30105,1,1,1,,1,1,,1,1,,2,1,2,2,2,2
5,3,301,1,1198,30106,2,1,1,,1,2,,1,1,,2,2,4,2,1,1
5,3,301,1,1198,30107,2,1,1,,2,,2,1,1,,2,2,2,2,2,2
5,3,301,1,1198,30108,3,1,2,,2,,2,1,1,,1,2,2,2,2,2
5,3,301,1,1198,30109,1,1,1,,2,,2,1,1,,2,1,3,1,1,1
5,3,301,1,1198,30110,1,1,2,,2,,2,1,1,,1,2,2,1,1,1
5,3,326,2,74,30111,1,1,1,,2,,2,1,1,,2,2,2,2,2,2
5,3,326,2,74,30112,1,1,1,,1,1,,1,1,,2,1,2,2,2,1
5,3,326,2,74,30113,1,1,1,,2,,2,1,1,,1,2,2,2,2,2
5,3,326,2,74,30115,1,1,1,,1,1,,1,1,,2,1,2,2,2,1
5,3,326,2,74,30116,1,1,1,,2,,2,1,1,,1,1,2,1,1,2
5,3,326,2,74,30117,1,2,,2,2,,2,1,1,,2,2,2,2,2,2
5,3,326,2,74,30118,7,1,1,,1,2,,1,1,,2,2,1,1,1,1
5,3,326,2,74,30119,1,1,1,,1,2,,2,,1,2,2,1,1,1,2
5,3,326,2,74,30120,1,2,,2,2,,2,1,1,,2,2,2,2,2,1
5,3,305,2,1542,30121,1,2,,2,2,,2,2,,2,2,2,2,2,2,2
5,3,305,2,1542,30122,2,2,,2,2,,2,1,1,,2,2,2,2,2,2
5,3,305,2,1542,30123,1,1,1,,1,1,,1,1,,2,2,1,2,1,1
5,3,305,2,1542,30124,2,1,2,,2,,2,1,2,,2,2,4,2,1,1
5,3,305,2,1542,30125,2,1,1,,2,,2,1,1,,2,2,2,2,2,1
5,3,305,2,1542,30126,2,1,2,,2,,2,1,1,,2,2,1,2,1,2
5,3,305,2,1542,30127,6,1,1,,1,1,,1,1,,1,2,2,1,2,1
5,3,305,2,1542,30128,2,1,1,,2,,2,1,1,,2,2,1,1,1,2
5,3,305,2,1542,30129,2,1,1,,1,1,,1,1,,1,2,1,1,1,2
5,3,305,2,1542,30130,4,1,1,,1,1,,1,1,,1,1,1,1,1,1
5,3,312,2,20,30131,2,1,1,,2,,2,2,,1,2,2,4,2,1,1
5,3,312,2,20,30132,1,1,1,,1,2,,1,1,,2,2,2,2,2,2
5,3,312,2,20,30133,2,1,1,,2,,2,1,1,,2,2,1,1,1,1
5,3,312,2,20,30134,1,1,2,,2,,2,1,1,,2,2,1,1,1,2
5,3,312,2,20,30135,1,1,1,,1,2,,1,1,,1,2,2,2,2,1
5,3,312,2,20,30137,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
5,3,312,2,20,30138,5,1,1,,1,1,,1,1,,1,2,2,2,2,2
5,3,312,2,20,30139,1,1,2,,2,,2,2,,2,2,2,2,2,2,1
5,3,312,2,20,30140,2,1,1,,1,1,,1,1,,2,2,2,2,2,2
5,3,305,2,4,30141,2,1,1,,2,,2,1,1,,2,1,4,2,2,1
5,3,305,2,4,30142,2,2,,2,2,,2,1,1,,2,2,2,2,2,2
5,3,305,2,4,30143,1,1,1,,2,,2,1,1,,1,2,2,2,2,1
5,3,314,1,0,30145,7,1,1,,2,,2,1,1,,1,2,2,1,1,1
5,3,305,2,4,30146,2,1,2,,2,,2,1,1,,2,2,2,1,1,2
5,3,305,2,4,30147,2,1,1,,1,1,,1,1,,2,2,2,2,2,1
5,3,305,2,4,30148,1,1,1,,1,1,,1,1,,1,1,1,1,1,1
5,3,305,2,4,30149,1,1,1,,2,,2,1,1,,2,1,2,2,2,2
4,4,418,1,44,40001,2,2,,2,2,,2,1,1,,1,2,2,2,1,1
4,4,418,1,44,40002,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
4,4,418,1,44,40003,1,1,1,,1,1,,1,1,,2,1,1,3,2,2
4,4,418,1,44,40005,1,1,1,,1,1,,1,1,,2,2,1,2,2,2
4,4,418,1,44,40006,1,1,1,,1,2,,2,,2,2,2,1,2,2,1
4,4,418,1,0,40007,1,1,1,,2,,2,1,1,,1,2,1,3,1,1
4,4,418,1,0,40008,2,1,1,,2,,2,1,1,,1,2,2,2,1,2
4,4,418,1,44,40009,1,1,1,,1,2,,2,,1,1,2,1,3,2,1
4,4,418,1,44,40010,1,1,1,,1,1,,1,1,,1,2,4,3,2,2
4,4,417,1,678,40011,3,1,1,,1,1,,1,1,,1,2,4,3,2,2
4,4,417,1,678,40012,1,2,,2,2,,2,1,1,,1,2,2,2,1,2
4,4,417,1,678,40013,1,1,1,,2,,1,1,1,,1,2,1,3,2,1
4,4,417,1,678,40015,2,1,1,,2,,2,2,,2,1,2,2,3,1,2
4,4,417,1,678,40016,1,1,1,,2,,2,1,2,,1,2,2,3,1,1
4,4,417,1,678,40017,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
4,4,417,1,678,40018,2,1,1,,1,1,,2,,2,2,2,1,3,3,1
4,4,417,1,678,40019,1,1,1,,2,,1,2,,2,1,2,2,4,2,1
4,4,417,1,678,40020,2,1,1,,1,1,,1,1,,2,2,2,4,2,1
4,4,416,1,0,40021,1,2,,2,2,,2,2,,2,2,2,1,3,3,1
4,4,416,1,616,40022,1,1,1,,1,1,,1,1,,2,2,2,3,3,2
4,4,416,1,616,40023,1,1,1,,2,,2,1,1,,2,2,2,3,2,2
4,4,416,1,0,40025,2,1,1,,2,,2,1,1,,1,2,2,4,1,1
4,4,416,1,616,40026,2,2,,2,2,,2,1,1,,1,2,2,2,1,1
4,4,416,1,616,40027,3,1,1,,1,2,,2,,1,2,2,2,3,3,1
4,4,416,1,616,40028,1,1,1,,1,1,,1,1,,2,2,1,2,2,1
4,11,1102,2,0,40029,1,1,1,,1,1,,1,1,,1,2,1,1,1,2
4,4,416,1,616,40030,1,1,1,,1,2,,2,,1,1,1,1,2,1,2
4,4,414,1,2176,40032,1,2,,2,2,,2,1,1,,2,2,2,2,1,1
4,4,414,1,2176,40033,2,1,1,,2,,2,2,,2,2,2,2,3,2,2
4,4,414,1,2176,40034,1,1,1,,1,2,,2,,2,2,2,2,2,2,2
4,4,414,1,2176,40036,2,1,1,,1,1,,2,,2,2,2,2,3,3,1
4,4,414,1,2176,40037,2,1,1,,2,,2,2,,2,2,2,1,3,2,1
4,4,414,1,2176,40039,1,1,1,,2,,2,1,1,,1,2,2,2,1,2
4,4,414,1,2176,40040,1,1,1,,2,,2,1,1,,1,2,2,2,1,1
4,4,415,1,2108,40041,1,1,1,,1,1,,1,1,,2,2,2,3,2,1
4,4,415,1,2108,40042,1,1,1,,1,2,,2,,2,2,2,2,3,2,1
4,4,415,1,2108,40043,1,1,1,,1,1,,1,1,,2,2,2,2,2,1
4,4,415,1,0,40044,1,2,,2,2,,2,1,2,,1,2,1,2,1,1
4,4,415,1,2108,40045,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,415,1,2108,40046,1,1,1,,2,,2,1,1,,1,2,2,2,1,1
4,4,415,1,2108,40047,1,1,1,,2,,2,1,1,,1,1,1,2,1,2
4,4,415,1,2108,40048,1,1,1,,2,,2,2,,2,1,2,2,2,1,2
4,4,415,1,2108,40049,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
4,4,413,2,1540,40052,2,2,,2,2,,2,2,,2,2,2,2,2,2,1
4,4,413,2,1540,40053,8,1,1,,1,1,,1,1,,2,2,2,2,1,2
4,4,413,2,1540,40054,1,1,1,,1,1,,1,1,,1,2,2,1,1,1
4,4,413,2,1540,40055,5,1,1,,1,1,,1,1,,2,2,2,2,2,2
4,4,413,2,1540,40056,2,1,1,,2,,2,1,1,,1,2,3,3,1,1
4,4,413,2,0,40057,2,2,,2,2,,2,2,,2,2,1,3,1,1,2
4,4,413,2,1540,40058,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,413,2,1540,40059,2,1,1,,1,1,,1,1,,1,1,3,1,1,1
4,4,413,2,1540,40060,1,1,1,,1,1,,1,1,,1,1,3,2,1,2
4,4,405,2,722,40062,1,2,,2,2,,2,1,1,,1,2,2,4,1,1
4,4,405,2,722,40063,1,1,1,,1,1,,2,,2,1,2,1,2,2,2
4,4,405,2,722,40064,2,2,,2,2,,2,2,,1,1,2,2,2,1,1
4,4,405,2,722,40065,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,4,405,2,722,40066,2,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,4,405,2,722,40067,1,1,1,,1,2,,1,1,,1,2,1,2,1,2
4,4,405,2,0,40068,1,1,1,,1,1,,2,,2,2,2,1,4,3,1
4,4,405,2,722,40069,2,1,1,,2,,2,1,2,,1,2,1,3,1,2
4,4,405,2,722,40070,2,1,1,,1,1,,1,1,,2,2,1,2,2,1
4,4,405,2,484,40071,5,1,1,,1,1,,1,1,,1,1,2,2,2,1
4,4,405,2,484,40072,6,1,1,,1,1,,1,1,,1,1,4,2,1,1
4,4,405,2,484,40073,1,2,,2,1,2,,1,1,,1,1,1,1,1,1
4,4,405,2,484,40074,8,1,1,,1,1,,1,1,,2,2,2,2,2,2
4,4,405,2,484,40075,3,2,,2,2,,2,2,,2,2,2,3,2,1,2
4,4,405,2,484,40076,2,2,,2,2,,2,2,,2,2,1,3,2,1,2
4,4,405,2,484,40077,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,4,405,2,484,40078,1,1,1,,1,1,,1,1,,1,2,1,4,1,1
4,4,405,2,484,40079,1,1,1,,1,1,,1,2,,2,2,2,3,2,1
4,4,405,2,484,40080,3,1,1,,1,1,,1,1,,1,2,2,3,2,2
4,4,419,2,296,40081,1,1,1,,1,1,,1,1,,1,2,2,1,1,1
4,4,419,2,296,40082,2,1,1,,1,1,,1,1,,2,2,1,1,1,2
4,4,419,2,296,40083,1,1,1,,1,1,,1,1,,1,2,4,2,2,1
4,4,419,2,296,40084,2,1,1,,1,1,,1,1,,2,2,4,3,2,2
4,4,419,2,296,40085,2,2,,2,2,,2,2,,2,2,1,2,2,1,2
4,4,419,2,296,40086,9,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,4,419,2,296,40088,1,1,1,,1,1,,1,1,,2,2,2,3,1,2
4,4,419,2,296,40089,1,1,1,,1,1,,1,1,,1,1,2,1,1,1
4,4,419,2,296,40090,1,2,,2,2,,2,2,,2,2,2,2,2,2,1
4,4,401,1,1460,40092,2,2,,2,2,,2,2,,2,2,1,2,2,2,1
4,4,401,1,1460,40093,1,1,1,,1,1,,1,1,,2,1,2,2,2,1
4,4,401,1,1460,40094,1,2,,2,2,,2,1,1,,1,2,3,4,1,2
4,4,401,1,1460,40095,1,1,1,,1,1,,1,1,,2,2,2,3,4,1
4,4,401,1,1460,40096,3,1,1,,1,1,,1,1,,1,1,2,2,1,2
4,4,401,1,1460,40097,1,2,,2,2,,2,2,,2,1,2,3,2,1,2
4,4,401,1,1460,40098,2,1,1,,1,1,,1,2,,2,2,1,1,1,1
4,4,401,1,1460,40099,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,401,1,1460,40100,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
4,4,412,2,2592,40101,3,1,1,,2,,2,1,1,,1,2,2,2,1,2
4,4,412,2,2592,40102,1,1,1,,1,2,,1,1,,1,2,1,2,1,2
4,4,412,2,2592,40103,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
4,4,412,2,2592,40104,1,1,1,,1,1,,1,1,,1,2,1,4,2,1
4,4,412,2,2592,40105,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,412,2,2592,40106,1,1,1,,1,2,,1,1,,2,2,2,3,2,2
4,4,412,2,2592,40107,2,1,1,,1,1,,2,,2,2,2,2,3,2,1
4,4,412,2,2592,40108,2,1,1,,1,1,,2,,2,2,2,2,3,2,1
4,4,412,2,2592,40109,1,2,,2,2,,2,2,,2,1,2,1,4,2,1
4,4,412,2,2592,40110,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,4,412,2,1606,40111,1,1,1,,2,,2,1,1,,1,2,2,2,1,2
4,4,412,2,1606,40112,2,1,1,,2,,2,1,1,,1,2,2,2,2,1
4,4,412,2,1606,40113,1,1,1,,1,1,,2,,2,2,2,2,3,1,1
4,4,412,2,1606,40114,2,1,1,,1,1,,1,1,,1,2,1,4,1,1
4,4,412,2,1606,40115,1,1,1,,1,1,,2,,2,2,2,2,3,2,2
4,4,412,2,1606,40116,1,1,1,,1,1,,2,,2,2,2,2,3,2,1
4,4,412,2,1606,40117,1,1,1,,1,1,,1,1,,2,2,2,3,2,1
4,4,412,2,1606,40118,2,2,,2,2,,2,1,1,,1,2,1,1,1,2
4,4,412,2,1606,40119,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,4,412,2,1606,40120,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,4,410,2,4036,40121,2,1,1,,2,,2,1,1,,1,2,1,2,1,1
4,4,410,2,4036,40122,2,1,1,,1,1,,1,1,,1,2,1,4,1,2
4,4,410,2,4036,40123,1,1,1,,1,1,,1,2,,2,2,2,3,2,1
4,4,410,2,4036,40124,2,1,1,,1,1,,1,1,,2,2,2,2,2,2
4,4,410,2,4036,40125,1,1,1,,2,,2,1,1,,1,1,2,2,2,1
4,4,410,2,4036,40126,2,1,1,,2,,2,1,1,,1,2,2,2,1,2
4,4,410,2,4036,40128,1,1,1,,1,1,,2,,2,2,2,1,3,3,1
4,4,410,2,4036,40129,1,1,1,,1,1,,1,1,,1,2,2,4,2,1
4,4,410,2,4036,40130,4,1,1,,1,1,,1,1,,1,2,2,4,2,2
4,4,407,2,796,40131,5,1,1,,1,1,,1,1,,2,2,2,3,1,1
4,4,407,2,796,40133,3,1,1,,1,1,,1,1,,1,2,2,2,2,2
4,4,407,2,796,40134,4,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,4,407,2,796,40135,2,1,1,,1,1,,1,1,,1,2,1,4,1,1
4,4,407,2,796,40136,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
4,4,407,2,796,40137,1,1,1,,1,1,,1,1,,2,2,2,3,1,2
4,4,407,2,796,40138,1,1,1,,2,,2,1,1,,2,2,1,3,1,1
4,4,407,2,0,40139,1,2,,2,2,,2,2,,2,2,1,2,2,1,2
4,4,407,2,796,40140,1,1,1,,1,1,,1,1,,1,2,1,1,2,2
4,4,410,1,3192,40141,1,1,1,,1,1,,1,2,,1,2,1,4,2,2
4,4,410,1,3192,40142,2,1,1,,1,1,,1,1,,2,2,1,4,2,2
4,4,410,1,3192,40143,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
4,4,410,1,3192,40144,2,1,1,,1,1,,1,1,,1,1,3,2,1,2
4,4,410,1,0,40145,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,410,1,3192,40146,2,1,1,,1,1,,1,1,,1,2,2,2,1,1
4,4,410,1,3192,40147,2,1,1,,1,1,,1,1,,2,2,2,2,2,2
4,4,410,1,3192,40148,1,1,1,,1,1,,1,1,,2,2,2,2,2,1
4,4,410,1,3192,40149,1,1,1,,1,1,,1,1,,1,2,2,2,1,1
4,4,406,1,0,40150,2,2,,2,2,,2,2,,2,2,1,3,1,1,1
4,4,410,1,3414,40151,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
4,4,410,1,3414,40152,1,2,,2,2,,2,2,,2,2,2,2,2,2,1
4,4,410,1,3414,40153,1,1,1,,1,1,,1,1,,1,2,2,4,1,1
4,4,410,1,3414,40154,1,2,,2,2,,2,2,,2,2,2,2,2,2,2
4,4,410,1,0,40155,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,410,1,3414,40156,1,2,,1,2,,1,1,2,,2,1,3,2,1,2
4,4,410,1,3414,40157,6,1,1,,1,1,,1,1,,1,1,3,1,1,2
4,4,410,1,3414,40158,2,2,,2,2,,2,2,,2,2,2,2,2,2,1
4,4,410,1,3414,40159,2,1,1,,1,1,,1,1,,1,2,2,3,1,1
4,4,410,1,3414,40160,1,1,1,,1,1,,1,1,,1,2,2,3,2,2
4,4,401,1,738,40161,5,1,1,,1,1,,1,2,,2,2,2,3,2,1
4,4,401,1,738,40162,2,1,1,,1,1,,2,,1,1,2,1,3,2,1
4,4,401,1,738,40163,2,1,1,,1,1,,1,1,,1,2,2,3,2,1
4,4,401,1,738,40164,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
5,9,908,1,0,40165,1,2,,2,2,,2,1,1,,2,2,2,1,1,1
4,4,401,1,738,40166,2,1,1,,1,1,,1,1,,1,2,1,3,4,1
4,4,401,1,738,40167,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,4,401,1,738,40168,3,1,1,,1,1,,1,1,,1,1,2,2,2,2
4,4,401,1,738,40169,1,2,,2,2,,2,2,,2,2,2,1,2,1,2
4,4,401,1,738,40170,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,4,421,1,800,40171,2,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,421,1,800,40172,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
4,4,421,1,0,40173,1,1,1,,1,1,,1,1,,1,2,1,3,1,2
4,4,421,1,800,40174,1,2,,2,2,,2,2,,2,2,2,1,2,1,2
4,4,421,1,800,40175,3,1,1,,1,1,,1,1,,1,2,2,2,1,1
4,4,421,1,0,40176,2,1,1,,1,1,,2,,1,1,2,1,3,2,1
4,4,421,1,800,40177,3,1,1,,1,1,,1,1,,1,2,2,3,2,1
4,4,421,1,800,40178,3,1,1,,1,1,,1,1,,1,2,2,2,2,2
4,4,421,1,800,40180,1,1,1,,1,1,,1,1,,2,2,2,2,2,1
4,4,411,1,1486,40181,2,1,1,,2,,2,1,1,,1,1,1,2,1,2
4,4,411,1,1486,40182,2,1,1,,2,,2,1,1,,1,2,2,2,1,1
4,4,411,1,1486,40183,2,1,1,,1,1,,1,1,,1,2,2,3,1,1
4,4,411,1,1486,40184,2,1,1,,1,1,,2,,2,2,2,1,3,2,2
4,4,411,1,1486,40185,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
4,4,411,1,1486,40186,1,1,1,,1,1,,1,1,,2,2,1,2,2,2
4,4,411,1,1486,40187,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
4,4,411,1,1486,40188,1,1,1,,2,,2,1,1,,1,2,2,2,1,2
4,4,411,1,1486,40189,2,2,,2,2,,2,2,,2,2,2,2,3,2,1
4,4,411,1,1486,40190,2,1,1,,2,,2,1,2,,2,2,2,4,2,2
4,4,401,2,2106,40191,1,1,1,,1,1,,1,1,,1,1,2,4,1,2
4,4,401,2,2106,40192,2,1,1,,1,1,,1,1,,2,2,1,2,2,1
4,4,401,2,2106,40193,4,1,1,,1,1,,1,1,,1,2,2,1,1,1
4,4,401,2,2106,40194,1,1,1,,1,1,,1,1,,2,2,2,2,2,2
4,4,401,2,2106,40195,3,1,1,,1,1,,1,2,,1,1,3,2,1,1
4,4,401,2,2106,40196,1,1,1,,1,2,,1,2,,1,2,2,2,2,1
4,4,401,2,2106,40197,1,2,,2,2,,2,2,,2,2,1,3,1,1,2
4,4,401,2,2106,40198,2,1,1,,1,1,,1,1,,2,2,2,2,2,2
4,4,401,2,2106,40199,2,1,1,,1,1,,1,1,,1,2,1,2,3,1
4,4,401,2,2106,40200,1,2,,2,2,,2,2,,2,2,1,2,3,1,2
4,4,402,2,1080,40201,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
4,4,402,2,1080,40202,1,1,1,,1,1,,2,,2,1,2,2,4,2,2
4,4,402,2,1080,40203,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
4,4,402,2,1080,40204,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
4,4,402,2,1080,40206,1,1,1,,1,2,,2,,2,2,2,2,3,2,1
4,4,402,2,1080,40207,1,2,,2,2,,2,1,2,,2,2,2,3,1,2
4,4,402,2,1080,40208,2,1,1,,2,,2,1,1,,2,2,1,2,1,1
4,4,402,2,1080,40209,2,1,1,,2,,2,1,1,,1,2,2,2,2,1
4,4,402,2,1080,40210,1,1,1,,2,,2,2,,2,1,2,1,2,1,2
4,4,403,2,836,40211,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
4,4,403,2,836,40212,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
4,4,403,2,836,40213,1,1,1,,1,1,,1,1,,1,2,1,3,2,1
4,4,403,2,836,40214,1,2,,2,2,,2,1,1,,1,2,1,1,1,1
4,4,403,2,836,40215,1,2,,2,2,,2,1,1,,1,2,1,2,1,2
4,4,403,2,836,40216,1,1,1,,1,1,,1,1,,1,2,1,4,2,2
4,4,403,2,836,40218,7,1,1,,1,1,,2,,2,2,2,2,3,2,1
4,4,403,2,836,40220,1,1,1,,1,1,,1,1,,2,2,2,3,2,1
2,5,506,2,830,50001,3,1,1,,2,,2,1,1,,2,2,1,3,1,1
2,5,506,2,830,50002,2,1,1,,1,1,,1,1,,1,2,2,2,1,2
2,5,506,2,830,50003,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
2,5,506,2,830,50004,1,1,1,,1,1,,1,1,,1,1,2,2,2,2
2,5,506,2,830,50005,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
2,5,506,2,830,50006,1,2,,2,2,,2,2,,2,2,2,1,2,1,2
2,5,506,2,830,50007,1,1,1,,2,,1,1,1,,2,1,1,3,1,2
2,5,506,2,830,50008,1,2,,2,2,,2,2,,2,1,2,2,2,1,1
2,5,506,2,830,50009,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
2,5,506,2,830,50010,1,1,1,,2,,1,1,1,,2,1,4,4,1,1
2,5,502,1,2194,50011,5,1,1,,1,1,,1,2,,2,2,1,3,1,1
2,5,502,1,2194,50012,1,1,1,,1,1,,1,1,,1,1,1,1,4,2
2,5,502,1,2194,50013,2,1,1,,1,1,,1,1,,2,2,3,1,1,2
2,5,502,1,2194,50014,1,1,1,,1,1,,1,1,,1,2,2,4,4,1
2,5,502,1,2194,50015,1,1,1,,2,,2,1,1,,2,1,1,3,1,2
2,5,502,1,2194,50016,1,1,1,,1,1,,1,1,,1,2,1,2,2,2
2,5,502,1,2194,50017,1,1,1,,1,1,,1,1,,1,2,1,2,2,1
2,5,502,1,2194,50018,2,1,1,,1,1,,1,1,,1,2,2,2,2,2
2,5,502,1,2194,50019,1,1,1,,1,1,,1,1,,1,2,2,2,2,1
2,5,502,1,2194,50020,1,1,1,,2,,1,1,1,,2,1,3,2,1,1
2,5,515,2,18,50021,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
2,5,515,2,18,50022,1,2,,2,2,,2,1,1,,1,2,1,2,1,1
2,5,515,2,18,50023,1,1,1,,2,,2,1,1,,1,2,1,2,1,1
2,5,515,2,18,50024,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
2,5,515,2,18,50025,1,2,,2,2,,2,2,,2,1,2,1,2,1,2
2,5,515,2,18,50026,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
2,5,515,2,18,50027,1,1,1,,2,,2,1,1,,1,2,2,2,1,2
2,5,515,2,18,50028,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
2,5,515,2,18,50029,1,2,,2,2,,2,2,,2,1,2,2,2,1,2
2,5,515,2,18,50030,1,1,1,,1,1,,1,1,,1,2,1,3,1,1
2,5,502,2,3878,50031,1,1,1,,1,1,,1,1,,2,2,2,3,2,1
2,5,502,2,3878,50032,3,1,1,,2,,2,1,1,,2,2,1,1,2,2
2,5,502,2,3878,50033,1,1,1,,1,1,,1,1,,2,2,1,3,2,1
2,5,502,2,3878,50034,1,1,1,,1,1,,2,,2,2,2,1,2,3,2
2,5,502,2,3878,50035,1,1,1,,2,,2,1,1,,2,2,1,2,1,2
2,5,502,2,3878,50036,5,2,,2,1,1,,2,,2,1,1,1,1,1,2
2,5,502,2,0,50037,2,1,1,,2,,2,1,1,,2,1,1,1,1,2
2,5,502,2,3878,50038,1,1,1,,2,,1,1,2,,2,2,1,2,1,2
2,5,502,2,3878,50039,1,1,2,,1,1,,1,1,,2,1,2,3,3,1
2,5,502,2,3878,50040,1,1,2,,1,1,,1,1,,2,1,2,2,3,1
2,5,504,2,708,50041,8,1,1,,1,1,,1,1,,1,2,1,3,1,1
2,5,504,2,708,50042,1,2,,2,2,,2,2,,2,1,2,1,2,1,1
2,5,504,2,708,50043,3,1,1,,1,1,,1,1,,2,2,1,2,1,2
2,5,504,2,708,50044,1,1,2,,2,,2,1,1,,1,2,1,2,1,1
2,5,504,2,708,50045,1,2,,2,2,,2,2,,2,1,2,1,2,1,1
2,5,504,2,708,50046,3,1,1,,1,1,,1,1,,1,2,1,2,1,2
2,5,504,2,708,50047,1,1,1,,2,,2,1,1,,2,1,1,3,1,2
2,5,504,2,708,50048,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
2,5,504,2,708,50049,1,2,,2,2,,2,2,,2,2,2,2,2,1,1
2,5,504,2,708,50050,1,1,1,,1,1,,1,1,,1,2,1,2,1,2
2,5,513,2,348,50051,1,1,1,,2,,1,2,,1,2,1,4,1,1,1
2,5,513,2,348,50052,1,1,1,,1,1,,1,1,,1,2,2,2,2,2
2,5,513,2,348,50053,1,1,1,,1,1,,1,1,,2,1,1,2,2,1
2,5,513,2,348,50054,1,1,1,,1,1,,2,,2,2,2,1,1,1,1
2,5,513,2,348,50055,1,1,1,,1,1,,1,1,,1,2,2,1,2,2
2,5,513,2,348,50056,1,1,1,,1,1,,1,1,,2,2,1,2,4,1
2,5,513,2,348,50057,1,1,1,,1,1,,1,1,,1,2,1,2,4,2
2,5,513,2,348,50058,1,1,1,,1,1,,1,1,,1,1,2,2,4,1
2,5,513,2,348,50059,1,1,1,,1,2,,1,1,,2,2,4,4,1,2
2,5,513,2,348,50060,1,1,1,,2,,1,1,1,,2,1,4,4,1,2
2,5,514,2,710,50061,1,2,,2,2,,2,2,,2,2,2,1,1,1,1
2,5,514,2,710,50062,1,1,1,,2,,2,1,1,,1,2,1,2,1,2
2,5,514,2,710,50063,1,1,1,,1,1,,1,1,,1,2,1,2,1,1
2,5,514,2,710,50064,1,1,1,,1,1,,1,1,,1,2,2,1,1,2
2,5,514,2,710,50065,1,1,1,,1,1,,1,1,,1,2,2,3,1,1
2,5,514,2,710,50066,1,2,,2,2,,2,2,,2,2,1,3,2,1,2
2,5,514,2,710,50067,1,2,,2,2,,2,2,,2,1,2,2,2,1,1
2,5,514,2,710,50068,1,1,1,,1,1,,1,1,,1,2,2,2,1,2
2,5,514,2,710,50069,1,2,,2,2,,2,2,,2,1,2,2,2,1,1
2,5,514,2,710,50070,1,1,2,,2,,2,1,1,,1,2,1,2,1,2
