"zone","state","lga","sector","ea","event_type","event_seq","event_cd","event_desc","c6q2","c6q3"
4,16,1626,2,1546,2,1,13,"New Health Facility 13",2014,100
3,17,1702,2,510,1,1,6,"Inflation",2016,100
3,17,1702,2,510,1,2,1,"Drought",2015,50
3,17,1702,2,510,2,1,11,"New Mosque",2015,100
3,17,1702,2,510,2,2,19,"Good security",2016,100
3,17,1704,2,1080,1,1,2,"Water Flood",2015,50
3,17,1704,2,1080,2,1,19,"Good Security",2015,100
3,17,1704,1,2074,1,1,6,"lnflation",2015,100
3,17,1704,1,2074,1,2,10,"Insecurity",2014,100
3,17,1704,1,2074,2,1,19,"Adequate security",2016,100
3,17,1706,2,284,1,1,6,"price fluctuations",2015,90
3,17,1706,2,284,2,1,19,"security",2015,90
3,17,1710,2,546,1,2,2,"Flooding",2015,40
3,17,1710,2,546,1,1,10,"Robbery",2015,10
3,17,1710,2,546,2,1,11,"Portable Water",2015,100
3,17,1710,2,546,2,2,12,"Employments",2016,100
3,17,1712,2,794,1,2,4,"Livestock Death",2015,60
3,17,1712,2,794,1,1,1,"Drought",2015,50
3,17,1712,2,794,1,3,6,"Inflation",2016,100
3,17,1712,2,794,2,2,11,"Water pump (solar system)",2014,100
3,17,1712,2,794,2,1,18,"Electricity",2014,100
3,17,1713,1,226,1,1,2,"Flooding",2015,40
3,17,1713,1,226,1,2,6,"Inflation rate",2016,100
3,17,1713,1,226,2,2,15,"New School",2016,100
3,17,1713,1,226,2,1,19,"Good security",2016,100
3,17,1715,2,2244,1,1,6,"Inflation",2015,100
3,17,1715,2,2244,1,2,10,"Insecurity",2014,100
3,17,1715,2,2244,2,1,19,"Good security",2016,100
3,17,1716,2,1452,1,2,6,"Inflation",2015,100
3,17,1716,2,1452,1,1,10,"Houses Demolished",2015,40
3,17,1716,2,1452,2,1,19,"Good Security",2015,100
3,17,1719,2,1354,1,2,1,"Drought",2015,40
3,17,1719,2,1354,1,1,10,"Houses Demolished",2015,20
3,17,1719,2,1354,2,1,13,"Primary Health Center",2014,100
3,17,1722,2,96,1,2,6,"Inflation",2016,100
3,17,1722,2,96,1,1,2,"Flood",2015,60
3,17,1722,2,96,2,1,15,"New School",2015,100
3,17,1724,2,786,1,1,6,"Inflation",2016,100
3,17,1724,2,786,2,2,14,"New Road",2016,100
3,17,1724,2,786,2,1,11,"Portable Water",2015,100
3,17,1727,2,634,1,3,1,"Drought",2015,60
3,17,1727,2,634,1,1,10,"Destroyed of sources of portable water",2015,100
3,17,1727,2,634,1,2,6,"Inflation",2015,100
3,17,1727,2,634,2,1,19,"Good security",2015,100
3,17,1727,2,634,2,2,11,"Portable water",2013,100
3,18,1803,2,840,1,1,10,"lack of fertilizer",2014,50
3,18,1803,2,840,1,2,10,"lack of employment",2015,38
3,18,1803,2,840,2,1,19,"enough rainfall",2015,90
3,18,1804,1,2690,1,1,10,"lack of employment",2014,54
3,18,1804,1,2690,1,2,10,"lack of credits",2014,85
3,18,1804,1,2690,2,2,11,"peace",2015,95
3,18,1804,1,2690,2,1,12,"electricity",2015,74
3,18,1804,1,2690,2,3,19,"drinking water",2014,82
3,18,1805,2,534,1,3,10,"lack of money to start business",2013,42
3,18,1805,2,534,1,2,8,"lack of school",2013,35
3,18,1805,2,534,1,1,8,"lack of water",2014,100
3,18,1805,2,534,2,1,16,"better yield",2013,45
3,18,1808,2,1726,1,4,10,"conflict",2015,15
3,18,1808,2,1726,1,1,10,"death",2015,15
3,18,1808,2,1726,1,2,2,"flood",2014,30
3,18,1808,2,1726,1,3,10,"lack of fertiliser",2015,65
3,18,1808,2,1726,2,1,19,"good harvest",2015,56
3,18,1808,2,1726,2,2,11,"community assisstance",2014,50
3,18,1809,1,1272,1,2,10,"lack of credit",2014,45
3,18,1809,1,1272,1,1,10,"lack of employment",2015,50
3,18,1809,1,1272,1,3,10,"lack of business opportunities",2014,35
3,18,1809,1,1272,2,1,14,"availability of roads",2015,72
3,18,1809,1,1272,2,2,11,"improved security",2015,90
3,18,1811,2,364,1,1,8,"lack of loan for biz.",2014,64
3,18,1811,2,364,2,1,12,"availability of enployment",2013,20
3,18,1811,2,364,2,2,19,"good harvest",2014,51
3,18,1814,2,678,1,2,10,"lack of fertiliser",2014,43
3,18,1814,2,678,1,1,10,"poor harvest",2014,50
3,18,1814,2,678,1,3,10,"lack of credit to start businesses",2014,72
3,18,1814,2,678,2,1,19,"good health",2015,75
3,18,1816,1,378,1,1,10,"robbery",2015,20
3,18,1816,1,378,1,2,10,"lack of fertilizer",2014,80
3,18,1816,1,378,2,1,19,"good rainfall",2014,75
3,18,1817,2,370,1,1,10,"lack of fertiler",2014,87
3,18,1817,2,370,1,2,10,"lack of employments",2014,38
3,18,1817,2,370,2,1,19,"good rainfall",2015,90
3,18,1820,2,450,1,1,10,"conflict",2015,42
3,18,1820,2,450,2,1,16,"good harvest",2015,72
3,18,1822,2,1654,1,1,10,"conflicts",2011,5
3,18,1822,2,1654,2,1,14,"road construction",2012,100
3,18,1823,1,1822,1,3,9,"lack of electricity",2015,96
3,18,1823,1,1822,1,1,10,"lack of employments",2014,42
3,18,1823,1,1822,1,2,10,"none availability of loans",2014,57
3,18,1823,1,1822,1,4,10,"lack of petrol",2016,90
3,18,1823,1,1822,2,1,11,"improved security",2015,90
3,19,1901,2,640,1,1,4,"death of  our Animals",2016,100
3,19,1902,2,52,1,3,8,"lack of good road",1980,100
3,19,1902,2,52,1,1,8,"lack of school for our children",1980,100
3,19,1902,2,52,1,2,5,"lack of clinic or hospitals",1980,100
3,19,1905,2,1290,1,2,8,"LACK OF SCHOOLS",2011,45
3,19,1905,2,1290,1,3,6,"PROPOSED FCE PERMANENT SITE",2016,45
3,19,1905,2,1290,1,1,1,"DROUGHT",2015,50
3,19,1905,2,1290,2,1,12,"PEACE SURFACE",2015,75
3,19,1905,2,1290,2,2,16,"Good Price of farm produced",2016,55
3,19,1905,2,1290,2,3,11,"MINI E walet Fertilizer Allocation",2014,50
3,19,1908,2,284,1,1,4,"FULAN  FARMERS CLASHES",2014,45
3,19,1908,2,284,1,3,1,"INSUFFICIENT RAIN FALL",2015,45
3,19,1908,2,284,1,2,5,"MALARIA FEVER",2015,50
3,19,1908,2,284,2,2,12,"PEACE I IN URBAN",2016,75
3,19,1908,2,284,2,1,12,"GOOD PRICE OF FARM PRODUCED",2015,50
3,19,1908,2,284,2,3,12,"GOOD TRANSPORT",2014,45
3,19,1910,2,808,1,1,6,"Lack of good market",2015,55
3,19,1910,2,808,1,3,6,"Poor market",2016,60
3,19,1910,2,808,1,2,9,"Non Peace",2015,40
3,19,1910,2,808,2,3,12,"Involved In own business",2014,40
3,19,1910,2,808,2,2,12,"Partispation In Irrigation",2014,45
3,19,1910,2,808,2,1,16,"Peace occuaran",2016,75
3,19,1912,1,1510,1,3,7,"Un employed graduate",2014,45
3,19,1912,1,1510,1,1,5,"Drug  Abuse",2014,35
3,19,1912,1,1510,1,2,6,"Hugh Coast Of Food PrIce",2015,65
3,19,1912,1,1510,2,2,11,"New Girls Secondary School",2015,50
3,19,1912,1,1510,2,3,11,"Re opened Of Motor Park",2014,40
3,19,1912,1,1510,2,1,12,"New Additional Market",2015,45
3,19,1914,2,934,1,1,3,"high price of food stuff",2016,80
3,19,1914,2,934,2,1,19,"Jumma'a Mosque",2010,100
3,19,1916,2,1516,2,3,12,"microfinance bank",2014,100
3,19,1916,2,1516,2,2,15,"Building of 6 classes in our school by kwankwasiya",2015,100
3,19,1916,2,1516,2,1,19,"Building of mosque",2014,100
3,19,1916,2,1516,,1,,"Nil",,
3,19,1919,2,366,1,2,6,"LACK SUFFICIENT FERTILIZER",2014,50
3,19,1919,2,366,1,1,6,"POVERTY",2015,55
3,19,1919,2,366,1,3,7,"LzCK OF MANUFACURIIN G INDUSTRY",2014,50
3,19,1919,2,366,2,3,11,"DEVELOPED PROGRAM",2014,45
3,19,1919,2,366,2,2,12,"GOOD  HARVEST",2014,50
3,19,1919,2,366,2,1,16,"PEACE",2015,50
3,19,1921,1,842,1,1,6,"Boko Haram",2009,85
3,19,1921,1,842,1,3,6,"high rise of fuel",2015,60
3,19,1921,1,842,1,2,6,"rise of dolas",2015,95
3,19,1921,1,842,2,1,12,"destroying of boko haram",2015,100
3,19,1923,2,284,1,2,6,"""Lack Of Sufficient Money at hands """,2015,75
3,19,1923,2,284,1,3,8,"Lack Of Sufficient farming Input",2015,50
3,19,1923,2,284,1,1,6,"High Coast Of Food Price",2016,80
3,19,1923,2,284,2,3,16,"Good Price Of Farm Produced",2016,55
3,19,1923,2,284,2,1,12,"Peace In Urban area",2015,50
3,19,1923,2,284,2,2,12,"Sufficient Farm Produced",2014,55
3,19,1925,1,2858,1,2,8,"Distance of primary school",2015,50
3,19,1925,1,2858,1,3,8,"poor price of farm produced",2013,50
3,19,1925,1,2858,1,1,6,"Lack of Sufficient Feterlizer",2014,60
3,19,1925,1,2858,2,3,12,"Peace surface",2016,70
3,19,1925,1,2858,2,2,12,"Fertilizer  G s m Alocation",2014,50
3,19,1925,1,2858,2,1,11,"Good Road",2013,70
3,19,1925,2,3394,1,1,6,"polities",2016,80
3,19,1925,2,3394,2,1,16,"construction of road",2014,100
3,19,1928,2,526,1,1,2,"Flood",2014,35
3,19,1928,2,526,1,2,2,"lost of land",2015,30
3,19,1928,2,526,2,1,14,"Good  Road",2015,75
3,19,1928,2,526,2,2,12,"Good  River",2014,65
3,19,1932,2,562,1,1,6,"POVERTY LEVEL",2015,60
3,19,1932,2,562,1,3,7,"IN SECURITY",2014,45
3,19,1932,2,562,1,2,3,"PRICE OF FERTILIZER",2014,50
3,19,1932,2,562,2,3,16,"PEACE",2015,75
3,19,1932,2,562,2,2,14,"ROAD PROJECT",2016,55
3,19,1932,2,562,2,1,12,"ELECTRICITY",2016,45
3,19,1934,2,386,1,1,6,"POVERTY",2015,55
3,19,1934,2,386,1,2,8,"POOR DRY SEASON PRODUCED PRICE",2016,50
3,19,1934,2,386,1,3,6,"HIGH  COAST   OF FERTILIZER",2015,60
3,19,1934,2,386,2,2,11,"NEW ROAD",2014,85
3,19,1934,2,386,2,1,11,"SOLAR INSTALLATION",2014,85
3,19,1934,2,386,2,3,12,"URBAN  PEACE",2016,95
3,19,1936,2,1994,1,1,8,"Arm Robbers",2016,100
3,19,1936,2,1994,2,1,19,"bringing back our cattle robbers  stole",2016,100
3,19,1937,2,432,1,1,7,"killing of the richest man in our community",2016,100
3,19,1937,2,432,2,1,19,"""construction of borehole by (wash come) """,2016,100
3,19,1941,2,518,2,1,11,"distribution of caws for farming",2015,100
3,19,1943,2,668,1,1,10,"meases that kill our children",2015,80
3,20,2001,2,1354,1,2,3,"Disease",2015,20
3,20,2001,2,1354,1,1,1,"crop not good",2015,25
3,20,2001,2,1354,1,3,3,"like of good seed",2015,15
3,20,2001,2,1354,2,1,14,"O1",2014,25
3,20,2001,2,1354,2,3,13,"03",2014,20
3,20,2001,2,1354,2,2,11,"02",2015,20
3,20,2003,2,784,1,4,1,"No better road",2010,2
3,20,2003,2,784,1,3,3,"No water",2010,2
3,20,2003,2,784,1,1,2,"crop failures",2014,1
3,20,2003,2,784,1,2,3,"price fluctuations",2010,1
3,20,2003,2,784,2,2,15,"school",2015,1
3,20,2003,2,784,2,1,11,"Watet facilities",2014,1
3,20,2005,2,970,1,1,8,"No good vater",2009,1
3,20,2005,2,970,1,4,2,"No better road",2009,1
3,20,2005,2,970,1,3,8,"No School",2010,1
3,20,2005,2,970,1,2,5,"No medical facilities",2010,1
3,20,2005,2,970,2,1,19,"Farming",2015,1
3,20,2008,2,1474,1,2,4,"livestock",2015,25
3,20,2008,2,1474,1,3,3,"CROP DISEASE",2015,20
3,20,2008,2,1474,1,1,1,"DROUGHT",2014,20
3,20,2008,2,1474,2,1,11,"01",2015,20
3,20,2008,2,1474,2,4,13,"04",3015,20
3,20,2008,2,1474,2,3,16,"O3",2015,35
3,20,2008,2,1474,2,2,14,"02",2014,20
3,20,2009,2,240,1,1,1,"Drougt",2015,20
3,20,2009,2,240,1,3,1,"Crop Disease",2014,20
3,20,2009,2,240,1,2,1,"livestock",2014,30
3,20,2009,2,240,2,4,13,"O4",2014,20
3,20,2009,2,240,2,3,15,"03",2015,20
3,20,2009,2,240,2,1,11,"01",2014,20
3,20,2009,2,240,2,2,14,"02",2014,20
3,20,2012,1,844,1,1,3,"Pricces crop",2015,40
3,20,2012,1,844,1,2,3,"crop failure",2014,30
3,20,2012,1,844,2,2,11,"Good schools",2015,30
3,20,2012,1,844,2,1,11,"Road construction",2015,40
3,20,2013,2,1232,1,1,3,"Crop Failures",2015,30
3,20,2013,2,1232,1,2,2,"Sharp change in prices",,20
3,20,2013,2,1232,2,1,11,"03",2015,20
3,20,2013,2,1232,2,2,13,"11",2015,15
3,20,2015,2,1746,1,1,3,"crop failures",2014,1
3,20,2015,2,1746,1,3,8,"No school",2010,1
3,20,2015,2,1746,1,2,6,"food fluctuations",2016,1
3,20,2015,2,1746,2,1,14,"New road",2010,1
3,20,2015,2,1746,2,2,11,"No flood",2010,1
3,20,2018,2,1134,1,3,8,"No School",2010,1
3,20,2018,2,1134,1,2,5,"No Heath facilities",2010,5
3,20,2018,2,1134,1,1,2,"No road",2010,1
3,20,2018,2,1134,1,4,3,"Crop failure",2009,2
3,20,2018,2,1134,2,1,11,"Water",210,1
3,20,2019,2,344,1,1,2,"Drought",2015,25
3,20,2019,2,344,1,2,2,"CROP DISEASE",2015,20
3,20,2019,2,344,2,3,14,"08",2015,40
3,20,2019,2,344,2,1,11,"01",2015,20
3,20,2019,2,344,2,2,18,"06",2015,30
3,20,2021,1,3300,1,3,3,"new employments",2014,2
3,20,2021,1,3300,1,2,4,"medical",2014,5
3,20,2021,1,3300,1,1,2,"food failures",2014,2
3,20,2021,1,3300,1,4,3,"new road",2014,2
3,20,2021,1,3300,2,1,11,"flood",2014,5
3,20,2021,1,3300,2,3,12,"New employment",2014,30
3,20,2021,1,3300,2,4,13,"Medical facilities",2014,5
3,20,2021,1,3300,2,2,15,"New school",2014,10
3,20,2022,2,1130,1,3,1,"No good road",2010,1
3,20,2022,2,1130,1,4,8,"No better school",2010,1
3,20,2022,2,1130,1,1,2,"flood",2010,1
3,20,2022,2,1130,1,2,4,"livestock disease",2014,1
3,20,2022,2,1130,2,1,11,"Good water",2014,1
3,20,2022,2,1130,2,2,16,"No crop flood",2015,1
3,20,2025,2,760,1,1,1,"Drought",2015,20
3,20,2025,2,760,1,2,4,"Livestock disease",2015,25
3,20,2025,2,760,2,1,11,"01",2015,30
3,20,2025,2,760,2,2,14,"14",2015,30
3,20,2025,2,760,2,3,16,"16",2015,30
3,20,2025,2,1304,1,1,3,"01 02 03",2015,20
3,20,2025,2,1304,2,2,11,"Drought",20,30
3,20,2025,2,1304,2,3,11,"flood",2015,30
3,20,2025,2,1304,2,1,11,"crop disease",2015,20
3,20,2028,2,498,1,1,3,"poor crop",2015,20
3,20,2028,2,498,2,1,11,"free seed",2013,40
3,20,2028,2,498,,2,,"like of good road",2014,30
3,20,2030,2,1050,1,2,4,"Disease epidemics",2015,1
3,20,2030,2,1050,1,1,2,"crop flood",2014,1
3,20,2030,2,1050,1,3,1,"No good road",2010,1
3,20,2030,2,1050,2,3,19,"No robbery",2010,1
3,20,2030,2,1050,2,1,15,"New school",2010,1
3,20,2030,2,1050,2,2,13,"New clinic",2010,1
3,20,2032,1,1390,1,2,3,"Crop  failures",2014,1
3,20,2032,1,1390,1,3,6,"Price fluctuation",2015,1
3,20,2032,1,1390,1,1,2,"Flood",2010,1
3,20,2032,1,1390,1,4,4,"livestock Disease",2013,1
3,20,2032,1,1390,2,1,11,"Water  supply",2010,1
3,20,2032,1,1390,2,2,15,"NewSchool",2014,1
3,20,2032,2,1772,1,3,8,"No  good school",2010,1
3,20,2032,2,1772,1,2,6,"No raod",2012,1
3,20,2032,2,1772,1,1,4,"No  water",2013,1
3,20,2032,2,1772,2,1,16,"No  any event that  Better off",2014,1
3,21,2102,2,1124,1,3,5,"Human epidemic disease",2015,50
3,21,2102,2,1124,1,4,4,"Livestock disease",2015,60
3,21,2102,2,1124,1,2,1,"Drought",2015,90
3,21,2102,2,1124,1,1,2,"Flood",2015,50
3,21,2102,2,1124,2,5,16,"Improved transportation services",2013,85
3,21,2102,2,1124,2,2,13,"New health facility",2015,90
3,21,2102,2,1124,2,4,12,"New employment opportunity",2014,72
3,21,2102,2,1124,2,1,15,"New school",2015,85
3,21,2106,2,236,1,8,9,"Power outages",2014,90
3,21,2106,2,236,1,7,6,"Sharp change in prices",2016,100
3,21,2106,2,236,1,6,5,"Human epidemic Disease",2014,55
3,21,2106,2,236,1,5,2,"Flood",2016,80
3,21,2106,2,236,2,4,12,"New employment opportunity",2016,80
3,21,2106,2,236,2,6,13,"New health facility",2014,89
3,21,2106,2,236,2,5,14,"New road",2015,95
3,21,2106,2,236,2,3,16,"Improved transportation services",2015,95
3,21,2106,2,2822,1,2,5,"Human epidemic disease",2015,50
3,21,2106,2,2822,1,1,2,"Flood",2014,65
3,21,2106,2,2822,1,4,2,"Flood",2015,85
3,21,2106,2,2822,1,3,6,"Sharp change in prices",2016,100
3,21,2106,2,2822,2,2,17,"On grid electricity",2015,95
3,21,2106,2,2822,2,4,11,"Development project",2014,68
3,21,2106,2,2822,2,3,14,"New roads",2014,70
3,21,2106,2,2822,2,1,16,"Improved transportation services",2015,75
3,21,2108,1,520,1,4,5,"Human epidemic disease",2015,55
3,21,2108,1,520,1,1,3,"Crop Disease/pest",2014,50
3,21,2108,1,520,1,2,2,"Flood",2015,75
3,21,2108,1,520,1,3,6,"Sharp change in prices",2016,100
3,21,2108,1,520,2,3,14,"New road",2015,100
3,21,2108,1,520,2,2,16,"Improved transportation services",2014,100
3,21,2108,1,520,2,1,17,"On Gride electricity",2014,90
3,21,2108,1,520,2,4,15,"New school",2014,80
3,21,2109,2,38,1,2,4,"Livestock diseases",2015,55
3,21,2109,2,38,1,3,6,"Sharp change in prices",2015,100
3,21,2109,2,38,1,4,6,"Sharp change in prices",2016,100
3,21,2109,2,38,1,1,2,"Flood",2015,60
3,21,2109,2,38,2,4,12,"New employment opportunity",2016,90
3,21,2109,2,38,2,1,16,"Improved transportation services",2014,95
3,21,2109,2,38,2,2,12,"New employment opportunity",2015,75
3,21,2109,2,38,2,3,16,"Improved transportation services",2015,90
3,21,2111,2,180,1,4,5,"Human epidemic disease",2014,50
3,21,2111,2,180,1,5,4,"Livestock disease",2015,55
3,21,2111,2,180,1,3,6,"Sharp change in prices",2015,100
3,21,2111,2,180,1,1,2,"Flood",2015,65
3,21,2111,2,180,2,4,17,"On grid electricity",2015,86
3,21,2111,2,180,2,2,15,"New school",2013,75
3,21,2111,2,180,2,3,11,"Improved development project",2015,65
3,21,2111,2,180,2,1,12,"New employment opportunity",2014,80
3,21,2115,2,926,1,1,1,"Drought",2015,100
3,21,2115,2,926,1,4,3,"Crops disease/pest",2015,65
3,21,2115,2,926,1,3,6,"Sharp change in prices",2016,100
3,21,2115,2,926,1,2,2,"Flood",2014,80
3,21,2115,2,926,2,1,11,"Development project",2015,50
3,21,2115,2,926,2,2,12,"New employment opportunity",2014,75
3,21,2115,2,926,2,4,15,"New school",2013,60
3,21,2115,2,926,2,3,16,"Improved transportation services",2014,90
3,21,2117,2,554,1,1,2,"Flood",2015,85
3,21,2117,2,554,1,3,4,"Livestock disease",2014,65
3,21,2117,2,554,1,2,1,"Drought",2015,90
3,21,2117,2,554,1,4,6,"Sharp change in prices",2015,100
3,21,2117,2,554,2,1,14,"New road",2015,100
3,21,2117,2,554,2,2,12,"New employment opportunity",2016,75
3,21,2117,2,554,2,3,16,"Improved transportation services",2015,90
3,21,2117,2,554,2,4,15,"New school",2014,70
3,21,2119,2,2146,1,2,1,"Drought",2016,65
3,21,2119,2,2146,1,3,4,"Livestock disease",2014,60
3,21,2119,2,2146,1,1,2,"Flood",2015,50
3,21,2119,2,2146,1,4,3,"Crop disease/pest",2015,50
3,21,2119,2,2146,2,2,15,"New school",2015,65
3,21,2119,2,2146,2,1,17,"On Grid electricity",2015,70
3,21,2119,2,2146,2,3,12,"New employment opportunity",2015,70
3,21,2119,2,2146,2,4,16,"Improved transportation services",2014,60
3,21,2119,2,3956,1,2,4,"Livestock disease",2015,70
3,21,2119,2,3956,1,3,6,"Sharp change in prices",2015,100
3,21,2119,2,3956,1,1,3,"Crop disease/pests",2014,65
3,21,2119,2,3956,1,4,6,"Sharp change in prices",2016,100
3,21,2119,2,3956,2,2,11,"Development project",2015,60
3,21,2119,2,3956,2,4,15,"New school",2014,55
3,21,2119,2,3956,2,1,12,"New employment opportunity",2015,75
3,21,2119,2,3956,2,3,16,"Improved transpotation services",2014,80
1,22,2201,2,422,1,1,7,"Unemployment",2014,20
1,22,2201,2,422,2,1,19,"None",0,0
1,22,2203,2,266,1,1,9,"lack of electricity",2014,100
1,22,2203,2,266,2,1,19,"supply of fertilizer",2014,100
1,22,2203,2,530,1,1,7,"Loss of job and cut in salary",2013,25
1,22,2203,2,530,2,2,17,"better electricity supply",2015,70
1,22,2203,2,530,2,1,19,"Increase in prices",2015,50
1,22,2205,2,664,1,1,6,"Fall in prices of farm prodcts",2014,90
1,22,2205,2,664,2,1,19,"Improved weather and good harvest",2015,90
1,22,2205,2,2432,1,1,6,"Increase in price of fuel",2015,70
1,22,2205,2,2432,1,2,10,"None payment of salary for five months",2015,20
1,22,2205,2,2432,2,1,19,"increase in price of cashew nuts",2014,50
1,22,2209,1,792,1,1,10,"Non payment of salary",2015,50
1,22,2209,1,792,2,1,12,"availability of timber for sales",2012,25
1,22,2211,2,594,1,1,3,"infertile land",2015,50
1,22,2211,2,594,1,2,10,"cows eating crops in the farm",2014,25
1,22,2211,2,594,2,1,16,"new road",2013,10
1,22,2211,1,806,1,1,2,"flood",2014,30
1,22,2211,1,806,2,1,12,"""employment, """,2015,20
1,22,2214,2,1354,1,1,6,"no market for our farm crops",2,70
1,22,2214,2,1354,2,1,19,"Improved Harvest",2015,70
1,22,2216,1,428,1,2,10,"destruction of crops by herdsmen",2015,80
1,22,2216,1,428,1,1,7,"Unemployment",2014,15
1,22,2216,1,428,2,1,19,"access to loan",2014,20
1,22,2218,2,596,1,1,6,"Fall in prices",2015,50
1,22,2218,2,596,2,1,19,"People are more enlightened",2015,50
1,22,2220,1,1296,1,1,8,"Lack of electricity",2009,100
1,22,2220,1,1296,2,1,14,"Good road",2012,100
1,23,2302,2,1982,1,1,6,"Price Fluctuations",2015,100
1,23,2302,2,1982,2,1,19,"Self Effort",2013,65
1,23,2303,2,2348,1,2,8,"Lack of Emploment",2009,80
1,23,2303,2,2348,1,1,10,"poor harvest",2013,99
1,23,2303,2,2348,2,1,16,"personal effort",2010,95
1,23,2304,2,322,1,1,8,"Lack of Emploment",2009,60
1,23,2304,2,322,2,1,19,"Individual  Effort",2010,70
1,23,2306,1,970,1,1,8,"lack of social amenities",2012,100
1,23,2306,1,970,2,1,11,"reduction in violence",2010,70
1,23,2307,1,78,1,1,8,"Lack of Emploment",2,50
1,23,2307,1,78,2,1,19,"""Reduction violence leve """,2015,80
1,23,2307,1,2316,1,1,8,"Lack of emploment",2013,85
1,23,2307,1,2316,2,1,19,"reduction in violence",2014,80
1,23,2308,1,556,1,1,6,"Price increase",2015,100
1,23,2308,1,556,1,2,8,"Unemploment",2005,70
1,23,2308,1,556,2,1,19,"Individual Effort",2005,8
1,23,2308,1,5180,1,1,7,"High level of unemploment",2008,40
1,23,2308,1,5180,2,1,11,"community effort",2012,70
1,23,2309,2,998,1,1,6,"Price Fluctuation",2016,100
1,23,2309,2,998,2,1,19,"Personal Effort",2013,85
1,23,2311,2,516,1,1,8,"Unemploment",2005,65
1,23,2311,2,516,1,2,6,"Increase in commodity price",2015,100
1,23,2311,2,516,2,1,12,"People go to farming",2005,70
1,23,2315,2,924,1,1,6,"Increase in Commodities prices",2014,100
1,23,2315,2,924,2,1,19,"Individual effort",2013,80
1,23,2316,1,140,1,2,2,"Flooding",2015,50
1,23,2316,1,140,1,1,10,"Crop Failures",2015,50
1,23,2316,1,140,2,1,19,"Better Harvest",2013,98
6,24,2401,1,766,1,2,9,"Electricity generation for home use is nill",2014,100
6,24,2401,1,766,1,3,2,"Access roads and drainages are bad",2014,80
6,24,2401,1,766,1,1,6,"Prices of goods & Services very high",2015,100
6,24,2401,1,766,2,1,17,"Installation of a new transformer",2015,80
6,24,2401,1,766,2,2,14,"Rehabilitation of some access roads",2015,70
6,24,2401,1,766,2,3,19,"Installing a new Baale that was causing problems in the community",2014,100
6,24,2403,1,674,1,3,9,"Electricity failure",2016,100
6,24,2403,1,674,1,2,8,"No government Facility",2015,100
6,24,2403,1,674,1,1,6,"High Price of Staple food",2016,100
6,24,2403,1,674,2,2,11,"Construction of Modern Market",2015,60
6,24,2403,1,674,2,3,13,"New Private Gyneocologist",2015,50
6,24,2403,1,674,2,1,11,"Constuction of New roads",2016,70
6,24,2403,1,1588,1,1,9,"Rioting of the cultist member",2015,20
6,24,2403,1,1588,1,3,10,"Okada accidents",2015,10
6,24,2403,1,1588,1,2,10,"Armed robbery event",2015,10
6,24,2403,1,1588,2,4,19,"Donation of patrol vehicles to police in community",2016,100
6,24,2403,1,1588,2,3,15,"Commissioning of new blocks of class rooms",2015,95
6,24,2403,1,1588,2,2,17,"Installation of big generator to power the street lights",2016,95
6,24,2403,1,1588,2,1,11,"Damaged access road fixing",205,80
6,24,2403,1,3592,1,1,2,"Bad access roads",2013,80
6,24,2403,1,3592,1,2,9,"Erratic power Supply",2015,100
6,24,2403,1,3592,1,3,6,"Increase in prices of commodities",2015,100
6,24,2403,1,3592,2,2,19,"Police Patrol of the community effected",2015,100
6,24,2403,1,3592,2,3,14,"Grading of the access roads",2015,90
6,24,2403,1,3592,2,1,17,"Power tranformer installation",2016,80
6,24,2403,1,7586,1,2,2,"Erosion",2014,20
6,24,2403,1,7586,1,4,9,"Power inefficiency",2015,100
6,24,2403,1,7586,1,3,10,"Problems of land speculators",2015,80
6,24,2403,1,7586,1,1,2,"Bad roads",2014,100
6,24,2403,1,7586,2,3,14,"Dredging of gutters for the free flow of rain water",2014,100
6,24,2403,1,7586,2,4,12,"Government given bail out to some community members",2014,50
6,24,2403,1,7586,2,2,19,"Police Patrol of the community",2015,100
6,24,2403,1,7586,2,1,11,"Micro water scheme",2015,80
6,24,2405,1,134,1,2,5,"Chicken pox epidemics",2013,20
6,24,2405,1,134,1,3,10,"Hooliganism amongst youths",2015,60
6,24,2405,1,134,1,1,9,"Damage transformer for months",2015,80
6,24,2405,1,134,1,4,10,"Robbery incidents",2015,30
6,24,2405,1,134,2,3,17,"New transformers",2015,100
6,24,2405,1,134,2,1,12,"Employment of vigilante",2015,100
6,24,2405,1,134,2,2,11,"Building of new police station",2016,100
6,24,2405,1,134,2,4,19,"Clearing of blocked drainages",2014,40
6,24,2407,2,396,1,2,1,"Wind storms",2015,80
6,24,2407,2,396,1,1,6,"Inflation.Increases in the prices of goods",2015,100
6,24,2407,2,396,1,3,5,"Spread of small pox",2014,50
6,24,2407,2,396,2,3,17,"Replacement of the old transformer",2014,100
6,24,2407,2,396,2,1,11,"Construction of new blocks of classrooms",2015,100
6,24,2407,2,396,2,2,19,"Distribution of farm inputs",2015,80
6,24,2408,1,2074,1,2,10,"No close government facilities",2016,60
6,24,2408,1,2074,1,1,7,"High rate of Unemployment",2015,60
6,24,2408,1,2074,1,3,9,"Electricity failure",2016,70
6,24,2408,1,2074,2,1,11,"Buying of New Transformer",2015,80
6,24,2408,1,2074,2,3,11,"Connection of the Transformer",2015,80
6,24,2408,1,2074,2,2,11,"Grading of the Roads",2015,70
6,24,2411,1,788,1,1,6,"Commodities price fluctuation(inflation)",2015,100
