"zone","state","lga","sector","ea","hhid","hhno","qno1","qno2","s1q10","s1q11","tracked_obs"
1,22,2205,2,2432,220069,9,2,2,3,1,0
1,22,2205,2,2432,220070,10,2,2,5,1,0
1,22,2205,2,664,220072,2,2,2,4,1,0
1,22,2205,2,664,220073,3,2,2,3,1,0
1,22,2205,2,664,220074,4,2,2,5,1,0
1,22,2205,2,664,220075,5,2,2,5,1,0
1,22,2205,2,664,220076,11,2,2,3,1,0
1,22,2205,2,664,220077,6,2,2,4,1,0
1,22,2205,2,664,220079,9,2,2,2,1,0
1,22,2205,2,664,220080,10,2,2,2,1,0
1,22,2214,2,1354,220083,11,2,2,4,1,0
1,22,2214,2,1354,220085,5,2,2,4,1,0
1,22,2214,2,1354,220087,6,2,2,2,1,0
1,22,2214,2,1354,220088,6,2,2,3,1,0
1,22,2214,2,1354,220089,7,2,2,3,1,0
1,22,2218,2,596,220092,2,2,2,5,1,0
1,22,2218,2,596,220093,3,2,2,5,1,0
1,22,2218,2,596,220094,6,2,2,5,1,0
1,22,2218,2,596,220096,11,2,2,3,1,0
1,22,2218,2,596,220097,12,2,2,3,1,0
1,22,2218,2,596,220098,8,2,2,3,1,0
1,22,2218,2,596,220099,9,2,2,2,1,0
1,22,2203,2,530,220101,3,2,2,2,1,0
1,22,2203,2,530,220106,17,2,2,5,1,0
1,22,2203,2,266,220111,13,2,2,4,1,0
1,22,2203,2,266,220113,1,2,2,3,1,0
1,22,2203,2,266,220114,6,2,2,2,1,0
1,22,2203,2,266,220115,10,2,2,5,1,0
1,22,2203,2,266,220116,4,2,2,2,1,0
1,22,2203,2,266,220118,8,2,2,3,1,0
1,23,2308,1,5180,230001,20,2,2,4,1,0
1,23,2308,1,5180,230002,27,2,2,5,1,0
1,23,2308,1,5180,230003,22,2,2,2,1,0
1,23,2308,1,5180,230005,15,2,2,4,1,0
1,23,2308,1,5180,230006,29,2,2,4,1,0
1,23,2308,1,5180,230008,3,2,2,5,1,0
1,23,2308,1,5180,230009,13,2,2,5,1,0
1,23,2307,1,2316,230018,29,2,2,5,1,0
1,23,2307,1,2316,230019,13,2,2,5,1,0
1,23,2307,1,78,230024,4,2,2,5,1,0
1,23,2307,1,78,230025,5,2,2,4,1,0
1,23,2307,1,78,230027,7,2,2,3,1,0
1,23,2307,1,78,230028,8,1,2,4,1,0
1,23,2306,1,970,230031,9,2,2,5,1,0
1,23,2306,1,970,230033,16,2,2,2,1,0
1,23,2306,1,970,230039,20,2,2,2,1,0
1,23,2308,1,556,230041,6,2,2,3,1,0
1,23,2308,1,556,230044,3,2,2,2,1,0
1,23,2308,1,556,230048,4,2,2,2,1,0
1,23,2315,2,924,230051,12,2,2,5,1,0
1,23,2315,2,924,230052,9,2,2,4,1,0
1,23,2315,2,924,230053,2,2,2,4,1,0
1,23,2315,2,924,230056,13,2,2,4,1,0
1,23,2309,2,998,230061,10,2,2,4,1,0
1,23,2309,2,998,230062,4,2,2,4,1,0
1,23,2309,2,998,230063,3,2,2,5,1,0
1,23,2309,2,998,230064,1,2,2,2,1,0
1,23,2309,2,998,230065,7,2,2,5,1,0
1,23,2309,2,998,230066,2,2,2,3,1,0
1,23,2309,2,998,230067,5,2,2,2,1,0
1,23,2309,2,998,230069,9,2,2,5,1,0
1,23,2309,2,998,230070,8,2,2,3,1,0
1,23,2304,2,322,230071,10,2,2,3,1,0
1,23,2304,2,322,230073,24,2,2,4,1,0
1,23,2304,2,322,230074,31,2,2,2,1,0
1,23,2304,2,322,230077,20,2,2,5,1,0
1,23,2304,2,322,230079,3,2,2,5,1,0
1,23,2311,2,516,230083,3,2,2,5,1,0
1,23,2311,2,516,230086,20,2,2,5,1,0
1,23,2311,2,516,230087,23,2,2,4,1,0
6,29,2916,1,0,230088,0,2,2,2,1,1
1,23,2311,2,516,230089,17,2,2,5,1,0
1,23,2311,2,516,230090,9,2,2,4,1,0
1,23,2302,2,1982,230091,19,2,2,3,1,0
1,23,2302,2,1982,230092,1,2,2,4,1,0
1,23,2302,2,1982,230093,38,2,2,4,1,0
1,23,2302,2,1982,230094,24,2,2,2,1,0
1,23,2302,2,1982,230095,33,2,2,2,1,0
1,23,2302,2,1982,230097,12,2,2,3,1,0
1,23,2302,2,1982,230098,10,2,2,5,1,0
1,23,2302,2,1982,230099,5,2,2,5,1,0
1,23,2316,1,140,230101,11,2,2,2,1,0
1,23,2316,1,140,230103,9,2,2,5,1,0
1,23,2316,1,140,230104,1,2,2,4,1,0
1,23,2316,1,140,230105,23,2,2,4,1,0
1,23,2316,1,140,230106,13,2,2,5,1,0
1,23,2316,1,140,230108,8,2,2,3,1,0
1,23,2316,1,140,230109,22,2,2,4,1,0
1,23,2316,1,140,230110,17,2,2,3,,0
1,23,2303,2,2348,230111,10,2,2,4,1,0
1,23,2303,2,2348,230112,75,2,2,3,1,0
1,23,2303,2,2348,230113,22,2,2,2,1,0
1,23,2303,2,2348,230114,43,2,2,4,1,0
1,23,2303,2,2348,230115,53,2,2,3,1,0
1,23,2303,2,2348,230116,162,2,2,5,1,0
1,23,2303,2,2348,230117,86,2,2,2,1,0
1,23,2303,2,2348,230118,64,2,2,5,1,0
1,23,2303,2,2348,230119,151,2,2,4,1,0
1,23,2303,2,2348,230120,32,2,2,5,1,0
6,24,2407,2,396,240161,1,2,2,3,1,0
6,24,2407,2,396,240162,2,2,2,3,1,0
6,24,2407,2,396,240163,5,2,2,1,1,0
6,24,2407,2,396,240164,7,2,2,4,1,0
6,24,2407,2,396,240165,12,2,2,2,1,0
6,24,2407,2,396,240166,10,2,2,6,1,0
6,24,2407,2,396,240167,11,2,2,6,1,0
6,24,2407,2,396,240168,13,2,2,5,1,0
6,24,2407,2,396,240170,16,2,2,5,1,0
1,25,2508,1,2788,250005,12,3,3,2,1,0
1,25,2504,2,222,250011,1,2,2,2,1,0
1,25,2504,2,222,250012,14,2,2,4,1,0
1,25,2504,2,222,250014,4,2,2,4,1,0
1,25,2504,2,222,250015,11,2,2,2,1,0
1,25,2504,2,222,250016,30,2,2,2,1,0
1,25,2504,2,222,250017,20,2,2,4,1,0
1,25,2504,2,222,250018,27,2,2,4,1,0
1,25,2504,2,222,250019,23,2,2,2,1,0
1,25,2504,2,222,250020,7,2,2,4,1,0
1,25,2509,2,248,250021,12,2,2,4,1,0
1,25,2509,2,248,250022,6,2,2,4,1,0
1,25,2509,2,248,250023,13,3,3,2,1,0
1,25,2509,2,248,250024,10,2,2,2,1,0
1,25,2509,2,248,250025,2,2,2,4,1,0
1,25,2509,2,248,250026,1,2,2,2,1,0
1,25,2509,2,248,250028,4,3,3,2,1,0
1,25,2509,2,248,250029,5,2,2,4,1,0
1,25,2509,2,248,250030,8,2,2,4,1,0
1,25,2507,2,814,250031,4,2,2,4,1,0
1,25,2507,2,814,250032,2,2,2,4,1,0
1,25,2507,2,814,250033,6,3,3,2,1,0
1,25,2507,2,814,250034,9,2,2,2,1,0
1,25,2507,2,814,250035,5,2,2,2,1,0
1,25,2507,2,814,250036,8,2,2,4,1,0
1,25,2507,2,814,250038,10,2,2,4,1,0
1,25,2507,2,814,250039,7,2,2,2,1,0
1,25,2507,2,814,250040,1,2,2,4,1,0
1,25,2513,2,128,250041,10,2,2,2,1,0
1,25,2513,2,128,250042,10,2,2,2,1,0
1,25,2513,2,128,250043,5,2,2,5,1,0
1,25,2513,2,128,250044,12,3,3,4,1,0
1,25,2513,2,128,250045,21,3,3,4,1,0
1,25,2513,2,128,250046,16,2,2,4,1,0
1,25,2513,2,128,250047,14,2,2,2,1,0
1,25,2513,2,128,250048,3,2,2,4,1,0
1,25,2513,2,128,250049,1,2,2,2,1,0
1,25,2513,2,128,250050,8,2,2,4,1,0
1,25,2502,2,728,250052,6,2,2,2,1,0
1,25,2502,2,728,250053,10,2,2,4,1,0
1,25,2502,2,728,250054,3,2,2,4,1,0
1,25,2502,2,728,250055,12,2,2,4,1,0
1,25,2502,2,728,250056,15,2,2,4,1,0
1,25,2503,2,0,250057,,2,2,2,1,1
1,25,2502,2,728,250058,4,2,2,2,1,0
1,25,2502,2,728,250059,1,2,2,2,1,0
1,25,2511,2,1424,250061,12,2,2,4,1,0
1,25,2511,2,1424,250062,7,2,2,2,1,0
1,25,2511,2,1424,250064,9,2,2,2,1,0
1,25,2511,2,1424,250065,3,2,2,4,1,0
1,25,2508,2,0,250066,0,2,2,2,,3
1,25,2511,2,1424,250068,15,3,3,2,1,0
3,33,3304,2,0,250069,,3,3,1,1,1
1,25,2511,2,1424,250070,1,2,2,2,1,0
1,26,2606,1,516,260008,8,2,2,3,1,0
1,26,2606,1,516,260010,10,2,2,5,1,0
1,26,2618,2,1276,260021,5,2,2,3,1,0
1,26,2618,2,1276,260022,2,2,2,5,1,0
1,26,2618,2,1276,260023,3,2,2,3,1,0
1,26,2618,2,1276,260024,4,2,2,4,1,0
1,26,2618,2,1276,260025,6,2,2,4,1,0
1,26,2618,2,1276,260026,7,2,2,5,1,0
1,26,2618,2,1276,260030,14,2,2,5,1,0
1,26,2618,2,494,260031,1,2,2,3,1,0
1,26,2618,2,494,260032,2,2,2,5,1,0
1,26,2618,2,494,260037,10,2,2,4,1,0
1,26,2618,2,494,260039,14,2,2,4,1,0
1,26,2618,2,494,260040,15,2,2,3,1,0
1,26,2615,2,2196,260051,1,2,2,3,1,0
1,26,2615,2,2196,260052,3,2,2,4,1,0
1,26,2615,2,2196,260053,10,2,2,5,1,0
1,26,2615,2,2196,260054,5,2,2,4,1,0
1,26,2615,2,2196,260055,12,2,2,3,1,0
1,26,2615,2,2196,260056,15,2,2,5,1,0
1,26,2615,2,2196,260057,17,2,2,3,1,0
1,26,2615,2,2196,260058,19,2,2,4,1,0
1,26,2615,2,2196,260059,23,2,2,3,1,0
1,26,2615,2,2196,260060,26,2,2,5,1,0
1,26,2615,2,2178,260061,2,2,2,3,2,0
1,26,2615,2,2178,260063,11,2,2,4,1,0
1,26,2615,2,2178,260064,17,2,2,4,1,0
1,26,2615,2,2178,260065,27,2,2,5,1,0
1,26,2615,2,2178,260066,30,2,2,5,1,0
1,26,2615,2,2178,260067,33,2,2,3,1,0
1,26,2615,2,2178,260068,36,2,2,3,1,0
1,26,2615,2,2178,260069,39,2,2,3,1,0
1,26,2615,2,2178,260070,42,2,2,5,1,0
1,26,2621,2,100,260071,1,2,2,5,1,0
1,26,2621,2,100,260072,3,2,2,4,1,0
1,26,2621,2,100,260073,5,2,2,5,1,0
1,26,2621,2,100,260074,7,2,2,3,1,0
1,26,2621,2,100,260075,9,2,2,4,1,0
1,26,2621,2,100,260076,11,2,2,3,1,0
1,26,2621,2,100,260077,13,2,2,4,1,0
1,26,2621,2,100,260078,18,2,2,5,1,0
1,26,2621,2,100,260079,20,2,2,3,1,0
1,26,2621,2,100,260080,24,2,2,5,1,0
1,26,2611,2,424,260081,2,2,2,40,1,0
1,26,2611,2,424,260082,8,2,2,5,1,0
1,26,2611,2,424,260083,11,2,2,3,1,0
1,26,2611,2,424,260084,14,2,2,3,1,0
1,26,2611,2,424,260085,23,2,2,5,1,0
1,26,2611,2,424,260086,29,2,2,5,1,0
1,26,2611,2,424,260087,32,2,2,4,1,0
1,26,2611,2,424,260088,35,2,2,3,1,0
1,26,2611,2,424,260089,38,2,2,5,1,0
1,26,2611,2,424,260090,41,2,2,4,1,0
1,26,2605,2,594,260091,1,2,2,7,2,0
1,26,2605,2,594,260093,67,2,2,6,2,0
1,26,2605,2,594,260095,23,2,2,8,2,0
1,26,2605,2,594,260096,54,2,2,6,2,0
1,26,2605,2,594,260097,2,2,2,6,2,0
1,26,2605,2,594,260098,23,2,2,8,2,0
1,26,2605,2,594,260099,57,2,2,6,2,0
1,26,2605,2,594,260100,3,2,2,8,2,0
1,26,2603,1,1786,260101,15,2,2,7,2,0
1,26,2603,1,1786,260108,13,2,2,7,2,0
1,26,2613,2,2248,260121,22,2,2,8,2,0
1,26,2613,2,2248,260122,17,2,2,7,2,0
1,26,2613,2,2248,260123,9,2,2,6,2,0
1,26,2613,2,2248,260124,1,2,2,6,2,0
1,26,2613,2,2248,260125,12,2,2,8,2,0
1,26,2613,2,2248,260126,4,2,2,7,2,0
1,26,2613,2,2248,260127,6,2,2,7,2,0
1,26,2613,2,2248,260128,25,2,2,7,2,0
1,26,2613,2,2248,260129,33,2,2,6,2,0
1,26,2613,2,2248,260130,20,2,2,8,2,0
1,26,2608,2,820,260131,33,2,2,6,2,0
1,26,2608,2,820,260132,12,2,2,8,2,0
1,26,2608,2,820,260135,3,2,2,7,2,0
1,26,2608,2,820,260136,8,2,2,6,2,0
1,26,2608,2,820,260137,17,2,2,6,2,0
1,26,2608,2,820,260139,21,2,2,8,2,0
1,26,2608,2,820,260140,19,2,2,8,2,0
1,26,2601,2,822,260141,11,2,2,7,2,0
1,26,2601,2,822,260142,9,2,2,7,2,0
1,26,2601,2,822,260143,18,2,2,7,2,0
1,26,2601,2,822,260144,7,2,2,6,2,0
1,26,2601,2,822,260145,5,2,2,8,2,0
1,26,2601,2,822,260146,15,2,2,8,2,0
1,26,2601,2,822,260148,14,2,2,7,2,0
1,26,2601,2,822,260149,16,2,2,8,2,0
1,26,2601,2,822,260150,12,2,2,6,2,0
1,26,2613,2,1462,260151,4,2,2,7,2,0
1,26,2613,2,1462,260152,25,2,2,6,2,0
1,26,2613,2,1462,260153,28,2,2,8,2,0
1,26,2613,2,1462,260155,20,2,2,8,2,0
1,26,2613,2,1462,260156,12,2,2,6,2,0
1,26,2613,2,1462,260157,6,2,2,6,2,0
1,26,2613,2,1462,260160,22,2,2,8,2,0
1,26,2616,2,254,260161,22,2,2,8,2,0
1,26,2616,2,254,260162,1,2,2,8,2,0
1,26,2616,2,254,260164,3,2,2,8,2,0
1,26,2616,2,254,260165,8,2,2,6,2,0
1,26,2616,2,254,260166,13,2,2,6,2,0
1,26,2616,2,254,260167,10,2,2,8,2,0
1,26,2616,2,254,260168,6,2,2,7,2,0
1,26,2616,2,254,260169,27,2,2,7,2,0
1,26,2625,2,926,260171,2,2,2,7,2,0
1,26,2625,2,926,260172,3,2,2,7,2,0
1,26,2625,2,926,260174,1,2,2,8,2,0
1,26,2625,2,926,260175,8,2,2,8,2,0
1,26,2625,2,926,260177,13,2,2,6,2,0
1,26,2625,2,926,260178,15,2,2,8,2,0
1,26,2625,2,926,260179,16,2,2,6,2,0
1,26,2625,2,926,260180,6,2,2,8,2,0
6,27,2715,2,752,270021,10,2,2,1,1,0
6,27,2715,2,752,270022,13,2,2,3,1,0
6,27,2715,2,752,270024,19,2,2,3,1,0
6,27,2715,2,752,270025,39,2,2,2,1,0
6,27,2715,2,752,270026,49,2,2,1,1,0
6,27,2715,2,752,270028,23,2,2,2,1,0
6,27,2715,2,752,270030,32,2,2,2,1,0
6,27,2707,1,1410,270076,28,2,2,3,1,0
6,27,2719,2,100,270081,1,2,2,2,1,0
6,27,2719,2,100,270082,16,2,2,1,1,0
6,27,2719,2,100,270083,19,2,2,3,1,0
6,27,2719,2,100,270085,27,2,2,3,1,0
6,27,2719,2,100,270086,30,2,2,3,1,0
6,27,2719,2,100,270087,33,2,2,1,1,0
6,27,2719,2,100,270088,36,2,2,2,1,0
6,27,2719,2,100,270090,42,2,2,1,1,3
6,28,2806,1,802,280007,14,2,2,2,1,0
6,28,2806,1,164,280020,,2,2,1,1,0
6,28,2816,1,2302,280021,1,2,2,1,1,0
6,28,2816,1,2302,280022,4,2,2,1,1,0
6,28,2816,1,2302,280023,12,2,2,2,1,0
6,28,2816,1,2302,280024,7,2,2,1,1,0
6,28,2816,1,2302,280026,18,2,2,3,1,0
6,28,2816,1,2302,280027,2,2,2,3,1,0
6,28,2816,1,2302,280028,14,2,2,2,1,0
6,28,2816,1,2302,280029,8,2,2,2,1,0
6,28,2816,2,0,280030,5,2,2,2,1,0
6,28,2802,2,566,280042,3,2,2,2,1,0
6,28,2802,2,566,280043,4,2,2,1,1,0
6,28,2802,2,566,280044,6,2,2,3,1,0
6,28,2802,2,566,280045,9,2,2,3,1,0
6,28,2802,2,566,280049,20,2,2,3,1,0
6,28,2811,2,588,280051,3,2,2,1,1,0
6,28,2811,2,588,280053,14,2,2,2,1,0
6,28,2811,2,588,280054,11,2,2,3,1,0
6,28,2811,2,588,280055,1,2,2,3,1,0
6,28,2811,2,588,280057,12,2,2,3,1,0
6,28,2811,2,588,280058,10,2,2,2,1,0
6,28,2811,2,588,280059,4,2,2,2,1,0
6,28,2811,2,588,280060,2,2,2,1,1,0
6,28,2815,2,1164,280061,3,2,2,1,1,0
6,28,2815,2,1164,280065,9,2,2,2,1,0
6,28,2815,2,1164,280066,2,2,2,1,1,0
6,28,2815,2,0,280067,0,2,2,1,2,1
6,28,2815,2,1164,280068,4,2,2,3,1,0
6,29,2913,1,0,280069,0,2,2,2,1,1
6,28,2815,2,1164,280070,5,2,2,3,1,0
6,28,2816,2,3944,280071,1,2,2,2,1,0
6,28,2816,2,3944,280072,4,2,2,3,1,0
6,28,2816,2,3944,280073,14,2,2,1,1,0
6,28,2816,2,3944,280074,30,2,2,1,1,0
6,28,2816,2,3944,280075,32,2,2,2,1,0
6,28,2816,2,0,280076,32,2,2,2,1,0
6,28,2816,2,3944,280079,6,2,2,1,1,0
6,28,2814,1,1876,280081,1,2,2,1,1,0
6,28,2814,1,1876,280084,5,2,2,1,1,0
6,28,2814,1,1876,280086,8,2,2,3,1,0
6,28,2814,1,1876,280088,4,2,2,3,1,0
6,28,2810,1,0,280091,1,2,2,3,1,1
6,28,2810,2,2394,280096,6,2,2,2,1,0
6,28,2810,2,2394,280097,7,2,2,1,1,0
6,28,2810,2,2394,280098,8,2,2,1,1,0
6,28,2810,2,2394,280099,9,2,2,2,1,0
6,28,2810,1,3722,280103,3,2,2,2,1,0
6,28,2810,1,3722,280108,13,2,2,3,1,0
6,28,2810,1,3722,280109,14,2,2,2,1,0
6,28,2813,2,612,280112,15,2,2,2,1,0
6,28,2813,2,612,280113,14,2,2,1,1,0
6,28,2813,2,612,280115,9,2,2,1,1,0
6,28,2813,2,612,280116,27,2,2,2,1,0
6,28,2813,2,612,280117,17,2,2,3,1,0
6,28,2813,2,612,280118,1,2,2,2,1,0
6,28,2813,2,612,280119,22,2,2,1,1,0
6,28,2807,2,1266,280122,6,2,2,1,1,0
6,28,2807,2,1266,280126,11,2,2,3,1,0
6,28,2807,2,1266,280127,14,2,2,2,1,0
6,28,2807,2,1266,280128,15,2,2,2,1,0
6,28,2807,2,1266,280129,17,2,2,2,1,0
6,28,2807,2,1266,280130,19,2,2,3,1,0
6,29,2930,1,530,290007,37,2,2,2,2,0
6,29,2930,1,1418,290021,15,2,2,4,1,0
6,29,2930,1,1418,290023,6,2,2,5,1,0
6,29,2930,1,1418,290026,10,2,2,5,1,0
6,29,2930,1,1418,290028,11,2,2,5,1,0
6,29,2930,1,1300,290038,1,2,2,5,1,0
6,29,2930,1,1300,290039,4,2,2,4,1,0
6,29,2909,2,220,290042,2,2,2,4,1,0
6,29,2909,2,220,290043,3,2,2,4,1,0
6,29,2909,2,220,290045,5,2,2,5,1,0
6,29,2909,2,220,290046,11,2,2,6,1,0
6,29,2909,2,220,290047,5,2,2,5,1,0
6,29,2909,2,220,290050,10,2,2,5,1,0
6,29,2905,1,384,290062,7,2,2,5,1,0
6,29,2905,1,384,290063,11,2,2,6,1,0
6,29,2905,1,384,290066,23,2,2,6,1,0
6,29,2905,1,384,290067,52,2,2,60,1,0
6,29,2905,1,384,290070,60,2,2,4,1,0
6,29,2905,1,1096,290071,1,2,2,4,1,0
6,29,2905,1,1096,290076,11,2,2,4,1,0
6,29,2905,1,1096,290077,7,2,2,5,1,0
6,29,2905,1,1096,290078,8,2,2,4,1,0
6,29,2910,1,350,290083,4,2,2,3,2,0
6,29,2910,1,350,290087,22,2,2,2,2,0
6,29,2911,1,746,290091,42,2,2,3,3,0
6,29,2912,1,0,290092,0,2,2,2,1,1
6,29,2911,1,746,290094,11,2,2,3,2,0
6,29,2911,1,746,290097,31,2,2,2,2,0
6,29,2911,1,746,290099,36,2,2,1,2,0
6,29,2911,2,1870,290103,3,2,2,2,2,0
6,29,2911,2,1870,290104,4,2,2,1,2,0
6,29,2911,2,1870,290105,7,2,2,2,2,0
6,29,2911,2,1870,290106,6,2,2,1,2,0
6,29,2911,2,1870,290107,7,2,2,2,2,0
6,29,2911,2,1870,290108,8,2,2,3,2,0
6,29,2911,2,1870,290109,9,2,2,3,2,0
6,29,2911,2,1870,290110,10,2,2,3,2,0
6,29,2923,2,1126,290111,1,2,2,5,1,0
6,29,2923,2,1126,290113,3,2,2,5,1,0
6,29,2923,2,1126,290114,4,2,2,5,1,0
6,29,2923,2,1126,290115,14,2,2,4,1,0
6,29,2923,2,1126,290116,12,2,2,4,1,0
6,29,2923,2,1126,290117,7,2,2,5,1,0
6,29,2923,2,1126,290118,8,2,2,6,1,0
6,29,2923,2,1126,290119,9,2,2,4,1,0
6,29,2923,2,1126,290120,10,2,2,6,1,0
6,29,2923,1,396,290124,5,2,2,5,1,0
6,29,2923,1,396,290126,8,2,2,5,1,0
6,29,2923,1,396,290127,10,2,2,4,1,0
6,29,2923,1,396,290128,11,2,2,6,1,0
6,29,2923,1,396,290129,13,2,2,6,1,0
6,29,2923,1,396,290130,14,2,2,4,1,0
6,29,2902,1,1028,290134,11,2,2,6,1,0
6,29,2902,1,1028,290135,6,2,2,4,1,0
6,29,2902,1,1028,290137,13,2,2,5,1,0
6,29,2902,1,1028,290139,6,2,2,4,1,0
6,29,2920,1,506,290147,17,2,2,2,2,0
6,29,2920,1,1210,290151,1,2,2,3,2,0
6,29,2920,1,1210,290152,3,2,2,1,2,0
6,29,2920,1,1210,290154,6,2,2,2,2,0
6,29,2921,1,0,290155,0,1,1,2,1,1
6,29,2920,1,1210,290158,13,2,2,3,2,0
6,29,2914,1,214,290161,1,2,2,6,1,0
6,29,2914,1,214,290162,7,2,2,5,1,0
6,29,2914,1,214,290165,5,2,2,4,1,0
6,29,2914,1,214,290167,7,2,2,6,1,0
6,29,2914,1,214,290168,12,2,2,6,1,0
6,29,2914,1,214,290169,9,2,2,5,1,0
6,29,2914,1,214,290170,10,2,2,4,1,0
6,29,2920,2,1628,290171,1,2,2,1,2,0
6,29,2920,2,1628,290172,2,2,2,1,2,0
6,29,2920,2,1628,290173,3,2,2,3,2,0
6,29,2920,2,1628,290174,0,2,2,2,2,0
6,29,2920,2,1628,290176,5,2,2,3,2,0
6,29,2920,2,1628,290177,2,2,2,1,2,0
6,29,2920,2,1628,290178,9,2,2,2,2,0
6,29,2920,2,1628,290179,10,2,2,2,2,0
6,29,2920,2,1628,290180,9,2,2,3,2,0
6,30,3018,2,914,300021,5,1,1,7,1,0
6,30,3018,2,914,300022,6,2,2,1,1,0
6,30,3018,2,914,300024,9,2,2,7,1,0
6,30,3018,2,914,300025,12,2,2,8,1,0
6,30,3018,2,914,300026,13,2,2,8,1,0
6,30,3018,2,914,300028,17,2,2,1,1,0
6,30,3011,2,0,300030,0,2,2,,,1
6,30,3012,2,334,300034,6,2,2,7,1,0
6,30,3012,2,334,300035,8,2,2,3,1,0
6,30,3012,2,334,300036,10,2,2,1,1,0
6,30,3012,2,334,300037,14,2,2,8,1,0
6,30,3012,2,334,300038,,2,2,,,1
6,30,3014,2,120,300041,1,2,2,1,1,0
6,30,3014,2,120,300042,2,2,2,8,1,0
6,30,3014,2,120,300043,4,2,2,3,1,0
6,30,3014,2,120,300044,14,2,2,8,1,0
6,30,3014,2,120,300045,7,2,2,7,1,0
6,30,3014,2,120,300046,5,2,2,3,1,0
6,30,3014,2,120,300047,10,2,2,1,1,0
6,30,3014,2,120,300048,11,2,2,1,1,0
6,30,3014,2,120,300049,17,2,2,8,1,0
6,30,3014,2,120,300050,19,2,2,7,1,0
6,30,3005,1,2942,300098,8,2,2,7,1,0
6,30,3020,1,322,300124,4,2,2,1,1,1
6,30,3020,1,322,300129,11,2,2,8,1,0
6,30,3002,1,1310,300131,1,2,2,2,1,0
6,30,3030,1,946,300151,1,2,2,4,1,0
6,30,3030,1,946,300152,2,2,2,5,1,0
6,30,3030,1,946,300153,3,2,2,5,1,0
6,30,3030,1,946,300154,4,2,2,6,1,0
6,30,3030,1,946,300156,10,2,2,2,1,0
6,30,3030,1,946,300159,12,2,2,4,1,0
6,30,3016,1,390,300164,26,2,2,5,1,0
6,30,3023,2,622,300171,1,2,2,6,1,0
6,30,3023,2,622,300172,2,2,2,5,1,0
6,30,3023,2,622,300174,4,2,2,6,1,0
6,30,3023,2,622,300175,5,2,2,2,1,0
6,30,3023,2,622,300176,6,2,2,6,1,0
6,30,3023,2,622,300177,7,2,2,4,1,0
6,30,3023,2,622,300178,9,2,2,2,1,0
6,30,3023,2,622,300180,12,2,2,4,1,0
6,30,3033,2,554,300182,4,2,2,6,1,0
6,30,3033,2,554,300183,8,2,2,5,1,0
6,30,3033,2,554,300185,14,2,2,6,1,0
6,30,3033,2,554,300186,16,2,2,2,1,0
6,30,3033,2,554,300187,18,2,2,5,1,0
6,30,3033,2,554,300188,19,2,2,5,1,0
6,30,3033,2,554,300190,23,2,2,2,1,0
6,30,3015,2,1688,300191,2,2,2,6,1,0
6,30,3015,2,1688,300192,3,2,2,6,1,0
6,30,3015,2,1688,300193,4,2,2,5,1,0
6,30,3015,2,1688,300194,5,2,2,2,1,0
6,30,3015,2,1688,300195,6,2,3,2,1,0
6,30,3015,2,1688,300196,7,2,2,4,1,0
6,30,3015,2,1688,300197,8,2,2,6,1,0
6,30,3015,2,1688,300198,10,2,2,5,1,0
6,30,3015,2,1688,300199,11,2,2,5,1,0
6,30,3015,2,1688,300200,12,2,2,4,1,0
6,30,3032,1,1088,300208,21,2,2,6,1,0
6,30,3032,2,520,300211,1,2,2,6,1,0
6,30,3032,2,520,300212,2,2,2,4,1,0
6,30,3032,2,520,300213,4,2,2,2,1,0
6,30,3032,2,520,300214,5,2,2,4,1,0
6,30,3032,2,520,300217,12,2,2,5,1,0
6,30,3032,2,520,300218,16,2,2,5,1,0
6,30,3032,2,520,300220,19,2,2,4,1,0
6,30,3004,2,216,300221,3,2,2,6,1,0
6,30,3004,2,216,300225,38,2,2,2,1,0
6,30,3004,2,216,300226,48,2,2,5,1,0
6,30,3004,2,216,300227,53,2,2,6,1,0
6,30,3004,2,216,300229,94,2,2,6,1,0
6,30,3004,2,216,300230,73,2,2,5,1,0
1,31,3105,1,2914,310006,46,2,2,1,5,0
1,31,3105,1,2914,310008,75,3,3,3,5,0
1,31,3101,2,604,310011,1,2,2,1,5,0
1,31,3101,2,604,310012,4,2,2,2,5,0
1,31,3101,2,604,310013,6,2,2,3,5,0
1,31,3101,2,604,310014,9,2,2,1,5,0
1,31,3101,2,604,310016,13,2,2,2,5,0
1,31,3101,2,604,310017,15,2,2,2,5,0
1,31,3101,2,604,310019,19,3,3,4,5,0
1,31,3101,2,604,310020,21,2,2,4,5,0
1,31,3115,2,680,310021,1,2,2,2,5,0
1,31,3115,2,680,310022,2,2,2,4,5,0
1,31,3115,2,680,310023,4,2,2,1,5,0
1,31,3115,2,680,310024,5,2,2,1,5,0
1,31,3115,2,680,310025,7,2,2,3,5,0
1,31,3115,2,680,310026,8,2,2,4,5,0
1,31,3115,2,680,310027,9,2,2,3,5,0
1,31,3115,2,680,310028,11,2,2,4,5,0
1,31,3115,2,680,310029,12,2,2,2,5,0
1,31,3115,2,680,310030,18,2,2,1,5,0
1,31,3111,2,2966,310031,1,2,2,1,5,0
1,31,3111,2,2966,310032,6,2,2,2,5,0
1,31,3111,2,2966,310033,9,2,2,2,5,0
1,31,3111,2,2966,310034,14,2,2,4,5,0
1,31,3111,2,2966,310035,17,2,2,4,5,0
1,31,3111,2,2966,310036,20,2,2,1,5,0
