"zone","state","lga","sector","ea","hhid","topic_cd","topic_desc","topic_other","sa5aq1","sa5aq2","sa5aq2b","tracked_obs"
3,19,1910,2,808,190131,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190131,9,"Forestry",,2,,,0
3,19,1910,2,808,190131,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190131,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190131,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190131,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190132,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190132,2,"Pest Control",,2,,,0
3,19,1910,2,808,190132,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190132,4,"Irrigation",,2,,,0
3,19,1910,2,808,190132,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190132,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190132,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190132,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190132,9,"Forestry",,2,,,0
3,19,1910,2,808,190132,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190132,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190132,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190132,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190133,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190133,2,"Pest Control",,2,,,0
3,19,1910,2,808,190133,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190133,4,"Irrigation",,2,,,0
3,19,1910,2,808,190133,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190133,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190133,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190133,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190133,9,"Forestry",,2,,,0
3,19,1910,2,808,190133,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190133,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190133,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190133,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190134,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190134,2,"Pest Control",,2,,,0
3,19,1910,2,808,190134,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190134,4,"Irrigation",,2,,,0
3,19,1910,2,808,190134,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190134,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190134,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190134,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190134,9,"Forestry",,2,,,0
3,19,1910,2,808,190134,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190134,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190134,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190134,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190135,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190135,2,"Pest Control",,2,,,0
3,19,1910,2,808,190135,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190135,4,"Irrigation",,2,,,0
3,19,1910,2,808,190135,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190135,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190135,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190135,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190135,9,"Forestry",,2,,,0
3,19,1910,2,808,190135,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190135,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190135,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190135,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190136,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190136,2,"Pest Control",,2,,,0
3,19,1910,2,808,190136,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190136,4,"Irrigation",,2,,,0
3,19,1910,2,808,190136,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190136,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190136,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190136,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190136,9,"Forestry",,2,,,0
3,19,1910,2,808,190136,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190136,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190136,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190136,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190137,1,"New Seed Varieties",,,,,0
3,19,1910,2,808,190137,2,"Pest Control",,,,,0
3,19,1910,2,808,190137,3,"Fertilizer Use",,,,,0
3,19,1910,2,808,190137,4,"Irrigation",,,,,0
3,19,1910,2,808,190137,5,"Composting (Manure)",,,,,0
3,19,1910,2,808,190137,6,"Marketing/Crop Sales",,,,,0
3,19,1910,2,808,190137,7,"Growing/Selling Toba",,,,,0
3,19,1910,2,808,190137,8,"Access to Credit",,,,,0
3,19,1910,2,808,190137,9,"Forestry",,,,,0
3,19,1910,2,808,190137,10,"General Animal Care",,,,,0
3,19,1910,2,808,190137,11,"Animal Diseases / Va",,,,,0
3,19,1910,2,808,190137,12,"Fishery Production",,,,,0
3,19,1910,2,808,190137,13,"Other (specify)",,,,,0
3,19,1910,2,808,190138,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190138,2,"Pest Control",,2,,,0
3,19,1910,2,808,190138,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190138,4,"Irrigation",,2,,,0
3,19,1910,2,808,190138,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190138,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190138,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190138,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190138,9,"Forestry",,2,,,0
3,19,1910,2,808,190138,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190138,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190138,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190138,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190139,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190139,2,"Pest Control",,2,,,0
3,19,1910,2,808,190139,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190139,4,"Irrigation",,2,,,0
3,19,1910,2,808,190139,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190139,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190139,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190139,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190139,9,"Forestry",,2,,,0
3,19,1910,2,808,190139,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190139,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190139,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190139,13,"Other (specify)",,2,,,0
3,19,1910,2,808,190140,1,"New Seed Varieties",,2,,,0
3,19,1910,2,808,190140,2,"Pest Control",,2,,,0
3,19,1910,2,808,190140,3,"Fertilizer Use",,2,,,0
3,19,1910,2,808,190140,4,"Irrigation",,2,,,0
3,19,1910,2,808,190140,5,"Composting (Manure)",,2,,,0
3,19,1910,2,808,190140,6,"Marketing/Crop Sales",,2,,,0
3,19,1910,2,808,190140,7,"Growing/Selling Toba",,2,,,0
3,19,1910,2,808,190140,8,"Access to Credit",,2,,,0
3,19,1910,2,808,190140,9,"Forestry",,2,,,0
3,19,1910,2,808,190140,10,"General Animal Care",,2,,,0
3,19,1910,2,808,190140,11,"Animal Diseases / Va",,2,,,0
3,19,1910,2,808,190140,12,"Fishery Production",,2,,,0
3,19,1910,2,808,190140,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190141,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190141,2,"Pest Control",,2,,,0
3,19,1908,2,284,190141,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190141,4,"Irrigation",,2,,,0
3,19,1908,2,284,190141,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190141,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190141,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190141,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190141,9,"Forestry",,2,,,0
3,19,1908,2,284,190141,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190141,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190141,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190141,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190142,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190142,2,"Pest Control",,2,,,0
3,19,1908,2,284,190142,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190142,4,"Irrigation",,2,,,0
3,19,1908,2,284,190142,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190142,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190142,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190142,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190142,9,"Forestry",,2,,,0
3,19,1908,2,284,190142,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190142,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190142,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190142,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190143,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190143,2,"Pest Control",,2,,,0
3,19,1908,2,284,190143,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190143,4,"Irrigation",,2,,,0
3,19,1908,2,284,190143,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190143,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190143,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190143,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190143,9,"Forestry",,2,,,0
3,19,1908,2,284,190143,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190143,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190143,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190143,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190144,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190144,2,"Pest Control",,2,,,0
3,19,1908,2,284,190144,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190144,4,"Irrigation",,2,,,0
3,19,1908,2,284,190144,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190144,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190144,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190144,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190144,9,"Forestry",,2,,,0
3,19,1908,2,284,190144,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190144,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190144,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190144,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190145,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190145,2,"Pest Control",,2,,,0
3,19,1908,2,284,190145,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190145,4,"Irrigation",,2,,,0
3,19,1908,2,284,190145,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190145,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190145,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190145,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190145,9,"Forestry",,2,,,0
3,19,1908,2,284,190145,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190145,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190145,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190145,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190146,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190146,2,"Pest Control",,2,,,0
3,19,1908,2,284,190146,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190146,4,"Irrigation",,2,,,0
3,19,1908,2,284,190146,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190146,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190146,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190146,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190146,9,"Forestry",,2,,,0
3,19,1908,2,284,190146,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190146,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190146,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190146,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190147,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190147,2,"Pest Control",,2,,,0
3,19,1908,2,284,190147,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190147,4,"Irrigation",,2,,,0
3,19,1908,2,284,190147,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190147,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190147,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190147,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190147,9,"Forestry",,2,,,0
3,19,1908,2,284,190147,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190147,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190147,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190147,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190148,1,"New Seed Varieties",,,,,0
3,19,1908,2,284,190148,2,"Pest Control",,,,,0
3,19,1908,2,284,190148,3,"Fertilizer Use",,,,,0
3,19,1908,2,284,190148,4,"Irrigation",,,,,0
3,19,1908,2,284,190148,5,"Composting (Manure)",,,,,0
3,19,1908,2,284,190148,6,"Marketing/Crop Sales",,,,,0
3,19,1908,2,284,190148,7,"Growing/Selling Toba",,,,,0
3,19,1908,2,284,190148,8,"Access to Credit",,,,,0
3,19,1908,2,284,190148,9,"Forestry",,,,,0
3,19,1908,2,284,190148,10,"General Animal Care",,,,,0
3,19,1908,2,284,190148,11,"Animal Diseases / Va",,,,,0
3,19,1908,2,284,190148,12,"Fishery Production",,,,,0
3,19,1908,2,284,190148,13,"Other (specify)",,,,,0
3,19,1908,2,284,190149,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190149,2,"Pest Control",,2,,,0
3,19,1908,2,284,190149,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190149,4,"Irrigation",,2,,,0
3,19,1908,2,284,190149,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190149,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190149,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190149,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190149,9,"Forestry",,2,,,0
3,19,1908,2,284,190149,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190149,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190149,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190149,13,"Other (specify)",,2,,,0
3,19,1908,2,284,190150,1,"New Seed Varieties",,2,,,0
3,19,1908,2,284,190150,2,"Pest Control",,2,,,0
3,19,1908,2,284,190150,3,"Fertilizer Use",,2,,,0
3,19,1908,2,284,190150,4,"Irrigation",,2,,,0
3,19,1908,2,284,190150,5,"Composting (Manure)",,2,,,0
3,19,1908,2,284,190150,6,"Marketing/Crop Sales",,2,,,0
3,19,1908,2,284,190150,7,"Growing/Selling Toba",,2,,,0
3,19,1908,2,284,190150,8,"Access to Credit",,2,,,0
3,19,1908,2,284,190150,9,"Forestry",,2,,,0
3,19,1908,2,284,190150,10,"General Animal Care",,2,,,0
3,19,1908,2,284,190150,11,"Animal Diseases / Va",,2,,,0
3,19,1908,2,284,190150,12,"Fishery Production",,2,,,0
3,19,1908,2,284,190150,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190151,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190151,2,"Pest Control",,2,,,0
3,19,1934,2,386,190151,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190151,4,"Irrigation",,2,,,0
3,19,1934,2,386,190151,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190151,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190151,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190151,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190151,9,"Forestry",,2,,,0
3,19,1934,2,386,190151,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190151,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190151,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190151,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190152,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190152,2,"Pest Control",,2,,,0
3,19,1934,2,386,190152,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190152,4,"Irrigation",,2,,,0
3,19,1934,2,386,190152,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190152,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190152,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190152,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190152,9,"Forestry",,2,,,0
3,19,1934,2,386,190152,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190152,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190152,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190152,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190153,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190153,2,"Pest Control",,2,,,0
3,19,1934,2,386,190153,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190153,4,"Irrigation",,2,,,0
3,19,1934,2,386,190153,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190153,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190153,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190153,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190153,9,"Forestry",,2,,,0
3,19,1934,2,386,190153,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190153,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190153,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190153,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190154,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190154,2,"Pest Control",,2,,,0
3,19,1934,2,386,190154,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190154,4,"Irrigation",,2,,,0
3,19,1934,2,386,190154,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190154,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190154,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190154,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190154,9,"Forestry",,2,,,0
3,19,1934,2,386,190154,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190154,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190154,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190154,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190156,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190156,2,"Pest Control",,2,,,0
3,19,1934,2,386,190156,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190156,4,"Irrigation",,2,,,0
3,19,1934,2,386,190156,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190156,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190156,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190156,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190156,9,"Forestry",,2,,,0
3,19,1934,2,386,190156,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190156,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190156,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190156,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190157,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190157,2,"Pest Control",,2,,,0
3,19,1934,2,386,190157,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190157,4,"Irrigation",,2,,,0
3,19,1934,2,386,190157,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190157,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190157,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190157,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190157,9,"Forestry",,2,,,0
3,19,1934,2,386,190157,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190157,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190157,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190157,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190158,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190158,2,"Pest Control",,2,,,0
3,19,1934,2,386,190158,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190158,4,"Irrigation",,2,,,0
3,19,1934,2,386,190158,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190158,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190158,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190158,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190158,9,"Forestry",,2,,,0
3,19,1934,2,386,190158,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190158,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190158,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190158,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190159,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190159,2,"Pest Control",,2,,,0
3,19,1934,2,386,190159,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190159,4,"Irrigation",,2,,,0
3,19,1934,2,386,190159,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190159,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190159,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190159,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190159,9,"Forestry",,2,,,0
3,19,1934,2,386,190159,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190159,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190159,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190159,13,"Other (specify)",,2,,,0
3,19,1934,2,386,190160,1,"New Seed Varieties",,2,,,0
3,19,1934,2,386,190160,2,"Pest Control",,2,,,0
3,19,1934,2,386,190160,3,"Fertilizer Use",,2,,,0
3,19,1934,2,386,190160,4,"Irrigation",,2,,,0
3,19,1934,2,386,190160,5,"Composting (Manure)",,2,,,0
3,19,1934,2,386,190160,6,"Marketing/Crop Sales",,2,,,0
3,19,1934,2,386,190160,7,"Growing/Selling Toba",,2,,,0
3,19,1934,2,386,190160,8,"Access to Credit",,2,,,0
3,19,1934,2,386,190160,9,"Forestry",,2,,,0
3,19,1934,2,386,190160,10,"General Animal Care",,2,,,0
3,19,1934,2,386,190160,11,"Animal Diseases / Va",,2,,,0
3,19,1934,2,386,190160,12,"Fishery Production",,2,,,0
3,19,1934,2,386,190160,13,"Other (specify)",,2,,,0
3,19,1919,2,366,190161,1,"New Seed Varieties",,2,,,0
3,19,1919,2,366,190161,2,"Pest Control",,2,,,0
3,19,1919,2,366,190161,3,"Fertilizer Use",,2,,,0
3,19,1919,2,366,190161,4,"Irrigation",,2,,,0
3,19,1919,2,366,190161,5,"Composting (Manure)",,2,,,0
3,19,1919,2,366,190161,6,"Marketing/Crop Sales",,2,,,0
3,19,1919,2,366,190161,7,"Growing/Selling Toba",,2,,,0
3,19,1919,2,366,190161,8,"Access to Credit",,2,,,0
3,19,1919,2,366,190161,9,"Forestry",,2,,,0
3,19,1919,2,366,190161,10,"General Animal Care",,2,,,0
3,19,1919,2,366,190161,11,"Animal Diseases / Va",,2,,,0
3,19,1919,2,366,190161,12,"Fishery Production",,2,,,0
3,19,1919,2,366,190161,13,"Other (specify)",,2,,,0
3,19,1919,2,366,190162,1,"New Seed Varieties",,2,,,0
3,19,1919,2,366,190162,2,"Pest Control",,2,,,0
3,19,1919,2,366,190162,3,"Fertilizer Use",,2,,,0
3,19,1919,2,366,190162,4,"Irrigation",,2,,,0
3,19,1919,2,366,190162,5,"Composting (Manure)",,2,,,0
3,19,1919,2,366,190162,6,"Marketing/Crop Sales",,2,,,0
3,19,1919,2,366,190162,7,"Growing/Selling Toba",,2,,,0
3,19,1919,2,366,190162,8,"Access to Credit",,2,,,0
3,19,1919,2,366,190162,9,"Forestry",,2,,,0
3,19,1919,2,366,190162,10,"General Animal Care",,2,,,0
3,19,1919,2,366,190162,11,"Animal Diseases / Va",,2,,,0
3,19,1919,2,366,190162,12,"Fishery Production",,2,,,0
3,19,1919,2,366,190162,13,"Other (specify)",,2,,,0
3,19,1919,2,366,190163,1,"New Seed Varieties",,2,,,0
3,19,1919,2,366,190163,2,"Pest Control",,2,,,0
3,19,1919,2,366,190163,3,"Fertilizer Use",,2,,,0
3,19,1919,2,366,190163,4,"Irrigation",,2,,,0
3,19,1919,2,366,190163,5,"Composting (Manure)",,2,,,0
3,19,1919,2,366,190163,6,"Marketing/Crop Sales",,2,,,0
3,19,1919,2,366,190163,7,"Growing/Selling Toba",,2,,,0
3,19,1919,2,366,190163,8,"Access to Credit",,2,,,0
3,19,1919,2,366,190163,9,"Forestry",,2,,,0
3,19,1919,2,366,190163,10,"General Animal Care",,2,,,0
3,19,1919,2,366,190163,11,"Animal Diseases / Va",,2,,,0
3,19,1919,2,366,190163,12,"Fishery Production",,2,,,0
3,19,1919,2,366,190163,13,"Other (specify)",,2,,,0
3,19,1919,2,366,190164,1,"New Seed Varieties",,2,,,0
3,19,1919,2,366,190164,2,"Pest Control",,2,,,0
3,19,1919,2,366,190164,3,"Fertilizer Use",,2,,,0
3,19,1919,2,366,190164,4,"Irrigation",,2,,,0
3,19,1919,2,366,190164,5,"Composting (Manure)",,2,,,0
3,19,1919,2,366,190164,6,"Marketing/Crop Sales",,2,,,0
3,19,1919,2,366,190164,7,"Growing/Selling Toba",,2,,,0
3,19,1919,2,366,190164,8,"Access to Credit",,2,,,0
3,19,1919,2,366,190164,9,"Forestry",,2,,,0
3,19,1919,2,366,190164,10,"General Animal Care",,2,,,0
3,19,1919,2,366,190164,11,"Animal Diseases / Va",,2,,,0
3,19,1919,2,366,190164,12,"Fishery Production",,2,,,0
3,19,1919,2,366,190164,13,"Other (specify)",,2,,,0
3,19,1919,2,366,190165,1,"New Seed Varieties",,2,,,0
3,19,1919,2,366,190165,2,"Pest Control",,2,,,0
3,19,1919,2,366,190165,3,"Fertilizer Use",,2,,,0
3,19,1919,2,366,190165,4,"Irrigation",,2,,,0
3,19,1919,2,366,190165,5,"Composting (Manure)",,2,,,0
3,19,1919,2,366,190165,6,"Marketing/Crop Sales",,2,,,0
3,19,1919,2,366,190165,7,"Growing/Selling Toba",,2,,,0
3,19,1919,2,366,190165,8,"Access to Credit",,2,,,0
3,19,1919,2,366,190165,9,"Forestry",,2,,,0
3,19,1919,2,366,190165,10,"General Animal Care",,2,,,0
3,19,1919,2,366,190165,11,"Animal Diseases / Va",,2,,,0
3,19,1919,2,366,190165,12,"Fishery Production",,2,,,0
