"zone","state","lga","sector","ea","cluster_id","is_cd","c2q1","c2q3","c2q4","c2q4_os","c2q5","c2q6a","c2q6b","c2q7","c2q8"
5,10,1025,2,1774,"1025-1774",219,2,,,,,,,,
5,10,1025,2,1774,"1025-1774",220,2,,,,,,,,
5,10,1025,2,1774,"1025-1774",221,2,,,,,,,,
5,10,1025,2,1774,"1025-1774",222,1,0,,,,,,,7
5,10,1025,2,1774,"1025-1774",223,1,0,,,,,,,7
5,10,1025,2,1774,"1025-1774",224,1,0,,,,,,,3
5,10,1025,2,1774,"1025-1774",225,2,,,,,,,,
4,1,104,2,1020,"104-1020",201,1,0,,,,,,1,5
4,1,104,2,1020,"104-1020",202,1,0,,,,,,1,5
4,1,104,2,1020,"104-1020",203,2,,,,,,,,
4,1,104,2,1020,"104-1020",204,1,0,,,,,,1,5
4,1,104,2,1020,"104-1020",205,2,,,,,,,,
4,1,104,2,1020,"104-1020",206,1,0,,,,,,1,7
4,1,104,2,1020,"104-1020",207,1,0,,,,,,1,7
4,1,104,2,1020,"104-1020",208,1,0,,,,,,1,7
4,1,104,2,1020,"104-1020",209,2,,,,,,,,
4,1,104,2,1020,"104-1020",210,2,,,,,,,,
4,1,104,2,1020,"104-1020",211,2,,,,,,,,
4,1,104,2,1020,"104-1020",212,2,,,,,,,,
4,1,104,2,1020,"104-1020",213,1,0,,,,,,1,7
4,1,104,2,1020,"104-1020",215,1,0,,,,,,1,7
4,1,104,2,1020,"104-1020",216,1,0,,,,,,,7
4,1,104,2,1020,"104-1020",217,1,0,,,,,,,7
4,1,104,2,1020,"104-1020",219,2,,,,,,,,
4,1,104,2,1020,"104-1020",220,2,,,,,,,,
4,1,104,2,1020,"104-1020",221,1,0,,,,,,,7
4,1,104,2,1020,"104-1020",222,1,0,,,,,,,7
4,1,104,2,1020,"104-1020",223,1,0,,,,,,,7
4,1,104,2,1020,"104-1020",224,1,0,,,,,,,7
4,1,104,2,1020,"104-1020",225,2,,,,,,,,
4,1,104,2,412,"104-412",201,1,0,,,,,,2,5
4,1,104,2,412,"104-412",202,1,0,,,,,,2,5
4,1,104,2,412,"104-412",203,2,,,,,,,,
4,1,104,2,412,"104-412",204,1,0,,,,,,2,5
4,1,104,2,412,"104-412",205,2,,,,,,,,
4,1,104,2,412,"104-412",206,1,0,,,,,,2,5
4,1,104,2,412,"104-412",207,2,,,,,,,,
4,1,104,2,412,"104-412",208,2,,,,,,,,
4,1,104,2,412,"104-412",209,2,,,,,,,,
4,1,104,2,412,"104-412",210,2,,,,,,,,
4,1,104,2,412,"104-412",211,2,,,,,,,,
4,1,104,2,412,"104-412",212,2,,,,,,,,
4,1,104,2,412,"104-412",213,2,,,,,,,,
4,1,104,2,412,"104-412",215,1,0,,,,,,2,5
4,1,104,2,412,"104-412",216,1,0,,,,,,,7
4,1,104,2,412,"104-412",217,1,0,,,,,,,7
4,1,104,2,412,"104-412",219,2,,,,,,,,
4,1,104,2,412,"104-412",220,2,,,,,,,,
4,1,104,2,412,"104-412",221,1,1,4,,100,0,20,,7
4,1,104,2,412,"104-412",222,1,0,,,,,,,7
4,1,104,2,412,"104-412",223,1,0,,,,,,,7
4,1,104,2,412,"104-412",224,1,0,,,,,,,7
4,1,104,2,412,"104-412",225,2,,,,,,,,
4,1,105,2,638,"105-638",201,1,0,,,,,,1,5
4,1,105,2,638,"105-638",202,1,0,,,,,,1,5
4,1,105,2,638,"105-638",203,2,,,,,,,,
4,1,105,2,638,"105-638",204,1,0,,,,,,1,5
4,1,105,2,638,"105-638",205,2,,,,,,,,
4,1,105,2,638,"105-638",206,1,0,,,,,,1,7
4,1,105,2,638,"105-638",207,2,,,,,,,,
4,1,105,2,638,"105-638",208,2,,,,,,,,
4,1,105,2,638,"105-638",209,2,,,,,,,,
4,1,105,2,638,"105-638",210,2,,,,,,,,
4,1,105,2,638,"105-638",211,2,,,,,,,,
4,1,105,2,638,"105-638",212,2,,,,,,,,
4,1,105,2,638,"105-638",213,2,,,,,,,,
4,1,105,2,638,"105-638",215,2,,,,,,,,
4,1,105,2,638,"105-638",216,1,0,,,,,,,7
4,1,105,2,638,"105-638",217,1,0,,,,,,,7
4,1,105,2,638,"105-638",219,2,,,,,,,,
4,1,105,2,638,"105-638",220,2,,,,,,,,
4,1,105,2,638,"105-638",221,2,,,,,,,,
4,1,105,2,638,"105-638",222,1,0,,,,,,,7
4,1,105,2,638,"105-638",223,1,0,,,,,,,7
4,1,105,2,638,"105-638",224,1,0,,,,,,,7
4,1,105,2,638,"105-638",225,2,,,,,,,,
4,1,107,2,10,"107-10",201,1,0,,,,,,2,5
4,1,107,2,10,"107-10",202,1,0,,,,,,2,7
4,1,107,2,10,"107-10",203,2,,,,,,,,
4,1,107,2,10,"107-10",204,2,,,,,,,,
4,1,107,2,10,"107-10",205,2,,,,,,,,
4,1,107,2,10,"107-10",206,2,,,,,,,,
4,1,107,2,10,"107-10",207,2,,,,,,,,
4,1,107,2,10,"107-10",208,2,,,,,,,,
4,1,107,2,10,"107-10",209,2,,,,,,,,
4,1,107,2,10,"107-10",210,2,,,,,,,,
4,1,107,2,10,"107-10",211,2,,,,,,,,
4,1,107,2,10,"107-10",212,2,,,,,,,,
4,1,107,2,10,"107-10",213,2,,,,,,,,
4,1,107,2,10,"107-10",215,2,,,,,,,,
4,1,107,2,10,"107-10",216,2,,,,,,,,
4,1,107,2,10,"107-10",217,1,4,4,,200,0,8,,7
4,1,107,2,10,"107-10",219,2,,,,,,,,
4,1,107,2,10,"107-10",220,2,,,,,,,,
4,1,107,2,10,"107-10",221,2,,,,,,,,
4,1,107,2,10,"107-10",222,1,5,4,,200,0,15,,6
4,1,107,2,10,"107-10",223,1,0,,,,,,,4
4,1,107,2,10,"107-10",224,1,0,,,,,,,7
4,1,107,2,10,"107-10",225,2,,,,,,,,
4,1,107,2,1044,"107-1044",201,1,0,,,,,,1,5
4,1,107,2,1044,"107-1044",202,1,0,,,,,,1,7
4,1,107,2,1044,"107-1044",203,1,0,,,,,,1,7
4,1,107,2,1044,"107-1044",204,1,0,,,,,,1,7
4,1,107,2,1044,"107-1044",205,2,,,,,,,,
4,1,107,2,1044,"107-1044",206,1,0,,,,,,1,7
4,1,107,2,1044,"107-1044",207,1,0,,,,,,1,7
4,1,107,2,1044,"107-1044",208,2,,,,,,,,
4,1,107,2,1044,"107-1044",209,2,,,,,,,,
4,1,107,2,1044,"107-1044",210,2,,,,,,,,
4,1,107,2,1044,"107-1044",211,1,2,1,,,0,20,,7
4,1,107,2,1044,"107-1044",212,2,,,,,,,,
4,1,107,2,1044,"107-1044",213,2,,,,,,,,
4,1,107,2,1044,"107-1044",215,2,,,,,,,,
4,1,107,2,1044,"107-1044",216,2,,,,,,,,
4,1,107,2,1044,"107-1044",217,2,,,,,,,,
4,1,107,2,1044,"107-1044",219,2,,,,,,,,
4,1,107,2,1044,"107-1044",220,2,,,,,,,,
4,1,107,2,1044,"107-1044",221,2,,,,,,,,
4,1,107,2,1044,"107-1044",222,2,,,,,,,,
4,1,107,2,1044,"107-1044",223,1,0,,,,,,,7
4,1,107,2,1044,"107-1044",224,1,0,,,,,,,7
4,1,107,2,1044,"107-1044",225,2,,,,,,,,
4,1,107,2,1322,"107-1322",201,1,0,,,,,,1,5
4,1,107,2,1322,"107-1322",202,1,0,,,,,,1,7
4,1,107,2,1322,"107-1322",203,2,,,,,,,,
4,1,107,2,1322,"107-1322",204,1,0,,,,,,1,7
4,1,107,2,1322,"107-1322",205,2,,,,,,,,
4,1,107,2,1322,"107-1322",206,1,0,,,,,,1,7
4,1,107,2,1322,"107-1322",207,2,,,,,,,,
4,1,107,2,1322,"107-1322",208,2,,,,,,,,
4,1,107,2,1322,"107-1322",209,2,,,,,,,,
4,1,107,2,1322,"107-1322",210,2,,,,,,,,
4,1,107,2,1322,"107-1322",211,1,0,,,,,,,7
4,1,107,2,1322,"107-1322",212,1,0,,,,,,1,6
4,1,107,2,1322,"107-1322",213,2,,,,,,,,
4,1,107,2,1322,"107-1322",215,1,0,,,,,,1,5
4,1,107,2,1322,"107-1322",216,1,0,,,,,,,7
4,1,107,2,1322,"107-1322",217,1,7,4,,300,0,10,,7
4,1,107,2,1322,"107-1322",219,2,,,,,,,,
4,1,107,2,1322,"107-1322",220,2,,,,,,,,
4,1,107,2,1322,"107-1322",221,1,0,,,,,,,7
4,1,107,2,1322,"107-1322",222,1,0,,,,,,,6
4,1,107,2,1322,"107-1322",223,1,0,,,,,,,7
4,1,107,2,1322,"107-1322",224,1,0,,,,,,,3
4,1,107,2,1322,"107-1322",225,2,,,,,,,,
4,1,108,2,904,"108-904",201,1,0,,,,,,1,5
4,1,108,2,904,"108-904",202,1,0,,,,,,1,5
4,1,108,2,904,"108-904",203,2,,,,,,,,
4,1,108,2,904,"108-904",204,1,0,,,,,,1,5
4,1,108,2,904,"108-904",205,2,,,,,,,,
4,1,108,2,904,"108-904",206,1,0,,,,,,1,5
4,1,108,2,904,"108-904",207,2,,,,,,,,
4,1,108,2,904,"108-904",208,1,0,,,,,,1,5
4,1,108,2,904,"108-904",209,2,,,,,,,,
4,1,108,2,904,"108-904",210,2,,,,,,,,
4,1,108,2,904,"108-904",211,2,,,,,,,,
4,1,108,2,904,"108-904",212,2,,,,,,,,
4,1,108,2,904,"108-904",213,1,0,,,,,,1,5
4,1,108,2,904,"108-904",215,1,0,,,,,,1,5
4,1,108,2,904,"108-904",216,1,0,,,,,,,5
4,1,108,2,904,"108-904",217,1,0,,,,,,,5
4,1,108,2,904,"108-904",219,2,,,,,,,,
4,1,108,2,904,"108-904",220,2,,,,,,,,
4,1,108,2,904,"108-904",221,1,0,,,,,,,5
4,1,108,2,904,"108-904",222,1,0,,,,,,,7
4,1,108,2,904,"108-904",223,1,0,,,,,,,7
4,1,108,2,904,"108-904",224,1,0,,,,,,,7
4,1,108,2,904,"108-904",225,2,,,,,,,,
4,1,109,2,1214,"109-1214",201,1,0,,,,,,1,5
4,1,109,2,1214,"109-1214",202,1,0,,,,,,2,7
4,1,109,2,1214,"109-1214",203,1,0,,,,,,1,7
4,1,109,2,1214,"109-1214",204,1,0,,,,,,2,7
4,1,109,2,1214,"109-1214",205,1,0,,,,,,1,7
4,1,109,2,1214,"109-1214",206,2,,,,,,,,
4,1,109,2,1214,"109-1214",207,2,,,,,,,,
4,1,109,2,1214,"109-1214",208,1,0,,,,,,1,7
4,1,109,2,1214,"109-1214",209,1,4,4,,100,0,12,1,7
4,1,109,2,1214,"109-1214",210,2,,,,,,,,
4,1,109,2,1214,"109-1214",211,2,,,,,,,,
4,1,109,2,1214,"109-1214",212,2,,,,,,,,
4,1,109,2,1214,"109-1214",213,2,,,,,,,,
4,1,109,2,1214,"109-1214",215,2,,,,,,,,
4,1,109,2,1214,"109-1214",216,1,3,4,,100,0,10,,7
4,1,109,2,1214,"109-1214",217,1,3,4,,100,0,10,,7
4,1,109,2,1214,"109-1214",219,2,,,,,,,,
4,1,109,2,1214,"109-1214",220,2,,,,,,,,
4,1,109,2,1214,"109-1214",221,2,,,,,,,,
4,1,109,2,1214,"109-1214",222,1,0,,,,,,,7
4,1,109,2,1214,"109-1214",223,1,0,,,,,,,7
4,1,109,2,1214,"109-1214",224,1,0,,,,,,,7
4,1,109,2,1214,"109-1214",225,2,,,,,,,,
4,1,109,2,1792,"109-1792",201,1,0,,,,,,1,5
4,1,109,2,1792,"109-1792",202,1,0,,,,,,2,7
4,1,109,2,1792,"109-1792",203,1,0,,,,,,2,7
4,1,109,2,1792,"109-1792",204,1,0,,,,,,1,7
4,1,109,2,1792,"109-1792",205,1,0,,,,,,1,7
4,1,109,2,1792,"109-1792",206,1,0,,,,,,1,7
4,1,109,2,1792,"109-1792",207,1,0,,,,,,1,7
4,1,109,2,1792,"109-1792",208,1,0,,,,,,1,7
4,1,109,2,1792,"109-1792",209,1,0,,,,,,1,7
4,1,109,2,1792,"109-1792",210,2,,,,,,,,
4,1,109,2,1792,"109-1792",211,1,0,,,,,,,7
4,1,109,2,1792,"109-1792",212,2,,,,,,,,
4,1,109,2,1792,"109-1792",213,2,,,,,,,,
4,1,109,2,1792,"109-1792",215,2,,,,,,,,
4,1,109,2,1792,"109-1792",216,1,8,4,,200,0,15,,7
4,1,109,2,1792,"109-1792",217,1,3,1,,,0,10,,7
4,1,109,2,1792,"109-1792",219,2,,,,,,,,
4,1,109,2,1792,"109-1792",220,2,,,,,,,,
4,1,109,2,1792,"109-1792",221,2,,,,,,,,
4,1,109,2,1792,"109-1792",222,1,0,,,,,,,6
4,1,109,2,1792,"109-1792",223,1,0,,,,,,,7
4,1,109,2,1792,"109-1792",224,1,0,,,,,,,7
4,1,109,2,1792,"109-1792",225,2,,,,,,,,
4,1,109,2,1996,"109-1996",201,1,0,,,,,,1,5
4,1,109,2,1996,"109-1996",202,1,0,,,,,,1,7
4,1,109,2,1996,"109-1996",203,2,,,,,,,,
4,1,109,2,1996,"109-1996",204,1,0,,,,,,1,7
4,1,109,2,1996,"109-1996",205,2,,,,,,,,
4,1,109,2,1996,"109-1996",206,1,0,,,,,,1,7
4,1,109,2,1996,"109-1996",207,2,,,,,,,,
4,1,109,2,1996,"109-1996",208,1,0,,,,,,1,7
4,1,109,2,1996,"109-1996",209,1,0,,,,,,1,7
4,1,109,2,1996,"109-1996",210,2,,,,,,,,
4,1,109,2,1996,"109-1996",211,1,2,4,,100,0,15,,7
4,1,109,2,1996,"109-1996",212,2,,,,,,,,
4,1,109,2,1996,"109-1996",213,2,,,,,,,,
4,1,109,2,1996,"109-1996",215,2,,,,,,,,
4,1,109,2,1996,"109-1996",216,2,,,,,,,,
4,1,109,2,1996,"109-1996",217,1,2,4,,200,0,20,,7
4,1,109,2,1996,"109-1996",219,2,,,,,,,,
4,1,109,2,1996,"109-1996",220,2,,,,,,,,
4,1,109,2,1996,"109-1996",221,2,,,,,,,,
4,1,109,2,1996,"109-1996",222,1,0,,,,,,,6
4,1,109,2,1996,"109-1996",223,1,0,,,,,,,7
4,1,109,2,1996,"109-1996",224,1,0,,,,,,,3
4,1,109,2,1996,"109-1996",225,2,,,,,,,,
4,1,110,2,338,"110-338",201,1,0,,,,,,1,5
4,1,110,2,338,"110-338",202,1,0,,,,,,1,5
4,1,110,2,338,"110-338",203,2,,,,,,,,
4,1,110,2,338,"110-338",204,1,0,,,,,,1,5
4,1,110,2,338,"110-338",205,2,,,,,,,,
4,1,110,2,338,"110-338",206,1,0,,,,,,1,7
4,1,110,2,338,"110-338",207,2,,,,,,,,
4,1,110,2,338,"110-338",208,2,,,,,,,,
4,1,110,2,338,"110-338",209,2,,,,,,,,
4,1,110,2,338,"110-338",210,2,,,,,,,,
4,1,110,2,338,"110-338",211,2,,,,,,,,
4,1,110,2,338,"110-338",212,2,,,,,,,,
4,1,110,2,338,"110-338",213,2,,,,,,,,
4,1,110,2,338,"110-338",215,1,0,,,,,,1,7
4,1,110,2,338,"110-338",216,2,,,,,,,,
4,1,110,2,338,"110-338",217,1,0,,,,,,,7
4,1,110,2,338,"110-338",219,2,,,,,,,,
4,1,110,2,338,"110-338",220,2,,,,,,,,
4,1,110,2,338,"110-338",221,1,0,,,,,,,7
4,1,110,2,338,"110-338",222,1,0,,,,,,,7
4,1,110,2,338,"110-338",223,1,0,,,,,,,7
4,1,110,2,338,"110-338",224,1,0,,,,,,,7
4,1,110,2,338,"110-338",225,2,,,,,,,,
4,11,1101,2,154,"1101-154",201,2,,,,,,,,
4,11,1101,2,154,"1101-154",202,2,,,,,,,,
4,11,1101,2,154,"1101-154",203,2,,,,,,,,
4,11,1101,2,154,"1101-154",204,2,,,,,,,,
4,11,1101,2,154,"1101-154",205,2,,,,,,,,
4,11,1101,2,154,"1101-154",206,2,,,,,,,,
4,11,1101,2,154,"1101-154",207,2,,,,,,,,
4,11,1101,2,154,"1101-154",208,2,,,,,,,,
4,11,1101,2,154,"1101-154",209,2,,,,,,,,
4,11,1101,2,154,"1101-154",210,2,,,,,,,,
4,11,1101,2,154,"1101-154",211,2,,,,,,,,
4,11,1101,2,154,"1101-154",212,2,,,,,,,,
4,11,1101,2,154,"1101-154",213,2,,,,,,,,
4,11,1101,2,154,"1101-154",215,2,,,,,,,,
4,11,1101,2,154,"1101-154",216,2,,,,,,,,
4,11,1101,2,154,"1101-154",217,2,,,,,,,,
4,11,1101,2,154,"1101-154",219,2,,,,,,,,
4,11,1101,2,154,"1101-154",220,2,,,,,,,,
4,11,1101,2,154,"1101-154",221,1,0,,,,,,,7
4,11,1101,2,154,"1101-154",222,1,3,4,,100,0,20,,3
4,11,1101,2,154,"1101-154",223,1,0,,,,,,,3
4,11,1101,2,154,"1101-154",224,2,,,,,,,,
4,11,1101,2,154,"1101-154",225,2,,,,,,,,
4,11,1102,2,936,"1102-936",201,1,2,1,,,0,30,2,5
4,11,1102,2,936,"1102-936",202,1,2,1,,,0,30,2,5
4,11,1102,2,936,"1102-936",203,2,,,,,,,,
4,11,1102,2,936,"1102-936",204,1,2,1,,,0,30,2,5
4,11,1102,2,936,"1102-936",205,2,,,,,,,,
4,11,1102,2,936,"1102-936",206,1,0,,,,,,1,7
4,11,1102,2,936,"1102-936",207,2,,,,,,,,
4,11,1102,2,936,"1102-936",208,2,,,,,,,,
4,11,1102,2,936,"1102-936",209,1,0,,,,,,1,7
4,11,1102,2,936,"1102-936",210,2,,,,,,,,
4,11,1102,2,936,"1102-936",211,2,,,,,,,,
4,11,1102,2,936,"1102-936",212,2,,,,,,,,
4,11,1102,2,936,"1102-936",213,2,,,,,,,,
4,11,1102,2,936,"1102-936",215,2,,,,,,,,
4,11,1102,2,936,"1102-936",216,2,,,,,,,,
4,11,1102,2,936,"1102-936",217,1,0,,,,,,,7
4,11,1102,2,936,"1102-936",219,2,,,,,,,,
4,11,1102,2,936,"1102-936",220,2,,,,,,,,
4,11,1102,2,936,"1102-936",221,2,,,,,,,,
4,11,1102,2,936,"1102-936",222,1,1,4,,50,0,5,,2
4,11,1102,2,936,"1102-936",223,1,0,,,,,,,4
4,11,1102,2,936,"1102-936",224,2,,,,,,,,
4,11,1102,2,936,"1102-936",225,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",201,1,0,,,,,,2,5
4,11,1104,2,1610,"1104-1610",202,1,0,,,,,,2,5
4,11,1104,2,1610,"1104-1610",203,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",204,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",205,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",206,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",207,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",208,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",209,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",210,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",211,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",212,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",213,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",215,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",216,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",217,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",219,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",220,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",221,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",222,1,4,4,,200,0,30,,2
4,11,1104,2,1610,"1104-1610",223,1,0,,,,,,,3
4,11,1104,2,1610,"1104-1610",224,2,,,,,,,,
4,11,1104,2,1610,"1104-1610",225,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",201,1,0,,,,,,2,5
4,11,1104,1,2028,"1104-2028",202,1,0,,,,,,2,5
4,11,1104,1,2028,"1104-2028",203,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",204,1,0,,,,,,2,7
4,11,1104,1,2028,"1104-2028",205,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",206,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",207,1,1,4,,50,0,10,1,7
4,11,1104,1,2028,"1104-2028",208,1,0,,,,,,1,7
4,11,1104,1,2028,"1104-2028",209,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",210,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",211,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",212,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",213,1,0,,,,,,1,6
4,11,1104,1,2028,"1104-2028",215,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",216,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",217,1,0,,,,,,,7
4,11,1104,1,2028,"1104-2028",219,1,1,4,,10,0,10,1,5
4,11,1104,1,2028,"1104-2028",220,2,,,,,,,,
4,11,1104,1,2028,"1104-2028",221,1,2,4,,100,0,15,,7
4,11,1104,1,2028,"1104-2028",222,1,1,4,,50,0,10,,6
4,11,1104,1,2028,"1104-2028",223,1,0,,,,,,,3
4,11,1104,1,2028,"1104-2028",224,1,1,4,,50,0,10,,7
4,11,1104,1,2028,"1104-2028",225,1,0,,,,,,,5
4,11,1104,2,434,"1104-434",201,1,0,,,,,,2,5
4,11,1104,2,434,"1104-434",202,1,0,,,,,,2,5
4,11,1104,2,434,"1104-434",203,2,,,,,,,,
4,11,1104,2,434,"1104-434",204,2,,,,,,,,
4,11,1104,2,434,"1104-434",205,2,,,,,,,,
4,11,1104,2,434,"1104-434",206,2,,,,,,,,
4,11,1104,2,434,"1104-434",207,2,,,,,,,,
4,11,1104,2,434,"1104-434",208,2,,,,,,,,
4,11,1104,2,434,"1104-434",209,2,,,,,,,,
4,11,1104,2,434,"1104-434",210,2,,,,,,,,
4,11,1104,2,434,"1104-434",211,2,,,,,,,,
4,11,1104,2,434,"1104-434",212,2,,,,,,,,
4,11,1104,2,434,"1104-434",213,2,,,,,,,,
4,11,1104,2,434,"1104-434",215,2,,,,,,,,
4,11,1104,2,434,"1104-434",216,2,,,,,,,,
4,11,1104,2,434,"1104-434",217,2,,,,,,,,
4,11,1104,2,434,"1104-434",219,2,,,,,,,,
4,11,1104,2,434,"1104-434",220,2,,,,,,,,
4,11,1104,2,434,"1104-434",221,2,,,,,,,,
4,11,1104,2,434,"1104-434",222,2,,,,,,,,
4,11,1104,2,434,"1104-434",223,1,0,,,,,,,4
4,11,1104,2,434,"1104-434",224,2,,,,,,,,
4,11,1104,2,434,"1104-434",225,2,,,,,,,,
4,11,1104,2,914,"1104-914",201,1,0,,,,,,2,5
4,11,1104,2,914,"1104-914",202,1,0,,,,,,2,5
4,11,1104,2,914,"1104-914",203,2,,,,,,,,
4,11,1104,2,914,"1104-914",204,2,,,,,,,,
4,11,1104,2,914,"1104-914",205,2,,,,,,,,
4,11,1104,2,914,"1104-914",206,1,0,,,,,,2,7
4,11,1104,2,914,"1104-914",207,2,,,,,,,,
4,11,1104,2,914,"1104-914",208,1,0,,,,,,2,7
4,11,1104,2,914,"1104-914",209,2,,,,,,,,
4,11,1104,2,914,"1104-914",210,2,,,,,,,,
4,11,1104,2,914,"1104-914",211,2,,,,,,,,
4,11,1104,2,914,"1104-914",212,2,,,,,,,,
4,11,1104,2,914,"1104-914",213,2,,,,,,,,
4,11,1104,2,914,"1104-914",215,2,,,,,,,,
4,11,1104,2,914,"1104-914",216,2,,,,,,,,
4,11,1104,2,914,"1104-914",217,1,0,,,,,,,7
4,11,1104,2,914,"1104-914",219,2,,,,,,,,
4,11,1104,2,914,"1104-914",220,2,,,,,,,,
4,11,1104,2,914,"1104-914",221,2,,,,,,,,
4,11,1104,2,914,"1104-914",222,1,4,4,,100,0,20,,2
4,11,1104,2,914,"1104-914",223,1,0,,,,,,,3
4,11,1104,2,914,"1104-914",224,1,4,4,,100,0,20,,7
4,11,1104,2,914,"1104-914",225,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",201,1,0,,,,,,2,5
4,11,1105,2,1092,"1105-1092",202,1,0,,,,,,2,5
4,11,1105,2,1092,"1105-1092",203,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",204,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",205,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",206,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",207,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",208,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",209,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",210,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",211,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",212,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",213,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",215,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",216,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",217,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",219,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",220,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",221,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",222,1,4,4,,200,0,40,,2
4,11,1105,2,1092,"1105-1092",223,1,0,,,,,,,3
4,11,1105,2,1092,"1105-1092",224,2,,,,,,,,
4,11,1105,2,1092,"1105-1092",225,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",201,1,0,,,,,,2,5
4,11,1106,2,1366,"1106-1366",202,1,0,,,,,,2,5
4,11,1106,2,1366,"1106-1366",203,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",204,1,0,,,,,,2,5
4,11,1106,2,1366,"1106-1366",205,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",206,1,0,,,,,,2,7
4,11,1106,2,1366,"1106-1366",207,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",208,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",209,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",210,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",211,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",212,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",213,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",215,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",216,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",217,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",219,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",220,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",221,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",222,1,3,4,,100,0,10,,2
4,11,1106,2,1366,"1106-1366",223,1,0,,,,,,,3
4,11,1106,2,1366,"1106-1366",224,2,,,,,,,,
4,11,1106,2,1366,"1106-1366",225,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",201,1,0,,,,,,2,5
4,11,1109,2,1556,"1109-1556",202,1,0,,,,,,2,5
4,11,1109,2,1556,"1109-1556",203,1,0,,,,,,2,5
4,11,1109,2,1556,"1109-1556",204,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",205,1,0,,,,,,2,5
4,11,1109,2,1556,"1109-1556",206,1,0,,,,,,2,7
4,11,1109,2,1556,"1109-1556",207,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",208,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",209,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",210,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",211,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",212,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",213,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",215,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",216,2,,,,,,,,
4,11,1109,2,1556,"1109-1556",217,1,0,,,,,,,7
