"zone","state","lga","sector","ea","hhid","s4aq16","s4aq17a__1","s4aq17a__2","s4aq17a__3","s4aq17a__4","s4aq17a__6","s4aq17a__5","s4aq17a_os","s4aq17b_1","s4aq17b_2","s4aq17b_3","s4aq17b_4","s4aq17b_5","s4aq17b_6","s4aq17b_7","s4aq17b_8","s4aq17b_9","s4aq17b_10","s4aq17c_1","s4aq17c_2","s4aq17c_3","s4aq17c_4","s4aq17c_5"
2,2,208,2,300,29042,2,,,,,,,,,,,,,,,,,,,,,,
2,2,208,2,300,29044,2,,,,,,,,,,,,,,,,,,,,,,
2,2,208,2,300,29045,2,,,,,,,,,,,,,,,,,,,,,,
2,2,208,2,300,29046,2,,,,,,,,,,,,,,,,,,,,,,
2,2,208,2,300,29047,2,,,,,,,,,,,,,,,,,,,,,,
2,2,208,2,300,29048,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29050,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29051,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29052,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29053,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29054,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29055,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29056,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29057,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29058,2,,,,,,,,,,,,,,,,,,,,,,
2,2,209,2,10,29060,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29061,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29062,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29063,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29064,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29065,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29066,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29068,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29070,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29071,2,,,,,,,,,,,,,,,,,,,,,,
2,2,210,2,924,29072,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29073,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29074,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29076,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29077,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29078,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29079,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29080,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29082,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29083,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,344,29084,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29085,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29086,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29087,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29089,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29090,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29091,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29092,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29094,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29095,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,532,29096,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29097,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29099,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29100,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29101,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29102,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29103,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29104,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29105,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29107,2,,,,,,,,,,,,,,,,,,,,,,
2,2,211,2,668,29108,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29109,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29110,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29111,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29112,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29113,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29115,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29116,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29118,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29119,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,100,29120,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29121,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29122,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29123,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29124,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29126,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29127,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29128,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29130,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29131,2,,,,,,,,,,,,,,,,,,,,,,
2,2,212,2,1254,29132,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29133,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29134,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29135,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29136,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29138,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29139,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29140,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29142,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29143,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,1,1010,29144,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29147,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29148,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29149,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29150,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29151,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29152,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29153,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29154,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29155,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1282,29156,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29158,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29160,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29161,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29162,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29163,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29164,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29165,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29166,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29167,2,,,,,,,,,,,,,,,,,,,,,,
2,2,213,2,1406,29168,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29169,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29170,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29171,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29172,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29173,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29174,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29175,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29176,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29178,2,,,,,,,,,,,,,,,,,,,,,,
2,2,215,2,814,29179,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29181,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29182,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29183,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29185,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29186,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29187,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29188,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29189,1,1,0,0,0,0,0,,1,,,,,,,,,,,,,,
2,2,218,2,1624,29191,2,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1624,29192,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29193,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29194,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29195,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29196,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29198,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29199,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29200,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29202,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29203,2,,,,,,,,,,,,,,,,,,,,,,
2,2,219,2,124,29204,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29206,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29208,1,1,0,0,0,0,0,,1,,,,,,,,,,,,,,
2,2,220,2,112,29209,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29210,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29211,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29212,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29213,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29214,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29215,2,,,,,,,,,,,,,,,,,,,,,,
2,2,220,2,112,29216,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29217,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29218,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29219,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29220,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29221,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29223,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29224,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29226,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29227,2,,,,,,,,,,,,,,,,,,,,,,
2,2,221,1,750,29228,1,1,0,0,0,0,0,,3,,,,,,,,,,,,,,
5,3,316,2,874,30021,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30022,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30023,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30024,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30025,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30026,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30027,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,0,30028,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,0,30029,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,30030,2,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,0,30041,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30042,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30043,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30044,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30045,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30046,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30047,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30048,2,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,30049,2,,,,,,,,,,,,,,,,,,,,,,
5,12,1202,1,0,30050,1,1,0,0,0,0,0,,1,3,4,,,,,,,,,,,,
5,3,318,2,1136,30081,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,30084,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,30085,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,30086,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,30087,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,30088,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,0,30089,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,30090,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30091,2,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,0,30092,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30093,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30094,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30097,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30098,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30099,2,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,30100,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30101,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,0,30102,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30103,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30104,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30105,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30106,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30107,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30108,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30109,2,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,30110,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30121,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30122,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30123,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30124,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30125,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30126,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30127,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30128,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30129,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,30130,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30131,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30132,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30133,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30134,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30135,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30137,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30138,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30139,2,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,30140,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39001,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39002,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39003,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39004,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39005,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39006,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39007,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39008,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39009,2,,,,,,,,,,,,,,,,,,,,,,
5,3,302,2,302,39010,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39012,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39013,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39014,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39015,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39016,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39017,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39018,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39020,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39021,2,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1164,39022,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39023,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39024,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39025,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39026,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39028,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39029,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39030,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39031,2,,,,,,,,,,,,,,,,,,,,,,
5,3,308,2,102,39032,1,1,0,0,0,0,0,,1,2,3,,,,,,,,,,,,
5,3,308,2,102,39033,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39035,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39036,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39037,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39039,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39040,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39041,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39042,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39043,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39044,2,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,698,39045,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39048,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39051,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39052,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39053,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39054,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39056,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39057,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39058,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39059,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39061,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39062,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39064,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39066,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39068,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39069,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39070,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39071,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39072,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39074,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39077,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39078,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39079,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39080,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39081,2,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,56,39082,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39083,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39084,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39087,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39088,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39089,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39090,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39091,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39092,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39093,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,10,39094,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39095,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39096,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39098,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39100,1,0,0,0,0,0,1,"FBNINSURANCE FLEXISAVE",,,,,,,,,,,,,,,
5,3,304,2,184,39101,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39102,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39103,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39104,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39105,2,,,,,,,,,,,,,,,,,,,,,,
5,3,304,2,184,39106,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39107,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39108,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39110,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39111,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39112,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39114,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39115,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39116,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39117,2,,,,,,,,,,,,,,,,,,,,,,
5,3,320,2,266,39118,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39119,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39120,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39121,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39123,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39125,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39126,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39127,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39128,2,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,488,39130,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39132,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39133,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39135,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39136,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39137,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39138,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39139,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39140,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39141,2,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,502,39142,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39143,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39144,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39146,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39147,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39149,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39150,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39151,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39152,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39153,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,196,39154,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39155,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39156,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39157,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39158,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39159,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39160,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39161,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39162,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39165,2,,,,,,,,,,,,,,,,,,,,,,
5,3,327,2,246,39166,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39167,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39168,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39169,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39170,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39171,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39174,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39175,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39176,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39177,2,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,608,39178,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39185,2,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,910,39186,2,,,,,,,,,,,,,,,,,,,,,,
5,3,317,2,586,39187,2,,,,,,,,,,,,,,,,,,,,,,
