"zone","state","lga","sector","ea","hhid","item_cd","sa4q1a","sa4q1","sa4q2a","sa4q2_1","sa4q2_2","sa4q2_3","sa4q2_4","sa4q2_5","sa4q2_6","sa4q6","sa4q7"
4,1,105,2,638,10099,302,2,,,,,,,,,,
4,1,105,2,638,10099,303,2,,,,,,,,,,
4,1,105,2,638,10099,304,2,,,,,,,,,,
4,1,105,2,638,10099,305,2,,,,,,,,,,
4,1,105,2,638,10099,306,2,,,,,,,,,,
4,1,105,2,638,10099,307,2,,,,,,,,,,
4,1,105,2,638,10099,308,2,,,,,,,,,,
4,1,105,2,638,10099,309,2,,,,,,,,,,
4,1,105,2,638,10099,312,2,,,,,,,,,,
4,1,105,2,638,10099,313,2,,,,,,,,,,
4,1,105,2,638,10099,314,2,,,,,,,,,,
4,1,105,2,638,10099,315,2,,,,,,,,,,
4,1,105,2,638,10099,316,2,,,,,,,,,,
4,1,105,2,638,10099,318,2,,,,,,,,,,
4,1,105,2,638,10099,319,1,1,1,,,,,,,2,
4,1,105,2,638,10099,321,2,,,,,,,,,,
4,1,105,2,638,10100,301,2,,,,,,,,,,
4,1,105,2,638,10100,302,2,,,,,,,,,,
4,1,105,2,638,10100,303,2,,,,,,,,,,
4,1,105,2,638,10100,304,2,,,,,,,,,,
4,1,105,2,638,10100,305,2,,,,,,,,,,
4,1,105,2,638,10100,306,2,,,,,,,,,,
4,1,105,2,638,10100,307,2,,,,,,,,,,
4,1,105,2,638,10100,308,2,,,,,,,,,,
4,1,105,2,638,10100,309,2,,,,,,,,,,
4,1,105,2,638,10100,312,2,,,,,,,,,,
4,1,105,2,638,10100,313,2,,,,,,,,,,
4,1,105,2,638,10100,314,2,,,,,,,,,,
4,1,105,2,638,10100,315,2,,,,,,,,,,
4,1,105,2,638,10100,316,2,,,,,,,,,,
4,1,105,2,638,10100,318,2,,,,,,,,,,
4,1,105,2,638,10100,319,1,2,1,,,,,,,2,
4,1,105,2,638,10100,321,2,,,,,,,,,,
4,1,108,2,904,10102,301,2,,,,,,,,,,
4,1,108,2,904,10102,302,2,,,,,,,,,,
4,1,108,2,904,10102,303,2,,,,,,,,,,
4,1,108,2,904,10102,304,2,,,,,,,,,,
4,1,108,2,904,10102,305,2,,,,,,,,,,
4,1,108,2,904,10102,306,2,,,,,,,,,,
4,1,108,2,904,10102,307,2,,,,,,,,,,
4,1,108,2,904,10102,308,2,,,,,,,,,,
4,1,108,2,904,10102,309,2,,,,,,,,,,
4,1,108,2,904,10102,312,2,,,,,,,,,,
4,1,108,2,904,10102,313,2,,,,,,,,,,
4,1,108,2,904,10102,314,2,,,,,,,,,,
4,1,108,2,904,10102,315,2,,,,,,,,,,
4,1,108,2,904,10102,316,2,,,,,,,,,,
4,1,108,2,904,10102,318,1,1,1,,,,,,,2,
4,1,108,2,904,10102,319,1,1,1,,,,,,,2,
4,1,108,2,904,10102,321,2,,,,,,,,,,
4,1,108,2,904,10103,301,2,,,,,,,,,,
4,1,108,2,904,10103,302,2,,,,,,,,,,
4,1,108,2,904,10103,303,2,,,,,,,,,,
4,1,108,2,904,10103,304,2,,,,,,,,,,
4,1,108,2,904,10103,305,2,,,,,,,,,,
4,1,108,2,904,10103,306,2,,,,,,,,,,
4,1,108,2,904,10103,307,2,,,,,,,,,,
4,1,108,2,904,10103,308,2,,,,,,,,,,
4,1,108,2,904,10103,309,2,,,,,,,,,,
4,1,108,2,904,10103,312,2,,,,,,,,,,
4,1,108,2,904,10103,313,2,,,,,,,,,,
4,1,108,2,904,10103,314,2,,,,,,,,,,
4,1,108,2,904,10103,315,2,,,,,,,,,,
4,1,108,2,904,10103,316,2,,,,,,,,,,
4,1,108,2,904,10103,318,2,,,,,,,,,,
4,1,108,2,904,10103,319,2,,,,,,,,,,
4,1,108,2,904,10103,321,2,,,,,,,,,,
4,1,108,2,904,10104,301,2,,,,,,,,,,
4,1,108,2,904,10104,302,2,,,,,,,,,,
4,1,108,2,904,10104,303,2,,,,,,,,,,
4,1,108,2,904,10104,304,2,,,,,,,,,,
4,1,108,2,904,10104,305,2,,,,,,,,,,
4,1,108,2,904,10104,306,2,,,,,,,,,,
4,1,108,2,904,10104,307,2,,,,,,,,,,
4,1,108,2,904,10104,308,2,,,,,,,,,,
4,1,108,2,904,10104,309,2,,,,,,,,,,
4,1,108,2,904,10104,312,2,,,,,,,,,,
4,1,108,2,904,10104,313,2,,,,,,,,,,
4,1,108,2,904,10104,314,2,,,,,,,,,,
4,1,108,2,904,10104,315,2,,,,,,,,,,
4,1,108,2,904,10104,316,2,,,,,,,,,,
4,1,108,2,904,10104,318,2,,,,,,,,,,
4,1,108,2,904,10104,319,1,2,1,,,,,,,2,
4,1,108,2,904,10104,321,2,,,,,,,,,,
4,1,108,2,904,10105,301,2,,,,,,,,,,
4,1,108,2,904,10105,302,2,,,,,,,,,,
4,1,108,2,904,10105,303,2,,,,,,,,,,
4,1,108,2,904,10105,304,2,,,,,,,,,,
4,1,108,2,904,10105,305,2,,,,,,,,,,
4,1,108,2,904,10105,306,2,,,,,,,,,,
4,1,108,2,904,10105,307,2,,,,,,,,,,
4,1,108,2,904,10105,308,2,,,,,,,,,,
4,1,108,2,904,10105,309,2,,,,,,,,,,
4,1,108,2,904,10105,312,2,,,,,,,,,,
4,1,108,2,904,10105,313,2,,,,,,,,,,
4,1,108,2,904,10105,314,2,,,,,,,,,,
4,1,108,2,904,10105,315,2,,,,,,,,,,
4,1,108,2,904,10105,316,2,,,,,,,,,,
4,1,108,2,904,10105,318,1,1,1,,,,,,,2,
4,1,108,2,904,10105,319,1,2,1,,,,,,,2,
4,1,108,2,904,10105,321,2,,,,,,,,,,
4,1,108,2,904,10106,301,2,,,,,,,,,,
4,1,108,2,904,10106,302,2,,,,,,,,,,
4,1,108,2,904,10106,303,2,,,,,,,,,,
4,1,108,2,904,10106,304,2,,,,,,,,,,
4,1,108,2,904,10106,305,2,,,,,,,,,,
4,1,108,2,904,10106,306,2,,,,,,,,,,
4,1,108,2,904,10106,307,2,,,,,,,,,,
4,1,108,2,904,10106,308,2,,,,,,,,,,
4,1,108,2,904,10106,309,2,,,,,,,,,,
4,1,108,2,904,10106,312,2,,,,,,,,,,
4,1,108,2,904,10106,313,2,,,,,,,,,,
4,1,108,2,904,10106,314,2,,,,,,,,,,
4,1,108,2,904,10106,315,2,,,,,,,,,,
4,1,108,2,904,10106,316,2,,,,,,,,,,
4,1,108,2,904,10106,318,2,,,,,,,,,,
4,1,108,2,904,10106,319,1,2,1,,,,,,,2,
4,1,108,2,904,10106,321,2,,,,,,,,,,
4,1,108,2,904,10107,301,2,,,,,,,,,,
4,1,108,2,904,10107,302,2,,,,,,,,,,
4,1,108,2,904,10107,303,2,,,,,,,,,,
4,1,108,2,904,10107,304,2,,,,,,,,,,
4,1,108,2,904,10107,305,2,,,,,,,,,,
4,1,108,2,904,10107,306,2,,,,,,,,,,
4,1,108,2,904,10107,307,2,,,,,,,,,,
4,1,108,2,904,10107,308,2,,,,,,,,,,
4,1,108,2,904,10107,309,2,,,,,,,,,,
4,1,108,2,904,10107,312,2,,,,,,,,,,
4,1,108,2,904,10107,313,2,,,,,,,,,,
4,1,108,2,904,10107,314,2,,,,,,,,,,
4,1,108,2,904,10107,315,2,,,,,,,,,,
4,1,108,2,904,10107,316,2,,,,,,,,,,
4,1,108,2,904,10107,318,2,,,,,,,,,,
4,1,108,2,904,10107,319,1,3,1,,,,,,,2,
4,1,108,2,904,10107,321,2,,,,,,,,,,
4,1,108,2,904,10108,301,2,,,,,,,,,,
4,1,108,2,904,10108,302,2,,,,,,,,,,
4,1,108,2,904,10108,303,2,,,,,,,,,,
4,1,108,2,904,10108,304,2,,,,,,,,,,
4,1,108,2,904,10108,305,2,,,,,,,,,,
4,1,108,2,904,10108,306,2,,,,,,,,,,
4,1,108,2,904,10108,307,2,,,,,,,,,,
4,1,108,2,904,10108,308,2,,,,,,,,,,
4,1,108,2,904,10108,309,2,,,,,,,,,,
4,1,108,2,904,10108,312,2,,,,,,,,,,
4,1,108,2,904,10108,313,2,,,,,,,,,,
4,1,108,2,904,10108,314,2,,,,,,,,,,
4,1,108,2,904,10108,315,2,,,,,,,,,,
4,1,108,2,904,10108,316,2,,,,,,,,,,
4,1,108,2,904,10108,318,2,,,,,,,,,,
4,1,108,2,904,10108,319,1,2,1,,,,,,,2,
4,1,108,2,904,10108,321,2,,,,,,,,,,
4,1,108,2,904,10109,301,2,,,,,,,,,,
4,1,108,2,904,10109,302,2,,,,,,,,,,
4,1,108,2,904,10109,303,2,,,,,,,,,,
4,1,108,2,904,10109,304,2,,,,,,,,,,
4,1,108,2,904,10109,305,2,,,,,,,,,,
4,1,108,2,904,10109,306,2,,,,,,,,,,
4,1,108,2,904,10109,307,2,,,,,,,,,,
4,1,108,2,904,10109,308,2,,,,,,,,,,
4,1,108,2,904,10109,309,2,,,,,,,,,,
4,1,108,2,904,10109,312,2,,,,,,,,,,
4,1,108,2,904,10109,313,2,,,,,,,,,,
4,1,108,2,904,10109,314,2,,,,,,,,,,
4,1,108,2,904,10109,315,2,,,,,,,,,,
4,1,108,2,904,10109,316,2,,,,,,,,,,
4,1,108,2,904,10109,318,2,,,,,,,,,,
4,1,108,2,904,10109,319,1,1,1,,,,,,,2,
4,1,108,2,904,10109,321,2,,,,,,,,,,
4,1,108,2,904,10110,301,2,,,,,,,,,,
4,1,108,2,904,10110,302,2,,,,,,,,,,
4,1,108,2,904,10110,303,2,,,,,,,,,,
4,1,108,2,904,10110,304,2,,,,,,,,,,
4,1,108,2,904,10110,305,2,,,,,,,,,,
4,1,108,2,904,10110,306,2,,,,,,,,,,
4,1,108,2,904,10110,307,2,,,,,,,,,,
4,1,108,2,904,10110,308,2,,,,,,,,,,
4,1,108,2,904,10110,309,2,,,,,,,,,,
4,1,108,2,904,10110,312,2,,,,,,,,,,
4,1,108,2,904,10110,313,2,,,,,,,,,,
4,1,108,2,904,10110,314,2,,,,,,,,,,
4,1,108,2,904,10110,315,2,,,,,,,,,,
4,1,108,2,904,10110,316,2,,,,,,,,,,
4,1,108,2,904,10110,318,2,,,,,,,,,,
4,1,108,2,904,10110,319,1,2,1,,,,,,,2,
4,1,108,2,904,10110,321,2,,,,,,,,,,
4,1,102,1,46,19008,301,2,,,,,,,,,,
4,1,102,1,46,19008,302,2,,,,,,,,,,
4,1,102,1,46,19008,303,2,,,,,,,,,,
4,1,102,1,46,19008,304,2,,,,,,,,,,
4,1,102,1,46,19008,305,2,,,,,,,,,,
4,1,102,1,46,19008,306,2,,,,,,,,,,
4,1,102,1,46,19008,307,2,,,,,,,,,,
4,1,102,1,46,19008,308,2,,,,,,,,,,
4,1,102,1,46,19008,309,2,,,,,,,,,,
4,1,102,1,46,19008,312,2,,,,,,,,,,
4,1,102,1,46,19008,313,2,,,,,,,,,,
4,1,102,1,46,19008,314,2,,,,,,,,,,
4,1,102,1,46,19008,315,2,,,,,,,,,,
4,1,102,1,46,19008,316,2,,,,,,,,,,
4,1,102,1,46,19008,318,2,,,,,,,,,,
4,1,102,1,46,19008,319,1,1,1,,,,,,,2,
4,1,102,1,46,19008,321,2,,,,,,,,,,
4,1,104,2,412,19038,301,2,,,,,,,,,,
4,1,104,2,412,19038,302,2,,,,,,,,,,
4,1,104,2,412,19038,303,2,,,,,,,,,,
4,1,104,2,412,19038,304,2,,,,,,,,,,
4,1,104,2,412,19038,305,2,,,,,,,,,,
4,1,104,2,412,19038,306,2,,,,,,,,,,
4,1,104,2,412,19038,307,2,,,,,,,,,,
4,1,104,2,412,19038,308,2,,,,,,,,,,
4,1,104,2,412,19038,309,2,,,,,,,,,,
4,1,104,2,412,19038,312,2,,,,,,,,,,
4,1,104,2,412,19038,313,2,,,,,,,,,,
4,1,104,2,412,19038,314,2,,,,,,,,,,
4,1,104,2,412,19038,315,2,,,,,,,,,,
4,1,104,2,412,19038,316,2,,,,,,,,,,
4,1,104,2,412,19038,318,2,,,,,,,,,,
4,1,104,2,412,19038,319,1,2,1,,,,,,,2,
4,1,104,2,412,19038,321,2,,,,,,,,,,
4,1,104,2,412,19039,301,2,,,,,,,,,,
4,1,104,2,412,19039,302,2,,,,,,,,,,
4,1,104,2,412,19039,303,2,,,,,,,,,,
4,1,104,2,412,19039,304,2,,,,,,,,,,
4,1,104,2,412,19039,305,2,,,,,,,,,,
4,1,104,2,412,19039,306,2,,,,,,,,,,
4,1,104,2,412,19039,307,2,,,,,,,,,,
4,1,104,2,412,19039,308,2,,,,,,,,,,
4,1,104,2,412,19039,309,2,,,,,,,,,,
4,1,104,2,412,19039,312,2,,,,,,,,,,
4,1,104,2,412,19039,313,2,,,,,,,,,,
4,1,104,2,412,19039,314,2,,,,,,,,,,
4,1,104,2,412,19039,315,2,,,,,,,,,,
4,1,104,2,412,19039,316,2,,,,,,,,,,
4,1,104,2,412,19039,318,2,,,,,,,,,,
4,1,104,2,412,19039,319,1,2,1,,,,,,,2,
4,1,104,2,412,19039,321,2,,,,,,,,,,
4,1,104,2,412,19041,301,2,,,,,,,,,,
4,1,104,2,412,19041,302,2,,,,,,,,,,
4,1,104,2,412,19041,303,2,,,,,,,,,,
4,1,104,2,412,19041,304,2,,,,,,,,,,
4,1,104,2,412,19041,305,2,,,,,,,,,,
4,1,104,2,412,19041,306,2,,,,,,,,,,
4,1,104,2,412,19041,307,2,,,,,,,,,,
4,1,104,2,412,19041,308,2,,,,,,,,,,
4,1,104,2,412,19041,309,2,,,,,,,,,,
4,1,104,2,412,19041,312,2,,,,,,,,,,
4,1,104,2,412,19041,313,2,,,,,,,,,,
4,1,104,2,412,19041,314,2,,,,,,,,,,
4,1,104,2,412,19041,315,2,,,,,,,,,,
4,1,104,2,412,19041,316,2,,,,,,,,,,
4,1,104,2,412,19041,318,2,,,,,,,,,,
4,1,104,2,412,19041,319,1,2,1,,,,,,,2,
4,1,104,2,412,19041,321,2,,,,,,,,,,
4,1,104,2,412,19043,301,2,,,,,,,,,,
4,1,104,2,412,19043,302,2,,,,,,,,,,
4,1,104,2,412,19043,303,2,,,,,,,,,,
4,1,104,2,412,19043,304,2,,,,,,,,,,
4,1,104,2,412,19043,305,2,,,,,,,,,,
4,1,104,2,412,19043,306,2,,,,,,,,,,
4,1,104,2,412,19043,307,2,,,,,,,,,,
4,1,104,2,412,19043,308,2,,,,,,,,,,
4,1,104,2,412,19043,309,2,,,,,,,,,,
4,1,104,2,412,19043,312,2,,,,,,,,,,
4,1,104,2,412,19043,313,2,,,,,,,,,,
4,1,104,2,412,19043,314,2,,,,,,,,,,
4,1,104,2,412,19043,315,2,,,,,,,,,,
4,1,104,2,412,19043,316,2,,,,,,,,,,
4,1,104,2,412,19043,318,2,,,,,,,,,,
4,1,104,2,412,19043,319,1,1,1,,,,,,,2,
4,1,104,2,412,19043,321,2,,,,,,,,,,
4,1,104,2,412,19044,301,2,,,,,,,,,,
4,1,104,2,412,19044,302,2,,,,,,,,,,
4,1,104,2,412,19044,303,2,,,,,,,,,,
4,1,104,2,412,19044,304,2,,,,,,,,,,
4,1,104,2,412,19044,305,2,,,,,,,,,,
4,1,104,2,412,19044,306,2,,,,,,,,,,
4,1,104,2,412,19044,307,2,,,,,,,,,,
4,1,104,2,412,19044,308,2,,,,,,,,,,
4,1,104,2,412,19044,309,2,,,,,,,,,,
4,1,104,2,412,19044,312,2,,,,,,,,,,
4,1,104,2,412,19044,313,2,,,,,,,,,,
4,1,104,2,412,19044,314,2,,,,,,,,,,
4,1,104,2,412,19044,315,2,,,,,,,,,,
4,1,104,2,412,19044,316,2,,,,,,,,,,
4,1,104,2,412,19044,318,2,,,,,,,,,,
4,1,104,2,412,19044,319,1,1,1,,,,,,,2,
4,1,104,2,412,19044,321,2,,,,,,,,,,
4,1,104,2,412,19045,301,2,,,,,,,,,,
4,1,104,2,412,19045,302,2,,,,,,,,,,
4,1,104,2,412,19045,303,2,,,,,,,,,,
4,1,104,2,412,19045,304,2,,,,,,,,,,
4,1,104,2,412,19045,305,2,,,,,,,,,,
4,1,104,2,412,19045,306,2,,,,,,,,,,
4,1,104,2,412,19045,307,2,,,,,,,,,,
4,1,104,2,412,19045,308,2,,,,,,,,,,
4,1,104,2,412,19045,309,2,,,,,,,,,,
4,1,104,2,412,19045,312,2,,,,,,,,,,
4,1,104,2,412,19045,313,2,,,,,,,,,,
4,1,104,2,412,19045,314,2,,,,,,,,,,
4,1,104,2,412,19045,315,2,,,,,,,,,,
4,1,104,2,412,19045,316,2,,,,,,,,,,
4,1,104,2,412,19045,318,1,1,1,,,,,,,2,
4,1,104,2,412,19045,319,1,2,2,1,2,,,,,2,
4,1,104,2,412,19045,321,2,,,,,,,,,,
4,1,104,2,412,19047,301,2,,,,,,,,,,
4,1,104,2,412,19047,302,2,,,,,,,,,,
4,1,104,2,412,19047,303,2,,,,,,,,,,
4,1,104,2,412,19047,304,2,,,,,,,,,,
4,1,104,2,412,19047,305,2,,,,,,,,,,
4,1,104,2,412,19047,306,2,,,,,,,,,,
4,1,104,2,412,19047,307,2,,,,,,,,,,
4,1,104,2,412,19047,308,2,,,,,,,,,,
4,1,104,2,412,19047,309,2,,,,,,,,,,
4,1,104,2,412,19047,312,2,,,,,,,,,,
4,1,104,2,412,19047,313,2,,,,,,,,,,
4,1,104,2,412,19047,314,2,,,,,,,,,,
4,1,104,2,412,19047,315,2,,,,,,,,,,
4,1,104,2,412,19047,316,2,,,,,,,,,,
4,1,104,2,412,19047,318,1,1,1,,,,,,,2,
4,1,104,2,412,19047,319,1,2,1,,,,,,,2,
4,1,104,2,412,19047,321,2,,,,,,,,,,
4,1,104,2,412,19048,301,2,,,,,,,,,,
4,1,104,2,412,19048,302,2,,,,,,,,,,
4,1,104,2,412,19048,303,2,,,,,,,,,,
4,1,104,2,412,19048,304,2,,,,,,,,,,
4,1,104,2,412,19048,305,2,,,,,,,,,,
4,1,104,2,412,19048,306,2,,,,,,,,,,
4,1,104,2,412,19048,307,2,,,,,,,,,,
4,1,104,2,412,19048,308,2,,,,,,,,,,
4,1,104,2,412,19048,309,2,,,,,,,,,,
4,1,104,2,412,19048,312,2,,,,,,,,,,
4,1,104,2,412,19048,313,2,,,,,,,,,,
4,1,104,2,412,19048,314,2,,,,,,,,,,
4,1,104,2,412,19048,315,2,,,,,,,,,,
4,1,104,2,412,19048,316,2,,,,,,,,,,
4,1,104,2,412,19048,318,2,,,,,,,,,,
4,1,104,2,412,19048,319,1,2,1,,,,,,,2,
4,1,104,2,412,19048,321,2,,,,,,,,,,
4,1,104,2,1020,19049,301,2,,,,,,,,,,
4,1,104,2,1020,19049,302,2,,,,,,,,,,
4,1,104,2,1020,19049,303,2,,,,,,,,,,
4,1,104,2,1020,19049,304,2,,,,,,,,,,
4,1,104,2,1020,19049,305,2,,,,,,,,,,
4,1,104,2,1020,19049,306,2,,,,,,,,,,
4,1,104,2,1020,19049,307,2,,,,,,,,,,
4,1,104,2,1020,19049,308,2,,,,,,,,,,
4,1,104,2,1020,19049,309,2,,,,,,,,,,
4,1,104,2,1020,19049,312,2,,,,,,,,,,
4,1,104,2,1020,19049,313,2,,,,,,,,,,
4,1,104,2,1020,19049,314,2,,,,,,,,,,
4,1,104,2,1020,19049,315,2,,,,,,,,,,
4,1,104,2,1020,19049,316,2,,,,,,,,,,
4,1,104,2,1020,19049,318,2,,,,,,,,,,
4,1,104,2,1020,19049,319,1,2,1,,,,,,,2,
4,1,104,2,1020,19049,321,2,,,,,,,,,,
4,1,104,2,1020,19051,301,2,,,,,,,,,,
4,1,104,2,1020,19051,302,2,,,,,,,,,,
4,1,104,2,1020,19051,303,2,,,,,,,,,,
4,1,104,2,1020,19051,304,2,,,,,,,,,,
4,1,104,2,1020,19051,305,2,,,,,,,,,,
4,1,104,2,1020,19051,306,2,,,,,,,,,,
4,1,104,2,1020,19051,307,2,,,,,,,,,,
4,1,104,2,1020,19051,308,2,,,,,,,,,,
4,1,104,2,1020,19051,309,2,,,,,,,,,,
4,1,104,2,1020,19051,312,2,,,,,,,,,,
4,1,104,2,1020,19051,313,2,,,,,,,,,,
4,1,104,2,1020,19051,314,2,,,,,,,,,,
4,1,104,2,1020,19051,315,2,,,,,,,,,,
4,1,104,2,1020,19051,316,2,,,,,,,,,,
4,1,104,2,1020,19051,318,2,,,,,,,,,,
4,1,104,2,1020,19051,319,1,2,2,1,,,,,,2,
4,1,104,2,1020,19051,321,2,,,,,,,,,,
4,1,104,2,1020,19052,301,2,,,,,,,,,,
4,1,104,2,1020,19052,302,2,,,,,,,,,,
4,1,104,2,1020,19052,303,2,,,,,,,,,,
4,1,104,2,1020,19052,304,2,,,,,,,,,,
4,1,104,2,1020,19052,305,2,,,,,,,,,,
4,1,104,2,1020,19052,306,2,,,,,,,,,,
4,1,104,2,1020,19052,307,2,,,,,,,,,,
4,1,104,2,1020,19052,308,2,,,,,,,,,,
4,1,104,2,1020,19052,309,2,,,,,,,,,,
4,1,104,2,1020,19052,312,2,,,,,,,,,,
4,1,104,2,1020,19052,313,2,,,,,,,,,,
4,1,104,2,1020,19052,314,2,,,,,,,,,,
4,1,104,2,1020,19052,315,2,,,,,,,,,,
4,1,104,2,1020,19052,316,2,,,,,,,,,,
4,1,104,2,1020,19052,318,2,,,,,,,,,,
4,1,104,2,1020,19052,319,1,3,2,1,2,,,,,2,
4,1,104,2,1020,19052,321,2,,,,,,,,,,
4,1,104,2,1020,19054,301,2,,,,,,,,,,
4,1,104,2,1020,19054,302,2,,,,,,,,,,
4,1,104,2,1020,19054,303,2,,,,,,,,,,
4,1,104,2,1020,19054,304,2,,,,,,,,,,
4,1,104,2,1020,19054,305,2,,,,,,,,,,
4,1,104,2,1020,19054,306,2,,,,,,,,,,
4,1,104,2,1020,19054,307,2,,,,,,,,,,
4,1,104,2,1020,19054,308,2,,,,,,,,,,
4,1,104,2,1020,19054,309,2,,,,,,,,,,
4,1,104,2,1020,19054,312,2,,,,,,,,,,
4,1,104,2,1020,19054,313,2,,,,,,,,,,
4,1,104,2,1020,19054,314,2,,,,,,,,,,
4,1,104,2,1020,19054,315,2,,,,,,,,,,
4,1,104,2,1020,19054,316,2,,,,,,,,,,
4,1,104,2,1020,19054,318,1,1,1,,,,,,,2,
4,1,104,2,1020,19054,319,1,2,1,,,,,,,2,
4,1,104,2,1020,19054,321,2,,,,,,,,,,
4,1,104,2,1020,19055,301,2,,,,,,,,,,
4,1,104,2,1020,19055,302,2,,,,,,,,,,
4,1,104,2,1020,19055,303,2,,,,,,,,,,
4,1,104,2,1020,19055,304,2,,,,,,,,,,
4,1,104,2,1020,19055,305,2,,,,,,,,,,
4,1,104,2,1020,19055,306,2,,,,,,,,,,
4,1,104,2,1020,19055,307,2,,,,,,,,,,
4,1,104,2,1020,19055,308,2,,,,,,,,,,
4,1,104,2,1020,19055,309,2,,,,,,,,,,
4,1,104,2,1020,19055,312,2,,,,,,,,,,
4,1,104,2,1020,19055,313,2,,,,,,,,,,
4,1,104,2,1020,19055,314,2,,,,,,,,,,
4,1,104,2,1020,19055,315,2,,,,,,,,,,
4,1,104,2,1020,19055,316,2,,,,,,,,,,
4,1,104,2,1020,19055,318,2,,,,,,,,,,
4,1,104,2,1020,19055,319,2,,,,,,,,,,
4,1,104,2,1020,19055,321,2,,,,,,,,,,
4,1,104,2,1020,19056,301,2,,,,,,,,,,
4,1,104,2,1020,19056,302,2,,,,,,,,,,
4,1,104,2,1020,19056,303,2,,,,,,,,,,
4,1,104,2,1020,19056,304,2,,,,,,,,,,
4,1,104,2,1020,19056,305,2,,,,,,,,,,
4,1,104,2,1020,19056,306,2,,,,,,,,,,
4,1,104,2,1020,19056,307,2,,,,,,,,,,
4,1,104,2,1020,19056,308,2,,,,,,,,,,
4,1,104,2,1020,19056,309,2,,,,,,,,,,
4,1,104,2,1020,19056,312,2,,,,,,,,,,
4,1,104,2,1020,19056,313,2,,,,,,,,,,
4,1,104,2,1020,19056,314,2,,,,,,,,,,
4,1,104,2,1020,19056,315,2,,,,,,,,,,
4,1,104,2,1020,19056,316,2,,,,,,,,,,
4,1,104,2,1020,19056,318,2,,,,,,,,,,
4,1,104,2,1020,19056,319,1,2,1,,,,,,,2,
4,1,104,2,1020,19056,321,2,,,,,,,,,,
4,1,104,2,1020,19058,301,2,,,,,,,,,,
4,1,104,2,1020,19058,302,2,,,,,,,,,,
4,1,104,2,1020,19058,303,2,,,,,,,,,,
4,1,104,2,1020,19058,304,2,,,,,,,,,,
4,1,104,2,1020,19058,305,2,,,,,,,,,,
4,1,104,2,1020,19058,306,2,,,,,,,,,,
4,1,104,2,1020,19058,307,2,,,,,,,,,,
4,1,104,2,1020,19058,308,2,,,,,,,,,,
4,1,104,2,1020,19058,309,2,,,,,,,,,,
4,1,104,2,1020,19058,312,2,,,,,,,,,,
4,1,104,2,1020,19058,313,2,,,,,,,,,,
4,1,104,2,1020,19058,314,2,,,,,,,,,,
4,1,104,2,1020,19058,315,2,,,,,,,,,,
4,1,104,2,1020,19058,316,2,,,,,,,,,,
4,1,104,2,1020,19058,318,2,,,,,,,,,,
4,1,104,2,1020,19058,319,1,3,1,,,,,,,2,
4,1,104,2,1020,19058,321,2,,,,,,,,,,
4,1,104,2,1020,19060,301,2,,,,,,,,,,
4,1,104,2,1020,19060,302,2,,,,,,,,,,
4,1,104,2,1020,19060,303,2,,,,,,,,,,
4,1,104,2,1020,19060,304,2,,,,,,,,,,
4,1,104,2,1020,19060,305,2,,,,,,,,,,
4,1,104,2,1020,19060,306,2,,,,,,,,,,
4,1,104,2,1020,19060,307,2,,,,,,,,,,
4,1,104,2,1020,19060,308,2,,,,,,,,,,
4,1,104,2,1020,19060,309,2,,,,,,,,,,
4,1,104,2,1020,19060,312,2,,,,,,,,,,
4,1,104,2,1020,19060,313,2,,,,,,,,,,
4,1,104,2,1020,19060,314,2,,,,,,,,,,
4,1,104,2,1020,19060,315,2,,,,,,,,,,
4,1,104,2,1020,19060,316,2,,,,,,,,,,
4,1,104,2,1020,19060,318,2,,,,,,,,,,
4,1,104,2,1020,19060,319,1,2,1,,,,,,,2,
4,1,104,2,1020,19060,321,2,,,,,,,,,,
4,1,107,2,10,19061,301,2,,,,,,,,,,
4,1,107,2,10,19061,302,2,,,,,,,,,,
4,1,107,2,10,19061,303,2,,,,,,,,,,
4,1,107,2,10,19061,304,2,,,,,,,,,,
4,1,107,2,10,19061,305,2,,,,,,,,,,
4,1,107,2,10,19061,306,2,,,,,,,,,,
4,1,107,2,10,19061,307,2,,,,,,,,,,
4,1,107,2,10,19061,308,2,,,,,,,,,,
4,1,107,2,10,19061,309,2,,,,,,,,,,
4,1,107,2,10,19061,312,2,,,,,,,,,,
4,1,107,2,10,19061,313,2,,,,,,,,,,
4,1,107,2,10,19061,314,2,,,,,,,,,,
4,1,107,2,10,19061,315,2,,,,,,,,,,
4,1,107,2,10,19061,316,2,,,,,,,,,,
4,1,107,2,10,19061,318,1,2,1,,,,,,,2,
4,1,107,2,10,19061,319,1,2,1,,,,,,,2,
4,1,107,2,10,19061,321,2,,,,,,,,,,
4,1,107,2,10,19062,301,2,,,,,,,,,,
4,1,107,2,10,19062,302,2,,,,,,,,,,
4,1,107,2,10,19062,303,2,,,,,,,,,,
4,1,107,2,10,19062,304,2,,,,,,,,,,
4,1,107,2,10,19062,305,2,,,,,,,,,,
4,1,107,2,10,19062,306,2,,,,,,,,,,
4,1,107,2,10,19062,307,2,,,,,,,,,,
4,1,107,2,10,19062,308,2,,,,,,,,,,
4,1,107,2,10,19062,309,2,,,,,,,,,,
4,1,107,2,10,19062,312,2,,,,,,,,,,
4,1,107,2,10,19062,313,2,,,,,,,,,,
4,1,107,2,10,19062,314,2,,,,,,,,,,
4,1,107,2,10,19062,315,2,,,,,,,,,,
