"zone","state","lga","sector","ea","cluster_id","tenure_cd","c4q1","c4q2","c4q3"
6,28,2808,2,1494,"2808-1494",5,1,3,1
6,28,2808,2,1494,"2808-1494",6,1,3,1
6,28,2808,2,1494,"2808-1494",7,1,3,1
6,28,2811,2,390,"2811-390",1,1,2,1
6,28,2811,2,390,"2811-390",2,1,1,1
6,28,2811,2,390,"2811-390",3,1,3,1
6,28,2811,2,390,"2811-390",4,0,,
6,28,2811,2,390,"2811-390",5,1,1,1
6,28,2811,2,390,"2811-390",6,1,1,1
6,28,2811,2,390,"2811-390",7,1,1,1
6,28,2813,2,612,"2813-612",1,0,,
6,28,2813,2,612,"2813-612",2,1,1,1
6,28,2813,2,612,"2813-612",3,0,,
6,28,2813,2,612,"2813-612",4,0,,
6,28,2813,2,612,"2813-612",5,0,,
6,28,2813,2,612,"2813-612",6,0,,
6,28,2813,2,612,"2813-612",7,1,1,1
6,28,2814,1,1876,"2814-1876",1,1,1,1
6,28,2814,1,1876,"2814-1876",2,1,1,1
6,28,2814,1,1876,"2814-1876",3,1,3,2
6,28,2814,1,1876,"2814-1876",4,0,,
6,28,2814,1,1876,"2814-1876",5,1,3,1
6,28,2814,1,1876,"2814-1876",6,1,1,1
6,28,2814,1,1876,"2814-1876",7,1,1,1
6,28,2814,1,662,"2814-662",1,1,2,2
6,28,2814,1,662,"2814-662",2,1,1,1
6,28,2814,1,662,"2814-662",3,1,2,2
6,28,2814,1,662,"2814-662",4,0,,
6,28,2814,1,662,"2814-662",5,0,,
6,28,2814,1,662,"2814-662",6,0,,
6,28,2814,1,662,"2814-662",7,1,1,1
6,28,2815,2,10,"2815-10",1,1,1,1
6,28,2815,2,10,"2815-10",2,1,1,1
6,28,2815,2,10,"2815-10",3,0,,
6,28,2815,2,10,"2815-10",4,1,2,1
6,28,2815,2,10,"2815-10",5,1,2,1
6,28,2815,2,10,"2815-10",6,1,1,1
6,28,2815,2,10,"2815-10",7,1,1,1
6,28,2816,1,2146,"2816-2146",1,1,1,1
6,28,2816,1,2146,"2816-2146",2,1,2,1
6,28,2816,1,2146,"2816-2146",3,0,,
6,28,2816,1,2146,"2816-2146",4,1,1,1
6,28,2816,1,2146,"2816-2146",5,1,2,1
6,28,2816,1,2146,"2816-2146",6,1,1,2
6,28,2816,1,2146,"2816-2146",7,1,1,1
6,29,2905,1,1096,"2905-1096",1,0,,
6,29,2905,1,1096,"2905-1096",2,1,1,1
6,29,2905,1,1096,"2905-1096",3,1,1,1
6,29,2905,1,1096,"2905-1096",4,1,1,1
6,29,2905,1,1096,"2905-1096",5,1,2,2
6,29,2905,1,1096,"2905-1096",6,1,1,2
6,29,2905,1,1096,"2905-1096",7,1,2,2
6,29,2909,2,220,"2909-220",1,0,,
6,29,2909,2,220,"2909-220",2,1,1,2
6,29,2909,2,220,"2909-220",3,1,1,2
6,29,2909,2,220,"2909-220",4,0,,
6,29,2909,2,220,"2909-220",5,1,1,2
6,29,2909,2,220,"2909-220",6,1,1,2
6,29,2909,2,220,"2909-220",7,1,1,2
6,29,2910,1,350,"2910-350",1,1,1,1
6,29,2910,1,350,"2910-350",2,1,3,2
6,29,2910,1,350,"2910-350",3,0,,
6,29,2910,1,350,"2910-350",4,1,3,2
6,29,2910,1,350,"2910-350",5,0,,
6,29,2910,1,350,"2910-350",6,0,,
6,29,2910,1,350,"2910-350",7,0,,
6,29,2915,1,622,"2915-622",1,1,1,1
6,29,2915,1,622,"2915-622",2,1,1,1
6,29,2915,1,622,"2915-622",3,0,,
6,29,2915,1,622,"2915-622",4,1,2,1
6,29,2915,1,622,"2915-622",5,0,,
6,29,2915,1,622,"2915-622",6,1,1,1
6,29,2915,1,622,"2915-622",7,1,1,1
6,29,2918,1,454,"2918-454",1,1,1,1
6,29,2918,1,454,"2918-454",2,1,1,1
6,29,2918,1,454,"2918-454",3,1,3,1
6,29,2918,1,454,"2918-454",4,1,1,1
6,29,2918,1,454,"2918-454",5,1,3,2
6,29,2918,1,454,"2918-454",6,1,1,1
6,29,2918,1,454,"2918-454",7,1,1,1
6,29,2920,2,1628,"2920-1628",1,0,,
6,29,2920,2,1628,"2920-1628",2,1,1,1
6,29,2920,2,1628,"2920-1628",3,1,1,1
6,29,2920,2,1628,"2920-1628",4,0,,
6,29,2920,2,1628,"2920-1628",5,0,,
6,29,2920,2,1628,"2920-1628",6,1,1,1
6,29,2920,2,1628,"2920-1628",7,1,1,1
6,29,2928,1,322,"2928-322",1,0,,
6,29,2928,1,322,"2928-322",2,1,1,1
6,29,2928,1,322,"2928-322",3,1,1,1
6,29,2928,1,322,"2928-322",4,0,,
6,29,2928,1,322,"2928-322",5,0,,
6,29,2928,1,322,"2928-322",6,1,1,1
6,29,2928,1,322,"2928-322",7,1,1,1
6,29,2930,1,1300,"2930-1300",1,0,,
6,29,2930,1,1300,"2930-1300",2,1,3,2
6,29,2930,1,1300,"2930-1300",3,0,,
6,29,2930,1,1300,"2930-1300",4,0,,
6,29,2930,1,1300,"2930-1300",5,1,3,2
6,29,2930,1,1300,"2930-1300",6,0,,
6,29,2930,1,1300,"2930-1300",7,0,,
6,29,2930,1,530,"2930-530",1,0,,
6,29,2930,1,530,"2930-530",2,0,,
6,29,2930,1,530,"2930-530",3,1,1,2
6,29,2930,1,530,"2930-530",4,0,,
6,29,2930,1,530,"2930-530",5,0,,
6,29,2930,1,530,"2930-530",6,0,,
6,29,2930,1,530,"2930-530",7,0,,
6,30,3002,1,1264,"3002-1264",1,1,2,1
6,30,3002,1,1264,"3002-1264",2,1,2,2
6,30,3002,1,1264,"3002-1264",3,0,,
6,30,3002,1,1264,"3002-1264",4,1,3,2
6,30,3002,1,1264,"3002-1264",5,1,2,2
6,30,3002,1,1264,"3002-1264",6,1,2,2
6,30,3002,1,1264,"3002-1264",7,1,3,2
6,30,3002,1,1310,"3002-1310",1,1,3,2
6,30,3002,1,1310,"3002-1310",2,1,3,1
6,30,3002,1,1310,"3002-1310",3,1,2,1
6,30,3002,1,1310,"3002-1310",4,1,2,1
6,30,3002,1,1310,"3002-1310",5,1,2,1
6,30,3002,1,1310,"3002-1310",6,1,2,1
6,30,3002,1,1310,"3002-1310",7,1,2,1
6,30,3005,1,2942,"3005-2942",1,1,2,1
6,30,3005,1,2942,"3005-2942",2,0,,
6,30,3005,1,2942,"3005-2942",3,0,,
6,30,3005,1,2942,"3005-2942",4,0,,
6,30,3005,1,2942,"3005-2942",5,0,,
6,30,3005,1,2942,"3005-2942",6,1,2,1
6,30,3005,1,2942,"3005-2942",7,1,2,1
6,30,3005,1,3648,"3005-3648",1,1,3,2
6,30,3005,1,3648,"3005-3648",2,1,1,1
6,30,3005,1,3648,"3005-3648",3,1,3,2
6,30,3005,1,3648,"3005-3648",4,0,,
6,30,3005,1,3648,"3005-3648",5,0,,
6,30,3005,1,3648,"3005-3648",6,1,1,1
6,30,3005,1,3648,"3005-3648",7,1,2,1
6,30,3006,1,520,"3006-520",1,1,2,1
6,30,3006,1,520,"3006-520",2,1,2,2
6,30,3006,1,520,"3006-520",3,0,,
6,30,3006,1,520,"3006-520",4,1,1,1
6,30,3006,1,520,"3006-520",5,1,1,1
6,30,3006,1,520,"3006-520",6,1,2,2
6,30,3006,1,520,"3006-520",7,1,2,1
6,30,3007,1,1624,"3007-1624",1,1,2,2
6,30,3007,1,1624,"3007-1624",2,0,,
6,30,3007,1,1624,"3007-1624",3,1,2,1
6,30,3007,1,1624,"3007-1624",4,0,,
6,30,3007,1,1624,"3007-1624",5,0,,
6,30,3007,1,1624,"3007-1624",6,1,2,1
6,30,3007,1,1624,"3007-1624",7,1,2,1
5,3,301,1,1198,"301-1198",1,1,1,1
5,3,301,1,1198,"301-1198",2,1,1,1
5,3,301,1,1198,"301-1198",3,0,,
5,3,301,1,1198,"301-1198",4,0,,
5,3,301,1,1198,"301-1198",5,1,1,1
5,3,301,1,1198,"301-1198",6,1,1,1
5,3,301,1,1198,"301-1198",7,1,1,1
6,30,3011,2,306,"3011-306",1,0,,
6,30,3011,2,306,"3011-306",2,1,1,1
6,30,3011,2,306,"3011-306",3,0,,
6,30,3011,2,306,"3011-306",4,1,2,1
6,30,3011,2,306,"3011-306",5,0,,
6,30,3011,2,306,"3011-306",6,1,2,2
6,30,3011,2,306,"3011-306",7,1,1,1
6,30,3012,2,334,"3012-334",1,1,2,1
6,30,3012,2,334,"3012-334",2,1,1,2
6,30,3012,2,334,"3012-334",3,1,3,2
6,30,3012,2,334,"3012-334",4,0,,
6,30,3012,2,334,"3012-334",5,1,2,2
6,30,3012,2,334,"3012-334",6,1,2,2
6,30,3012,2,334,"3012-334",7,1,2,1
6,30,3013,1,282,"3013-282",1,0,,
6,30,3013,1,282,"3013-282",2,1,1,1
6,30,3013,1,282,"3013-282",3,1,1,1
6,30,3013,1,282,"3013-282",4,1,3,2
6,30,3013,1,282,"3013-282",5,0,,
6,30,3013,1,282,"3013-282",6,0,,
6,30,3013,1,282,"3013-282",7,1,1,1
6,30,3015,2,260,"3015-260",1,0,,
6,30,3015,2,260,"3015-260",2,1,3,2
6,30,3015,2,260,"3015-260",3,1,2,2
6,30,3015,2,260,"3015-260",4,1,2,1
6,30,3015,2,260,"3015-260",5,1,2,2
6,30,3015,2,260,"3015-260",6,1,3,2
6,30,3015,2,260,"3015-260",7,0,,
6,30,3016,2,198,"3016-198",1,0,,
6,30,3016,2,198,"3016-198",2,1,3,1
6,30,3016,2,198,"3016-198",3,0,,
6,30,3016,2,198,"3016-198",4,0,,
6,30,3016,2,198,"3016-198",5,1,1,1
6,30,3016,2,198,"3016-198",6,0,,
6,30,3016,2,198,"3016-198",7,0,,
5,3,302,2,302,"302-302",1,0,,
5,3,302,2,302,"302-302",2,1,1,1
5,3,302,2,302,"302-302",3,1,1,2
5,3,302,2,302,"302-302",4,0,,
5,3,302,2,302,"302-302",5,1,1,1
5,3,302,2,302,"302-302",6,1,2,2
5,3,302,2,302,"302-302",7,1,1,2
6,30,3020,2,1092,"3020-1092",1,1,2,1
6,30,3020,2,1092,"3020-1092",2,0,,
6,30,3020,2,1092,"3020-1092",3,0,,
6,30,3020,2,1092,"3020-1092",4,0,,
6,30,3020,2,1092,"3020-1092",5,0,,
6,30,3020,2,1092,"3020-1092",6,1,2,1
6,30,3020,2,1092,"3020-1092",7,1,2,1
6,30,3021,2,628,"3021-628",1,1,3,1
6,30,3021,2,628,"3021-628",2,1,2,1
6,30,3021,2,628,"3021-628",3,1,3,1
6,30,3021,2,628,"3021-628",4,1,3,1
6,30,3021,2,628,"3021-628",5,1,3,1
6,30,3021,2,628,"3021-628",6,1,3,2
6,30,3021,2,628,"3021-628",7,1,3,1
6,30,3023,2,622,"3023-622",1,1,1,1
6,30,3023,2,622,"3023-622",2,1,2,1
6,30,3023,2,622,"3023-622",3,0,,
6,30,3023,2,622,"3023-622",4,1,2,1
6,30,3023,2,622,"3023-622",5,1,2,1
6,30,3023,2,622,"3023-622",6,0,,
6,30,3023,2,622,"3023-622",7,1,2,1
6,30,3026,1,72,"3026-72",1,1,1,1
6,30,3026,1,72,"3026-72",2,1,2,2
6,30,3026,1,72,"3026-72",3,0,,
6,30,3026,1,72,"3026-72",4,0,,
6,30,3026,1,72,"3026-72",5,1,2,2
6,30,3026,1,72,"3026-72",6,1,1,1
6,30,3026,1,72,"3026-72",7,1,1,1
6,30,3028,2,136,"3028-136",1,0,,
6,30,3028,2,136,"3028-136",2,1,1,1
6,30,3028,2,136,"3028-136",3,0,,
6,30,3028,2,136,"3028-136",4,0,,
6,30,3028,2,136,"3028-136",5,1,3,2
6,30,3028,2,136,"3028-136",6,0,,
6,30,3028,2,136,"3028-136",7,1,2,1
5,3,304,2,10,"304-10",1,0,,
5,3,304,2,10,"304-10",2,1,2,2
5,3,304,2,10,"304-10",3,0,,
5,3,304,2,10,"304-10",4,0,,
5,3,304,2,10,"304-10",5,0,,
5,3,304,2,10,"304-10",6,1,2,2
5,3,304,2,10,"304-10",7,1,1,2
5,3,304,2,184,"304-184",1,0,,
5,3,304,2,184,"304-184",2,1,1,2
5,3,304,2,184,"304-184",3,0,,
5,3,304,2,184,"304-184",4,0,,
5,3,304,2,184,"304-184",5,1,1,1
5,3,304,2,184,"304-184",6,1,1,2
5,3,304,2,184,"304-184",7,1,1,2
5,3,305,2,1164,"305-1164",1,0,,
5,3,305,2,1164,"305-1164",2,1,1,1
5,3,305,2,1164,"305-1164",3,0,,
5,3,305,2,1164,"305-1164",4,0,,
5,3,305,2,1164,"305-1164",5,1,1,1
5,3,305,2,1164,"305-1164",6,1,1,2
5,3,305,2,1164,"305-1164",7,1,1,2
5,3,305,2,1542,"305-1542",1,1,1,1
5,3,305,2,1542,"305-1542",2,1,1,1
5,3,305,2,1542,"305-1542",3,1,1,2
5,3,305,2,1542,"305-1542",4,0,,
5,3,305,2,1542,"305-1542",5,1,1,1
5,3,305,2,1542,"305-1542",6,1,1,1
5,3,305,2,1542,"305-1542",7,1,1,1
5,3,307,1,634,"307-634",1,0,,
5,3,307,1,634,"307-634",2,1,1,1
5,3,307,1,634,"307-634",3,0,,
5,3,307,1,634,"307-634",4,0,,
5,3,307,1,634,"307-634",5,1,1,1
5,3,307,1,634,"307-634",6,1,1,1
5,3,307,1,634,"307-634",7,1,2,1
5,3,308,2,102,"308-102",1,0,,
5,3,308,2,102,"308-102",2,0,,
5,3,308,2,102,"308-102",3,1,1,1
5,3,308,2,102,"308-102",4,1,1,1
5,3,308,2,102,"308-102",5,0,,
5,3,308,2,102,"308-102",6,0,,
5,3,308,2,102,"308-102",7,1,1,1
5,3,309,2,698,"309-698",1,1,1,1
5,3,309,2,698,"309-698",2,1,1,1
5,3,309,2,698,"309-698",3,1,1,1
5,3,309,2,698,"309-698",4,0,,
5,3,309,2,698,"309-698",5,1,1,1
5,3,309,2,698,"309-698",6,1,1,1
5,3,309,2,698,"309-698",7,1,1,1
1,31,3102,2,14,"3102-14",1,1,1,1
1,31,3102,2,14,"3102-14",2,0,,
1,31,3102,2,14,"3102-14",3,1,1,1
1,31,3102,2,14,"3102-14",4,0,,
1,31,3102,2,14,"3102-14",5,1,1,1
1,31,3102,2,14,"3102-14",6,0,,
1,31,3102,2,14,"3102-14",7,1,1,1
1,31,3109,2,1026,"3109-1026",1,0,,
1,31,3109,2,1026,"3109-1026",2,0,,
1,31,3109,2,1026,"3109-1026",3,1,1,1
1,31,3109,2,1026,"3109-1026",4,0,,
1,31,3109,2,1026,"3109-1026",5,0,,
1,31,3109,2,1026,"3109-1026",6,1,1,1
1,31,3109,2,1026,"3109-1026",7,1,1,2
5,3,311,2,20,"311-20",1,1,1,1
5,3,311,2,20,"311-20",2,1,1,1
5,3,311,2,20,"311-20",3,0,,
5,3,311,2,20,"311-20",4,0,,
5,3,311,2,20,"311-20",5,1,1,1
5,3,311,2,20,"311-20",6,1,1,2
5,3,311,2,20,"311-20",7,1,1,2
1,31,3110,2,334,"3110-334",1,0,,
1,31,3110,2,334,"3110-334",2,1,3,1
1,31,3110,2,334,"3110-334",3,1,1,1
1,31,3110,2,334,"3110-334",4,0,,
1,31,3110,2,334,"3110-334",5,1,1,1
1,31,3110,2,334,"3110-334",6,0,,
1,31,3110,2,334,"3110-334",7,1,1,2
1,31,3111,2,1128,"3111-1128",1,1,1,1
1,31,3111,2,1128,"3111-1128",2,0,,
1,31,3111,2,1128,"3111-1128",3,0,,
1,31,3111,2,1128,"3111-1128",4,1,3,1
1,31,3111,2,1128,"3111-1128",5,1,3,1
1,31,3111,2,1128,"3111-1128",6,0,,
1,31,3111,2,1128,"3111-1128",7,1,1,2
1,31,3112,2,350,"3112-350",1,0,,
1,31,3112,2,350,"3112-350",2,1,1,1
1,31,3112,2,350,"3112-350",3,0,,
1,31,3112,2,350,"3112-350",4,0,,
1,31,3112,2,350,"3112-350",5,1,1,2
1,31,3112,2,350,"3112-350",6,1,3,2
1,31,3112,2,350,"3112-350",7,1,1,2
1,31,3113,2,870,"3113-870",1,0,,
1,31,3113,2,870,"3113-870",2,0,,
1,31,3113,2,870,"3113-870",3,0,,
1,31,3113,2,870,"3113-870",4,0,,
1,31,3113,2,870,"3113-870",5,0,,
1,31,3113,2,870,"3113-870",6,0,,
1,31,3113,2,870,"3113-870",7,1,1,2
1,31,3116,2,1344,"3116-1344",1,1,1,1
1,31,3116,2,1344,"3116-1344",2,0,,
1,31,3116,2,1344,"3116-1344",3,0,,
1,31,3116,2,1344,"3116-1344",4,0,,
1,31,3116,2,1344,"3116-1344",5,1,1,1
1,31,3116,2,1344,"3116-1344",6,1,1,1
1,31,3116,2,1344,"3116-1344",7,0,,
1,31,3117,2,1288,"3117-1288",1,0,,
1,31,3117,2,1288,"3117-1288",2,0,,
1,31,3117,2,1288,"3117-1288",3,0,,
1,31,3117,2,1288,"3117-1288",4,0,,
1,31,3117,2,1288,"3117-1288",5,0,,
1,31,3117,2,1288,"3117-1288",6,0,,
1,31,3117,2,1288,"3117-1288",7,1,1,2
5,3,313,2,70,"313-70",1,0,,
5,3,313,2,70,"313-70",2,1,1,1
5,3,313,2,70,"313-70",3,0,,
5,3,313,2,70,"313-70",4,1,1,2
5,3,313,2,70,"313-70",5,1,2,2
5,3,313,2,70,"313-70",6,1,1,2
5,3,313,2,70,"313-70",7,1,1,2
5,3,316,2,874,"316-874",1,1,1,2
5,3,316,2,874,"316-874",2,1,1,1
5,3,316,2,874,"316-874",3,0,,
5,3,316,2,874,"316-874",4,0,,
5,3,316,2,874,"316-874",5,0,,
5,3,316,2,874,"316-874",6,1,1,2
5,3,316,2,874,"316-874",7,1,1,2
5,3,316,2,910,"316-910",1,1,1,1
5,3,316,2,910,"316-910",2,1,1,1
5,3,316,2,910,"316-910",3,0,,
5,3,316,2,910,"316-910",4,0,,
5,3,316,2,910,"316-910",5,1,1,1
5,3,316,2,910,"316-910",6,1,1,1
5,3,316,2,910,"316-910",7,1,1,1
5,3,317,2,586,"317-586",1,1,1,1
5,3,317,2,586,"317-586",2,1,1,1
5,3,317,2,586,"317-586",3,1,1,2
5,3,317,2,586,"317-586",4,1,1,1
5,3,317,2,586,"317-586",5,1,1,1
5,3,317,2,586,"317-586",6,1,1,1
5,3,317,2,586,"317-586",7,1,1,2
5,3,318,2,1136,"318-1136",1,0,,
5,3,318,2,1136,"318-1136",2,0,,
5,3,318,2,1136,"318-1136",3,0,,
5,3,318,2,1136,"318-1136",4,0,,
5,3,318,2,1136,"318-1136",5,1,3,1
5,3,318,2,1136,"318-1136",6,1,1,2
5,3,318,2,1136,"318-1136",7,1,1,2
5,3,318,2,56,"318-56",1,0,,
5,3,318,2,56,"318-56",2,1,1,2
5,3,318,2,56,"318-56",3,0,,
5,3,318,2,56,"318-56",4,0,,
5,3,318,2,56,"318-56",5,1,2,2
5,3,318,2,56,"318-56",6,1,1,2
5,3,318,2,56,"318-56",7,1,1,2
5,3,320,2,266,"320-266",1,1,3,1
5,3,320,2,266,"320-266",2,1,1,1
5,3,320,2,266,"320-266",3,1,2,2
5,3,320,2,266,"320-266",4,0,,
5,3,320,2,266,"320-266",5,1,1,1
5,3,320,2,266,"320-266",6,1,3,1
5,3,320,2,266,"320-266",7,1,3,2
5,32,3203,2,1420,"3203-1420",1,1,1,1
5,32,3203,2,1420,"3203-1420",2,1,1,1
5,32,3203,2,1420,"3203-1420",3,1,1,1
5,32,3203,2,1420,"3203-1420",4,1,1,1
5,32,3203,2,1420,"3203-1420",5,1,1,1
5,32,3203,2,1420,"3203-1420",6,1,1,1
5,32,3203,2,1420,"3203-1420",7,1,1,1
5,32,3205,2,846,"3205-846",1,1,2,1
5,32,3205,2,846,"3205-846",2,0,,
5,32,3205,2,846,"3205-846",3,1,2,1
5,32,3205,2,846,"3205-846",4,0,,
5,32,3205,2,846,"3205-846",5,1,2,1
5,32,3205,2,846,"3205-846",6,1,2,1
5,32,3205,2,846,"3205-846",7,1,2,1
5,32,3206,1,1646,"3206-1646",1,1,3,1
5,32,3206,1,1646,"3206-1646",2,0,,
5,32,3206,1,1646,"3206-1646",3,0,,
5,32,3206,1,1646,"3206-1646",4,0,,
5,32,3206,1,1646,"3206-1646",5,1,3,1
5,32,3206,1,1646,"3206-1646",6,1,3,1
5,32,3206,1,1646,"3206-1646",7,1,3,1
5,32,3206,2,276,"3206-276",1,0,,
5,32,3206,2,276,"3206-276",2,0,,
5,32,3206,2,276,"3206-276",3,1,1,1
5,32,3206,2,276,"3206-276",4,0,,
5,32,3206,2,276,"3206-276",5,0,,
5,32,3206,2,276,"3206-276",6,0,,
5,32,3206,2,276,"3206-276",7,1,1,1
5,32,3206,1,622,"3206-622",1,1,3,1
5,32,3206,1,622,"3206-622",2,0,,
5,32,3206,1,622,"3206-622",3,1,3,1
5,32,3206,1,622,"3206-622",4,0,,
5,32,3206,1,622,"3206-622",5,1,3,1
5,32,3206,1,622,"3206-622",6,1,3,1
5,32,3206,1,622,"3206-622",7,1,3,1
5,32,3212,2,450,"3212-450",1,1,1,1
5,32,3212,2,450,"3212-450",2,1,1,1
5,32,3212,2,450,"3212-450",3,0,,
5,32,3212,2,450,"3212-450",4,0,,
5,32,3212,2,450,"3212-450",5,1,1,1
5,32,3212,2,450,"3212-450",6,1,1,1
5,32,3212,2,450,"3212-450",7,1,1,1
5,32,3213,2,128,"3213-128",1,1,3,2
5,32,3213,2,128,"3213-128",2,1,3,1
5,32,3213,2,128,"3213-128",3,0,,
5,32,3213,2,128,"3213-128",4,0,,
5,32,3213,2,128,"3213-128",5,1,3,1
5,32,3213,2,128,"3213-128",6,1,3,2
5,32,3213,2,128,"3213-128",7,1,3,2
5,32,3213,2,1358,"3213-1358",1,1,3,2
5,32,3213,2,1358,"3213-1358",2,0,,
5,32,3213,2,1358,"3213-1358",3,0,,
5,32,3213,2,1358,"3213-1358",4,0,,
5,32,3213,2,1358,"3213-1358",5,1,3,1
5,32,3213,2,1358,"3213-1358",6,1,3,2
5,32,3213,2,1358,"3213-1358",7,1,3,2
5,32,3213,2,282,"3213-282",1,1,3,1
5,32,3213,2,282,"3213-282",2,1,3,1
5,32,3213,2,282,"3213-282",3,0,,
5,32,3213,2,282,"3213-282",4,1,3,1
5,32,3213,2,282,"3213-282",5,1,3,1
5,32,3213,2,282,"3213-282",6,1,3,1
5,32,3213,2,282,"3213-282",7,1,3,2
5,32,3215,1,2978,"3215-2978",1,1,1,2
5,32,3215,1,2978,"3215-2978",2,1,1,1
5,32,3215,1,2978,"3215-2978",3,1,1,2
5,32,3215,1,2978,"3215-2978",4,1,1,1
5,32,3215,1,2978,"3215-2978",5,1,1,1
5,32,3215,1,2978,"3215-2978",6,1,1,2
5,32,3215,1,2978,"3215-2978",7,1,1,2
5,32,3215,1,4712,"3215-4712",1,1,1,1
5,32,3215,1,4712,"3215-4712",2,1,1,1
5,32,3215,1,4712,"3215-4712",3,1,1,1
5,32,3215,1,4712,"3215-4712",4,1,1,1
5,32,3215,1,4712,"3215-4712",5,1,1,1
5,32,3215,1,4712,"3215-4712",6,1,1,1
5,32,3215,1,4712,"3215-4712",7,1,1,1
5,32,3223,2,668,"3223-668",1,1,1,1
5,32,3223,2,668,"3223-668",2,1,1,1
5,32,3223,2,668,"3223-668",3,1,1,1
5,32,3223,2,668,"3223-668",4,0,,
5,32,3223,2,668,"3223-668",5,1,1,1
5,32,3223,2,668,"3223-668",6,1,1,1
5,32,3223,2,668,"3223-668",7,1,1,1
5,3,323,2,488,"323-488",1,1,3,1
5,3,323,2,488,"323-488",2,1,1,1
5,3,323,2,488,"323-488",3,1,3,2
5,3,323,2,488,"323-488",4,0,,
5,3,323,2,488,"323-488",5,1,1,1
5,3,323,2,488,"323-488",6,1,1,1
5,3,323,2,488,"323-488",7,1,1,1
5,3,326,2,502,"326-502",1,1,1,1
5,3,326,2,502,"326-502",2,1,1,1
5,3,326,2,502,"326-502",3,0,,
5,3,326,2,502,"326-502",4,0,,
5,3,326,2,502,"326-502",5,1,1,1
5,3,326,2,502,"326-502",6,1,1,2
5,3,326,2,502,"326-502",7,1,3,2
5,3,327,2,196,"327-196",1,1,3,2
5,3,327,2,196,"327-196",2,1,1,1
5,3,327,2,196,"327-196",3,0,,
5,3,327,2,196,"327-196",4,1,3,1
5,3,327,2,196,"327-196",5,1,2,1
5,3,327,2,196,"327-196",6,1,1,2
5,3,327,2,196,"327-196",7,1,1,2
5,3,327,2,246,"327-246",1,1,3,1
5,3,327,2,246,"327-246",2,1,2,1
5,3,327,2,246,"327-246",3,0,,
5,3,327,2,246,"327-246",4,1,3,1
5,3,327,2,246,"327-246",5,1,3,1
5,3,327,2,246,"327-246",6,1,1,2
5,3,327,2,246,"327-246",7,1,1,1
5,3,329,2,608,"329-608",1,1,1,2
5,3,329,2,608,"329-608",2,1,1,1
5,3,329,2,608,"329-608",3,0,,
5,3,329,2,608,"329-608",4,0,,
5,3,329,2,608,"329-608",5,1,3,1
5,3,329,2,608,"329-608",6,1,2,2
5,3,329,2,608,"329-608",7,1,1,2
3,33,3302,2,816,"3302-816",1,0,,
3,33,3302,2,816,"3302-816",2,1,1,1
3,33,3302,2,816,"3302-816",3,0,,
3,33,3302,2,816,"3302-816",4,1,3,1
3,33,3302,2,816,"3302-816",5,1,3,1
3,33,3302,2,816,"3302-816",6,1,1,1
3,33,3302,2,816,"3302-816",7,1,1,1
3,33,3304,2,418,"3304-418",1,0,,
3,33,3304,2,418,"3304-418",2,1,1,1
3,33,3304,2,418,"3304-418",3,1,3,2
3,33,3304,2,418,"3304-418",4,1,3,1
3,33,3304,2,418,"3304-418",5,1,3,2
3,33,3304,2,418,"3304-418",6,1,1,1
3,33,3304,2,418,"3304-418",7,1,1,1
3,33,3305,2,846,"3305-846",1,0,,
3,33,3305,2,846,"3305-846",2,1,1,1
3,33,3305,2,846,"3305-846",3,1,3,1
3,33,3305,2,846,"3305-846",4,1,3,1
3,33,3305,2,846,"3305-846",5,1,3,1
3,33,3305,2,846,"3305-846",6,1,1,1
3,33,3305,2,846,"3305-846",7,1,1,1
3,33,3313,2,930,"3313-930",1,1,3,1
3,33,3313,2,930,"3313-930",2,1,1,1
3,33,3313,2,930,"3313-930",3,1,3,1
3,33,3313,2,930,"3313-930",4,1,3,2
3,33,3313,2,930,"3313-930",5,1,3,1
3,33,3313,2,930,"3313-930",6,1,3,1
3,33,3313,2,930,"3313-930",7,1,1,1
3,33,3318,2,1498,"3318-1498",1,0,,
3,33,3318,2,1498,"3318-1498",2,1,1,1
3,33,3318,2,1498,"3318-1498",3,1,1,1
3,33,3318,2,1498,"3318-1498",4,1,3,1
3,33,3318,2,1498,"3318-1498",5,1,3,1
3,33,3318,2,1498,"3318-1498",6,1,1,1
3,33,3318,2,1498,"3318-1498",7,1,1,1
3,33,3321,2,118,"3321-118",1,1,3,1
3,33,3321,2,118,"3321-118",2,1,1,1
3,33,3321,2,118,"3321-118",3,1,3,2
3,33,3321,2,118,"3321-118",4,1,3,1
3,33,3321,2,118,"3321-118",5,1,3,2
3,33,3321,2,118,"3321-118",6,1,1,1
3,33,3321,2,118,"3321-118",7,1,1,1
3,33,3323,2,92,"3323-92",1,0,,
3,33,3323,2,92,"3323-92",2,1,3,1
3,33,3323,2,92,"3323-92",3,0,,
3,33,3323,2,92,"3323-92",4,1,3,1
3,33,3323,2,92,"3323-92",5,1,3,1
3,33,3323,2,92,"3323-92",6,1,1,1
3,33,3323,2,92,"3323-92",7,1,1,1
2,34,3401,2,370,"3401-370",1,1,3,1
2,34,3401,2,370,"3401-370",2,1,3,1
2,34,3401,2,370,"3401-370",3,1,3,1
2,34,3401,2,370,"3401-370",4,1,3,1
2,34,3401,2,370,"3401-370",5,1,3,1
2,34,3401,2,370,"3401-370",6,1,2,1
2,34,3401,2,370,"3401-370",7,1,1,1
