"zone","state","lga","ea","sector","hhid","ag1","ag2","ag3","ag4"
3,17,1707,284,2,179018,1,2,1,2
3,17,1707,284,2,179019,1,1,1,2
3,17,1707,284,2,179020,1,1,1,2
3,17,1707,284,2,179021,1,1,1,2
3,17,1707,284,2,179022,1,2,2,2
3,17,1707,284,2,179023,2,1,1,2
3,17,1707,284,2,179024,1,1,2,2
3,17,1712,126,2,179025,1,2,1,2
3,17,1712,126,2,179026,1,1,1,2
3,17,1712,126,2,179028,1,1,1,1
3,17,1712,126,2,179030,1,1,1,1
3,17,1712,126,2,179031,1,2,1,2
3,17,1712,126,2,179032,1,1,1,2
3,17,1712,126,2,179033,1,1,1,2
3,17,1712,126,2,179034,1,1,1,1
3,17,1712,126,2,179035,1,1,1,2
3,17,1712,126,2,179036,1,1,1,1
3,17,1715,3064,2,179037,1,1,1,2
3,17,1715,3064,2,179039,1,1,1,2
3,17,1715,3064,2,179041,1,1,1,2
3,17,1715,3064,2,179042,1,2,1,2
3,17,1715,3064,2,179043,2,2,2,2
3,17,1715,3064,2,179044,1,2,1,2
3,17,1715,3064,2,179045,1,1,2,2
3,17,1715,3064,2,179046,1,1,2,2
3,17,1715,3064,2,179047,1,1,1,2
3,17,1715,3064,2,179048,2,1,1,2
3,17,1716,1344,2,179049,1,1,1,2
3,17,1716,1344,2,179050,1,2,1,2
3,17,1716,1344,2,179052,1,2,1,2
3,17,1716,1344,2,179053,1,1,1,2
3,17,1716,1344,2,179054,1,1,2,2
3,17,1716,1344,2,179055,1,1,1,2
3,17,1716,1344,2,179056,1,1,1,2
3,17,1716,1344,2,179058,1,1,1,2
3,17,1716,1344,2,179059,1,1,1,2
3,17,1716,1344,2,179060,1,1,1,2
3,17,1717,378,2,179061,1,1,1,1
3,17,1717,378,2,179062,2,1,1,1
3,17,1717,378,2,179063,1,1,1,2
3,17,1717,378,2,179064,1,2,1,2
3,17,1717,378,2,179065,1,2,1,1
3,17,1717,378,2,179067,1,2,1,2
3,17,1717,378,2,179068,1,1,1,1
3,17,1717,378,2,179069,1,1,1,2
3,17,1717,378,2,179070,1,1,1,2
3,17,1717,378,2,179072,1,1,1,2
3,17,1721,1272,1,179073,2,1,1,2
3,17,1721,1272,1,179074,1,2,1,1
3,17,1721,1272,1,179075,2,1,2,2
3,17,1721,1272,1,179076,2,2,2,2
3,17,1721,1272,1,179077,2,2,1,2
3,17,1721,1272,1,179079,1,1,1,1
3,17,1721,1272,1,179080,2,2,2,2
3,17,1721,1272,1,179081,2,1,2,2
3,17,1721,1272,1,179082,2,1,2,2
3,17,1721,1272,1,179084,2,2,2,2
3,17,1723,668,1,179085,2,1,1,1
3,17,1723,668,1,179086,1,1,2,1
3,17,1723,668,1,179087,2,2,2,2
3,17,1723,668,1,179089,1,1,1,2
3,17,1723,668,1,179091,2,1,2,2
3,17,1723,668,1,179092,1,1,1,2
3,17,1723,668,1,179093,2,2,2,2
3,17,1723,668,1,179095,2,2,2,2
3,17,1723,668,1,179096,2,2,2,2
3,17,1725,200,2,179097,1,1,1,2
3,17,1725,200,2,179098,1,2,1,2
3,17,1725,200,2,179100,1,1,1,2
3,17,1725,200,2,179101,1,1,1,1
3,17,1725,200,2,179102,1,2,1,2
3,17,1725,200,2,179103,1,2,2,1
3,17,1725,200,2,179104,1,1,2,2
3,17,1725,200,2,179105,1,1,1,2
3,17,1725,200,2,179106,1,1,1,2
3,17,1725,200,2,179108,1,1,1,2
3,17,1723,668,1,179124,2,2,2,2
3,18,1804,2690,1,180001,2,2,2,2
3,18,1804,2690,1,180003,2,2,2,2
3,18,1804,2690,1,180004,2,2,2,2
3,18,1804,2690,1,180005,2,2,2,2
3,18,1804,2690,1,180006,2,2,2,2
3,18,1804,2690,1,180007,2,2,2,2
3,18,1804,2690,1,180008,2,2,2,2
3,18,1804,0,1,180009,2,2,2,2
3,18,1803,840,2,180031,1,1,1,1
3,18,1803,840,2,180032,1,1,1,1
3,18,1803,840,2,180033,1,2,1,1
3,18,1803,840,2,180034,1,1,2,2
3,18,1803,840,2,180035,1,1,2,2
3,18,1803,840,2,180036,1,2,1,2
3,18,1803,840,2,180037,1,1,1,1
3,18,1803,840,2,180038,1,2,2,2
3,18,1803,840,2,180039,1,2,2,2
3,18,1803,0,2,180040,1,1,1,2
3,18,1816,378,1,180041,1,1,1,1
3,18,1816,378,1,180042,1,1,2,2
3,18,1816,378,1,180043,1,2,2,2
3,18,1816,378,1,180044,1,2,2,2
3,18,1816,378,1,180045,1,1,1,2
3,18,1816,378,1,180046,2,1,2,2
3,18,1816,378,1,180047,1,1,2,2
3,18,1816,378,1,180049,1,2,2,2
3,18,1816,378,1,180050,1,1,2,2
3,18,1820,450,2,180091,1,2,1,2
3,18,1820,450,2,180092,1,1,2,2
3,18,1820,450,2,180093,1,2,1,2
3,18,1820,450,2,180094,1,2,2,2
3,18,1820,450,2,180095,1,2,2,2
3,18,1820,450,2,180096,1,2,2,2
3,18,1820,450,2,180097,1,2,1,2
3,18,1820,450,2,180098,1,1,2,2
3,18,1820,450,2,180099,1,2,2,2
3,18,1820,450,2,180100,1,1,1,1
3,18,1802,1040,2,189003,1,2,1,2
3,18,1802,1040,2,189005,1,2,2,2
3,18,1802,1040,2,189006,1,1,1,2
3,18,1802,1040,2,189007,1,2,1,2
3,18,1802,1040,2,189008,1,2,2,2
3,18,1802,1040,2,189009,1,1,2,2
3,18,1802,1040,2,189010,1,2,2,2
3,18,1802,1040,2,189011,1,1,2,2
3,18,1802,1040,2,189012,1,2,2,2
3,18,1802,1554,2,189014,1,2,2,2
3,18,1802,1554,2,189015,1,1,2,2
3,18,1802,1554,2,189016,1,2,2,2
3,18,1802,1554,2,189017,1,2,1,2
3,18,1802,1554,2,189018,1,1,1,1
3,18,1802,1554,2,189019,1,2,1,2
3,18,1802,1554,2,189020,1,2,1,2
3,18,1802,1554,2,189021,1,1,1,2
3,18,1802,1554,2,189023,1,2,2,2
3,18,1802,1554,2,189024,1,2,2,2
3,18,1802,3204,1,189025,2,2,1,1
3,18,1802,3204,1,189028,2,2,2,2
3,18,1802,3204,1,189029,1,2,1,2
3,18,1802,3204,1,189031,2,2,2,2
3,18,1802,3204,1,189032,2,2,2,2
3,18,1802,3204,1,189033,2,2,2,2
3,18,1802,3204,1,189034,2,2,2,2
3,18,1802,3204,1,189035,2,2,2,2
3,18,1802,3204,1,189036,2,2,2,2
3,18,1805,674,2,189037,1,1,1,1
3,18,1805,674,2,189038,1,1,2,2
3,18,1805,674,2,189039,1,1,1,2
3,18,1805,674,2,189040,1,2,1,2
3,18,1805,674,2,189041,1,1,1,1
3,18,1805,674,2,189042,1,2,2,2
3,18,1805,674,2,189043,1,2,2,2
3,18,1805,674,2,189045,1,1,1,2
3,18,1805,674,2,189047,1,1,2,2
3,18,1805,674,2,189048,1,1,2,2
3,18,1805,792,2,189049,1,2,2,2
3,18,1805,792,2,189051,1,2,1,2
3,18,1805,792,2,189052,1,1,1,1
3,18,1805,792,2,189053,1,2,1,2
3,18,1805,792,2,189054,1,2,1,2
3,18,1805,792,2,189055,1,2,1,2
3,18,1805,792,2,189056,1,2,2,2
3,18,1805,792,2,189057,1,1,1,1
3,18,1805,792,2,189058,1,1,1,1
3,18,1805,792,2,189060,1,2,1,2
3,18,1807,1754,2,189062,1,2,1,1
3,18,1807,1754,2,189064,1,2,1,2
3,18,1807,1754,2,189065,1,1,2,2
3,18,1807,1754,2,189066,1,1,2,2
3,18,1807,1754,2,189067,1,2,2,2
3,18,1807,1754,2,189068,1,1,2,2
3,18,1807,1754,2,189069,1,1,2,2
3,18,1807,1754,2,189070,1,1,2,2
3,18,1807,1754,2,189071,1,1,1,2
3,18,1807,1754,2,189072,1,1,1,2
3,18,1809,1098,1,189073,2,2,2,2
3,18,1809,1098,1,189074,2,2,2,2
3,18,1809,1098,1,189075,1,2,2,2
3,18,1809,1098,1,189076,2,2,2,2
3,18,1809,1098,1,189077,2,2,1,1
3,18,1809,1098,1,189078,2,2,2,2
3,18,1809,1098,1,189079,2,2,2,2
3,18,1809,1098,1,189080,1,2,2,2
3,18,1809,1098,1,189081,2,2,2,2
3,18,1809,1098,1,189082,2,2,2,2
3,18,1809,1756,1,189085,1,1,2,2
3,18,1809,1756,1,189086,2,2,2,2
3,18,1809,1756,1,189087,2,2,2,2
3,18,1809,1756,1,189089,2,2,2,2
3,18,1809,1756,1,189090,2,2,2,2
3,18,1809,1756,1,189091,,2,2,2
3,18,1809,1756,1,189093,2,2,2,2
3,18,1809,1756,1,189094,2,2,2,2
3,18,1809,1756,1,189095,2,2,2,2
3,18,1809,1756,1,189096,2,2,2,2
3,18,1810,540,1,189097,2,2,2,2
3,18,1810,540,1,189099,2,2,2,2
3,18,1810,540,1,189100,2,2,2,2
3,18,1810,540,1,189101,2,2,2,2
3,18,1810,540,1,189102,2,2,2,2
3,18,1810,540,1,189103,2,2,2,2
3,18,1810,540,1,189104,2,2,2,2
3,18,1810,540,1,189105,2,2,2,2
3,18,1810,540,1,189106,2,2,2,2
3,18,1810,540,1,189108,2,2,2,2
3,18,1812,42,2,189109,1,2,1,2
3,18,1812,42,2,189110,1,2,1,2
3,18,1812,42,2,189112,1,2,1,2
3,18,1812,42,2,189116,1,1,2,2
3,18,1812,42,2,189117,1,2,1,2
3,18,1812,42,2,189118,1,1,2,2
3,18,1812,42,2,189119,1,1,2,2
3,18,1812,42,2,189120,1,1,1,1
3,18,1813,522,2,189121,1,1,1,1
3,18,1813,522,2,189122,1,1,1,2
3,18,1813,522,2,189125,1,1,1,1
3,18,1813,522,2,189126,1,2,1,2
3,18,1813,522,2,189127,1,2,1,2
3,18,1813,522,2,189128,1,1,1,2
3,18,1813,522,2,189129,1,2,2,2
3,18,1813,522,2,189130,1,1,1,2
3,18,1813,522,2,189131,1,2,1,2
3,18,1813,522,2,189132,1,2,1,2
3,18,1817,572,2,189133,1,2,1,2
3,18,1817,572,2,189134,1,2,2,2
3,18,1817,572,2,189136,1,2,2,2
3,18,1817,572,2,189137,1,2,1,2
3,18,1817,572,2,189139,1,1,1,2
3,18,1817,572,2,189140,1,2,2,2
3,18,1817,572,2,189141,1,2,1,2
3,18,1817,572,2,189142,1,1,1,1
3,18,1817,572,2,189143,1,1,1,1
3,18,1817,572,2,189144,1,1,1,2
3,18,1817,726,2,189147,1,1,1,1
3,18,1817,726,2,189148,1,1,2,2
3,18,1817,726,2,189149,1,1,1,1
3,18,1817,726,2,189150,1,1,1,2
3,18,1817,726,2,189151,2,1,2,2
3,18,1817,726,2,189152,2,2,2,2
3,18,1817,726,2,189154,1,2,1,2
3,18,1817,726,2,189155,1,2,2,2
3,18,1817,726,2,189156,1,1,1,2
3,18,1817,880,2,189157,1,1,1,2
3,18,1817,880,2,189158,1,1,1,2
3,18,1817,880,2,189159,1,2,2,2
3,18,1817,880,2,189160,1,2,2,2
3,18,1817,880,2,189161,2,2,2,2
3,18,1817,880,2,189162,1,1,2,2
3,18,1817,880,2,189164,1,1,2,2
3,18,1817,880,2,189165,1,1,1,2
3,18,1817,880,2,189167,1,1,2,2
3,18,1817,880,2,189168,1,2,2,2
3,18,1818,76,2,189169,1,1,1,2
3,18,1818,76,2,189170,1,2,2,1
3,18,1818,76,2,189171,1,2,2,2
3,18,1818,76,2,189173,1,2,2,2
3,18,1818,76,2,189174,1,2,2,2
3,18,1818,76,2,189175,1,2,1,2
3,18,1818,76,2,189176,1,2,2,2
3,18,1818,76,2,189178,1,1,1,2
3,18,1818,76,2,189179,1,1,1,1
3,18,1818,76,2,189180,1,1,1,2
3,18,1819,818,1,189181,1,1,1,2
3,18,1819,818,1,189183,1,1,2,1
3,18,1819,818,1,189184,1,2,1,2
3,18,1819,818,1,189185,2,2,2,2
3,18,1819,818,1,189186,2,2,2,2
3,18,1819,818,1,189187,2,2,2,2
3,18,1819,818,1,189188,1,2,2,2
3,18,1819,818,1,189189,2,2,2,2
3,18,1819,818,1,189191,2,2,2,2
3,18,1819,818,1,189192,1,1,1,2
3,18,1821,24,2,189193,1,1,1,1
3,18,1821,24,2,189194,1,1,1,1
3,18,1821,24,2,189195,1,1,1,1
3,18,1821,24,2,189196,1,2,1,2
3,18,1821,24,2,189197,1,2,1,2
3,18,1821,24,2,189199,1,2,2,2
3,18,1821,24,2,189200,1,2,1,2
3,18,1821,24,2,189202,1,1,1,2
3,18,1821,24,2,189203,1,2,2,2
3,18,1821,24,2,189204,1,1,1,2
3,18,1822,1898,2,189205,1,2,2,2
3,18,1822,1898,2,189206,1,2,1,2
3,18,1822,1898,2,189207,2,2,2,2
3,18,1822,1898,2,189209,1,2,2,2
3,18,1822,1898,2,189210,1,2,2,2
3,18,1822,1898,2,189212,1,1,1,2
3,18,1822,1898,2,189213,1,2,2,2
3,18,1822,1898,2,189214,1,1,2,2
3,18,1822,1898,2,189216,1,1,1,2
3,18,1802,1040,2,189218,1,2,2,2
3,18,1802,3204,1,189222,2,2,2,2
3,18,1812,42,2,189235,1,2,1,2
3,18,1812,42,2,189236,1,2,2,2
3,18,1817,726,2,189242,2,2,1,2
3,18,1822,1898,2,189252,1,2,2,2
3,19,1921,842,1,190011,1,1,1,1
3,19,1918,0,1,190012,2,1,1,2
3,19,1921,842,1,190013,2,2,2,2
3,19,1921,842,1,190014,2,2,2,2
3,19,1925,0,2,190015,2,2,2,2
3,19,1925,0,2,190016,2,1,2,2
3,19,1921,842,1,190017,2,1,1,1
3,19,1921,842,1,190018,2,2,2,2
3,19,1921,842,1,190019,2,2,2,2
3,19,1921,842,1,190020,2,2,1,2
3,19,1914,934,2,190081,1,1,1,2
3,19,1914,934,2,190082,1,1,1,2
3,19,1914,934,2,190083,1,1,1,2
3,19,1914,934,2,190084,1,1,1,2
3,19,1914,934,2,190085,1,1,1,2
3,19,1914,934,2,190086,1,1,1,1
3,19,1914,934,2,190087,1,1,1,2
3,19,1914,934,2,190088,1,2,1,2
3,19,1914,934,2,190089,1,1,1,2
3,19,1914,934,2,190090,1,2,1,2
3,19,1912,1510,1,190111,2,1,2,2
3,19,1912,1510,1,190112,1,1,2,2
3,19,1912,1510,1,190113,2,1,2,2
3,19,1912,1510,1,190114,1,1,1,1
3,19,1912,1510,1,190115,2,2,1,1
3,19,1912,1510,1,190116,1,1,1,2
3,19,1912,1510,1,190117,2,1,1,1
3,19,1912,1510,1,190118,2,2,2,2
3,19,1912,1510,1,190119,2,1,1,2
3,19,1910,808,2,190131,1,1,1,2
3,19,1910,808,2,190132,1,2,1,2
3,19,1910,808,2,190133,1,1,2,2
3,19,1910,808,2,190134,1,1,2,2
3,19,1910,808,2,190135,1,1,2,2
3,19,1910,808,2,190136,1,2,1,2
3,19,1910,808,2,190137,1,1,1,2
3,19,1910,808,2,190138,1,1,1,2
3,19,1910,808,2,190139,1,1,1,2
3,19,1910,808,2,190140,1,2,1,2
3,19,1919,366,2,190161,1,1,1,1
3,19,1919,366,2,190162,1,2,1,2
3,19,1919,366,2,190163,1,2,1,2
3,19,1919,366,2,190164,1,1,1,2
3,19,1919,366,2,190165,1,1,1,2
3,19,1919,366,2,190166,1,1,1,2
3,19,1919,366,2,190167,1,1,1,1
3,19,1919,366,2,190168,1,1,1,1
3,19,1919,366,2,190169,1,1,1,2
3,19,1919,366,2,190170,1,1,1,2
3,19,1928,526,2,190171,1,2,1,2
3,19,1928,526,2,190172,1,1,1,2
3,19,1928,526,2,190173,1,1,1,2
3,19,1928,526,2,190174,1,2,1,2
3,19,1928,526,2,190175,1,1,1,2
3,19,1928,526,2,190176,1,1,2,2
3,19,1928,526,2,190177,1,1,1,2
3,19,1928,0,2,190178,1,1,1,2
3,19,1928,526,2,190179,1,1,1,2
3,19,1928,526,2,190180,1,1,1,2
3,19,1923,284,2,190192,1,1,1,2
3,19,1923,284,2,190193,1,1,2,2
3,19,1923,284,2,190194,1,2,2,2
3,19,1923,284,2,190195,1,1,2,2
3,19,1923,284,2,190196,1,1,1,2
3,19,1923,284,2,190197,1,2,2,2
3,19,1923,284,2,190198,2,1,1,2
3,19,1923,284,2,190199,1,1,1,2
3,19,1923,284,2,190200,1,1,1,2
3,19,1909,1684,2,199001,1,1,1,2
3,19,1909,1684,2,199002,1,1,1,2
3,19,1909,1684,2,199004,1,1,1,2
3,19,1909,1684,2,199005,1,1,1,2
3,19,1909,1684,2,199006,1,1,1,2
3,19,1909,1684,2,199007,1,1,1,2
3,19,1909,1684,2,199008,1,1,1,2
3,19,1909,1684,2,199011,2,1,2,2
3,19,1909,1684,2,199012,1,2,2,2
3,19,1919,596,2,199013,1,1,2,2
3,19,1919,596,2,199014,1,1,1,2
3,19,1919,596,2,199015,1,1,1,2
3,19,1919,596,2,199016,1,1,2,2
3,19,1919,596,2,199018,1,1,2,2
3,19,1919,596,2,199019,1,2,1,2
3,19,1919,596,2,199021,1,2,1,2
3,19,1919,596,2,199022,1,2,1,2
3,19,1919,596,2,199023,1,1,2,2
3,19,1919,596,2,199024,1,1,1,2
3,19,1924,356,2,199025,1,1,1,2
3,19,1924,356,2,199026,1,1,2,2
3,19,1924,356,2,199027,1,1,1,2
3,19,1924,356,2,199030,1,1,1,2
3,19,1924,356,2,199031,1,1,1,2
3,19,1924,356,2,199032,1,1,1,2
3,19,1924,356,2,199033,1,1,1,2
3,19,1924,356,2,199034,1,2,1,2
3,19,1924,356,2,199035,1,2,1,2
3,19,1924,356,2,199036,1,1,1,2
3,19,1927,622,2,199037,1,1,2,2
3,19,1927,622,2,199038,1,1,1,2
3,19,1927,622,2,199040,2,2,1,2
3,19,1927,622,2,199041,1,1,1,2
3,19,1927,622,2,199042,1,1,1,2
3,19,1927,622,2,199044,1,1,1,2
3,19,1927,622,2,199045,2,1,2,2
3,19,1927,622,2,199046,1,2,1,2
3,19,1927,622,2,199047,1,1,1,2
3,19,1927,622,2,199048,1,1,1,2
3,19,1929,108,2,199051,1,1,1,2
3,19,1929,108,2,199052,1,1,2,2
3,19,1929,108,2,199053,1,1,1,1
3,19,1929,108,2,199054,1,1,1,2
3,19,1929,108,2,199055,1,1,1,2
3,19,1929,108,2,199056,1,2,1,2
3,19,1929,108,2,199057,2,2,1,2
3,19,1929,108,2,199058,1,1,1,2
3,19,1929,108,2,199059,1,1,1,2
3,19,1929,108,2,199060,1,1,1,2
3,19,1933,330,2,199061,1,1,1,2
3,19,1933,330,2,199062,1,1,1,2
3,19,1933,330,2,199064,1,1,1,2
3,19,1933,330,2,199065,1,1,1,2
3,19,1933,330,2,199066,1,1,2,2
3,19,1933,330,2,199067,1,1,1,1
3,19,1933,330,2,199068,1,1,1,1
3,19,1933,330,2,199069,1,1,1,2
3,19,1933,330,2,199071,1,1,1,2
3,19,1933,330,2,199072,1,1,1,2
3,19,1940,648,2,199073,1,1,2,2
3,19,1940,648,2,199074,1,1,1,1
3,19,1940,648,2,199075,1,1,2,2
3,19,1940,648,2,199077,1,2,1,2
3,19,1940,648,2,199078,1,1,1,2
3,19,1940,648,2,199079,2,1,2,2
3,19,1940,648,2,199080,1,1,1,2
3,19,1940,648,2,199081,1,1,1,2
3,19,1940,648,2,199082,1,1,1,1
3,19,1940,648,2,199083,1,1,1,1
3,19,1941,1112,2,199085,1,1,1,2
3,19,1941,1112,2,199086,1,1,1,2
3,19,1941,1112,2,199087,1,1,1,2
3,19,1941,1112,2,199088,1,1,1,1
3,19,1941,1112,2,199090,1,1,2,1
3,19,1941,1112,2,199091,1,1,1,2
3,19,1941,1112,2,199092,1,1,1,2
3,19,1941,1112,2,199093,1,1,1,2
3,19,1941,1112,2,199094,1,1,1,2
3,19,1941,1112,2,199095,1,1,1,2
3,19,1909,1684,2,199097,1,1,1,2
3,20,2018,1134,2,200011,1,1,1,2
3,20,2018,1134,2,200013,1,1,1,2
3,20,2018,1134,2,200014,1,1,1,1
3,20,2018,1134,2,200015,2,2,2,2
3,20,2018,1134,2,200016,1,1,1,1
3,20,2018,0,2,200017,1,1,1,2
3,20,2018,1134,2,200020,1,2,1,2
3,20,2015,1746,2,200071,1,1,1,1
3,20,2015,1746,2,200072,1,1,1,2
3,20,2015,1746,2,200074,1,2,1,2
3,20,2015,1746,2,200075,1,1,1,1
3,20,2015,1746,2,200076,1,1,1,1
3,20,2015,1746,2,200077,1,1,1,2
3,20,2015,1746,2,200078,1,1,1,2
3,20,2015,1746,2,200079,1,1,1,1
3,20,2025,760,2,200101,1,1,1,1
3,20,2025,760,2,200102,2,1,2,1
3,20,2025,760,2,200103,1,1,1,1
3,20,2025,760,2,200104,1,1,1,2
3,20,2025,760,2,200105,1,1,1,1
3,20,2025,760,2,200106,1,2,1,1
3,20,2025,760,2,200107,1,2,2,2
3,20,2025,760,2,200108,1,2,1,1
3,20,2025,760,2,200109,1,1,2,2
3,20,2025,760,2,200110,1,1,1,1
3,20,2028,498,2,200161,1,1,1,2
3,20,2028,498,2,200162,1,1,1,2
1,26,2606,0,1,200164,1,1,1,1
3,20,2028,498,2,200165,1,2,1,1
3,20,2028,498,2,200166,1,1,1,2
3,20,2028,498,2,200167,1,1,1,2
3,20,2028,498,2,200168,1,1,1,2
3,20,2021,0,1,200169,1,1,2,2
3,20,2028,498,2,200170,1,1,1,1
3,20,2012,844,1,200181,1,2,1,2
3,20,2012,844,1,200182,1,1,1,2
3,20,2012,844,1,200183,1,2,2,2
3,20,2012,844,1,200184,2,2,2,1
3,20,2012,844,1,200185,1,1,1,2
3,20,2012,844,1,200186,1,1,1,2
3,20,2012,844,1,200187,1,1,2,2
3,20,2012,844,1,200188,2,2,2,2
3,20,2012,844,1,200189,1,1,1,1
3,20,2012,844,1,200190,2,2,2,2
3,20,2003,1390,2,209001,1,1,1,2
3,20,2003,1390,2,209002,1,2,2,1
3,20,2003,1390,2,209003,2,2,2,2
3,20,2003,1390,2,209005,1,2,1,1
3,20,2003,1390,2,209006,1,2,1,2
3,20,2003,1390,2,209007,1,2,1,2
3,20,2003,1390,2,209009,1,1,1,1
3,20,2003,1390,2,209010,1,2,1,2
3,20,2003,1390,2,209011,1,2,1,2
3,20,2003,1390,2,209012,1,1,1,2
3,20,2009,144,2,209014,1,2,1,2
3,20,2009,144,2,209015,1,2,1,1
3,20,2009,144,2,209016,1,1,1,1
3,20,2009,144,2,209017,1,2,2,2
3,20,2009,144,2,209018,1,2,1,2
3,20,2009,144,2,209019,1,2,1,2
3,20,2009,144,2,209020,1,2,1,2
3,20,2009,144,2,209021,1,1,2,2
3,20,2009,144,2,209022,1,1,1,1
3,20,2009,144,2,209023,1,1,1,1
3,20,2010,946,2,209025,1,2,2,2
3,20,2010,946,2,209026,1,2,1,2
3,20,2010,946,2,209027,1,2,1,1
3,20,2010,946,2,209028,2,1,2,2
3,20,2010,946,2,209029,1,1,1,2
3,20,2010,946,2,209030,2,1,1,2
3,20,2010,946,2,209031,2,1,2,2
3,20,2010,946,2,209033,2,1,2,2
3,20,2010,946,2,209035,1,2,2,2
3,20,2010,946,2,209036,1,1,2,2
3,20,2016,408,1,209037,1,2,2,2
3,20,2016,408,1,209038,1,2,2,2
3,20,2016,408,1,209041,1,1,1,2
3,20,2016,408,1,209042,2,1,1,2
3,20,2016,408,1,209043,2,2,2,2
3,20,2016,408,1,209044,1,2,2,2
3,20,2016,408,1,209045,1,2,2,1
3,20,2016,408,1,209046,2,2,1,2
3,20,2016,408,1,209047,2,2,2,2
3,20,2016,408,1,209048,1,1,1,2
3,20,2016,2102,2,209049,1,1,1,1
3,20,2016,2102,2,209050,1,1,1,1
3,20,2016,2102,2,209051,1,1,1,2
3,20,2016,2102,2,209052,1,1,1,1
3,20,2016,2102,2,209053,1,1,1,2
3,20,2016,2102,2,209055,1,2,1,1
3,20,2016,2102,2,209056,1,1,1,2
3,20,2016,2102,2,209058,1,1,1,2
3,20,2016,2102,2,209059,1,1,1,2
3,20,2016,2102,2,209060,1,1,1,2
3,20,2021,2086,1,209062,1,1,1,1
3,20,2021,2086,1,209063,1,1,1,2
3,20,2021,2086,1,209064,2,2,2,2
3,20,2021,2086,1,209066,2,2,1,2
3,20,2021,2086,1,209067,2,1,2,2
3,20,2021,2086,1,209068,1,1,2,2
3,20,2021,2086,1,209069,1,1,1,1
3,20,2021,2086,1,209070,2,1,2,2
3,20,2021,2086,1,209071,1,1,1,1
3,20,2021,2086,1,209072,2,1,1,1
3,20,2021,2556,1,209073,2,2,2,2
3,20,2021,2556,1,209075,2,2,1,2
3,20,2021,2556,1,209077,1,1,2,2
3,20,2021,2556,1,209078,2,2,1,2
3,20,2021,2556,1,209079,1,1,2,2
3,20,2021,2556,1,209080,2,1,2,2
3,20,2021,2556,1,209081,2,1,2,2
3,20,2021,2556,1,209082,2,1,1,2
3,20,2021,2556,1,209083,2,1,1,1
3,20,2021,2556,1,209084,2,1,2,2
3,20,2025,2222,2,209085,1,1,1,2
3,20,2025,2222,2,209086,1,2,2,2
3,20,2025,2222,2,209087,1,1,1,1
3,20,2025,2222,2,209088,1,1,1,1
3,20,2025,2222,2,209089,1,2,1,2
3,20,2025,2222,2,209090,1,1,1,1
3,20,2025,2222,2,209091,1,1,1,2
3,20,2025,2222,2,209094,1,1,1,2
3,20,2025,2222,2,209095,1,2,1,2
3,20,2025,2222,2,209096,1,1,2,2
3,20,2026,1216,2,209098,1,1,1,2
3,20,2026,1216,2,209099,1,1,1,2
3,20,2026,1216,2,209100,1,2,1,2
3,20,2026,1216,2,209101,1,1,1,2
3,20,2026,1216,2,209102,1,1,1,2
3,20,2026,1216,2,209103,1,1,2,2
3,20,2026,1216,2,209105,1,1,1,2
3,20,2026,1216,2,209106,1,1,1,1
3,20,2026,1216,2,209107,1,1,1,1
3,20,2026,1216,2,209108,1,1,1,1
3,20,2032,50,2,209111,1,1,2,2
3,20,2032,50,2,209112,1,1,1,2
3,20,2032,50,2,209113,1,1,1,2
3,20,2032,50,2,209114,1,2,1,2
3,20,2032,50,2,209115,1,1,2,2
3,20,2032,50,2,209116,1,1,1,2
3,20,2032,50,2,209117,1,2,1,2
3,20,2032,50,2,209118,1,2,1,1
3,20,2032,50,2,209119,1,1,1,1
3,20,2032,50,2,209120,1,1,2,2
3,20,2034,908,2,209121,1,1,1,2
3,20,2034,908,2,209122,1,2,1,2
3,20,2034,908,2,209123,1,2,1,2
3,20,2034,908,2,209124,1,2,1,2
3,20,2034,908,2,209125,1,1,1,1
3,20,2034,908,2,209126,1,1,1,2
3,20,2034,908,2,209127,1,1,1,2
3,20,2034,908,2,209128,1,1,2,2
3,20,2034,908,2,209130,1,1,1,2
3,20,2034,908,2,209131,1,2,1,2
3,21,2106,2822,2,210001,2,2,2,1
3,21,2106,2822,2,210002,2,2,2,2
3,21,2106,2822,2,210003,2,2,1,1
3,21,2106,2822,2,210004,1,2,2,2
3,21,2106,2822,2,210005,1,1,1,1
3,21,2106,2822,2,210006,1,1,2,2
3,21,2106,2822,2,210007,2,2,2,2
3,21,2106,2822,2,210008,2,2,1,2
3,21,2106,2822,2,210009,2,2,2,2
3,21,2106,2822,2,210010,2,2,2,2
3,21,2119,3956,2,210031,1,2,2,2
3,21,2119,3956,2,210032,1,2,1,2
3,21,2119,3956,2,210033,1,2,1,2
3,21,2119,3956,2,210034,1,2,1,2
3,21,2119,3956,2,210035,1,2,1,1
3,21,2109,3956,2,210036,1,2,1,1
3,21,2119,3956,2,210037,1,2,1,2
3,21,2119,3956,2,210038,1,1,1,2
3,21,2119,3956,2,210039,1,2,1,1
3,21,2119,3956,2,210040,1,2,1,1
1,26,2616,0,2,210051,2,2,1,2
3,21,2115,926,2,210052,1,2,1,1
3,21,2115,926,2,210053,1,2,2,1
3,21,2115,926,2,210054,1,2,1,1
3,21,2115,926,2,210055,1,2,1,1
3,21,2115,926,2,210056,1,2,1,2
3,21,2115,926,2,210057,1,2,2,2
3,21,2115,926,2,210058,1,2,1,2
