"zone","state","lga","sector","ea","hhid","s11c3q12"
6,24,2401,1,884,249023,
6,24,2401,1,884,249024,
6,24,2401,1,1664,249025,
6,24,2401,1,1664,249026,
6,24,2401,1,1664,249027,
6,24,2401,1,1664,249029,
6,24,2401,1,1664,249031,
6,24,2401,1,1664,249032,
6,24,2401,1,1664,249033,
6,24,2401,1,1664,249034,
6,24,2401,1,1664,249035,
6,24,2403,1,1444,249037,
6,24,2403,1,1444,249038,
6,24,2403,1,1444,249040,
6,24,2403,1,1444,249041,
6,24,2403,1,1444,249042,
6,24,2403,1,1444,249046,
6,24,2403,1,1444,249047,
6,24,2403,1,1444,249048,
6,24,2404,1,1342,249049,
6,24,2404,1,1342,249051,
6,24,2404,1,1342,249053,
6,24,2404,1,1342,249054,
6,24,2404,1,1342,249056,
6,24,2404,1,1342,249057,
6,24,2404,1,1342,249058,
6,24,2404,1,1342,249059,
6,24,2404,1,1342,249060,
6,24,2405,1,152,249061,
6,24,2405,1,152,249063,
6,24,2405,1,152,249065,
6,24,2405,1,152,249066,
6,24,2405,1,152,249067,
6,24,2405,1,152,249068,
6,24,2405,1,152,249069,
6,24,2405,1,152,249070,
6,24,2405,1,152,249071,
6,24,2405,1,152,249072,
6,24,2405,1,588,249073,
6,24,2405,1,588,249074,
6,24,2405,1,588,249075,
6,24,2405,1,588,249077,
6,24,2405,1,588,249078,
6,24,2405,1,588,249079,
6,24,2405,1,588,249081,
6,24,2405,1,588,249083,
1,23,2305,,0,249084,
6,24,2405,1,1292,249085,
6,24,2405,1,1292,249088,
6,24,2405,1,1292,249089,
6,24,2405,1,1292,249090,
6,24,2405,1,1292,249091,
6,24,2405,1,1292,249093,
6,24,2405,1,1292,249094,
6,24,2405,1,1292,249095,
6,24,2405,1,1292,249096,
6,24,2410,1,2522,249098,
6,24,2410,1,2522,249102,
6,24,2410,1,2522,249103,
6,24,2410,1,2522,249104,
6,24,2410,1,2522,249105,
6,24,2410,1,2522,249106,
6,24,2410,1,2522,249107,
6,24,2410,1,2522,249108,
6,24,2415,1,550,249109,
6,24,2415,1,550,249111,
6,24,2415,1,550,249112,
6,24,2415,1,550,249113,
6,24,2415,1,550,249114,
6,24,2415,1,550,249115,
6,24,2415,1,550,249116,
6,24,2415,1,550,249117,
6,24,2415,1,550,249119,
6,24,2415,1,550,249120,
6,24,2416,1,176,249121,
6,24,2416,1,176,249122,
6,24,2416,1,176,249123,
6,24,2416,1,176,249124,
6,24,2416,1,176,249125,
6,24,2416,1,176,249126,
6,24,2416,1,176,249127,
6,24,2416,1,176,249130,
6,24,2416,1,176,249131,
6,24,2416,1,176,249132,
6,24,2416,1,2028,249133,
6,24,2416,1,2028,249134,
6,24,2416,1,2028,249135,
6,24,2416,1,2028,249136,
6,24,2416,1,2028,249139,
6,24,2416,1,2028,249141,
6,24,2416,1,2028,249142,
6,24,2416,1,2028,249143,
6,24,2416,1,2028,249144,
6,24,2418,1,920,249145,
6,24,2418,1,920,249147,
6,24,2418,1,920,249148,
6,24,2418,1,920,249149,
6,24,2418,1,920,249150,
6,24,2418,1,920,249151,
6,24,2418,1,920,249152,
6,24,2418,1,920,249154,
6,24,2418,1,920,249155,
6,24,2418,1,920,249156,
6,24,2418,1,1090,249159,
6,24,2418,1,1090,249161,
6,24,2418,1,1090,249162,
6,24,2418,1,1090,249163,
6,24,2418,1,1090,249164,
6,24,2418,1,1090,249167,
6,24,2418,1,2276,249182,
6,24,2418,1,2276,249183,
6,24,2418,,0,249185,400
6,24,2418,1,2276,249186,
6,24,2418,1,2276,249187,
6,24,2418,1,2276,249188,
6,24,2418,1,2276,249189,
6,24,2418,1,2276,249190,
6,24,2418,1,2276,249191,
6,24,2418,1,2276,249192,
6,24,2419,1,488,249194,
6,24,2419,1,488,249195,
6,24,2419,1,488,249196,
6,24,2419,1,488,249197,
6,24,2419,1,488,249198,
6,24,2419,1,488,249199,
6,24,2419,1,488,249201,
6,24,2419,1,488,249202,
6,24,2419,1,488,249203,
6,24,2419,1,488,249204,
6,24,2420,1,10,249205,
6,24,2420,1,10,249208,
6,24,2420,1,10,249210,
6,24,2420,1,10,249211,
6,24,2420,1,10,249213,
6,24,2420,1,10,249214,
6,24,2420,1,10,249215,
6,24,2420,1,10,249216,
6,24,2420,1,300,249218,
6,24,2420,1,300,249219,
6,24,2420,1,300,249221,
6,24,2420,1,300,249222,
6,24,2420,1,300,249223,
6,24,2420,1,300,249224,
6,24,2420,1,300,249225,
6,24,2420,1,300,249226,
6,24,2420,1,300,249228,
6,24,2420,1,1580,249232,
6,24,2420,1,1580,249233,
6,24,2420,1,1580,249234,
6,24,2420,1,1580,249235,
6,24,2420,1,1580,249236,
6,24,2420,1,1580,249237,
6,24,2420,1,1580,249238,
6,24,2420,1,1580,249239,
6,24,2420,1,1580,249240,
6,24,2401,1,396,249241,
6,24,2401,1,396,249242,
6,24,2401,1,884,249243,
6,24,2401,1,884,249244,
6,24,2403,1,1444,249247,
6,24,2403,1,1444,249248,
6,24,2404,1,1342,249250,
6,24,2405,1,588,249253,
6,24,2405,1,1292,249256,
6,24,2410,1,2522,249257,
6,24,2410,,0,249258,
6,24,2416,1,2028,249264,
6,24,2418,1,1090,249267,
6,24,2420,1,10,249275,
6,24,2420,1,10,249276,
6,24,2420,1,300,249278,
6,24,2420,1,1580,249279,
1,25,2504,2,222,250011,0
1,25,2504,2,222,250012,0
1,25,2504,2,0,250013,400
1,25,2504,2,222,250014,150
1,25,2504,2,222,250015,200
1,25,2504,2,222,250016,200
1,25,2504,2,222,250017,200
1,25,2504,2,222,250018,0
1,25,2504,2,222,250019,0
1,25,2504,2,222,250020,0
1,25,2503,2,1350,259001,300
1,25,2503,2,1350,259002,200
1,25,2503,2,1350,259003,0
1,25,2503,2,1350,259004,1500
1,25,2503,2,1350,259007,500
1,25,2503,2,1350,259008,
1,25,2503,2,1350,259009,1000
1,25,2503,2,1350,259010,0
1,25,2503,2,1350,259011,100
1,25,2503,2,1350,259012,100
1,26,2615,2,2196,260051,
1,26,2615,2,2196,260052,
1,26,2615,2,2196,260053,
1,26,2615,2,2196,260054,
1,26,2615,2,2196,260055,
1,26,2615,2,2196,260056,
1,26,2615,2,2196,260057,
1,26,2615,2,2196,260058,
1,26,2615,2,2196,260059,
1,26,2615,2,2196,260060,
1,26,2611,2,424,260081,200
1,26,2611,2,424,260082,300
1,26,2611,2,424,260083,100
1,26,2611,2,424,260084,
1,26,2611,2,424,260085,300
1,26,2611,2,424,260086,500
1,26,2611,2,424,260087,450
1,26,2611,2,424,260088,300
1,26,2611,2,424,260089,760
1,26,2611,2,424,260090,500
1,26,2603,1,658,260111,
1,26,2603,1,658,260112,
1,26,2603,1,658,260113,
1,26,2603,1,658,260114,
1,26,2603,1,658,260115,
1,26,2603,1,658,260116,
1,26,2603,1,658,260117,
1,26,2603,1,658,260118,
1,26,2603,1,658,260119,
1,26,2603,1,658,260120,
1,26,2613,2,1462,260151,
1,26,2613,2,1462,260152,
1,26,2613,2,1462,260153,3500
1,26,2613,2,1462,260154,2500
1,26,2613,2,1462,260155,300
1,26,2613,2,1462,260156,300
1,26,2613,2,1462,260157,300
1,26,2613,2,1462,260158,200
1,26,2613,2,1462,260159,
1,26,2613,2,1462,260160,
1,26,2616,2,254,260161,
1,26,2616,2,254,260162,600
1,26,2616,2,254,260163,1200
1,26,2616,2,254,260164,1000
1,26,2616,2,254,260165,1500
1,26,2616,2,254,260166,200
1,26,2616,2,254,260167,
1,26,2616,2,254,260168,1000
1,26,2616,2,254,260169,
1,26,2616,2,254,260170,
1,26,2603,1,450,269001,
1,26,2603,1,450,269002,
1,26,2603,1,450,269004,
1,26,2603,1,450,269005,
1,26,2603,1,450,269006,
1,26,2603,1,450,269007,
1,26,2603,1,450,269009,
1,26,2603,1,450,269010,
1,26,2603,1,450,269011,
1,26,2603,1,450,269012,
1,26,2604,2,1652,269013,
1,26,2604,2,1652,269014,600
1,26,2604,2,1652,269015,100
1,26,2604,2,1652,269017,600
1,26,2604,2,1652,269018,500
1,26,2604,2,1652,269019,600
1,26,2604,2,1652,269020,400
1,26,2604,2,1652,269021,600
1,26,2604,2,1652,269023,500
1,26,2604,2,1652,269024,1200
1,26,2608,2,786,269025,300
1,26,2608,2,786,269026,350
1,26,2608,2,786,269027,300
1,26,2608,2,786,269028,200
1,26,2608,2,786,269030,300
1,26,2608,2,786,269031,300
1,26,2608,2,786,269033,
1,26,2608,2,786,269034,
1,26,2608,2,786,269035,400
1,26,2608,2,786,269036,1200
1,26,2609,2,204,269037,400
1,26,2609,2,204,269038,0
1,26,2609,2,204,269039,200
1,26,2609,2,204,269040,
1,26,2609,2,204,269041,1800
1,26,2609,2,204,269042,0
1,26,2609,2,204,269043,150
1,26,2609,2,204,269044,
1,26,2609,2,204,269046,200
1,26,2609,2,204,269047,
1,26,2615,2,556,269049,0
1,26,2615,2,556,269050,0
1,26,2615,2,556,269051,100
1,26,2615,2,556,269052,100
1,26,2615,2,556,269053,1000
1,26,2615,2,556,269054,0
1,26,2615,2,556,269055,0
1,26,2615,2,556,269056,300
1,26,2615,2,556,269059,1100
1,26,2615,2,556,269060,1300
1,26,2616,2,584,269061,800
1,26,2616,2,584,269062,900
1,26,2616,2,584,269063,0
1,26,2616,2,584,269064,
1,26,2616,2,584,269066,0
1,26,2616,2,584,269067,1000
1,26,2616,2,584,269068,0
1,26,2616,2,584,269069,0
1,26,2616,2,584,269070,
1,26,2616,2,584,269071,
1,26,2624,2,118,269073,
1,26,2624,2,118,269074,
1,26,2624,2,118,269075,
1,26,2624,2,118,269076,
1,26,2624,2,118,269077,
1,26,2624,2,118,269079,
1,26,2624,2,118,269081,
1,26,2624,2,118,269082,
1,26,2624,2,118,269083,
1,26,2624,2,118,269084,
1,26,2620,2,590,269085,
1,26,2620,2,590,269086,1300
1,26,2620,2,590,269087,800
1,26,2620,2,590,269088,
1,26,2620,2,590,269089,500
1,26,2620,2,590,269090,2300
1,26,2620,2,590,269092,550
1,26,2620,2,590,269093,500
1,26,2620,2,590,269094,
1,26,2620,2,590,269095,
1,26,2602,2,118,269096,
1,26,2602,2,118,269097,
1,26,2602,2,118,269098,
1,26,2602,2,118,269099,
1,26,2602,2,118,269100,
1,26,2602,2,118,269101,
1,26,2602,2,118,269102,
1,26,2602,2,118,269104,
1,26,2602,2,118,269105,
1,26,2602,2,118,269106,
6,27,2701,1,506,270001,
6,27,2701,1,506,270002,
6,27,2701,1,0,270003,
6,27,2701,1,506,270004,
6,27,2701,1,0,270005,
6,27,2701,1,506,270006,
6,27,2701,1,0,270007,
6,27,2701,1,506,270008,
6,27,2701,1,506,270009,
6,27,2701,1,0,270010,
6,27,2715,2,752,270021,
6,27,2715,2,0,270023,
6,27,2715,2,752,270024,
6,27,2715,2,0,270025,
6,27,2715,2,752,270028,
6,27,2715,1,0,270029,
6,27,2715,2,752,270030,
6,27,2712,2,110,270041,
6,27,2712,2,110,270042,
6,27,2712,2,110,270044,
6,27,2712,2,110,270045,
6,27,2714,1,0,270046,
6,27,2712,2,110,270047,500
5,10,1010,1,0,270049,
6,27,2711,1,710,270051,
6,27,2711,1,710,270052,
6,27,2711,1,710,270053,
6,27,2711,1,710,270054,
6,27,2711,1,710,270055,
6,27,2711,1,710,270056,
6,27,2711,1,710,270057,
6,27,2711,1,710,270059,
6,27,2703,1,1612,270061,
5,10,1015,1,0,270062,
6,27,2703,1,0,270063,
6,27,2703,2,0,270064,
6,27,2703,1,1612,270065,
6,27,2703,1,0,270066,
6,27,2703,1,0,270067,
6,27,2703,1,0,270068,
6,27,2703,1,1612,270069,
6,27,2703,1,1612,270070,
6,27,2703,1,1076,270091,
6,27,2703,1,1076,270092,
6,27,2703,1,1076,270093,
6,27,2703,1,1076,270094,
6,27,2703,1,1076,270095,
6,27,2703,1,1076,270096,
6,27,2703,1,1076,270097,
5,10,1014,1,0,270099,
6,27,2703,1,1076,270100,
6,27,2705,2,568,279001,
6,27,2705,2,568,279002,
6,27,2705,2,568,279004,
6,27,2705,2,568,279005,
6,27,2705,2,568,279006,400
6,27,2705,2,568,279007,
6,27,2705,2,568,279008,
6,27,2705,2,568,279009,
6,27,2705,2,568,279010,
6,27,2705,2,568,279011,
6,27,2706,2,362,279013,0
6,27,2706,2,362,279015,
6,27,2706,2,362,279016,
6,27,2706,2,362,279017,
6,27,2706,,0,279018,
6,27,2706,2,362,279019,
6,27,2706,2,362,279022,
6,27,2706,2,362,279023,
6,27,2706,2,362,279024,1200
6,27,2711,2,1218,279025,0
6,27,2711,2,1218,279027,200
6,24,2419,,0,279028,
6,27,2711,2,1218,279029,0
6,24,2419,,0,279031,
6,27,2711,2,1218,279032,
6,27,2711,2,1218,279034,1000
6,27,2711,2,1218,279036,1500
6,27,2712,2,172,279037,
6,27,2712,2,172,279038,
6,27,2712,2,172,279040,
6,27,2712,2,172,279042,
6,27,2712,2,172,279043,
6,27,2712,2,172,279044,
6,27,2712,2,172,279045,
6,27,2712,2,172,279047,
6,27,2712,2,172,279048,
6,27,2712,2,356,279049,
6,27,2712,2,356,279051,
6,27,2712,2,356,279052,
6,27,2712,2,356,279053,
6,27,2712,2,356,279054,
6,27,2712,2,356,279056,
6,27,2712,2,356,279057,
6,27,2712,2,356,279058,
6,27,2712,2,356,279059,
6,27,2712,2,356,279060,
6,27,2715,2,864,279061,
6,27,2715,2,864,279065,
6,27,2715,2,864,279066,
6,27,2715,2,864,279068,
6,27,2715,2,864,279069,
6,27,2715,2,864,279070,
6,27,2715,2,864,279072,
6,27,2716,2,44,279073,800
6,27,2716,2,44,279074,
6,27,2716,2,44,279076,
6,27,2716,2,44,279078,500
6,27,2716,2,44,279080,
6,27,2716,2,44,279081,1500
6,27,2716,2,44,279082,1000
6,27,2716,2,44,279083,2000
6,27,2716,2,44,279084,
6,27,2720,1,1048,279087,
6,27,2720,1,1048,279088,
6,27,2720,1,1048,279089,
6,27,2720,1,1048,279090,
6,27,2720,1,1048,279091,
6,27,2720,1,1048,279092,
6,27,2720,1,1048,279093,
6,27,2720,1,1048,279094,
6,27,2720,1,1048,279095,
6,27,2720,1,1048,279096,
6,27,2720,1,1836,279097,
6,27,2720,1,1836,279098,
6,27,2720,1,1836,279099,
6,27,2720,1,1836,279100,
6,27,2720,1,1836,279101,
6,27,2720,1,1836,279103,
6,27,2720,1,1836,279104,
6,27,2720,1,1836,279105,
6,27,2720,1,1836,279107,
6,27,2706,2,362,279112,
6,27,2712,2,172,279114,
6,27,2715,2,864,279118,
6,27,2715,2,864,279119,
6,27,2716,2,44,279121,
6,27,2720,1,1836,279125,
6,27,2703,1,0,280031,
6,24,2420,1,0,280033,
6,28,2804,1,340,280036,
6,28,2806,1,0,280037,
6,28,2804,1,340,280038,
6,28,2804,1,340,280039,
6,28,2814,1,1876,280081,
6,28,2814,1,0,280082,500
6,28,2814,1,1876,280083,
6,28,2814,1,1876,280084,
6,28,2814,1,1876,280085,
6,28,2814,1,1876,280086,
6,28,2814,1,0,280087,
6,28,2814,1,1876,280088,400
6,28,2814,1,0,280089,
6,28,2814,1,1876,280090,
6,28,2813,2,0,280111,
6,28,2813,2,612,280112,0
6,28,2813,2,612,280113,1600
6,28,2813,2,0,280114,1600
6,28,2813,2,612,280115,0
6,28,2813,2,612,280116,
6,28,2813,2,612,280117,0
6,28,2813,2,612,280118,1000
6,28,2813,2,612,280119,1000
6,28,2813,2,612,280120,
6,28,2801,1,760,289001,600
6,28,2801,1,760,289002,
6,28,2707,,0,289003,
6,28,2801,1,760,289005,
6,28,2801,1,760,289006,
6,28,2801,1,760,289007,200
6,28,2801,1,760,289008,
6,28,2801,1,760,289009,600
6,28,2801,1,760,289010,
6,28,2801,1,760,289011,
6,28,2805,2,498,289014,
6,28,2805,2,498,289015,
6,28,2805,2,498,289016,1600
6,28,2805,2,498,289017,
6,28,2805,2,498,289019,
6,28,2805,2,498,289020,1000
6,28,2805,2,498,289021,
6,28,2805,2,498,289022,
6,28,2808,2,1494,289025,
6,28,2808,2,1494,289026,
6,28,2808,2,1494,289027,2000
6,28,2808,2,1494,289028,800
6,28,2808,2,1494,289030,
6,28,2808,2,1494,289031,
6,28,2808,2,1494,289032,2000
6,28,2808,2,1494,289034,0
6,28,2808,2,1494,289035,1600
6,28,2808,2,1494,289036,
6,28,2811,2,390,289037,700
6,28,2811,2,390,289038,
6,29,2901,,0,289040,200
6,29,2929,,0,289041,
6,28,2811,2,390,289042,200
6,28,2811,2,390,289043,600
6,28,2811,2,390,289044,200
6,28,2811,2,390,289046,500
6,28,2811,2,390,289047,500
6,28,2811,2,390,289048,100
6,28,2814,1,662,289049,
6,28,2814,1,662,289050,
6,28,2814,1,662,289051,
6,28,2814,1,662,289052,
6,28,2814,1,662,289053,0
6,28,2814,1,662,289054,0
6,28,2814,1,662,289055,
6,28,2814,1,662,289056,
6,28,2814,1,662,289058,
6,28,2814,1,662,289059,0
6,28,2811,,0,289061,
6,28,2815,2,10,289062,0
6,28,2815,2,10,289063,
6,28,2815,2,10,289064,
6,28,2815,2,10,289065,4500
6,28,2815,2,10,289066,1200
6,28,2815,2,10,289067,1000
6,28,2815,2,10,289068,1000
4,11,1105,,0,289071,2000
6,28,2815,2,10,289072,1200
6,28,2816,1,2146,289073,
6,28,2816,1,2146,289074,
6,28,1102,,0,289077,
6,28,2816,1,2146,289080,
6,28,2816,1,2146,289081,
6,28,2816,1,2146,289082,
6,28,2816,1,2146,289083,
6,28,2816,1,2146,289084,
6,28,2805,2,498,289088,
6,28,2816,1,2146,289097,
6,28,2816,1,2146,289098,
6,28,2805,2,498,289102,
6,29,2930,1,530,290001,
6,29,2930,1,530,290002,
6,29,2930,1,530,290003,
6,29,2930,1,530,290005,
6,29,2930,1,530,290006,
6,29,2930,1,530,290007,0
6,29,2930,1,530,290008,
6,29,2930,1,0,290009,
6,29,2930,1,530,290010,
6,29,2930,1,1300,290031,500
6,29,2930,1,1300,290032,
6,29,2930,1,1300,290033,
6,29,2930,1,1300,290034,0
6,29,2930,1,0,290035,
6,29,2930,1,1300,290036,
6,29,2930,1,1300,290037,
6,29,2930,1,1300,290038,
6,29,2930,1,1300,290039,
6,29,2930,1,1300,290040,
6,29,2909,2,220,290042,
6,29,2909,2,220,290043,
6,29,2909,2,220,290045,
6,29,2909,2,220,290046,
6,29,2909,2,220,290047,
6,29,2909,2,220,290048,
6,29,2909,2,220,290049,
6,29,2909,2,220,290050,
6,29,2905,1,1096,290071,
6,29,2905,1,1096,290072,
6,29,2905,1,1096,290073,
6,29,2905,1,1096,290074,
6,28,2806,,0,290075,
6,29,2905,1,1096,290077,
6,29,2905,1,1096,290078,
6,29,2905,1,1096,290080,0
6,29,2910,1,350,290081,
6,29,2910,1,350,290082,
6,29,2910,1,350,290083,
6,29,2910,1,350,290084,
6,29,2910,1,350,290085,
6,29,2910,1,0,290086,
6,29,2910,1,350,290087,
6,29,2910,1,350,290088,
6,29,2910,1,350,290089,
6,29,2910,1,350,290090,300
6,29,2920,2,1628,290171,
6,29,2920,2,1628,290173,500
6,29,2920,2,1628,290176,
6,29,2920,2,1628,290177,600
6,29,2920,2,1628,290178,1000
6,29,2920,2,1628,290179,
6,29,2920,2,1628,290180,1200
6,29,2915,1,622,299001,
6,29,2915,1,622,299004,
6,29,2915,1,622,299005,
6,29,2915,1,622,299006,
6,29,2915,1,622,299007,
6,29,2915,1,622,299008,0
6,29,2915,1,622,299009,
6,29,2915,1,622,299010,
6,29,2915,1,622,299011,
6,29,2915,1,622,299012,
6,29,2918,1,454,299013,200
6,29,2918,1,454,299014,
6,29,2918,1,454,299015,
6,29,2918,1,454,299018,400
6,29,2918,1,454,299020,0
6,29,2918,1,454,299022,500
6,29,2918,1,454,299023,
6,29,2918,1,454,299024,
6,29,2928,1,322,299025,
6,29,2928,1,322,299027,
6,29,2928,1,322,299028,
6,29,2928,1,322,299029,
6,29,2928,1,322,299030,
6,29,2928,1,322,299032,
6,29,2928,1,322,299033,0
6,29,2928,1,322,299034,
6,29,2928,1,322,299035,
6,29,2928,1,322,299036,
6,30,3007,1,1624,300011,
6,30,3007,1,1624,300012,
6,30,3007,1,1624,300013,
6,30,3020,1,0,300014,
6,30,3007,1,1624,300016,
6,30,3007,1,1624,300017,
6,30,3007,1,1624,300018,
6,30,3007,1,1624,300019,
6,30,3021,1,0,300020,
6,30,3012,,0,300035,
6,30,3012,2,334,300036,1000
6,30,3012,2,334,300037,1000
6,30,3012,,0,300038,2000
6,30,3012,1,0,300040,
6,30,3005,1,2942,300092,
1,37,3706,1,0,300093,
6,30,3005,1,2942,300094,
6,30,3005,1,0,300095,
6,30,3005,1,2942,300096,
6,30,3005,1,2942,300098,
6,30,3005,1,0,300099,
6,30,3005,1,2942,300100,
6,30,3002,1,1310,300131,
6,30,3002,1,1310,300135,
6,30,3002,2,0,300136,
6,30,3002,1,1310,300137,
6,30,3002,1,1310,300138,
6,30,3002,1,0,300139,
6,30,3021,1,0,300140,
6,30,3002,1,1264,300141,
6,30,3002,1,0,300142,
6,30,3002,1,1264,300143,
6,30,3002,1,0,300144,
6,30,3002,1,0,300145,
6,30,3002,1,1264,300146,200
6,30,3002,1,0,300147,
6,30,3002,1,1264,300148,
6,30,3002,1,1264,300149,
6,30,3023,2,622,300171,
6,30,3023,2,622,300172,
6,30,3023,2,622,300173,
6,30,3029,1,0,300174,
6,30,3023,2,622,300175,
6,30,3023,2,622,300176,
6,30,3023,2,622,300177,
6,30,3023,2,622,300178,200
6,30,3023,2,622,300180,
6,30,3005,1,3648,309001,
6,30,3005,1,3648,309003,
6,30,3005,1,3648,309005,
6,30,3005,1,3648,309006,
6,30,3005,1,3648,309007,
6,30,3005,1,3648,309008,
6,30,3005,1,3648,309009,
6,30,3005,1,3648,309010,
6,30,3006,1,520,309013,
6,30,3006,1,520,309014,
6,30,3006,1,520,309016,
6,30,3006,1,520,309017,
6,30,3006,1,520,309018,
6,30,3006,1,520,309019,
6,30,3006,1,520,309021,
6,30,3006,1,520,309022,
6,30,3006,1,520,309023,
6,30,3006,1,520,309024,
6,30,3011,2,306,309025,400
6,30,3011,2,306,309027,500
6,30,3011,2,306,309028,500
6,30,3011,2,306,309029,500
6,30,3011,2,306,309031,
6,30,3011,2,306,309032,500
6,30,3011,2,306,309033,1000
6,30,3011,2,306,309035,400
6,30,3011,2,306,309036,800
6,30,3013,1,282,309037,0
6,30,3013,1,282,309039,
6,30,3013,1,282,309041,
6,30,3013,,0,309042,500
6,30,3013,1,282,309043,0
6,30,3013,1,282,309044,0
6,30,3013,1,282,309046,
6,30,3013,1,282,309047,
6,30,3013,1,282,309048,
6,30,3015,2,260,309049,
1,7,3021,,0,309050,800
6,30,3015,2,260,309052,
6,30,3015,2,260,309053,
6,30,3015,2,260,309055,
6,30,3015,2,260,309056,
6,30,3015,2,260,309057,
6,30,3015,2,260,309058,
6,30,3015,2,260,309059,
6,30,3015,2,260,309060,
6,30,3016,2,198,309061,
6,30,3016,2,198,309062,
1,7,104,,0,309063,600
6,30,3016,2,198,309064,
6,30,3016,2,198,309065,400
6,30,3016,2,198,309067,
6,30,3016,2,198,309068,400
6,30,3016,2,198,309069,
6,30,3016,2,198,309070,
6,30,3016,2,198,309071,300
6,30,3020,2,1092,309073,
6,30,3020,2,1092,309074,
6,30,3020,2,1092,309075,
6,30,3020,2,1092,309076,
6,30,3020,2,1092,309077,
6,30,3020,2,1092,309081,
6,30,3020,2,1092,309082,
6,30,3020,2,1092,309083,
6,30,3020,2,1092,309084,
6,30,3021,2,628,309085,
6,30,3021,2,628,309086,
6,30,3021,2,628,309087,
6,30,3021,2,628,309088,
6,30,3006,,0,309091,
6,30,3021,2,628,309092,
6,30,3021,2,628,309093,0
6,30,3021,2,628,309094,
6,30,3021,2,628,309095,
6,30,3021,2,628,309096,
6,30,3026,1,72,309097,1250
6,30,3026,1,72,309098,
6,30,3026,1,72,309099,
6,30,3026,1,72,309101,
6,30,3026,1,72,309103,
6,30,3026,1,72,309104,
6,30,3026,1,72,309105,
6,30,3026,1,72,309108,
6,30,3028,2,136,309109,
6,30,3028,2,136,309112,
6,30,3028,2,136,309113,
6,30,3028,2,136,309114,
6,30,3028,2,136,309115,
6,30,3028,2,136,309116,
6,30,3028,2,136,309117,
1,23,2305,,0,309118,
6,30,3021,,0,309119,
6,30,3005,1,3648,309121,
6,30,3011,2,306,309126,500
6,30,3026,1,72,309137,
6,30,3026,1,72,309138,
1,31,3109,2,1026,310071,
1,31,3109,2,1026,310072,
1,31,3109,2,1026,310073,
1,31,3109,2,1026,310074,1000
1,31,3109,2,1026,310075,
1,31,3109,2,1026,310076,0
1,31,3109,2,1026,310077,600
1,31,3109,2,1026,310078,600
1,31,3109,2,1026,310079,500
1,31,3109,2,1026,310080,
1,31,3112,2,350,310081,600
1,31,3112,2,350,310082,500
1,31,3112,2,350,310083,400
1,31,3112,2,350,310084,300
1,31,3112,2,350,310085,500
1,31,3112,2,350,310086,200
1,31,3112,2,350,310087,200
1,31,3112,2,350,310088,400
1,31,3112,2,350,310089,750
1,31,3112,2,350,310090,300
1,31,3116,2,1344,310091,600
1,31,3116,2,1344,310092,800
1,31,3116,2,1344,310093,1200
1,31,3116,2,1344,310094,
1,31,3116,2,1344,310095,500
1,31,3116,2,1344,310096,600
1,31,3116,2,1344,310097,700
1,31,3116,2,1344,310098,
1,31,3116,2,1344,310099,800
1,31,3116,2,1344,310100,400
1,31,3102,2,14,319001,600
1,31,3102,2,14,319002,5000
1,31,3102,2,14,319004,600
1,31,3102,2,14,319005,1000
1,31,3102,2,14,319006,3000
1,31,3102,2,14,319007,5000
1,31,3102,2,14,319008,7000
1,31,3102,2,14,319009,1200
1,31,3102,2,14,319010,300
1,31,3102,2,14,319012,1000
1,31,3110,2,334,319025,400
1,31,3110,2,334,319026,0
1,31,3110,2,334,319027,250
1,31,3110,2,334,319029,0
1,31,3110,2,334,319030,0
1,31,3110,2,334,319031,600
1,31,3110,2,334,319032,800
1,31,3110,2,334,319033,600
1,31,3110,2,334,319034,400
1,31,3110,2,334,319036,400
1,31,3111,2,1128,319037,0
1,31,3111,2,1128,319038,500
1,31,3111,2,1128,319039,
1,31,3111,2,1128,319040,300
1,31,3111,2,1128,319041,1000
1,31,3111,2,1128,319042,600
1,31,3111,2,1128,319043,
1,31,3111,2,1128,319044,500
1,31,3111,2,1128,319048,2000
1,31,3113,2,870,319049,5000
1,31,3113,2,870,319050,600
1,31,3113,2,870,319051,800
1,31,3113,2,870,319052,1000
1,31,3113,2,870,319054,800
1,31,3113,2,870,319056,700
1,31,3113,2,870,319057,800
1,31,3113,2,870,319058,1200
1,31,3113,2,870,319059,0
1,31,3113,2,870,319060,2500
1,31,3117,2,1288,319061,1500
1,31,3117,2,1288,319062,1000
1,31,3117,2,1288,319063,0
1,31,3117,2,1288,319064,1200
1,31,3117,2,1288,319065,400
1,31,3117,2,1288,319069,800
1,31,3117,2,1288,319070,0
1,31,3117,2,1288,319071,0
1,31,3117,2,1288,319072,1000
1,31,3111,2,1128,319079,3000
1,31,3117,2,1288,319083,400
5,32,3215,,0,320001,
5,32,3215,1,0,320002,
4,14,1404,1,0,320007,
5,6,608,1,0,320009,
4,16,1624,,0,320010,
5,32,3213,2,128,320051,
5,32,3213,2,128,320052,
5,32,3215,1,0,320054,
5,32,3215,1,4712,320055,
5,6,3215,,0,320056,
5,32,3215,1,0,320057,
5,6,608,1,0,320061,
5,10,1019,1,0,320063,
5,32,3206,2,276,320074,
5,32,3215,,0,320075,
5,32,3206,2,276,320076,
5,32,3215,,0,320077,
5,32,3206,2,276,320078,
5,32,3206,2,276,320080,
5,32,3206,2,276,320081,
5,32,3206,2,276,320082,
5,32,3213,2,0,320181,
5,32,3213,2,128,320182,
5,32,3213,2,128,320183,
