"zone","state","lga","sector","ea","hhid","item_cd","s10cq8"
4,1,102,1,46,19012,7,3
4,1,102,1,46,19012,8,3
4,1,102,1,46,19012,9,2
4,1,102,1,46,19012,10,2
4,1,102,1,46,19012,11,4
4,1,102,1,806,19014,1,3
4,1,102,1,806,19014,2,2
4,1,102,1,806,19014,3,3
4,1,102,1,806,19014,4,3
4,1,102,1,806,19014,5,4
4,1,102,1,806,19014,6,0
4,1,102,1,806,19014,7,2
4,1,102,1,806,19014,8,3
4,1,102,1,806,19014,9,4
4,1,102,1,806,19014,10,0
4,1,102,1,806,19014,11,3
4,1,102,1,806,19015,1,5
4,1,102,1,806,19015,2,5
4,1,102,1,806,19015,3,5
4,1,102,1,806,19015,4,4
4,1,102,1,806,19015,5,5
4,1,102,1,806,19015,6,0
4,1,102,1,806,19015,7,2
4,1,102,1,806,19015,8,5
4,1,102,1,806,19015,9,4
4,1,102,1,806,19015,10,3
4,1,102,1,806,19015,11,4
4,1,102,1,806,19017,1,4
4,1,102,1,806,19017,2,3
4,1,102,1,806,19017,3,2
4,1,102,1,806,19017,4,4
4,1,102,1,806,19017,5,5
4,1,102,1,806,19017,6,3
4,1,102,1,806,19017,7,1
4,1,102,1,806,19017,8,3
4,1,102,1,806,19017,9,5
4,1,102,1,806,19017,10,2
4,1,102,1,806,19017,11,4
4,1,102,1,806,19018,1,4
4,1,102,1,806,19018,2,7
4,1,102,1,806,19018,3,0
4,1,102,1,806,19018,4,6
4,1,102,1,806,19018,5,7
4,1,102,1,806,19018,6,0
4,1,102,1,806,19018,7,2
4,1,102,1,806,19018,8,0
4,1,102,1,806,19018,9,7
4,1,102,1,806,19018,10,0
4,1,102,1,806,19018,11,4
4,1,102,1,806,19019,1,6
4,1,102,1,806,19019,2,7
4,1,102,1,806,19019,3,0
4,1,102,1,806,19019,4,6
4,1,102,1,806,19019,5,7
4,1,102,1,806,19019,6,5
4,1,102,1,806,19019,7,2
4,1,102,1,806,19019,8,0
4,1,102,1,806,19019,9,7
4,1,102,1,806,19019,10,0
4,1,102,1,806,19019,11,6
4,1,102,1,806,19020,1,2
4,1,102,1,806,19020,2,3
4,1,102,1,806,19020,3,1
4,1,102,1,806,19020,4,4
4,1,102,1,806,19020,5,2
4,1,102,1,806,19020,6,1
4,1,102,1,806,19020,7,1
4,1,102,1,806,19020,8,2
4,1,102,1,806,19020,9,2
4,1,102,1,806,19020,10,1
4,1,102,1,806,19020,11,2
4,1,102,1,806,19023,1,1
4,1,102,1,806,19023,2,2
4,1,102,1,806,19023,3,1
4,1,102,1,806,19023,4,3
4,1,102,1,806,19023,5,1
4,1,102,1,806,19023,6,2
4,1,102,1,806,19023,7,1
4,1,102,1,806,19023,8,2
4,1,102,1,806,19023,9,3
4,1,102,1,806,19023,10,1
4,1,102,1,806,19023,11,3
4,1,102,1,806,19024,1,2
4,1,102,1,806,19024,2,6
4,1,102,1,806,19024,3,2
4,1,102,1,806,19024,4,1
4,1,102,1,806,19024,5,1
4,1,102,1,806,19024,6,1
4,1,102,1,806,19024,7,0
4,1,102,1,806,19024,8,2
4,1,102,1,806,19024,9,5
4,1,102,1,806,19024,10,0
4,1,102,1,806,19024,11,2
4,1,102,1,2486,19025,1,4
4,1,102,1,2486,19025,2,4
4,1,102,1,2486,19025,3,1
4,1,102,1,2486,19025,4,3
4,1,102,1,2486,19025,5,2
4,1,102,1,2486,19025,6,2
4,1,102,1,2486,19025,7,1
4,1,102,1,2486,19025,8,6
4,1,102,1,2486,19025,9,2
4,1,102,1,2486,19025,10,4
4,1,102,1,2486,19025,11,4
4,1,102,1,2486,19026,1,2
4,1,102,1,2486,19026,2,4
4,1,102,1,2486,19026,3,2
4,1,102,1,2486,19026,4,2
4,1,102,1,2486,19026,5,2
4,1,102,1,2486,19026,6,0
4,1,102,1,2486,19026,7,1
4,1,102,1,2486,19026,8,3
4,1,102,1,2486,19026,9,3
4,1,102,1,2486,19026,10,2
4,1,102,1,2486,19026,11,2
4,1,102,1,2486,19029,1,2
4,1,102,1,2486,19029,2,2
4,1,102,1,2486,19029,3,1
4,1,102,1,2486,19029,4,2
4,1,102,1,2486,19029,5,1
4,1,102,1,2486,19029,6,0
4,1,102,1,2486,19029,7,0
4,1,102,1,2486,19029,8,2
4,1,102,1,2486,19029,9,2
4,1,102,1,2486,19029,10,0
4,1,102,1,2486,19029,11,2
4,1,102,1,2486,19031,1,2
4,1,102,1,2486,19031,2,2
4,1,102,1,2486,19031,3,3
4,1,102,1,2486,19031,4,3
4,1,102,1,2486,19031,5,2
4,1,102,1,2486,19031,6,2
4,1,102,1,2486,19031,7,1
4,1,102,1,2486,19031,8,3
4,1,102,1,2486,19031,9,2
4,1,102,1,2486,19031,10,0
4,1,102,1,2486,19031,11,3
4,1,102,1,2486,19032,1,3
4,1,102,1,2486,19032,2,2
4,1,102,1,2486,19032,3,2
4,1,102,1,2486,19032,4,2
4,1,102,1,2486,19032,5,2
4,1,102,1,2486,19032,6,2
4,1,102,1,2486,19032,7,1
4,1,102,1,2486,19032,8,4
4,1,102,1,2486,19032,9,3
4,1,102,1,2486,19032,10,5
4,1,102,1,2486,19032,11,5
4,1,102,1,2486,19033,1,3
4,1,102,1,2486,19033,2,4
4,1,102,1,2486,19033,3,2
4,1,102,1,2486,19033,4,3
4,1,102,1,2486,19033,5,3
4,1,102,1,2486,19033,6,0
4,1,102,1,2486,19033,7,3
4,1,102,1,2486,19033,8,3
4,1,102,1,2486,19033,9,3
4,1,102,1,2486,19033,10,2
4,1,102,1,2486,19033,11,3
4,1,102,1,2486,19034,1,3
4,1,102,1,2486,19034,2,4
4,1,102,1,2486,19034,3,2
4,1,102,1,2486,19034,4,3
4,1,102,1,2486,19034,5,4
4,1,102,1,2486,19034,6,0
4,1,102,1,2486,19034,7,2
4,1,102,1,2486,19034,8,3
4,1,102,1,2486,19034,9,4
4,1,102,1,2486,19034,10,2
4,1,102,1,2486,19034,11,3
4,1,102,1,2486,19035,1,3
4,1,102,1,2486,19035,2,5
4,1,102,1,2486,19035,3,2
4,1,102,1,2486,19035,4,3
4,1,102,1,2486,19035,5,3
4,1,102,1,2486,19035,6,0
4,1,102,1,2486,19035,7,1
4,1,102,1,2486,19035,8,5
4,1,102,1,2486,19035,9,6
4,1,102,1,2486,19035,10,3
4,1,102,1,2486,19035,11,4
4,1,102,1,2486,19036,1,4
4,1,102,1,2486,19036,2,5
4,1,102,1,2486,19036,3,3
4,1,102,1,2486,19036,4,4
4,1,102,1,2486,19036,5,5
4,1,102,1,2486,19036,6,4
4,1,102,1,2486,19036,7,2
4,1,102,1,2486,19036,8,2
4,1,102,1,2486,19036,9,4
4,1,102,1,2486,19036,10,0
4,1,102,1,2486,19036,11,4
4,1,104,2,412,19037,1,5
4,1,104,2,412,19037,2,6
4,1,104,2,412,19037,3,6
4,1,104,2,412,19037,4,4
4,1,104,2,412,19037,5,7
4,1,104,2,412,19037,6,7
4,1,104,2,412,19037,7,0
4,1,104,2,412,19037,8,5
4,1,104,2,412,19037,9,4
4,1,104,2,412,19037,10,5
4,1,104,2,412,19037,11,5
4,1,104,2,412,19038,1,1
4,1,104,2,412,19038,2,1
4,1,104,2,412,19038,3,1
4,1,104,2,412,19038,4,2
4,1,104,2,412,19038,5,1
4,1,104,2,412,19038,6,2
4,1,104,2,412,19038,7,1
4,1,104,2,412,19038,8,1
4,1,104,2,412,19038,9,1
4,1,104,2,412,19038,10,2
4,1,104,2,412,19038,11,1
4,1,104,2,412,19039,1,5
4,1,104,2,412,19039,2,5
4,1,104,2,412,19039,3,3
4,1,104,2,412,19039,4,5
4,1,104,2,412,19039,5,2
4,1,104,2,412,19039,6,2
4,1,104,2,412,19039,7,2
4,1,104,2,412,19039,8,3
4,1,104,2,412,19039,9,3
4,1,104,2,412,19039,10,4
4,1,104,2,412,19039,11,4
4,1,104,2,412,19040,1,6
4,1,104,2,412,19040,2,7
4,1,104,2,412,19040,3,4
4,1,104,2,412,19040,4,3
4,1,104,2,412,19040,5,7
4,1,104,2,412,19040,6,7
4,1,104,2,412,19040,7,2
4,1,104,2,412,19040,8,4
4,1,104,2,412,19040,9,6
4,1,104,2,412,19040,10,0
4,1,104,2,412,19040,11,7
4,1,104,2,412,19041,1,3
4,1,104,2,412,19041,2,7
4,1,104,2,412,19041,3,2
4,1,104,2,412,19041,4,7
4,1,104,2,412,19041,5,5
4,1,104,2,412,19041,6,7
4,1,104,2,412,19041,7,1
4,1,104,2,412,19041,8,3
4,1,104,2,412,19041,9,7
4,1,104,2,412,19041,10,0
4,1,104,2,412,19041,11,3
4,1,104,2,412,19043,1,3
4,1,104,2,412,19043,2,1
4,1,104,2,412,19043,3,2
4,1,104,2,412,19043,4,3
4,1,104,2,412,19043,5,0
4,1,104,2,412,19043,6,0
4,1,104,2,412,19043,7,1
4,1,104,2,412,19043,8,3
4,1,104,2,412,19043,9,7
4,1,104,2,412,19043,10,0
4,1,104,2,412,19043,11,4
4,1,104,2,412,19044,1,7
4,1,104,2,412,19044,2,1
4,1,104,2,412,19044,3,2
4,1,104,2,412,19044,4,1
4,1,104,2,412,19044,5,2
4,1,104,2,412,19044,6,7
4,1,104,2,412,19044,7,1
4,1,104,2,412,19044,8,1
4,1,104,2,412,19044,9,2
4,1,104,2,412,19044,10,0
4,1,104,2,412,19044,11,2
4,1,104,2,412,19045,1,7
4,1,104,2,412,19045,2,5
4,1,104,2,412,19045,3,5
4,1,104,2,412,19045,4,4
4,1,104,2,412,19045,5,7
4,1,104,2,412,19045,6,2
4,1,104,2,412,19045,7,2
4,1,104,2,412,19045,8,7
4,1,104,2,412,19045,9,5
4,1,104,2,412,19045,10,0
4,1,104,2,412,19045,11,7
4,1,104,2,412,19047,1,6
4,1,104,2,412,19047,2,5
4,1,104,2,412,19047,3,5
4,1,104,2,412,19047,4,5
4,1,104,2,412,19047,5,6
4,1,104,2,412,19047,6,6
4,1,104,2,412,19047,7,3
4,1,104,2,412,19047,8,5
4,1,104,2,412,19047,9,5
4,1,104,2,412,19047,10,2
4,1,104,2,412,19047,11,2
4,1,104,2,412,19048,1,1
4,1,104,2,412,19048,2,1
4,1,104,2,412,19048,3,1
4,1,104,2,412,19048,4,2
4,1,104,2,412,19048,5,1
4,1,104,2,412,19048,6,1
4,1,104,2,412,19048,7,1
4,1,104,2,412,19048,8,2
4,1,104,2,412,19048,9,2
4,1,104,2,412,19048,10,1
4,1,104,2,412,19048,11,1
4,1,104,2,1020,19049,1,3
4,1,104,2,1020,19049,2,4
4,1,104,2,1020,19049,3,5
4,1,104,2,1020,19049,4,6
4,1,104,2,1020,19049,5,6
4,1,104,2,1020,19049,6,3
4,1,104,2,1020,19049,7,1
4,1,104,2,1020,19049,8,5
4,1,104,2,1020,19049,9,7
4,1,104,2,1020,19049,10,4
4,1,104,2,1020,19049,11,3
4,1,104,2,1020,19050,1,2
4,1,104,2,1020,19050,2,5
4,1,104,2,1020,19050,3,3
4,1,104,2,1020,19050,4,1
4,1,104,2,1020,19050,5,1
4,1,104,2,1020,19050,6,1
4,1,104,2,1020,19050,7,2
4,1,104,2,1020,19050,8,3
4,1,104,2,1020,19050,9,5
4,1,104,2,1020,19050,10,3
4,1,104,2,1020,19050,11,3
4,1,104,2,1020,19051,1,5
4,1,104,2,1020,19051,2,3
4,1,104,2,1020,19051,3,2
4,1,104,2,1020,19051,4,7
4,1,104,2,1020,19051,5,5
4,1,104,2,1020,19051,6,7
4,1,104,2,1020,19051,7,0
4,1,104,2,1020,19051,8,3
4,1,104,2,1020,19051,9,6
4,1,104,2,1020,19051,10,0
4,1,104,2,1020,19051,11,3
4,1,104,2,1020,19052,1,6
4,1,104,2,1020,19052,2,7
4,1,104,2,1020,19052,3,3
4,1,104,2,1020,19052,4,7
4,1,104,2,1020,19052,5,6
4,1,104,2,1020,19052,6,6
4,1,104,2,1020,19052,7,0
4,1,104,2,1020,19052,8,4
4,1,104,2,1020,19052,9,7
4,1,104,2,1020,19052,10,4
4,1,104,2,1020,19052,11,4
4,1,104,2,1020,19054,1,3
4,1,104,2,1020,19054,2,2
4,1,104,2,1020,19054,3,1
4,1,104,2,1020,19054,4,2
4,1,104,2,1020,19054,5,1
4,1,104,2,1020,19054,6,2
4,1,104,2,1020,19054,7,2
4,1,104,2,1020,19054,8,1
4,1,104,2,1020,19054,9,2
4,1,104,2,1020,19054,10,1
4,1,104,2,1020,19054,11,2
4,1,104,2,1020,19055,1,1
4,1,104,2,1020,19055,2,1
4,1,104,2,1020,19055,3,1
4,1,104,2,1020,19055,4,2
4,1,104,2,1020,19055,5,1
4,1,104,2,1020,19055,6,2
4,1,104,2,1020,19055,7,1
4,1,104,2,1020,19055,8,1
4,1,104,2,1020,19055,9,2
4,1,104,2,1020,19055,10,1
4,1,104,2,1020,19055,11,2
4,1,104,2,1020,19056,1,4
4,1,104,2,1020,19056,2,6
4,1,104,2,1020,19056,3,2
4,1,104,2,1020,19056,4,3
4,1,104,2,1020,19056,5,7
4,1,104,2,1020,19056,6,3
4,1,104,2,1020,19056,7,2
4,1,104,2,1020,19056,8,4
4,1,104,2,1020,19056,9,5
4,1,104,2,1020,19056,10,0
4,1,104,2,1020,19056,11,4
4,1,104,2,1020,19058,1,5
4,1,104,2,1020,19058,2,7
4,1,104,2,1020,19058,3,3
4,1,104,2,1020,19058,4,5
4,1,104,2,1020,19058,5,5
4,1,104,2,1020,19058,6,5
4,1,104,2,1020,19058,7,3
4,1,104,2,1020,19058,8,4
4,1,104,2,1020,19058,9,4
4,1,104,2,1020,19058,10,0
4,1,104,2,1020,19058,11,4
4,1,104,2,1020,19060,1,2
4,1,104,2,1020,19060,2,4
4,1,104,2,1020,19060,3,1
4,1,104,2,1020,19060,4,1
4,1,104,2,1020,19060,5,2
4,1,104,2,1020,19060,6,0
4,1,104,2,1020,19060,7,1
4,1,104,2,1020,19060,8,1
4,1,104,2,1020,19060,9,3
4,1,104,2,1020,19060,10,1
4,1,104,2,1020,19060,11,5
4,1,107,2,10,19061,1,2
4,1,107,2,10,19061,2,3
4,1,107,2,10,19061,3,2
4,1,107,2,10,19061,4,2
4,1,107,2,10,19061,5,3
4,1,107,2,10,19061,6,0
4,1,107,2,10,19061,7,4
4,1,107,2,10,19061,8,3
4,1,107,2,10,19061,9,3
4,1,107,2,10,19061,10,0
4,1,107,2,10,19061,11,3
4,1,107,2,10,19062,1,3
4,1,107,2,10,19062,2,5
4,1,107,2,10,19062,3,1
4,1,107,2,10,19062,4,4
4,1,107,2,10,19062,5,2
4,1,107,2,10,19062,6,0
4,1,107,2,10,19062,7,2
4,1,107,2,10,19062,8,2
4,1,107,2,10,19062,9,5
4,1,107,2,10,19062,10,3
4,1,107,2,10,19062,11,1
4,1,107,2,10,19063,1,3
4,1,107,2,10,19063,2,3
4,1,107,2,10,19063,3,3
4,1,107,2,10,19063,4,5
4,1,107,2,10,19063,5,4
4,1,107,2,10,19063,6,0
4,1,107,2,10,19063,7,2
4,1,107,2,10,19063,8,5
4,1,107,2,10,19063,9,5
4,1,107,2,10,19063,10,0
4,1,107,2,10,19063,11,5
4,1,107,2,10,19064,1,3
4,1,107,2,10,19064,2,2
4,1,107,2,10,19064,3,0
4,1,107,2,10,19064,4,3
4,1,107,2,10,19064,5,2
4,1,107,2,10,19064,6,0
4,1,107,2,10,19064,7,2
4,1,107,2,10,19064,8,2
4,1,107,2,10,19064,9,4
4,1,107,2,10,19064,10,2
4,1,107,2,10,19064,11,4
4,1,107,2,10,19066,1,3
4,1,107,2,10,19066,2,2
4,1,107,2,10,19066,3,2
4,1,107,2,10,19066,4,3
4,1,107,2,10,19066,5,2
4,1,107,2,10,19066,6,0
4,1,107,2,10,19066,7,0
4,1,107,2,10,19066,8,2
4,1,107,2,10,19066,9,3
4,1,107,2,10,19066,10,2
4,1,107,2,10,19066,11,3
4,1,107,2,10,19068,1,2
4,1,107,2,10,19068,2,6
4,1,107,2,10,19068,3,1
4,1,107,2,10,19068,4,4
4,1,107,2,10,19068,5,2
4,1,107,2,10,19068,6,0
4,1,107,2,10,19068,7,2
4,1,107,2,10,19068,8,2
4,1,107,2,10,19068,9,2
4,1,107,2,10,19068,10,0
4,1,107,2,10,19068,11,2
4,1,107,2,10,19069,1,5
4,1,107,2,10,19069,2,3
4,1,107,2,10,19069,3,3
4,1,107,2,10,19069,4,3
4,1,107,2,10,19069,5,2
4,1,107,2,10,19069,6,1
4,1,107,2,10,19069,7,3
4,1,107,2,10,19069,8,6
4,1,107,2,10,19069,9,3
4,1,107,2,10,19069,10,5
4,1,107,2,10,19069,11,2
4,1,107,2,10,19070,1,3
4,1,107,2,10,19070,2,5
4,1,107,2,10,19070,3,2
4,1,107,2,10,19070,4,3
4,1,107,2,10,19070,5,2
4,1,107,2,10,19070,6,0
4,1,107,2,10,19070,7,4
4,1,107,2,10,19070,8,3
4,1,107,2,10,19070,9,5
4,1,107,2,10,19070,10,3
4,1,107,2,10,19070,11,3
4,1,107,2,10,19071,1,5
4,1,107,2,10,19071,2,3
4,1,107,2,10,19071,3,2
4,1,107,2,10,19071,4,3
4,1,107,2,10,19071,5,2
4,1,107,2,10,19071,6,3
4,1,107,2,10,19071,7,3
4,1,107,2,10,19071,8,5
4,1,107,2,10,19071,9,3
4,1,107,2,10,19071,10,4
4,1,107,2,10,19071,11,2
4,1,107,2,10,19072,1,4
4,1,107,2,10,19072,2,3
4,1,107,2,10,19072,3,3
4,1,107,2,10,19072,4,3
4,1,107,2,10,19072,5,3
4,1,107,2,10,19072,6,0
4,1,107,2,10,19072,7,4
4,1,107,2,10,19072,8,3
4,1,107,2,10,19072,9,5
4,1,107,2,10,19072,10,2
4,1,107,2,10,19072,11,3
4,1,107,2,1322,19073,1,5
4,1,107,2,1322,19073,2,4
4,1,107,2,1322,19073,3,0
4,1,107,2,1322,19073,4,3
4,1,107,2,1322,19073,5,2
4,1,107,2,1322,19073,6,0
4,1,107,2,1322,19073,7,2
4,1,107,2,1322,19073,8,0
4,1,107,2,1322,19073,9,3
4,1,107,2,1322,19073,10,0
4,1,107,2,1322,19073,11,2
4,1,107,2,1322,19075,1,4
4,1,107,2,1322,19075,2,5
4,1,107,2,1322,19075,3,2
4,1,107,2,1322,19075,4,4
4,1,107,2,1322,19075,5,3
4,1,107,2,1322,19075,6,0
4,1,107,2,1322,19075,7,3
4,1,107,2,1322,19075,8,3
4,1,107,2,1322,19075,9,5
4,1,107,2,1322,19075,10,3
4,1,107,2,1322,19075,11,4
4,1,107,2,1322,19076,1,3
4,1,107,2,1322,19076,2,7
4,1,107,2,1322,19076,3,3
4,1,107,2,1322,19076,4,5
4,1,107,2,1322,19076,5,3
4,1,107,2,1322,19076,6,6
4,1,107,2,1322,19076,7,3
4,1,107,2,1322,19076,8,2
4,1,107,2,1322,19076,9,6
4,1,107,2,1322,19076,10,2
4,1,107,2,1322,19076,11,3
4,1,107,2,1322,19077,1,2
4,1,107,2,1322,19077,2,3
4,1,107,2,1322,19077,3,2
4,1,107,2,1322,19077,4,3
4,1,107,2,1322,19077,5,2
4,1,107,2,1322,19077,6,0
4,1,107,2,1322,19077,7,3
4,1,107,2,1322,19077,8,2
4,1,107,2,1322,19077,9,4
4,1,107,2,1322,19077,10,3
4,1,107,2,1322,19077,11,3
4,1,107,2,1322,19079,1,2
4,1,107,2,1322,19079,2,2
4,1,107,2,1322,19079,3,1
4,1,107,2,1322,19079,4,1
4,1,107,2,1322,19079,5,2
4,1,107,2,1322,19079,6,0
4,1,107,2,1322,19079,7,0
4,1,107,2,1322,19079,8,2
4,1,107,2,1322,19079,9,2
4,1,107,2,1322,19079,10,0
4,1,107,2,1322,19079,11,2
4,1,107,2,1322,19080,1,3
4,1,107,2,1322,19080,2,3
4,1,107,2,1322,19080,3,4
4,1,107,2,1322,19080,4,4
4,1,107,2,1322,19080,5,2
4,1,107,2,1322,19080,6,5
4,1,107,2,1322,19080,7,6
4,1,107,2,1322,19080,8,2
4,1,107,2,1322,19080,9,3
4,1,107,2,1322,19080,10,2
4,1,107,2,1322,19080,11,3
4,1,107,2,1322,19081,1,0
4,1,107,2,1322,19081,2,5
4,1,107,2,1322,19081,3,1
4,1,107,2,1322,19081,4,3
4,1,107,2,1322,19081,5,2
4,1,107,2,1322,19081,6,2
4,1,107,2,1322,19081,7,1
4,1,107,2,1322,19081,8,0
4,1,107,2,1322,19081,9,2
4,1,107,2,1322,19081,10,0
4,1,107,2,1322,19081,11,3
4,1,107,2,1322,19082,1,3
4,1,107,2,1322,19082,2,3
4,1,107,2,1322,19082,3,2
4,1,107,2,1322,19082,4,2
4,1,107,2,1322,19082,5,2
4,1,107,2,1322,19082,6,0
4,1,107,2,1322,19082,7,0
4,1,107,2,1322,19082,8,2
4,1,107,2,1322,19082,9,3
4,1,107,2,1322,19082,10,0
4,1,107,2,1322,19082,11,2
4,1,107,2,1322,19084,1,2
4,1,107,2,1322,19084,2,5
4,1,107,2,1322,19084,3,2
4,1,107,2,1322,19084,4,3
4,1,107,2,1322,19084,5,2
4,1,107,2,1322,19084,6,2
4,1,107,2,1322,19084,7,1
4,1,107,2,1322,19084,8,2
4,1,107,2,1322,19084,9,7
4,1,107,2,1322,19084,10,2
4,1,107,2,1322,19084,11,1
4,1,109,2,1214,19085,1,2
4,1,109,2,1214,19085,2,3
4,1,109,2,1214,19085,3,2
4,1,109,2,1214,19085,4,2
4,1,109,2,1214,19085,5,2
4,1,109,2,1214,19085,6,0
4,1,109,2,1214,19085,7,1
4,1,109,2,1214,19085,8,2
4,1,109,2,1214,19085,9,2
4,1,109,2,1214,19085,10,0
4,1,109,2,1214,19085,11,2
4,1,109,2,1214,19087,1,4
4,1,109,2,1214,19087,2,3
4,1,109,2,1214,19087,3,1
4,1,109,2,1214,19087,4,4
4,1,109,2,1214,19087,5,4
4,1,109,2,1214,19087,6,2
4,1,109,2,1214,19087,7,1
4,1,109,2,1214,19087,8,0
4,1,109,2,1214,19087,9,2
4,1,109,2,1214,19087,10,1
4,1,109,2,1214,19087,11,1
4,1,109,2,1214,19088,1,4
4,1,109,2,1214,19088,2,3
4,1,109,2,1214,19088,3,1
4,1,109,2,1214,19088,4,2
4,1,109,2,1214,19088,5,2
4,1,109,2,1214,19088,6,2
4,1,109,2,1214,19088,7,2
4,1,109,2,1214,19088,8,3
4,1,109,2,1214,19088,9,2
4,1,109,2,1214,19088,10,3
4,1,109,2,1214,19088,11,3
4,1,109,2,1214,19089,1,3
4,1,109,2,1214,19089,2,4
4,1,109,2,1214,19089,3,1
4,1,109,2,1214,19089,4,2
4,1,109,2,1214,19089,5,2
4,1,109,2,1214,19089,6,0
4,1,109,2,1214,19089,7,0
4,1,109,2,1214,19089,8,3
4,1,109,2,1214,19089,9,3
4,1,109,2,1214,19089,10,0
4,1,109,2,1214,19089,11,3
4,1,109,2,1214,19091,1,2
4,1,109,2,1214,19091,2,4
4,1,109,2,1214,19091,3,1
4,1,109,2,1214,19091,4,3
4,1,109,2,1214,19091,5,4
4,1,109,2,1214,19091,6,0
4,1,109,2,1214,19091,7,3
4,1,109,2,1214,19091,8,2
4,1,109,2,1214,19091,9,4
4,1,109,2,1214,19091,10,0
4,1,109,2,1214,19091,11,3
4,1,109,2,1214,19092,1,3
4,1,109,2,1214,19092,2,2
4,1,109,2,1214,19092,3,3
4,1,109,2,1214,19092,4,3
4,1,109,2,1214,19092,5,2
4,1,109,2,1214,19092,6,0
4,1,109,2,1214,19092,7,4
4,1,109,2,1214,19092,8,2
4,1,109,2,1214,19092,9,5
4,1,109,2,1214,19092,10,3
4,1,109,2,1214,19092,11,2
4,1,109,2,1214,19093,1,3
4,1,109,2,1214,19093,2,2
4,1,109,2,1214,19093,3,0
4,1,109,2,1214,19093,4,3
4,1,109,2,1214,19093,5,4
4,1,109,2,1214,19093,6,0
4,1,109,2,1214,19093,7,1
4,1,109,2,1214,19093,8,4
4,1,109,2,1214,19093,9,5
4,1,109,2,1214,19093,10,0
4,1,109,2,1214,19093,11,5
4,1,109,2,1214,19094,1,5
4,1,109,2,1214,19094,2,7
4,1,109,2,1214,19094,3,2
4,1,109,2,1214,19094,4,4
4,1,109,2,1214,19094,5,2
4,1,109,2,1214,19094,6,6
4,1,109,2,1214,19094,7,2
4,1,109,2,1214,19094,8,7
4,1,109,2,1214,19094,9,3
4,1,109,2,1214,19094,10,0
4,1,109,2,1214,19094,11,4
4,1,109,2,1214,19095,1,2
4,1,109,2,1214,19095,2,4
4,1,109,2,1214,19095,3,2
4,1,109,2,1214,19095,4,2
4,1,109,2,1214,19095,5,2
4,1,109,2,1214,19095,6,0
4,1,109,2,1214,19095,7,0
4,1,109,2,1214,19095,8,2
4,1,109,2,1214,19095,9,3
4,1,109,2,1214,19095,10,3
4,1,109,2,1214,19095,11,2
4,1,109,2,1214,19096,1,2
4,1,109,2,1214,19096,2,5
4,1,109,2,1214,19096,3,1
4,1,109,2,1214,19096,4,3
4,1,109,2,1214,19096,5,2
4,1,109,2,1214,19096,6,5
4,1,109,2,1214,19096,7,1
4,1,109,2,1214,19096,8,3
4,1,109,2,1214,19096,9,2
4,1,109,2,1214,19096,10,0
4,1,109,2,1214,19096,11,3
4,1,109,2,1792,19097,1,5
4,1,109,2,1792,19097,2,4
4,1,109,2,1792,19097,3,2
4,1,109,2,1792,19097,4,3
4,1,109,2,1792,19097,5,3
4,1,109,2,1792,19097,6,2
4,1,109,2,1792,19097,7,2
4,1,109,2,1792,19097,8,2
4,1,109,2,1792,19097,9,2
4,1,109,2,1792,19097,10,2
4,1,109,2,1792,19097,11,1
4,1,109,2,1792,19098,1,3
4,1,109,2,1792,19098,2,2
4,1,109,2,1792,19098,3,3
4,1,109,2,1792,19098,4,3
4,1,109,2,1792,19098,5,5
4,1,109,2,1792,19098,6,0
4,1,109,2,1792,19098,7,2
4,1,109,2,1792,19098,8,3
4,1,109,2,1792,19098,9,3
4,1,109,2,1792,19098,10,3
4,1,109,2,1792,19098,11,4
4,1,109,2,1792,19099,1,2
4,1,109,2,1792,19099,2,2
4,1,109,2,1792,19099,3,2
4,1,109,2,1792,19099,4,1
4,1,109,2,1792,19099,5,2
4,1,109,2,1792,19099,6,2
4,1,109,2,1792,19099,7,1
4,1,109,2,1792,19099,8,2
4,1,109,2,1792,19099,9,3
4,1,109,2,1792,19099,10,3
4,1,109,2,1792,19099,11,2
4,1,109,2,1792,19100,1,2
4,1,109,2,1792,19100,2,4
4,1,109,2,1792,19100,3,3
4,1,109,2,1792,19100,4,3
4,1,109,2,1792,19100,5,2
4,1,109,2,1792,19100,6,2
4,1,109,2,1792,19100,7,2
4,1,109,2,1792,19100,8,2
4,1,109,2,1792,19100,9,3
4,1,109,2,1792,19100,10,3
4,1,109,2,1792,19100,11,3
4,1,109,2,1792,19101,1,3
4,1,109,2,1792,19101,2,6
4,1,109,2,1792,19101,3,3
4,1,109,2,1792,19101,4,3
4,1,109,2,1792,19101,5,4
4,1,109,2,1792,19101,6,0
4,1,109,2,1792,19101,7,1
4,1,109,2,1792,19101,8,3
4,1,109,2,1792,19101,9,6
4,1,109,2,1792,19101,10,2
4,1,109,2,1792,19101,11,2
4,1,109,2,1792,19103,1,3
4,1,109,2,1792,19103,2,5
4,1,109,2,1792,19103,3,2
4,1,109,2,1792,19103,4,3
4,1,109,2,1792,19103,5,2
4,1,109,2,1792,19103,6,0
4,1,109,2,1792,19103,7,3
4,1,109,2,1792,19103,8,2
4,1,109,2,1792,19103,9,5
4,1,109,2,1792,19103,10,3
4,1,109,2,1792,19103,11,3
4,1,109,2,1792,19104,1,4
4,1,109,2,1792,19104,2,5
4,1,109,2,1792,19104,3,3
4,1,109,2,1792,19104,4,4
4,1,109,2,1792,19104,5,3
4,1,109,2,1792,19104,6,0
4,1,109,2,1792,19104,7,4
